,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
R.Index_P_e_y,158.6787200928,167.51689758319998,167.7973937988,166.4269836424,167.70106201179996,169.3503326416,166.32787475599997,165.2308044434,165.8692260744,166.12739868160003,166.5988586426,167.80109863299998,168.1080688476,168.2686401366,167.8230743408,167.97227478019997,168.0329284668,167.753894043,167.83843994140003
R.Index_P_e_z,2.138606548308,8.03276643753,8.566020774842,8.459923171996,6.897889804842,5.9561953544640005,8.672852611542002,10.720980453500001,10.933981704699999,11.00050849914,11.02126045228,10.85199165342,10.93951835634,11.236733818040001,11.380503273,11.20113925934,11.16200561524,11.119144630460001,11.20479660032
R.Index_P_d_x,0.41429082751260005,0.2150108367206,0.05423509180546,0.15675271600474,0.3840719759463999,0.4829655468464001,0.3712021768094,0.1881644129756,0.08935993164784,0.0548182025552,0.06103282943367999,0.055830810964119994,0.06345930323004,0.08844520300622001,0.13244121819719998,0.1497279554606,0.163687223196,0.172207555175,0.17113938629619999
R.Index_P_d_y,0.16019283235086,0.10766787677994001,0.11147688627238002,0.14809704422960002,0.1447614103554,0.128541225195,0.1595413148402,0.1492693871258,0.146133556962,0.1462799578906,0.144560226798,0.1441165715458,0.1520088553426,0.1516289502382,0.1531652480366,0.1543968617916,0.155896949768,0.1575925678016,0.15984100103360002
R.Index_P_d_z,-0.5309905767438001,-0.9676941871643999,-0.9920057415961999,-0.9733149409294001,-0.9107325434683998,-0.8660435199736,-0.9124825000764,-0.9697122812269999,-0.9850750565528001,-0.9877137541769999,-0.9875922918322001,-0.9879799246788,-0.9863344430922002,-0.9843699455261999,-0.9792425990104,-0.9765956044197999,-0.9740903735162,-0.9723723411558,-0.9721882343291999
R.Index_I_s_x,-37.97620925906,-36.860759735100004,-31.265665817280002,-33.246445465079994,-38.91297683718,-41.38395690918,-37.652951049799995,-31.839638137819996,-28.706027221699998,-27.8081970215,-28.374454498299997,-28.4391986847,-28.859503936779998,-29.826145172099995,-31.614382934560002,-32.2754234314,-32.8098716736,-33.2675621033,-33.30260620114
R.Index_I_s_y,158.6787200928,167.51689758319998,167.7973937988,166.4269836424,167.70106201179996,169.3503326416,166.32787475599997,165.2308044434,165.8692260744,166.12739868160003,166.5988586426,167.80109863299998,168.1080688476,168.2686401366,167.8230743408,167.97227478019997,168.0329284668,167.753894043,167.83843994140003
R.Index_I_s_z,2.138606548308,8.03276643753,8.566020774842,8.459923171996,6.897889804842,5.9561953544640005,8.672852611542002,10.720980453500001,10.933981704699999,11.00050849914,11.02126045228,10.85199165342,10.93951835634,11.236733818040001,11.380503273,11.20113925934,11.16200561524,11.119144630460001,11.20479660032
R.Index_I_e_x,-46.06948242186,-41.145108032219994,-32.346365356439996,-28.838376998900003,-42.73947296141999,-50.701108551000004,-45.049599456799996,-34.731179046659996,-25.7526638031,-21.7277168274,-16.28902683256,-12.716392898539999,-12.897900390639998,-14.8877538681,-19.6521713257,-22.78386650084,-25.02998657226,-26.88868751522,-27.2370651245
R.Index_I_e_y,154.8507598876,165.37149353019998,165.57608642579999,164.7291381836,165.11244812,166.79994812019999,163.1488250732,162.38335876460002,163.679824829,164.38801269520002,166.1961273194,168.293914795,168.6100006102,168.4429260254,167.3177001952,166.9005096434,166.585321045,166.0569091798,166.03600769040003
R.Index_I_e_z,12.942554855360001,27.3152267456,28.33291740418,27.447224044819997,26.11756744384,23.36921386718,26.855153656,30.08078765868,30.51255378724,29.8178714752,26.67904167174,23.078709030160002,22.856748199480002,24.38589553832,27.26707839966,28.680875778180006,29.438429641740004,29.919457626340005,30.099551010139997
R.Index_I_d_x,0.4061625540255999,0.2150108814238,0.05423512458799999,-0.22121981382366,0.19203349053861202,0.46758313775059995,0.3712022721768,0.14511257559066,-0.1482151404022,-0.3051501244306,-0.6065096378327999,-0.7890522003174001,-0.8010362982750001,-0.7496861815452001,-0.600326025486,-0.4763356924058,-0.390435105562,-0.3201251029966,-0.3044004023076
R.Index_I_d_y,0.19210695624354,0.10766753703372,0.11147675961249999,0.08520672172306,0.12991011589760001,0.12799156308179999,0.15954124331479996,0.14289964437480002,0.10987554341560002,0.08729143887748,0.02021115273238,-0.024732079356900003,-0.0251895468682,-0.00874657277017,0.025362304039300003,0.05378674939276,0.07264846861362,0.08516352772712,0.09045542478561999
R.Index_I_d_z,-0.5421983361244,-0.9676941871643999,-0.9920057058335999,-0.9528815388679999,-0.9645434498787999,-0.8738758444784,-0.9124824404717999,-0.9715758800508001,-0.9825545907021999,-0.9443531632422001,-0.7857889056206,-0.6136002898213999,-0.5980685830118,-0.6598933458330001,-0.7972710013388,-0.8772240996360001,-0.9172060132025999,-0.9434975266456,-0.9482370615004001
R.Index_D_s_x,-46.06948242186,-41.145108032219994,-32.346365356439996,-28.838376998900003,-42.73947296141999,-50.701108551000004,-45.049599456799996,-34.731179046659996,-25.7526638031,-21.7277168274,-16.28902683256,-12.716392898539999,-12.897900390639998,-14.8877538681,-19.6521713257,-22.78386650084,-25.02998657226,-26.88868751522,-27.2370651245
R.Index_D_s_y,154.8507598876,165.37149353019998,165.57608642579999,164.7291381836,165.11244812,166.79994812019999,163.1488250732,162.38335876460002,163.679824829,164.38801269520002,166.1961273194,168.293914795,168.6100006102,168.4429260254,167.3177001952,166.9005096434,166.585321045,166.0569091798,166.03600769040003
R.Index_D_s_z,12.942554855360001,27.3152267456,28.33291740418,27.447224044819997,26.11756744384,23.36921386718,26.855153656,30.08078765868,30.51255378724,29.8178714752,26.67904167174,23.078709030160002,22.856748199480002,24.38589553832,27.26707839966,28.680875778180006,29.438429641740004,29.919457626340005,30.099551010139997
R.Index_D_e_x,-48.58400077820001,-39.65383605958,-33.1102912903,-25.722396469099998,-45.44435195922,-57.28722686768001,-48.61272201538001,-30.618132400520004,-18.96600036622,-17.1316877365,-7.746065855026001,-0.06227008700399987,1.0250584483148,-0.9375683944669401,-6.12952866554,-10.703926086421998,-15.013602828980002,-19.1516719818,-20.80260238646
R.Index_D_e_y,151.906817627,164.4310668944,164.00588989259998,163.5289642336,163.28260192880003,164.997128296,161.0572204592,161.3371856688,163.0496887208,163.214352417,165.9114501952,169.2747528074,170.435107422,170.2899749758,168.7385162354,167.6018249512,166.5986114502,165.51893615720002,165.17990722660002
R.Index_D_e_z,21.831411743180002,41.26506118772,42.305764770500005,40.86899032592,39.70359573364,35.67814712521999,40.14435043336,43.31384353638,42.80289230346,43.046657562259995,37.74723205566001,28.688473892220003,23.703375625619998,24.77824134826,30.73995437622,35.82683486938,39.28551940918,41.661602783199996,42.59762649538
R.Index_D_d_x,0.17851885482694,-0.10587322935464001,0.054235110431919996,-0.22121981233358,0.192033561133032,0.4675831377506,0.25296478364632,-0.2920067638158,-0.4818208634852,-0.32629621624960004,-0.6065096437931998,-0.8983826160430001,-0.9884639263149999,-0.9903968930246,-0.9600434184074,-0.8576183795925999,-0.7111156702043999,-0.5492913722992,-0.4568162739278
R.Index_D_d_y,0.20900589972717998,0.06676583141093999,0.11147649139162,0.0852066367863,0.1299103826284,0.12799165248859998,0.1484939873218,0.0742733165622,0.04473667144774,0.08332430273294,0.02021072395146,-0.06963484101006,-0.1295739114284,-0.13113169968139998,-0.10087119191884,-0.049790055677279996,-0.0009435559506610007,0.03819353021684,0.060779066383860006
R.Index_D_d_z,-0.6310666441918,-0.9903720498084001,-0.9920057415959999,-0.9528815507887998,-0.9645434141159999,-0.8738758444786001,-0.9434698224070001,-0.9394840836523999,-0.8725556612016,-0.9391809344291999,-0.7857889533044,-0.3982666552066,-0.06010652431296799,-0.027854688011601004,-0.24655769467359998,-0.507329136133,-0.69909658432,-0.8336365342138,-0.8873039841654
R.Middle_M_s_x,15.359588432319999,8.746916580202,9.184226989746,10.80984859468,13.15446052552,13.96944618226,13.256746673580002,12.37665634154,12.56069393156,12.595329475400002,12.495208930999999,12.54132766722,12.531423377980001,12.28467273712,11.90712471008,11.93560447694,11.872156143199998,11.745668411279999,11.69722385406
R.Middle_M_s_y,167.0791809082,170.15002746599998,168.3127746584,168.156134033,169.0897766112,170.78390502940002,172.25592651359997,173.09011535660002,173.93524475100003,174.1527099608,174.46821899399998,175.47020568859998,176.2488739012,176.0547149658,175.64559326160003,175.8196838378,175.830545044,175.7976043704,176.03765258800001
R.Middle_M_s_z,-48.99396133422,-76.51666412352,-76.34508819578,-75.80166473388,-75.16176300048,-74.73021545411999,-74.10740356446,-74.19180145262001,-74.09329833986,-73.84749603272,-73.6367996216,-73.59865570068,-73.33165130616001,-73.11287231444,-72.90456695556,-72.93049468996,-72.90419006348,-72.85418701172,-72.73893737792
R.Middle_M_e_x,-17.807291030899997,-25.834639358519997,-26.19118423464,-24.786783981320003,-22.92337722778,-21.9258785248,-21.46335716246,-21.393686676039998,-21.70107612612,-22.094191360499998,-22.45542030334,-22.78379707336,-22.94085807798,-23.10250205996,-23.263417816140002,-23.32035560608,-23.413127899159996,-23.505467987059998,-23.587569427520002
R.Middle_M_e_y,150.57666168240002,153.465979004,153.6726074218,153.59951477060002,154.75997924819998,155.8967773438,154.28251647960002,153.0430023192,153.6083892822,153.8712768554,154.27258300779997,155.44324340819998,156.0551147462,156.1640441894,155.7651336668,155.95674438500004,156.0610656738,155.86101074200002,156.0352386474
R.Middle_M_e_z,-22.6152568817,-31.17308387758,-30.89534301758,-30.50017395018,-30.168125915539996,-29.77128486634,-29.369088745099997,-29.593183135979995,-29.998722076399996,-30.06681365966,-30.02465248108,-30.210721206660004,-30.141532135,-29.71312255858,-29.32407302856,-29.411133956919997,-29.365914535540004,-29.3644958496,-29.306844711299995
R.Middle_M_d_x,0.558119404316,0.5819250226017999,0.5952836990357999,0.5990063548088,0.6071038842201999,0.604032611847,0.5842564702034,0.5682742714882,0.5765438199044001,0.5837418198584,0.5881356596945999,0.5944375038148,0.5969138145446,0.5954816818236,0.5918362617492001,0.593273639679,0.5937670946122,0.5931924462320001,0.5937588334085999
R.Middle_M_d_y,0.27769800722599997,0.28075270056720003,0.246359053254,0.24495315551760002,0.2411362797022,0.250514817238,0.3024495840072,0.337345057726,0.34205246567740005,0.3412881016732,0.33984434008599995,0.33700595498080005,0.33981275558480006,0.3347125053406,0.3345406770708,0.334245842695,0.3326731443406,0.335485267639,0.3365928709506
R.Middle_M_d_z,-0.44389063119899996,-0.7630241870880001,-0.7648106694219999,-0.7623159527778001,-0.7571354866028,-0.7565514564514,-0.7528390169142,-0.7504882931708,-0.7420064568520001,-0.7367243885993999,-0.7338883161544,-0.7301153421402,-0.7267866015433999,-0.7303141832352,-0.7333556532859999,-0.7323269367217999,-0.7326452374460001,-0.7318276405334,-0.7308584332466
R.Middle_P_s_x,-17.807291030899997,-25.834639358519997,-26.19118423464,-24.786783981320003,-22.92337722778,-21.9258785248,-21.46335716246,-21.393686676039998,-21.70107612612,-22.094191360499998,-22.45542030334,-22.78379707336,-22.94085807798,-23.10250205996,-23.263417816140002,-23.32035560608,-23.413127899159996,-23.505467987059998,-23.587569427520002
R.Middle_P_s_y,150.57666168240002,153.465979004,153.6726074218,153.59951477060002,154.75997924819998,155.8967773438,154.28251647960002,153.0430023192,153.6083892822,153.8712768554,154.27258300779997,155.44324340819998,156.0551147462,156.1640441894,155.7651336668,155.95674438500004,156.0610656738,155.86101074200002,156.0352386474
R.Middle_P_s_z,-22.6152568817,-31.17308387758,-30.89534301758,-30.50017395018,-30.168125915539996,-29.77128486634,-29.369088745099997,-29.593183135979995,-29.998722076399996,-30.06681365966,-30.02465248108,-30.210721206660004,-30.141532135,-29.71312255858,-29.32407302856,-29.411133956919997,-29.365914535540004,-29.3644958496,-29.306844711299995
R.Middle_P_e_x,-0.25952961445000006,-2.517234992982,-2.789173173902,-1.4936024308212001,0.11496710181233998,1.0119052886981998,1.850979971884,2.2885646820059997,2.134651231766,1.761217212678,1.26353802681,0.8374536991117999,0.573355937004,0.46636362671820003,0.2653944015504,0.1051975347101,0.016882062330839998,-0.1468523651362,-0.25464552044879996
R.Middle_P_e_y,146.90118560782,159.903765869,160.7775878906,160.149859619,159.94653930680002,160.5817535402,158.864227295,158.2999664306,158.8036651608,158.99480895999997,159.3904479982,160.31985473639998,160.689178467,160.880456543,160.72003784179998,160.85310058579998,160.8907043456,160.72168579119997,160.8080200196
R.Middle_P_e_z,1.8865449786177997,0.3427731782198,0.42327261567119995,1.013130915165,1.789213609698,2.336193799972,2.479241991044,1.8789059639,1.367646956444,1.2966446399679998,1.442954874038,1.368570613862,1.553871130944,1.9295031785980001,2.31196460724,2.310523271562,2.362764930726,2.41204390526,2.501849746704
R.Middle_P_d_x,-0.4416015326978,-0.586798596382,-0.588927781582,-0.5861889958382,-0.5797758579258,-0.5772451877594,-0.586721420288,-0.5959802031516,-0.5998425602912001,-0.6003378748893999,-0.5969039797786,-0.5944451093674,-0.5917514324188,-0.593126797676,-0.5921187996864,-0.5895202517510001,-0.5896324038506,-0.5878356933594,-0.5871891617775999
R.Middle_P_d_y,0.092495933175,-0.1620113611222,-0.178801742196,-0.1648439526556,-0.1305233672262,-0.1179006621242,-0.1153019204736,-0.1322951316834,-0.130742710829,-0.1289372295144,-0.12879461348079999,-0.12272329330439999,-0.11661941409079998,-0.11869177669299999,-0.12469358891239998,-0.12322019040560002,-0.12154119312780001,-0.122322243452,-0.12011034041640001
R.Middle_P_d_z,-0.616604760289,-0.7931183338162,-0.7881545901297999,-0.7930540800092001,-0.8042285203936,-0.8080068945884001,-0.8014852643012,-0.792016851902,-0.7893563628196001,-0.7892831087112,-0.7919041037560002,-0.7947146892548,-0.7976367235186,-0.7963085532188001,-0.7961427450181999,-0.798297429085,-0.7984741687776,-0.7996785759924,-0.8004877567291999
R.Middle_I_s_x,-0.25952961445000006,-2.517234992982,-2.789173173902,-1.4936024308212001,0.11496710181233998,1.0119052886981998,1.850979971884,2.2885646820059997,2.134651231766,1.761217212678,1.26353802681,0.8374536991117999,0.573355937004,0.46636362671820003,0.2653944015504,0.1051975347101,0.016882062330839998,-0.1468523651362,-0.25464552044879996
R.Middle_I_s_y,146.90118560782,159.903765869,160.7775878906,160.149859619,159.94653930680002,160.5817535402,158.864227295,158.2999664306,158.8036651608,158.99480895999997,159.3904479982,160.31985473639998,160.689178467,160.880456543,160.72003784179998,160.85310058579998,160.8907043456,160.72168579119997,160.8080200196
R.Middle_I_s_z,1.8865449786177997,0.3427731782198,0.42327261567119995,1.013130915165,1.789213609698,2.336193799972,2.479241991044,1.8789059639,1.367646956444,1.2966446399679998,1.442954874038,1.368570613862,1.553871130944,1.9295031785980001,2.31196460724,2.310523271562,2.362764930726,2.41204390526,2.501849746704
R.Middle_I_e_x,16.4639251709,16.38463668824,16.01429996492,17.294760894759996,19.20370292662,20.137608718880003,20.783821105980003,20.7035068512,20.44605140686,20.239638900760003,19.86631088254,19.43849754332,19.172896957379997,19.12860298156,18.9579891205,18.869840621939996,18.807560729980004,18.63305053712,18.54056549072
R.Middle_I_e_y,149.96855926496,166.6969665528,166.85079345699998,165.7737091066,165.278903198,166.0800048826,165.649887085,166.27526550320002,166.9797393798,166.8220306396,167.0246154786,168.00878601079998,168.5211120606,168.4527770996,168.259515381,168.38065795880001,168.3291687012,168.2376281738,168.33639221200002
R.Middle_I_e_z,-4.034589767440001,-11.74548149108,-12.188098907479999,-11.827154541,-10.730960655219999,-10.055253982522,-9.554317665102001,-10.237251472462,-10.773931884739998,-10.82049236298,-10.60829849244,-10.650372695920002,-10.374830055239999,-10.068400001528,-9.659603309632,-9.555330276488002,-9.51824874878,-9.437197303769999,-9.315137481692
R.Middle_I_d_x,-0.7133635282518,-0.8062870621682,-0.8020897507668,-0.8014452457426001,-0.814257979393,-0.8158350229262,-0.8076081156732,-0.7855164408684001,-0.7810996055604,-0.7882242560388,-0.79352850914,-0.793454837799,-0.7933907508848,-0.7960652470588,-0.7973601460456,-0.8004333972932001,-0.8015439987181999,-0.8010843038558001,-0.8017373085024
R.Middle_I_d_y,-0.13084332644940003,-0.2897739410402,-0.25906150341039996,-0.23989356458180003,-0.22745979130260002,-0.2345360070466,-0.289452278614,-0.340198111534,-0.3487624168394,-0.33388166427599997,-0.325646597147,-0.32798265218719996,-0.33408262729620003,-0.3230084657672,-0.3216075062754,-0.3210990190506,-0.3172986328602,-0.3206035494804,-0.321133762598
R.Middle_I_d_z,0.25257471799840003,0.5156422376631999,0.537956559658,0.5477212429045999,0.5340663790702,0.5285754442216,0.5133091688156,0.5168325185774,0.5179168462753999,0.5168743133544,0.5140638589858,0.5126856684684,0.5088362693788,0.5117882132528,0.510664844513,0.5061553955077999,0.5068021059034,0.5054467558860001,0.5040709257124
R.Middle_D_s_x,16.4639251709,16.38463668824,16.01429996492,17.294760894759996,19.20370292662,20.137608718880003,20.783821105980003,20.7035068512,20.44605140686,20.239638900760003,19.86631088254,19.43849754332,19.172896957379997,19.12860298156,18.9579891205,18.869840621939996,18.807560729980004,18.63305053712,18.54056549072
R.Middle_D_s_y,149.96855926496,166.6969665528,166.85079345699998,165.7737091066,165.278903198,166.0800048826,165.649887085,166.27526550320002,166.9797393798,166.8220306396,167.0246154786,168.00878601079998,168.5211120606,168.4527770996,168.259515381,168.38065795880001,168.3291687012,168.2376281738,168.33639221200002
R.Middle_D_s_z,-4.034589767440001,-11.74548149108,-12.188098907479999,-11.827154541,-10.730960655219999,-10.055253982522,-9.554317665102001,-10.237251472462,-10.773931884739998,-10.82049236298,-10.60829849244,-10.650372695920002,-10.374830055239999,-10.068400001528,-9.659603309632,-9.555330276488002,-9.51824874878,-9.437197303769999,-9.315137481692
R.Middle_D_e_x,19.147950744619997,18.67433929442,17.58680343628,18.57055130004,20.678069305399998,21.68381538392,22.8580821991,23.226503372179998,22.96113319398,22.7310379028,22.347452545179998,21.89697647094,21.68882408142,21.66368103026,21.52282371522,21.51643333436,21.46701545716,21.321338653559998,21.25740623474
R.Middle_D_e_y,152.11593322728,168.0950805664,167.4987823486,166.2853515626,166.073791504,167.1089691162,167.52539978,168.79428405779998,169.64843444820002,169.3032592774,169.3736755372,170.4350250244,171.095602417,170.8755249024,170.6005981448,170.7391540526,170.66191406240003,170.60405578599998,170.73851013159998
R.Middle_D_e_z,-13.68460197448,-26.99943389892,-27.585230636620004,-27.25771675108,-26.13196220398,-25.43553886412,-24.78780822756,-25.31324119568,-25.825870513899996,-25.908157348639996,-25.719013214120004,-25.75254707336,-25.443006896980002,-25.15837783814,-24.757575988779998,-24.63647346498,-24.60115890502,-24.509742736840003,-24.37689743042
R.Middle_D_d_x,-0.1732499718666,-0.1477969914674,-0.10150282829993999,-0.08235043287276,-0.09516822546720001,-0.09980540275564001,-0.1338905617594,-0.1628557771444,-0.1623448938132,-0.160816204548,-0.1601541161536,-0.1586912631988,-0.16239946186539997,-0.1636356174948,-0.165556359291,-0.17083374857899997,-0.17166396379480003,-0.1735251128674,-0.1753681540486
R.Middle_D_d_y,-0.13860988542438002,-0.09024624079486002,-0.041826748102900005,-0.03302578441798,-0.05130889564752,-0.06641815304754,-0.12106163650735999,-0.16259900331479998,-0.1722604095936,-0.1601597249508,-0.1516284376382,-0.1566102206706,-0.1661796361206,-0.15638486742959998,-0.151113501191,-0.15223752558200002,-0.150575348735,-0.15274948477720002,-0.1550532519816
R.Middle_D_d_z,0.6228943824768,0.9846205830576,0.9938626289365999,0.9960205554964,0.9941124677658,0.9927751421930001,0.9832998275756,0.9731333255768,0.9715808987617999,0.9738869786264001,0.9753748178482,0.9748235225678,0.9726290583612001,0.9740362405776001,0.9745522856714001,0.9734660625458,0.9735800981523999,0.9729110240936001,0.9722149014472
R.Ring_M_s_x,18.97709026336,11.382136344920001,11.65155010224,13.13760910034,15.185174942,15.98942871094,15.691155815120002,15.23924331664,15.434582900999999,15.4166732788,15.29811038972,15.287307929979999,15.267737579320002,14.982406806959997,14.650007247919998,14.67071704866,14.57833652496,14.48668117524,14.43201465604
R.Ring_M_s_y,158.84588012700002,160.05706481939998,158.1531311036,157.9692993164,158.84929809579998,160.55194091779998,162.15713500980002,163.1206726074,163.97380981439997,164.1789367674,164.487362671,165.47326355,166.25537719719998,166.04595336920002,165.6442108156,165.8161499024,165.819528198,165.79732666019999,166.0384338378
R.Ring_M_s_z,-50.841764068580005,-77.30523376468,-76.78372802734,-76.33052368162001,-75.87196807863998,-75.58193969724,-75.34788513182,-75.57434844971999,-75.51081085204001,-75.28391265866,-75.0602798462,-75.02025756838,-74.79538726806,-74.54354858399999,-74.30055236816,-74.32633361814001,-74.302923584,-74.26191558836,-74.16613159178
R.Ring_M_e_x,-7.722710800179999,-17.37857284548,-17.933054351800003,-16.74934387206,-15.3541452408,-14.399277114860002,-13.34813346862,-12.635282325759999,-12.85936126708,-13.291488838180001,-13.652116394019998,-14.034090042119999,-14.189483070380001,-14.43107833864,-14.53915252682,-14.598988723759998,-14.73972225188,-14.7741718292,-14.863066864019999
R.Ring_M_e_y,138.0778961182,137.57116394040003,137.4080230714,137.28524475080002,138.341140747,139.5653625488,138.55646667460002,137.7845672606,138.4004760742,138.6398498534,139.01924743659998,140.14403381339997,140.7845092774,140.829498291,140.4389770508,140.6251953126,140.70607605,140.5443603516,140.7294464112
R.Ring_M_e_z,-29.380742931366,-38.408353424059996,-37.527068328860004,-37.27425613402001,-37.227110290540004,-37.0752082825,-37.331108856200004,-37.7889289856,-38.19988098146,-38.26625823974,-38.182664489740006,-38.34048614504,-38.32312698366,-37.86011047364,-37.430357360840006,-37.51035461424,-37.47231521608,-37.481264495839994,-37.45133438108
R.Ring_M_d_x,0.5004204809666001,0.5390470027924,0.5544888377188,0.56015560627,0.5723825693132001,0.5695596814156,0.5442682743072,0.5224377036093999,0.5302986264230001,0.5380621314048,0.5425990104676,0.5495556950568,0.5521013021469999,0.5512816429138001,0.5470772027972,0.548586833477,0.5494930386544,0.5484208822247999,0.5490624547003999
R.Ring_M_d_y,0.38924350738519997,0.42144153714159993,0.3888147592544,0.3876704633236,0.38437371850019997,0.39334051013,0.4423350453376,0.4748614013194,0.4793076574802,0.47866581082340004,0.477335602045,0.4747325599192,0.47738717794419994,0.4726188898088,0.4724085569382,0.47214092016200004,0.47068830132480005,0.47330315709140003,0.474353170395
R.Ring_M_d_z,-0.40223273038859997,-0.7290239810944,-0.7357671260834,-0.732011294365,-0.7243004679678,-0.7217116117478,-0.7125286340713999,-0.7081924080850001,-0.6992992997167999,-0.6938026189804,-0.6911779165267999,-0.6874698758126,-0.683580505848,-0.6875385761262001,-0.6910388469694001,-0.6900226831436,-0.6902968287468,-0.6893605470655999,-0.6881263256072
R.Ring_P_s_x,-7.722710800179999,-17.37857284548,-17.933054351800003,-16.74934387206,-15.3541452408,-14.399277114860002,-13.34813346862,-12.635282325759999,-12.85936126708,-13.291488838180001,-13.652116394019998,-14.034090042119999,-14.189483070380001,-14.43107833864,-14.53915252682,-14.598988723759998,-14.73972225188,-14.7741718292,-14.863066864019999
R.Ring_P_s_y,138.0778961182,137.57116394040003,137.4080230714,137.28524475080002,138.341140747,139.5653625488,138.55646667460002,137.7845672606,138.4004760742,138.6398498534,139.01924743659998,140.14403381339997,140.7845092774,140.829498291,140.4389770508,140.6251953126,140.70607605,140.5443603516,140.7294464112
R.Ring_P_s_z,-29.380742931366,-38.408353424059996,-37.527068328860004,-37.27425613402001,-37.227110290540004,-37.0752082825,-37.331108856200004,-37.7889289856,-38.19988098146,-38.26625823974,-38.182664489740006,-38.34048614504,-38.32312698366,-37.86011047364,-37.430357360840006,-37.51035461424,-37.47231521608,-37.481264495839994,-37.45133438108
R.Ring_P_e_x,7.616967153556,2.680813455584,2.030826592446,3.078263282776,4.370225095747999,5.274397087096,6.725673770905999,7.757070732116,7.590051174161999,7.18094892502,6.724632835385999,6.22768726349,5.97534275055,5.813230133054001,5.696068096157999,5.557828712462,5.435988140106,5.3190629005400005,5.192207336426001
R.Ring_P_e_y,135.26776123026002,144.37737731960001,144.89480896,144.1136749268,143.9128265382,144.63003845219998,143.46996154779998,143.4052215578,144.06904296880003,144.25385437,144.644140625,145.5885131838,145.980773926,146.1158538818,145.9266937258,146.0560668944,146.0669006348,145.91251525880003,146.0026275632
R.Ring_P_e_z,-4.461727333072001,-8.285526943208001,-7.491936779022001,-6.998237037657999,-6.623305988314,-6.350171375274,-6.842777252199999,-7.6346244811999995,-8.093013286589999,-8.164617919922,-8.018299007418,-8.06568031311,-7.940253162383999,-7.5457322120659995,-7.145606422424,-7.163156604768,-7.125143623352,-7.080726146698001,-7.0091480255139995
R.Ring_P_d_x,-0.41645347327,-0.5445878028869999,-0.5419949173923999,-0.5382952809334001,-0.5354924798012,-0.5341161608696,-0.5449793219567999,-0.5536274194717999,-0.5551765084266,-0.5558016061782001,-0.5532037734986,-0.5500824451448,-0.5474503517152001,-0.5496081709862002,-0.5493614792824001,-0.547232913971,-0.5477458477020001,-0.5455067157746001,-0.5444761753082
R.Ring_P_d_y,0.07629169225700003,-0.1847803682088,-0.2032570689918,-0.1853835254908,-0.15126443505280002,-0.1374997437,-0.13339537978160002,-0.15259387791179999,-0.15389464795600002,-0.152413341403,-0.1527089595796,-0.1478109449148,-0.1410722255706,-0.1435180813074,-0.1489847928286,-0.1474415153266,-0.14553982317459999,-0.1457388281822,-0.143160420656
R.Ring_P_d_z,-0.6765207707880799,-0.8177978992462,-0.8154170393942,-0.8219568848611999,-0.8308557748795999,-0.8341471195221999,-0.8277209281919999,-0.8186524391174,-0.8173645973204,-0.8172226667402,-0.8189255595206,-0.8219239115716,-0.824857842922,-0.8229982376098001,-0.8221938967704,-0.8238892912865999,-0.8238885521888001,-0.8253373742104,-0.8264681220055999
R.Ring_I_s_x,7.616967153556,2.680813455584,2.030826592446,3.078263282776,4.370225095747999,5.274397087096,6.725673770905999,7.757070732116,7.590051174161999,7.18094892502,6.724632835385999,6.22768726349,5.97534275055,5.813230133054001,5.696068096157999,5.557828712462,5.435988140106,5.3190629005400005,5.192207336426001
R.Ring_I_s_y,135.26776123026002,144.37737731960001,144.89480896,144.1136749268,143.9128265382,144.63003845219998,143.46996154779998,143.4052215578,144.06904296880003,144.25385437,144.644140625,145.5885131838,145.980773926,146.1158538818,145.9266937258,146.0560668944,146.0669006348,145.91251525880003,146.0026275632
R.Ring_I_s_z,-4.461727333072001,-8.285526943208001,-7.491936779022001,-6.998237037657999,-6.623305988314,-6.350171375274,-6.842777252199999,-7.6346244811999995,-8.093013286589999,-8.164617919922,-8.018299007418,-8.06568031311,-7.940253162383999,-7.5457322120659995,-7.145606422424,-7.163156604768,-7.125143623352,-7.080726146698001,-7.0091480255139995
R.Ring_I_e_x,23.72618026734,20.42331123352,20.0407245636,21.26305274964,22.966919708259997,23.92223434448,24.63221435546,24.70532569884,24.4171279907,24.169080352780004,23.84883613586,23.445302963259998,23.1856628418,23.10456581116,22.94943656924,22.854825973500002,22.75993614198,22.62281570436,22.514257049559998
R.Ring_I_e_y,142.91792297366,154.49472961400002,154.37121887200001,153.44455871559998,152.9234039306,153.7701568602,153.784527588,154.61786499,155.3193359376,155.31072692860002,155.56957397460002,156.4578796386,157.0075805664,156.91225585939998,156.7292877196,156.84922485340002,156.81339111339997,156.730484009,156.83113098159998
R.Ring_I_e_z,-8.06968193054,-18.49931106568,-17.854974365220002,-17.1811279297,-16.34526901246,-15.85093994142,-16.54432468412,-18.052923965460003,-18.668222045879997,-18.68539009094,-18.45623054504,-18.40802764892,-18.127028274540002,-17.84109039306,-17.498471450799997,-17.4528327942,-17.418462371820002,-17.33304061888,-17.21931915282
