,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
R.Middle_M_d_z,0.6837918519971999,0.8172002077102001,0.9122381806372001,0.917680513859,0.9217244625092,0.9293001532553999,0.9301857352256,0.9357808113096,0.9368253469465999,0.9325645804406,0.9310853362084,0.9303557276726,0.929215836525,0.9273839354515999,0.9223626732828001,0.9205825924875
R.Middle_P_s_x,-6.840281486500001,-0.9858140707026003,6.370946407316,6.669588851928,6.755654907223999,6.7676102638260005,4.821688556671999,2.752727079394,1.42406489849,1.7105477571480001,2.588200998306,2.872411441802,2.920624256136,2.9625429630299998,2.771164083482,2.6551915407199997
R.Middle_P_s_y,166.1187286376,176.5242126466,180.2399475098,180.7095916748,180.2797058104,179.52067260719997,180.2094818114,180.00552673340002,178.80726318359999,176.1428833008,175.3792755128,176.1270782472,176.60740661640003,176.31262512220002,175.5720794676,175.2638549805
R.Middle_P_s_z,40.48558177946,38.928369140620006,35.551188659679994,35.466867065459994,33.44221458433999,26.177355194119997,15.85072803496,8.108482360832,6.2748458862300005,7.024905395507998,8.106684970855998,8.851634025574,9.374670410154,10.10322933196,11.401762390139998,12.31718301775
R.Middle_P_e_x,4.3024385809978,5.399067354202,11.936993217464,13.82678527832,13.885083961480001,13.71004695892,10.730571365360001,7.194091033934001,5.921710777284,5.896254539488,7.277470493316,7.9650166511539995,8.080883407590001,8.332302093505998,8.791704750060001,9.225917816165
R.Middle_P_e_y,134.0838272094,140.5322723388,143.7414398192,144.44234619160002,144.0144134524,143.25193786639997,143.7562652588,143.4102172852,142.3465423584,139.5698516846,138.7756744384,139.541809082,140.01255188,139.74598998999997,139.095489502,138.879974365
R.Middle_P_e_z,28.961392879484,34.84097518922,33.45960464476,34.04051437376,31.864014434800005,23.96115493776,13.733079719524,5.059475278854,1.920313167574,3.37729253769,5.521642684938,6.811492156981998,7.710024356842,8.487514686586,10.076641464238,11.0430107117
R.Middle_P_d_x,-0.301199001074,-0.17258980870257998,-0.15045588761579998,-0.19346628189120002,-0.19271569252020002,-0.18766110241420003,-0.1597230881452,-0.12005456835020004,-0.1215759292244,-0.113143888116,-0.126755721867,-0.1376582920552,-0.13948702216140002,-0.1451500385998,-0.16274133026600002,-0.17761337757100001
R.Middle_P_d_y,0.8659357905385999,0.9728986144063999,0.9865916490554,0.9803404450416,0.9802876353264001,0.9803806662557999,0.9853673815727999,0.9892082571981999,0.9855702519416001,0.9886060357095999,0.9894325613975999,0.9889370083810001,0.989195907116,0.988433265686,0.9859992742538,0.983493149281
R.Middle_P_d_z,0.3115104913712,0.11048639714724,0.056537635624420005,0.03855576068164,0.04266035035252,0.05990613847968,0.0572421811521,0.08241774886856,0.11770743578680001,0.09859866499914001,0.06987632066012,0.05514710769058,0.044997065514299994,0.04367440715432,0.035819365829239995,0.0344421677291
R.Middle_I_s_x,4.3024385809978,5.399067354202,11.936993217464,13.82678527832,13.885083961480001,13.71004695892,10.730571365360001,7.194091033934001,5.921710777284,5.896254539488,7.277470493316,7.9650166511539995,8.080883407590001,8.332302093505998,8.791704750060001,9.225917816165
R.Middle_I_s_y,134.0838272094,140.5322723388,143.7414398192,144.44234619160002,144.0144134524,143.25193786639997,143.7562652588,143.4102172852,142.3465423584,139.5698516846,138.7756744384,139.541809082,140.01255188,139.74598998999997,139.095489502,138.879974365
R.Middle_I_s_z,28.961392879484,34.84097518922,33.45960464476,34.04051437376,31.864014434800005,23.96115493776,13.733079719524,5.059475278854,1.920313167574,3.37729253769,5.521642684938,6.811492156981998,7.710024356842,8.487514686586,10.076641464238,11.0430107117
R.Middle_I_e_x,21.0200149536,18.7972518921,21.81354637146,23.59930496218,23.446921539279998,22.932115173339998,19.516181945800003,15.408856582660002,14.33376197814,14.245780754080002,15.670570564259998,16.450522994980002,16.567863082899997,16.96008911136,17.75454444886,18.3984603882
R.Middle_I_e_y,131.79744415279998,135.895541382,140.0557922362,142.189743042,141.69323730460002,140.07705383299998,139.72177429200002,137.80151672359997,136.20472412100003,133.8574829104,133.538961792,134.63345336880002,135.3519958494,135.2107299804,134.9268463134,134.9741210935
R.Middle_I_e_z,39.53874397277999,50.91428604125999,52.55358428953999,53.42465515138,51.34330596924,43.4853996277,33.29369201658,24.482431030280004,21.099915695200004,22.715174102779997,24.9755558014,26.311359405540003,27.269931793220003,28.015102767940004,29.53468780518,30.45821475985
R.Middle_I_d_x,-0.7659698545934,-0.6138811528684001,-0.4525262475016,-0.4477595984933999,-0.4381065130234,-0.42253886461260004,-0.40254114270219993,-0.3763860583306,-0.3854253411292,-0.3825605392454,-0.384557002783,-0.388790899515,-0.3888584136964,-0.39530996084220005,-0.41066147089020005,-0.42026971280549996
R.Middle_I_d_y,0.10475802123544602,0.21244682669644002,0.1688698738816,0.10321029871701999,0.10635219216347999,0.1454675763846,0.18485324084759996,0.2569807589054,0.2814072728158,0.2617306530478,0.23993691802040001,0.2248921751974,0.21353844106200004,0.207797604799,0.1909998625516,0.178959310055
R.Middle_I_d_z,-0.48463554382320007,-0.7364506959916001,-0.874852478504,-0.8881471157073999,-0.8925067424773999,-0.8945663809776001,-0.8962326526642,-0.8899255871773999,-0.8787755727768001,-0.88602758646,-0.8913439154626,-0.893449449539,-0.8962003946304001,-0.8947195768356,-0.8915332913398,-0.8895703554155001
R.Middle_D_s_x,21.0200149536,18.7972518921,21.81354637146,23.59930496218,23.446921539279998,22.932115173339998,19.516181945800003,15.408856582660002,14.33376197814,14.245780754080002,15.670570564259998,16.450522994980002,16.567863082899997,16.96008911136,17.75454444886,18.3984603882
R.Middle_D_s_y,131.79744415279998,135.895541382,140.0557922362,142.189743042,141.69323730460002,140.07705383299998,139.72177429200002,137.80151672359997,136.20472412100003,133.8574829104,133.538961792,134.63345336880002,135.3519958494,135.2107299804,134.9268463134,134.9741210935
R.Middle_D_s_z,39.53874397277999,50.91428604125999,52.55358428953999,53.42465515138,51.34330596924,43.4853996277,33.29369201658,24.482431030280004,21.099915695200004,22.715174102779997,24.9755558014,26.311359405540003,27.269931793220003,28.015102767940004,29.53468780518,30.45821475985
R.Middle_D_e_x,28.8052886963,25.658465957620002,26.004489517219998,26.982524871819997,26.72406082152,26.20500297546,22.934548568740002,18.86235122678,17.74923400878,17.6450553894,19.04053497314,19.83104591372,19.96624031068,20.392394638059997,21.2064250946,21.8269805908
R.Middle_D_e_y,138.4313522338,141.80150756840004,147.6128936766,150.8937194826,150.32923889160003,148.1264953614,147.3306854248,144.986367798,143.3710174562,141.4337982178,141.23423767079998,142.3379882812,143.0886657716,142.9634277346,142.8319641112,142.9459609985
R.Middle_D_e_z,49.058360290539994,62.00416412354,64.06920471192,64.41564025878,62.41939392092,54.9962814331,45.05832824708,36.50167465208,33.14124450684,34.50733718872,36.69957962036,38.026274108900004,38.95841064454,39.68305740356,41.09394378660001,41.978708267200005
R.Middle_D_d_x,-0.5397762417794,-0.47570853233339994,-0.29057062864320005,-0.23456876277920005,-0.22721388936040002,-0.22691909670840005,-0.23700560629359999,-0.23944116830839998,-0.2368049234152,-0.2356818497182,-0.2336497277022,-0.23438175916679999,-0.2356196433308,-0.23797200024120002,-0.23932919502259997,-0.2377095371485
R.Middle_D_d_y,-0.45994860976932,-0.4094783246516,-0.5239564180372001,-0.6034727215768,-0.5987598776818001,-0.5580918431281999,-0.527548611164,-0.4981473147868001,-0.4968606114388,-0.5252885460854,-0.5335365176202,-0.5341784358026,-0.5364064335823999,-0.5375176906583999,-0.5480854153632,-0.552711427212
R.Middle_D_d_z,-0.6600234031675999,-0.768894457817,-0.7984123826028,-0.76203789711,-0.7679383754731999,-0.7980838537216,-0.8156774878502,-0.833330285549,-0.834861469269,-0.81758582592,-0.8128616809845999,-0.8122300505638,-0.8103971600534001,-0.8089741706849999,-0.8014377355578001,-0.7987501919269999
R.Ring_M_s_x,30.2438091278,32.71791381836,34.17057266234,33.93253555298,33.477297210660005,32.31306228638,29.441597366339998,26.468558502180002,25.23732185364,25.6764415741,26.58295516968,27.00167541504,27.101785659799997,27.35245628358,27.56935997008,27.648610115049998
R.Ring_M_s_y,194.6258544922,198.0384521482,196.5524871826,196.80955200199998,196.2641937256,195.4384277346,196.91556396460004,196.35153808600003,194.92194213839997,192.8952545166,192.4221557618,193.2089416504,193.8491699218,193.7281311036,193.60843811060005,193.50962066649998
R.Ring_M_s_z,72.70796966552,79.96822052002,83.61983184816,83.917288208,82.22923278808,75.61263275147999,65.49522171020001,58.309763336180005,56.505847930920005,56.97300338744001,57.943367767359995,58.61014785766,59.05255584716001,59.61813583374,60.489387512200004,61.2287311554
R.Ring_M_e_x,4.561919403082,15.151884651198,24.04395942688,24.1813167572,24.27878875732,24.301528549220002,22.4963634491,20.6134727478,19.212134170540004,19.55556678774,20.408989334100003,20.66317825318,20.71585121152,20.720441818260003,20.4158744812,20.204212188699998
R.Ring_M_e_y,176.9750396728,183.91530456560002,186.51303710960002,187.469262695,187.05102539060002,186.33546142560002,186.6776092526,185.97534790039998,184.99020996099998,182.15419006359997,181.4586425782,182.28992309580002,182.7545715332,182.5562713624,182.09709472679998,182.023139954
R.Ring_M_e_z,32.58471832276,33.8434425354,33.85468444826,33.93746261596,32.1233089447,25.282400131219998,15.22526550294,7.928802871704001,6.054349422456,6.7004843711860005,7.724117279054001,8.401496315004,8.888606452942,9.503519630431999,10.52348575594,11.29927873615
R.Ring_M_d_x,0.49606016576280004,0.339297747612,0.195601245761,0.1883502960206,0.1776743739844,0.15474729836,0.1341511160136,0.1130942836404,0.1163798943162,0.1182281479242,0.1192536368964,0.1224316477776,0.12334793210020001,0.12810110300760003,0.1381736129522,0.1437927484515
R.Ring_M_d_y,0.34093543291100004,0.2727965444326,0.19391764104360001,0.18041296303280002,0.1779575407504,0.1758289337158,0.1977518767118,0.20042196512219998,0.191837000847,0.207469713688,0.21176644861699997,0.21090700030300003,0.2142984330656,0.215790781379,0.2223481029272,0.2218678668145
R.Ring_M_d_z,0.7750032305719999,0.8909260749816001,0.9612418889999998,0.9653885483742,0.9678241610528,0.9721568346024,0.970992577076,0.9731366872786001,0.9744991064074,0.971042072773,0.9700131654738,0.9698084354401999,0.9689450383184,0.9679921031,0.9651196241378001,0.9644155800345
R.Ring_P_s_x,4.561919403082,15.151884651198,24.04395942688,24.1813167572,24.27878875732,24.301528549220002,22.4963634491,20.6134727478,19.212134170540004,19.55556678774,20.408989334100003,20.66317825318,20.71585121152,20.720441818260003,20.4158744812,20.204212188699998
R.Ring_P_s_y,176.9750396728,183.91530456560002,186.51303710960002,187.469262695,187.05102539060002,186.33546142560002,186.6776092526,185.97534790039998,184.99020996099998,182.15419006359997,181.4586425782,182.28992309580002,182.7545715332,182.5562713624,182.09709472679998,182.023139954
R.Ring_P_s_z,32.58471832276,33.8434425354,33.85468444826,33.93746261596,32.1233089447,25.282400131219998,15.22526550294,7.928802871704001,6.054349422456,6.7004843711860005,7.724117279054001,8.401496315004,8.888606452942,9.503519630431999,10.52348575594,11.29927873615
R.Ring_P_e_x,13.540355205540001,19.8433391571,28.313314056399996,29.740049362180002,29.77604103088,29.72028579714,27.218318939200003,24.36200180056,23.33016052246,23.36043052674,24.40778808594,24.85863113402,24.89841651916,25.09482650756,25.352508163440007,25.603536605850003
R.Ring_P_e_y,146.29156494140003,150.3811309816,152.507247925,153.63107910180003,153.20387573219998,152.48316040039998,152.7159179688,151.89043579100002,150.9485412598,148.075894165,147.40666809100003,148.2633331296,148.73094177259998,148.55725708,148.17796325659998,148.17148590099998
R.Ring_P_e_z,23.2973554611,29.66005210878,33.24325714112,34.095992279040004,31.97193107604,24.53492889404,15.143946075439999,8.061624622352001,5.656557273864,6.920564746858,8.360937976835999,9.141547012332001,9.810406112666,10.4320133209,11.54905815126,12.2297077179
R.Ring_P_d_x,-0.26182098090652,-0.13680792227383998,-0.12449900656926001,-0.16209866404540002,-0.1603058576586,-0.15801683962340002,-0.137697339058,-0.10931117832680001,-0.1200861409304,-0.1109539717436,-0.1166093155742,-0.12234394997339999,-0.121968141198,-0.1275618106126,-0.1439575761556,-0.157450132072
R.Ring_P_d_y,0.8947634816172002,0.9778929948808001,0.9916456699372,0.9867581009862001,0.9870197415351999,0.9871698260305999,0.9903597354889999,0.9939530611035998,0.9926921725273999,0.9937602400779999,0.992992568016,0.9922522068024,0.9921659588814,0.991448187828,0.9891185522078001,0.9871508181095
R.Ring_P_d_z,0.2708296153694,0.12199221998450001,0.017829883843665996,-0.004622896667570001,0.004414343368263999,0.02179707158358,0.0023713617119879996,-0.003873224556444001,0.011600052937858,-0.006417784653600001,-0.018570383265600003,-0.02158067971468,-0.0268806785345,-0.0270758844912,-0.029906799271699997,-0.027132314629850003
R.Ring_I_s_x,13.540355205540001,19.8433391571,28.313314056399996,29.740049362180002,29.77604103088,29.72028579714,27.218318939200003,24.36200180056,23.33016052246,23.36043052674,24.40778808594,24.85863113402,24.89841651916,25.09482650756,25.352508163440007,25.603536605850003
R.Ring_I_s_y,146.29156494140003,150.3811309816,152.507247925,153.63107910180003,153.20387573219998,152.48316040039998,152.7159179688,151.89043579100002,150.9485412598,148.075894165,147.40666809100003,148.2633331296,148.73094177259998,148.55725708,148.17796325659998,148.17148590099998
R.Ring_I_s_z,23.2973554611,29.66005210878,33.24325714112,34.095992279040004,31.97193107604,24.53492889404,15.143946075439999,8.061624622352001,5.656557273864,6.920564746858,8.360937976835999,9.141547012332001,9.810406112666,10.4320133209,11.54905815126,12.2297077179
R.Ring_I_e_x,28.97185211182,30.15310974122,34.6051307678,35.93665237426,35.769996643060004,35.31475753786001,32.28098220826,28.83275527956,27.97040710448,27.966169738759998,29.039133453379996,29.570023727420004,29.617975616440003,29.9469871521,30.52183876038,30.968552589399998
R.Ring_I_e_y,141.8965103146,143.8052368162,149.7017608644,151.77467651359999,151.1360961914,149.8536590576,150.3091033936,149.0191284178,147.7318542482,145.2382415772,144.9549926758,146.0286590574,146.6339691164,146.55306701639998,146.37669982900002,146.4685440065
R.Ring_I_e_z,35.14022216796,46.53675003052,53.346826934780005,54.349678039560004,52.264513397200005,44.87773284912,35.6521156311,28.64680404664,26.154803085320005,27.481521224979996,28.966378402700002,29.753871917719998,30.435224151619998,31.0351448059,32.09370422362,32.73275947575
R.Ring_I_d_x,-0.725788205862,-0.48489849567400006,-0.29592243433000004,-0.291444247961,-0.2819131612778,-0.26312428712860003,-0.2381117850542,-0.210272550583,-0.2182442963124,-0.21662131845959998,-0.21782565712919996,-0.22159050703039998,-0.2219745874406,-0.22821123003960003,-0.2431286543608,-0.252332344651
R.Ring_I_d_y,0.20671221315859997,0.30928342938420006,0.131950213015,0.0873120084405,0.0972536846997,0.1236730992794,0.11319949328899999,0.135045942664,0.1512901455164,0.1334630548954,0.115309432149,0.105103226006,0.09862671941528,0.09426289051772001,0.08471865952016,0.08009432256219999
R.Ring_I_d_z,-0.5570044994356,-0.7937602043154001,-0.9455293297767999,-0.952589702606,-0.95441917181,-0.9567812561988,-0.9645588874815999,-0.9681808948518,-0.9640920996666,-0.9670416116714,-0.9691338419912,-0.9694576263429999,-0.9700451612472,-0.9690251946452001,-0.9662744522096001,-0.964318305254
R.Ring_D_s_x,28.97185211182,30.15310974122,34.6051307678,35.93665237426,35.769996643060004,35.31475753786001,32.28098220826,28.83275527956,27.97040710448,27.966169738759998,29.039133453379996,29.570023727420004,29.617975616440003,29.9469871521,30.52183876038,30.968552589399998
R.Ring_D_s_y,141.8965103146,143.8052368162,149.7017608644,151.77467651359999,151.1360961914,149.8536590576,150.3091033936,149.0191284178,147.7318542482,145.2382415772,144.9549926758,146.0286590574,146.6339691164,146.55306701639998,146.37669982900002,146.4685440065
R.Ring_D_s_z,35.14022216796,46.53675003052,53.346826934780005,54.349678039560004,52.264513397200005,44.87773284912,35.6521156311,28.64680404664,26.154803085320005,27.481521224979996,28.966378402700002,29.753871917719998,30.435224151619998,31.0351448059,32.09370422362,32.73275947575
R.Ring_D_e_x,35.39667930602,34.668097686779994,37.03524856567999,37.925273132339996,37.659074401859996,37.00831985474,33.8507053375,30.334167098979997,29.44374580384,29.500176620479998,30.54682083132,31.077345657339997,31.141181945799996,31.490486145040002,32.087163162219994,32.51354598995
R.Ring_D_e_y,149.13654937739997,151.04395751980002,157.5673126222,160.10896606440002,159.3488708496,157.75990600580002,158.41980590819998,157.0555480958,155.67191162139997,153.4247863768,153.2566406248,154.36439819339998,155.0085754394,154.9622222902,154.8753417968,154.990196228
R.Ring_D_e_z,45.55141601562,57.994535064679994,65.08027648924,65.84859466552,63.86678390502,56.72072830202001,47.37350006104,40.42753829958,38.004911804200006,39.154469299300004,40.561711120599995,41.32479400636,41.97588119508,42.547987365720005,43.53763732908,44.16242790225
R.Ring_D_d_x,-0.44802744686599993,-0.31484712660299996,-0.16946128010740003,-0.13867397010319998,-0.1317324966194,-0.1180984690784,-0.10946270078419999,-0.10469910502439998,-0.102741445601,-0.10697207599880001,-0.105136708915,-0.1051112324,-0.10621890425660001,-0.10763398855939998,-0.10915596038099999,-0.107738208026
R.Ring_D_d_y,-0.5048752188684,-0.5047832787038,-0.5484946131706,-0.5811812043190001,-0.5727076649666001,-0.5513323307038,-0.5655898213388001,-0.5604098200797999,-0.5536900639534,-0.5708786010742001,-0.5789051294326,-0.5812824606896001,-0.5839927792549999,-0.5864020347596,-0.5926422834394001,-0.594246894121
R.Ring_D_d_z,-0.7260118126869999,-0.7989945292471999,-0.8182177186012,-0.8018625140188,-0.8090699553487999,-0.8258566260338001,-0.81737626791,-0.8215149879454,-0.8263526320456,-0.8139986276626001,-0.8085861444474001,-0.8068839669228,-0.8047734141348,-0.8028337955475999,-0.7980285167696,-0.797033816576
R.Pinky_M_s_x,39.01766471864,43.45359573364,45.48410110472,45.313095855700006,44.87955093384001,43.762305450439996,40.88450775146,37.87313842772001,36.6673461914,37.0816986084,37.99668197632,38.42317886352,38.5203994751,38.77799453734,39.017025756820004,39.1144428253
R.Pinky_M_s_y,195.5131866454,196.2722503662,194.04883728020002,194.63730468740002,194.1024444578,193.3077484128,194.534967041,193.6444641114,192.3604248046,190.2088226318,189.7759094238,190.6173400882,191.2446685792,191.185018921,191.2436645506,191.299110413
R.Pinky_M_s_z,66.2084815979,76.04233245847999,81.6061645508,81.88515625,80.3163619995,73.95954132079999,64.183228302,57.32611465453999,55.42940902709999,55.94227294922,56.90120697023999,57.51514511106001,57.958063507060004,58.45599517821999,59.177338409419995,59.8097934723
R.Pinky_M_e_x,17.77932338713,31.838401412960003,41.576517486579995,41.6487121582,41.7386352539,41.73783721924,39.9529602051,38.09374160768,36.677024841299996,37.04091415406,37.88901824952,38.139838409419994,38.19550933836,38.19623565674,37.86939239502,37.631023407
R.Pinky_M_e_y,184.43656005839998,187.5829864502,188.88478698720002,190.287374878,189.87592773440002,189.1987731934,189.2460479736,188.06593322759997,187.2696228026,184.29927063000002,183.6782806394,184.58851623560003,185.04503784160002,184.9433197022,184.771078491,184.92429351799998
R.Pinky_M_e_z,26.06529655456,30.83162574768,34.1251335144,34.29932479856,32.6843521118,26.255648422260002,16.56304626464,9.729092788687998,7.776172637937999,8.385088729858001,9.366553115846,9.97217140197,10.43748569488,10.943716239919999,11.706077384939999,12.3343286514
R.Pinky_M_d_x,0.44316205494118,0.2423642024398,0.08153616189956,0.07646152228116,0.06553876921533999,0.04224282652142,0.019437796808800003,-0.004603135865182,-0.00020195599063260007,0.0008510140294674,0.0022465256042772,0.005912219733,0.0067792013287559984,0.012139058951281999,0.02394667193294,0.030953227542349998
R.Pinky_M_d_y,0.23112635612460003,0.18131134808080002,0.10775376260271999,0.09076621830461999,0.08819106817246,0.08573842942716,0.11035929918292,0.1164023756982,0.10622536092979999,0.123309506476,0.1272339373828,0.125798240304,0.129362329841,0.1302401334048,0.1350578516722,0.1330177783965
R.Pinky_M_d_z,0.8376330375669999,0.943372642994,0.9907455325128,0.992932331562,0.9938959240914,0.9953958272934,0.9936491012573999,0.9931658744812,0.9943388462064,0.9923346042632,0.9918644428254,0.992038023472,0.9915707707408,0.9913975954056001,0.9905417084692001,0.990629374981
R.Pinky_P_s_x,17.77932338713,31.838401412960003,41.576517486579995,41.6487121582,41.7386352539,41.73783721924,39.9529602051,38.09374160768,36.677024841299996,37.04091415406,37.88901824952,38.139838409419994,38.19550933836,38.19623565674,37.86939239502,37.631023407
R.Pinky_P_s_y,184.43656005839998,187.5829864502,188.88478698720002,190.287374878,189.87592773440002,189.1987731934,189.2460479736,188.06593322759997,187.2696228026,184.29927063000002,183.6782806394,184.58851623560003,185.04503784160002,184.9433197022,184.771078491,184.92429351799998
R.Pinky_P_s_z,26.06529655456,30.83162574768,34.1251335144,34.29932479856,32.6843521118,26.255648422260002,16.56304626464,9.729092788687998,7.776172637937999,8.385088729858001,9.366553115846,9.97217140197,10.43748569488,10.943716239919999,11.706077384939999,12.3343286514
R.Pinky_P_e_x,15.784723472592,30.407621765120002,40.69288253784,41.609375762919996,41.64651107788,41.6676551819,39.44810256958,36.913723754900005,35.793295288079996,35.89144821168,36.86486358644,37.24863739014,37.286714935320006,37.42591705323999,37.51481475828,37.625194549599996
R.Pinky_P_e_y,163.6696594238,161.11244506839998,161.8206573486,163.1977050782,162.8182281494,162.18484497059998,162.1775634766,160.994467163,160.2084442138,157.22521667459998,156.5860534668,157.48946533199998,157.941494751,157.835281372,157.65117492660002,157.804100037
R.Pinky_P_e_z,10.876451301566,25.62742004396,32.426496887220004,32.67144393918,30.60243377686,23.6646018982,14.726399803160001,8.246349048606001,5.927487754824,6.923594188689999,8.158531188964,8.807293891908,9.399734497072,9.91612987517,10.76906299592,11.333742141750001
R.Pinky_P_d_x,0.07349644303318,0.052720965817738,0.032559929788102,0.00144945612937664,0.003394562564788,0.00258604738918856,0.018602854385994,0.0434809617698,0.03256341516972,0.04235519096258,0.03773775771262,0.03283871784804,0.03348699584604,0.028384476900119998,0.013065372873092002,0.00021478068083499984
R.Pinky_P_d_y,0.7652128338812,0.9753790140149998,0.9972513437269999,0.9981924772262001,0.997014284134,0.9954013943672001,0.9974118828772,0.9975216746329998,0.9971426367758001,0.9976169347763999,0.9982866168023999,0.998538029194,0.9987035751342,0.9988691210748,0.9993062973024,0.9993171691889999
R.Pinky_P_d_z,0.5596742406487201,0.191763098538,0.06259088069202,0.0599836923182,0.07671392261981999,0.09547412991528,0.06767622977496,0.05463571846488,0.06811981648206,0.05385272875428,0.0445128455758,0.04292307123542,0.038238757848719995,0.037864204496120005,0.034526833146819993,0.0368693266064
R.Pinky_I_s_x,15.784723472592,30.407621765120002,40.69288253784,41.609375762919996,41.64651107788,41.6676551819,39.44810256958,36.913723754900005,35.793295288079996,35.89144821168,36.86486358644,37.24863739014,37.286714935320006,37.42591705323999,37.51481475828,37.625194549599996
R.Pinky_I_s_y,163.6696594238,161.11244506839998,161.8206573486,163.1977050782,162.8182281494,162.18484497059998,162.1775634766,160.994467163,160.2084442138,157.22521667459998,156.5860534668,157.48946533199998,157.941494751,157.835281372,157.65117492660002,157.804100037
R.Pinky_I_s_z,10.876451301566,25.62742004396,32.426496887220004,32.67144393918,30.60243377686,23.6646018982,14.726399803160001,8.246349048606001,5.927487754824,6.923594188689999,8.158531188964,8.807293891908,9.399734497072,9.91612987517,10.76906299592,11.333742141750001
R.Pinky_I_e_x,16.455902433411996,34.887869262699994,43.65403137208,44.686668396,44.58741607666,44.298353576660006,41.648046874980004,38.589965057380006,37.59589157104,37.662721252439994,38.67988204956,39.1448913574,39.19055786132,39.4376121521,39.78348693846,40.06366157535
R.Pinky_I_e_y,154.1813217162,151.9169128418,157.6945495604,160.381161499,159.85987243660003,158.7332489014,158.9074127198,157.3958312988,156.3800994874,153.61307067880003,153.22385253919998,154.25345764159997,154.7681549072,154.69633483879997,154.6172912598,154.8121566775
R.Pinky_I_e_z,6.543342852576001,35.307366180420004,46.5342727661,47.09120330812,45.020941162140005,38.034930419940004,29.21016807556,22.722203445439998,20.3303817749,21.385489654540002,22.67551078794,23.3428592682,23.948061752340003,24.45723762514,25.29468040466,25.8406925201
R.Pinky_I_d_x,-0.044710473716300006,-0.2984507113694,-0.197256347537,-0.20499325990679998,-0.1959078103306,-0.1752434521914,-0.1465488612652,-0.1116624906658,-0.1200795978308,-0.1179930120708,-0.1209071055056,-0.126318588853,-0.1268241196868,-0.1340086758138,-0.1511271804572,-0.16243800520899998
R.Pinky_I_d_y,0.6320637613536,0.6125583708286,0.27485986351979996,0.18762350976460002,0.1970702856778,0.229927390814,0.2178404480218,0.23972243368640003,0.25502443313580003,0.24062241017800004,0.2239723682404,0.21556602418440002,0.21139140725120004,0.2091003060342,0.20210160017,0.1993077248335
R.Pinky_I_d_z,0.28864914476880005,-0.6448276251555999,-0.939786708355,-0.9605695009230001,-0.9604860305788,-0.9572765827177999,-0.9648333907128,-0.9643062472342001,-0.9594459772112,-0.9633763790130001,-0.9670458078386,-0.9682838797569999,-0.9691339373589999,-0.9686530351638,-0.9676213264468,-0.966377705336
R.Pinky_D_s_x,16.455902433411996,34.887869262699994,43.65403137208,44.686668396,44.58741607666,44.298353576660006,41.648046874980004,38.589965057380006,37.59589157104,37.662721252439994,38.67988204956,39.1448913574,39.19055786132,39.4376121521,39.78348693846,40.06366157535
R.Pinky_D_s_y,154.1813217162,151.9169128418,157.6945495604,160.381161499,159.85987243660003,158.7332489014,158.9074127198,157.3958312988,156.3800994874,153.61307067880003,153.22385253919998,154.25345764159997,154.7681549072,154.69633483879997,154.6172912598,154.8121566775
R.Pinky_D_s_z,6.543342852576001,35.307366180420004,46.5342727661,47.09120330812,45.020941162140005,38.034930419940004,29.21016807556,22.722203445439998,20.3303817749,21.385489654540002,22.67551078794,23.3428592682,23.948061752340003,24.45723762514,25.29468040466,25.8406925201
R.Pinky_D_e_x,17.426147174826003,38.85780677796,46.33271560668,46.95285797118,46.838143920899995,46.325778961160005,43.49415893554,40.2773071289,39.286447906519996,39.41239471434,40.41821365358,40.90016937256,40.9597480774,41.24505386354,41.65739364624,41.955354690549996
R.Pinky_D_e_y,147.50419006340002,150.90662231439998,161.9742370604,167.22489318840002,165.9080810548,164.44638671859997,164.79533996560002,163.02169799780003,162.0248748778,159.40087280280002,159.1447784422,160.207119751,160.718371582,160.6980743408,160.7302734374,160.968338013
R.Pinky_D_e_z,2.4915847778119997,43.37942695620001,58.65120391846,58.18275756834,56.56569595338,49.792993927,40.91217346192,34.57585830688,32.175031661999995,33.15213241578,34.37754669188,35.02585296632,35.63066635132,36.10760803222,36.87647171019999,37.3967552185
R.Pinky_D_d_x,-0.07333948090686,-0.30008205473419997,-0.20247802138340001,-0.17129806876180004,-0.17012937068939998,-0.1532502770422,-0.1395450145006,-0.127543850243,-0.12778680324539998,-0.132255384326,-0.1313980638982,-0.1326790064574,-0.1337306171656,-0.1366219878198,-0.141646000743,-0.142990447581
R.Pinky_D_d_y,0.5047151505948,0.07636653184859996,-0.32349564731119995,-0.517308020592,-0.4571756303312,-0.43184816241279994,-0.44506014585500003,-0.4252514779566,-0.42668071985239997,-0.43749191760980005,-0.4475545465948,-0.45002896785759994,-0.44976857304580004,-0.4536630809308,-0.4620718061924,-0.46533717215049997
R.Pinky_D_d_z,0.30626673400420007,-0.610155811906,-0.9159019947052001,-0.8383949279786,-0.8726518750191999,-0.8887757182122,-0.8845381379124,-0.8960013628003999,-0.8953206062318,-0.8894241452216001,-0.8845405936239998,-0.8831011056902,-0.8830717802048001,-0.8806351900102001,-0.8754514813423999,-0.8735066652300001
R.Thumb.TTP,46.79425888062,46.89052734376,47.45159454348,47.64430999754,47.74592742922,47.79701843262001,47.90977554322,48.19578399659999,48.45670928956,48.63447418212,48.76049270628,48.79636611938,48.807296752940005,48.81112976074,48.80944595336,48.8015232086
