,0,1,2,3,4,5,6,7,8,9
R.Thumb_D_s_x,-4.8494394779212,1.423663425446,0.76780885458,4.106943917272,10.305467033381998,12.11785411832,10.841509056100001,9.119774436952,9.360944557189999,9.974094867707501
R.Thumb_D_s_y,139.69505920420002,142.3064392088,132.6846374512,115.5139129638,122.46816558840001,133.2207458498,134.78894042960002,131.0907836914,130.78103332519999,131.085849762
R.Thumb_D_s_z,-40.94663772584,-40.77126846316,-35.14468307498,-31.67321624758,-34.15778884888,-36.67179412842,-37.2175376892,-36.8490158081,-37.45617218016,-37.856981277450004
R.Thumb_D_e_x,-0.703524398808,8.341611385343999,7.331070518494,10.288178443914,17.344613075260003,18.466973495479998,15.966386604300002,13.548371124280001,14.065881347660001,15.064471721625
R.Thumb_D_e_y,135.864343262,137.8609985352,127.2443420414,108.9758514406,117.11736602799999,128.6685760496,130.3867340088,126.33333435060001,125.8796524048,126.07273292549999
R.Thumb_D_e_z,-59.009326934799994,-58.556745147719994,-52.775222015400004,-49.078777313239996,-51.643947601319994,-54.63811340334,-55.609780883780005,-55.33661499021999,-55.83731536864,-56.104840278625
R.Thumb_D_d_x,-0.2115584969518,-0.35301107764240003,-0.33491205573079996,-0.315417855978,-0.3591956198216,-0.32398473024380003,-0.26151376664619996,-0.2259837269782,-0.24008489847180003,-0.25975325703625
R.Thumb_D_d_y,0.19547470957032,0.2268432438374,0.27760900259020005,0.33362613916379996,0.2730421721936,0.23228945732120004,0.22463708817979997,0.242764517665,0.250109112263,0.25581081211574996
R.Thumb_D_d_z,0.9217102527618,0.9075624942782001,0.8996563553809999,0.8881761193274,0.8922888517380001,0.916790616512,0.9385248064996,0.9433906197545999,0.9379583835602,0.9311571568249999
R.Index_M_s_x,6.994168472292,6.504545211794,6.6835076332079995,9.740054893498,13.81282100676,16.587297630320002,16.93633460996,16.4271850586,16.56243133546,16.836803436300002
R.Index_M_s_y,166.3925628664,171.2623046874,165.5008392334,154.0188232422,156.2416839598,163.3277679446,164.9353515626,163.11185302719997,162.7645751952,162.83962249725002
R.Index_M_s_z,24.1929447174,27.29906578064,31.296416854860002,31.387670516980002,31.213564300540003,30.832368850700004,30.644974136360002,30.3714630127,29.745003509540005,29.4137978554
R.Index_M_e_x,11.80921535492,13.415103149400002,13.539698219300002,14.22413787842,20.11336784362,24.93218536378,25.660374450680003,24.421533584580004,24.651628494239997,25.127169132225
R.Index_M_e_y,168.6024139406,176.35968627920002,167.4785980224,150.058190918,155.6448822022,166.4499664306,168.73602294900002,165.9893859864,165.535888672,165.67872238175
R.Index_M_e_z,-40.05149917604,-36.69417572022,-32.82833480836,-32.906975555420004,-33.034192657460004,-33.12088699342,-33.224461364759996,-33.642030334439994,-34.261343383779995,-34.563879966749994
R.Index_M_d_x,-0.07456502318396,-0.1070158720018,-0.10617395043372,-0.06943984180688001,-0.09756933301698,-0.129227681458,-0.13509918451340003,-0.12379929572339998,-0.1252681031822,-0.128383371979
R.Index_M_d_y,-0.03422151692212,-0.0789372943342,-0.030627278797324,0.06133376136423999,0.009241983341058,-0.04834989868106,-0.0588566325605,-0.04456104859708,-0.04291614741088,-0.043965879827700005
R.Index_M_d_z,0.994881796837,0.9909898281098,0.9930263996126,0.9956573128701999,0.9949312686922,0.9903705596923998,0.9890725612640001,0.9913034319876001,0.9911927819252,0.990748822689
R.Index_P_s_x,11.80921535492,13.415103149400002,13.539698219300002,14.22413787842,20.11336784362,24.93218536378,25.660374450680003,24.421533584580004,24.651628494239997,25.127169132225
R.Index_P_s_y,168.6024139406,176.35968627920002,167.4785980224,150.058190918,155.6448822022,166.4499664306,168.73602294900002,165.9893859864,165.535888672,165.67872238175
R.Index_P_s_z,-40.05149917604,-36.69417572022,-32.82833480836,-32.906975555420004,-33.034192657460004,-33.12088699342,-33.224461364759996,-33.642030334439994,-34.261343383779995,-34.563879966749994
R.Index_P_e_x,13.184624195084002,16.55160026552,16.412830924959998,18.75137405398,25.540481567380002,28.772990798979997,28.563512802139996,26.896519088759998,26.523603057859997,26.49433279035
R.Index_P_e_y,134.8269836428,143.2413604736,133.6077072144,115.6229751588,121.5835845948,132.71416626,135.53080444359998,132.9537384034,132.379446411,132.58397293075
R.Index_P_e_z,-51.5575805664,-50.382698822,-44.522887420640004,-42.25220108032,-43.246678161620004,-44.98856964112001,-46.7496170044,-47.665795135500005,-48.09076843262001,-48.60041522980001
R.Index_P_d_x,-0.03823253363370001,-0.08718667328355997,-0.07986580729486001,-0.12584567219023998,-0.15085999965680003,-0.10676465779520002,-0.08069988787174001,-0.06879832297564,-0.05203614607451999,-0.038003684952875004
R.Index_P_d_y,0.9388733625412001,0.9206055521964001,0.9415249347688001,0.9572116017342001,0.9468176960946,0.9377697825432,0.9230209112165998,0.9183072566988001,0.9216650366784,0.9199501574037501
R.Index_P_d_z,0.31984031200420004,0.3805062651634,0.3250789344312,0.2597735464574,0.2838811933994,0.3298915147782,0.3759650409222,0.38982511758800004,0.3844229519368,0.39018010348075
R.Index_I_s_x,13.184624195084002,16.55160026552,16.412830924959998,18.75137405398,25.540481567380002,28.772990798979997,28.563512802139996,26.896519088759998,26.523603057859997,26.49433279035
R.Index_I_s_y,134.8269836428,143.2413604736,133.6077072144,115.6229751588,121.5835845948,132.71416626,135.53080444359998,132.9537384034,132.379446411,132.58397293075
R.Index_I_s_z,-51.5575805664,-50.382698822,-44.522887420640004,-42.25220108032,-43.246678161620004,-44.98856964112001,-46.7496170044,-47.665795135500005,-48.09076843262001,-48.60041522980001
R.Index_I_e_x,13.009553527818,16.75526542662,16.825975227359997,20.02963867188,25.55582084656,28.333252334599997,28.815936660759995,28.044679641720002,27.524968337999997,27.210134029400002
R.Index_I_e_y,122.81718902600001,129.6704071044,120.8775024416,103.7710418702,109.08396606440002,119.68973846460001,122.46198883059999,119.7604232788,119.0427871706,119.1152858735
R.Index_I_e_z,-35.59848861694,-35.37076110838,-28.819239425660005,-25.8981765747,-27.33475189208,-29.503896331780005,-31.301363372820003,-32.3615989685,-32.900933837880004,-33.5107421875
R.Index_I_d_x,0.008650595694700006,-0.010062982793878,-0.020413225516668,-0.06315833777192,-0.0007579059339940013,0.02172722630202,-0.0124721210042494,-0.05672996491194,-0.04947689175606,-0.0353673333302
R.Index_I_d_y,0.5933979034424001,0.6705332159996,0.6289921641348,0.5855973839758001,0.6175990104674,0.643529522419,0.6457227945328,0.6518742561342,0.6589567899706001,0.665480181575
R.Index_I_d_z,-0.7885315656659999,-0.7417314291002001,-0.7759083032608001,-0.8080432057379999,-0.7861992001534001,-0.7650888562202,-0.763289487362,-0.7561716914178,-0.7505211234092,-0.74557216465475
R.Index_D_s_x,13.009553527818,16.75526542662,16.825975227359997,20.02963867188,25.55582084656,28.333252334599997,28.815936660759995,28.044679641720002,27.524968337999997,27.210134029400002
R.Index_D_s_y,122.81718902600001,129.6704071044,120.8775024416,103.7710418702,109.08396606440002,119.68973846460001,122.46198883059999,119.7604232788,119.0427871706,119.1152858735
R.Index_D_s_z,-35.59848861694,-35.37076110838,-28.819239425660005,-25.8981765747,-27.33475189208,-29.503896331780005,-31.301363372820003,-32.3615989685,-32.900933837880004,-33.5107421875
R.Index_D_e_x,12.601675128922,16.1130744934,16.41483898162,19.72526245118,24.0674419403,27.0039089203,28.268512344379996,28.255400085479998,27.79065628052,27.400188446050002
R.Index_D_e_y,122.7232269286,128.2549224854,120.07374420180001,104.526599121,109.5316940306,119.228804016,121.5279998778,118.4604400634,117.4818969726,117.28930664074998
R.Index_D_e_z,-21.444533538820004,-21.15017623902,-14.5528661728,-11.62188911438,-13.115394592319998,-15.26923294066,-17.038868331920003,-18.11649360658,-18.68251609804,-19.322565555574997
R.Index_D_d_x,0.028509988263254,0.044887732341879996,0.028737516980607995,0.02127522912342,0.10403441041704001,0.0929181784391,0.038263753522176,-0.014728894503764,-0.01857100203632,-0.013284385437125
R.Index_D_d_y,0.006567175686400006,0.09893925636989999,0.05618092659859401,-0.052811791747839995,-0.031295200251042,0.032218304462736,0.06528376787902,0.09086596518754,0.1091027885674,0.12763192877175
R.Index_D_d_z,-0.9893323421478,-0.9939875364301999,-0.9971880078313999,-0.9978811264038001,-0.9939018130304001,-0.9949716448783998,-0.9969169735910001,-0.9957014918328,-0.9938361048700001,-0.99172231555
R.Middle_M_s_x,17.552641677860002,17.044423294079998,17.22698020934,20.16944007876,24.228092956559998,27.09312820436,27.46397209168,26.952065277099997,27.12332763672,27.429761409725
R.Middle_M_s_y,168.2166625978,173.51719970699997,167.759121704,156.8492034912,159.0796356202,165.6712799074,167.14480590800002,165.39975585940002,164.87473754880003,164.76904296875
R.Middle_M_s_z,24.51453132628,28.09504623412,31.96479606628,31.420737838759997,31.686608505240002,31.79475288392,31.69161872866,31.267123031620002,30.649427032480002,30.350183010125
R.Middle_M_e_x,30.36320457458,31.85159492492,31.9831188202,32.687065124520004,38.43081893922,43.22083816528,43.948267364500005,42.76028518676,43.02723464966,43.525527000425
R.Middle_M_e_y,170.4602661132,178.79061889659997,170.12220458960002,154.12762146,159.5004089354,169.16946105940002,171.1704132082,168.62521362299998,167.8603363038,167.67519760125
R.Middle_M_e_z,-35.21285171508,-31.08383445738,-27.376670837400003,-28.46060523986,-27.86680030822,-27.17465133666,-27.148163604759997,-27.807398605339994,-28.412076187139995,-28.66337108615
R.Middle_M_d_x,-0.20919234007600002,-0.2417961210012,-0.2409627705812,-0.20440859794619998,-0.23192571401580003,-0.2633600711822,-0.2691829919816,-0.2581429004668,-0.25970543622979997,-0.26283842325225004
R.Middle_M_d_y,-0.03663732372226,-0.0861131563783,-0.03858834709972,0.04444251731038,-0.006871085893369999,-0.0571241185069,-0.06573681011796,-0.0526706367731,-0.0487538203597,-0.04745652526617499
R.Middle_M_d_z,0.975329875946,0.9663711786272001,0.9690261602401999,0.9778421282768,0.9724870443342001,0.9629504680634,0.9608337998390001,0.9646669864654001,0.9644544243812,0.9636714458465
R.Middle_P_s_x,30.36320457458,31.85159492492,31.9831188202,32.687065124520004,38.43081893922,43.22083816528,43.948267364500005,42.76028518676,43.02723464966,43.525527000425
R.Middle_P_s_y,170.4602661132,178.79061889659997,170.12220458960002,154.12762146,159.5004089354,169.16946105940002,171.1704132082,168.62521362299998,167.8603363038,167.67519760125
R.Middle_P_s_z,-35.21285171508,-31.08383445738,-27.376670837400003,-28.46060523986,-27.86680030822,-27.17465133666,-27.148163604759997,-27.807398605339994,-28.412076187139995,-28.66337108615
R.Middle_P_e_x,25.488971137980002,28.754420089719996,28.78428993226,31.392363739020006,37.29495010376,40.50622177124,40.80353469848,39.78631439208,39.38888702391999,39.233751297
R.Middle_P_e_y,131.0221542356,139.2128570558,130.28549499540003,113.8159439084,119.31918945320001,129.3637680054,131.4718963622,128.81273803699997,128.1073242188,128.00700378425
R.Middle_P_e_z,-40.51798934938,-38.33394546508,-32.704170608519995,-29.814520263659993,-31.358556365979997,-33.240390777580004,-33.71153488157999,-33.73116378784,-34.3567741394,-34.744769096375
R.Middle_P_d_x,0.12076804563413998,0.0767376974225,0.07925636172288,0.03207839876414,0.028143058531,0.06725917607546,0.07791602909566,0.0736851245165,0.09014616012573999,0.10633593983950002
R.Middle_P_d_y,0.977147436142,0.9806053757668,0.9870214104652,0.9987894535067999,0.9955571770668001,0.9862528324128,0.9835973858833998,0.9864209890366,0.9849474906920002,0.9828460067510001
R.Middle_P_d_z,0.1314439833166,0.1796336501836,0.13199775815,0.0335455171764,0.08651411980396,0.1502888709306,0.1626185387374,0.1467712372542,0.14728985428799998,0.15067683905375
R.Middle_I_s_x,25.488971137980002,28.754420089719996,28.78428993226,31.392363739020006,37.29495010376,40.50622177124,40.80353469848,39.78631439208,39.38888702391999,39.233751297
R.Middle_I_s_y,131.0221542356,139.2128570558,130.28549499540003,113.8159439084,119.31918945320001,129.3637680054,131.4718963622,128.81273803699997,128.1073242188,128.00700378425
R.Middle_I_s_z,-40.51798934938,-38.33394546508,-32.704170608519995,-29.814520263659993,-31.358556365979997,-33.240390777580004,-33.71153488157999,-33.73116378784,-34.3567741394,-34.744769096375
R.Middle_I_e_x,20.68713121413,23.93804244996,23.9632080078,27.7905334473,33.084390640239995,35.24769058228001,35.3273376465,34.60198974608001,34.03291015624,33.6716852188
R.Middle_I_e_y,123.1344726562,129.8068817138,121.72076416019999,106.866581726,111.16564636220001,120.02610168459998,122.1987365722,119.83203430180001,119.0551498414,118.92194557200001
R.Middle_I_e_z,-18.6198123932,-16.99887371064,-11.032480812078,-7.328107738494,-9.39515228272,-11.97895259856,-12.4756793976,-12.2966835022,-12.99482402802,-13.4493303299
R.Middle_I_d_x,0.20166372656819997,0.20227380692940003,0.2024713635442,0.1512663602828,0.17683120965959997,0.2208429574968,0.2299842894078,0.2177264988422,0.224935424328,0.23359056562199998
R.Middle_I_d_y,0.3312600374222,0.39502351880099995,0.3596936881544,0.29185292720800005,0.3424250125884,0.3921547353268,0.3894456386566,0.37716333866100005,0.380164951086,0.38154596835375
R.Middle_I_d_z,-0.9196614623070001,-0.8960107684136001,-0.9101477026939999,-0.9443637013434,-0.9223988533017999,-0.8929183483122,-0.8918439388274001,-0.900185585022,-0.8971396446226001,-0.89434632658975
R.Middle_D_s_x,20.68713121413,23.93804244996,23.9632080078,27.7905334473,33.084390640239995,35.24769058228001,35.3273376465,34.60198974608001,34.03291015624,33.6716852188
R.Middle_D_s_y,123.1344726562,129.8068817138,121.72076416019999,106.866581726,111.16564636220001,120.02610168459998,122.1987365722,119.83203430180001,119.0551498414,118.92194557200001
R.Middle_D_s_z,-18.6198123932,-16.99887371064,-11.032480812078,-7.328107738494,-9.39515228272,-11.97895259856,-12.4756793976,-12.2966835022,-12.99482402802,-13.4493303299
R.Middle_D_e_x,19.05847320557,21.908787155159995,21.959362030019996,25.979235839839998,30.864871978780002,32.84545059204,32.923317718499995,32.31822891234,31.822391128559996,31.5175280571
R.Middle_D_e_y,128.9852905272,134.99738769540002,127.6014709474,113.92632904060001,117.5177963258,125.61342315659999,127.69848785399999,125.49886627180001,124.6934341432,124.53401374825002
R.Middle_D_e_z,-4.1308968544,-2.2854467868792,3.4120611429218,6.61703519821,4.826259326934,2.533059167862,2.069892668724,2.20414633751,1.5285060405719997,1.0926301479325
R.Middle_D_d_x,0.103502436354736,0.1289607167246,0.1273459285498,0.115109321475,0.1410520881414,0.152664166689,0.1527772784234,0.14513472914679998,0.14048015177260004,0.13689831644275
R.Middle_D_d_y,-0.3718247056008,-0.32986060977,-0.37372336387640004,-0.4486522376538001,-0.40368392467499997,-0.35507850646960004,-0.34951333999640005,-0.3601314544678,-0.3583172321322,-0.35665117204200003
R.Middle_D_d_z,-0.9207835197448,-0.9350494980814,-0.9179615378377999,-0.8862243056296,-0.9037814497949999,-0.9222493410108001,-0.9243820667266001,-0.9215386986731999,-0.9229685783384,-0.92415258288375
R.Ring_M_s_x,28.111600112900003,27.65656661988,27.83747520446,30.842838287359996,34.85397949218,37.660810089099996,38.01704788208,37.53087997436,37.693696594239995,37.985754013074995
R.Ring_M_s_y,167.470904541,173.141204834,167.4439147946,157.24017334,159.4069793702,165.4196472168,166.7444091796,165.0955810548,164.3918304444,164.10179901100003
R.Ring_M_s_z,26.03775405884,29.9712638855,33.8376953125,32.89722900392,33.479705810560006,33.92129516602,33.87120895388,33.334927368180004,32.72481155396,32.4491920471
R.Ring_M_e_x,47.50782394408001,48.82363510132,48.95979537962,50.01913223265999,55.473445892360004,59.949803161599995,60.61425170898,59.550985717779994,59.80050888062,60.259152412425
R.Ring_M_e_y,169.409448242,178.0282653806,169.8220153808,155.69344482399998,160.57278442359998,168.8439178468,170.51733398439998,168.240020752,167.1880493164,166.68621063199998
R.Ring_M_e_z,-25.243341064459997,-20.530012893680002,-16.83518447874,-18.60709953308,-17.46541404724,-16.22068328858,-16.10951976778,-16.946269607540003,-17.53886337282,-17.7524228096
R.Ring_M_d_x,-0.35277634263040003,-0.38498377203939993,-0.384169894457,-0.3487758398054,-0.37502406239499997,-0.4053891837596,-0.41099488139140006,-0.400498688221,-0.4020756959916,-0.40510553866599996
R.Ring_M_d_y,-0.0352579405531,-0.08888519406316,-0.043252569157634,0.028131688758739996,-0.0212035038945062,-0.062280169129360005,-0.06862144470214,-0.05719064027068001,-0.0508572489023,-0.047004927881075
R.Ring_M_d_z,0.9326954722406,0.9185103893280001,0.9216314673424002,0.9367537260057999,0.9265829563142001,0.9119754910468,0.9090427279473999,0.9145075440408,0.9141888976097998,0.91306014359
R.Ring_P_s_x,47.50782394408001,48.82363510132,48.95979537962,50.01913223265999,55.473445892360004,59.949803161599995,60.61425170898,59.550985717779994,59.80050888062,60.259152412425
R.Ring_P_s_y,169.409448242,178.0282653806,169.8220153808,155.69344482399998,160.57278442359998,168.8439178468,170.51733398439998,168.240020752,167.1880493164,166.68621063199998
R.Ring_P_s_z,-25.243341064459997,-20.530012893680002,-16.83518447874,-18.60709953308,-17.46541404724,-16.22068328858,-16.10951976778,-16.946269607540003,-17.53886337282,-17.7524228096
R.Ring_P_e_x,41.06491928097999,44.06173171998,44.10375823974,46.848602294900004,52.49625244142,55.5779373169,55.858427429200006,54.9315071106,54.57485504148,54.440766334525
R.Ring_P_e_y,133.3898788454,141.8812042236,133.3596557618,118.5325088502,123.61489715559999,132.4217926026,134.2368316652,131.81672668480002,130.8518798826,130.46519470225002
R.Ring_P_e_z,-31.66569900514,-28.89919357302,-23.441763305640002,-21.492850112899998,-22.37406387328,-23.55061302184,-23.90476989746,-24.135724639920003,-24.748856353759997,-25.091884136225
R.Ring_P_d_x,0.17221392244099998,0.127281433344,0.12979753613499997,0.08474544286728,0.07957771718501999,0.1168560713528,0.1271189242604,0.1234745189548,0.1396770507098,0.1555202789605
R.Ring_P_d_y,0.962772834301,0.9661787390705999,0.9746063113214,0.9932787537572001,0.9878512501715999,0.9735308885574,0.969745349884,0.9735619902610001,0.9712333083156001,0.968155503273
R.Ring_P_d_z,0.1716642290352,0.22370074391359998,0.17658795565379998,0.07713354527952002,0.1312038183212,0.1959224760534,0.2083600610496,0.1921676874162,0.192716664076,0.19617726653825002
R.Ring_I_s_x,41.06491928097999,44.06173171998,44.10375823974,46.848602294900004,52.49625244142,55.5779373169,55.858427429200006,54.9315071106,54.57485504148,54.440766334525
R.Ring_I_s_y,133.3898788454,141.8812042236,133.3596557618,118.5325088502,123.61489715559999,132.4217926026,134.2368316652,131.81672668480002,130.8518798826,130.46519470225002
R.Ring_I_s_z,-31.66569900514,-28.89919357302,-23.441763305640002,-21.492850112899998,-22.37406387328,-23.55061302184,-23.90476989746,-24.135724639920003,-24.748856353759997,-25.091884136225
R.Ring_I_e_x,32.77689971924001,35.730168151860006,35.76399993896,39.64657516478,44.72383956908,46.836623382560006,46.913024139399994,46.25564880372,45.74174575805999,45.418133735675006
R.Ring_I_e_y,126.24140625,133.1394317628,125.42193145760002,112.325427246,116.46652221680002,124.0740814212,125.71966094959998,123.5414688112,122.63544769300002,122.27417564375
R.Ring_I_e_z,-11.2897346497,-9.097384929658,-3.320645701885,-0.33672308325776,-1.7287652134874,-3.7548614501979998,-4.2709340095520005,-4.278425836564,-4.936693668366,-5.3545362949349995
R.Ring_I_d_x,0.35730107426620006,0.359177464247,0.3595307767391999,0.3104826569558,0.33507224917420003,0.37684202790239996,0.385640388727,0.37402018904699996,0.3807993590832,0.3889697417615
R.Ring_I_d_y,0.30817423760880003,0.3768617630006,0.3421989083288,0.2675901055336,0.3081696927546,0.3598736345768,0.367179083824,0.35675011277179997,0.35421412587159995,0.35311850160349995
R.Ring_I_d_z,-0.878418982029,-0.8536648869514,-0.8674305319784,-0.9120502352716,-0.8900281786918001,-0.8534038901327999,-0.8464235901832,-0.8560571670531999,-0.854111337662,-0.8508859276770001
R.Ring_D_s_x,32.77689971924001,35.730168151860006,35.76399993896,39.64657516478,44.72383956908,46.836623382560006,46.913024139399994,46.25564880372,45.74174575805999,45.418133735675006
R.Ring_D_s_y,126.24140625,133.1394317628,125.42193145760002,112.325427246,116.46652221680002,124.0740814212,125.71966094959998,123.5414688112,122.63544769300002,122.27417564375
R.Ring_D_s_z,-11.2897346497,-9.097384929658,-3.320645701885,-0.33672308325776,-1.7287652134874,-3.7548614501979998,-4.2709340095520005,-4.278425836564,-4.936693668366,-5.3545362949349995
R.Ring_D_e_x,29.690038681019995,32.12862548828,32.18488006592,36.29111557006,40.97877731324,42.90455703735999,42.957023620600005,42.427925109840004,42.0009185791,41.733917236325
R.Ring_D_e_y,132.44995727539998,138.41231994639998,131.36831054660001,119.5732421876,123.0294799802,129.8498672482,131.3204711916,129.3545928954,128.502734375,128.13497543350002
R.Ring_D_e_z,2.686602330208,5.18248319626,10.687570381158,13.115234756480001,11.967469215399998,10.24245910647,9.79123802185,9.733045768738,9.075691223144,8.675572156904998
R.Ring_D_d_x,0.19730644002543998,0.23020376563079997,0.2287705600262,0.21447460353379996,0.23937727510919998,0.2513302177192,0.252860033512,0.2446608185766,0.2391065925362,0.23548811301574998
R.Ring_D_d_y,-0.3968397796154,-0.337032997608,-0.3800812780856,-0.4632665634156,-0.4194918096066,-0.3691772639752,-0.3579931378362,-0.371563833952,-0.3750258505344,-0.3746111914515
R.Ring_D_d_z,-0.8933428764346001,-0.9127420544624,-0.895378637314,-0.8598235964772,-0.8754373311993999,-0.8946821689606,-0.8988272905347999,-0.8955866098404,-0.8956451058388,-0.896777868271
R.Pinky_M_s_x,37.95438232424,37.75130157468,37.917357635500004,41.367678833,45.28242645262,47.71109008788,47.972604370119996,47.567301177980006,47.61762542724,47.78858184815
R.Pinky_M_s_y,160.68144531239997,166.59155578620002,161.0406524658,151.7211242676,153.7096130372,159.0407196046,160.20291442880003,158.6716461182,157.7985839844,157.33045578
R.Pinky_M_s_z,29.35036430358,33.32453079224,37.482505035379994,36.74283905029999,37.32454376218,37.70703506472,37.63280715943999,37.08447418214,36.47866210936,36.2054271698
R.Pinky_M_e_x,62.32378540038,63.6165397644,63.74800109862,65.38664855957998,70.54661560058,74.52340698244,75.07687225341999,74.16337585449999,74.32686157228001,74.6776485443
R.Pinky_M_e_y,164.38265075680002,173.16661376939996,165.43581237799998,153.1030731202,157.458984375,164.40674438460002,165.7773071288,163.7550598146,162.45329589859998,161.67279815675
R.Pinky_M_e_z,-15.030750465379999,-10.00722999573,-6.123905372618,-8.106151485442,-6.689886093140001,-5.217572784422001,-5.083114624022,-6.010716724396,-6.594747829436,-6.7890176773075
R.Pinky_M_d_x,-0.47880849242219997,-0.5081978082656,-0.5075181007384,-0.4719224870202,-0.4963884294032,-0.5268059134481999,-0.5325421452522,-0.5225572347642,-0.5247806072236,-0.5283138900997499
R.Pinky_M_d_y,-0.07272092495115401,-0.12918613404020002,-0.08635569736368,-0.027152403071519997,-0.07366729900241999,-0.10543115884035999,-0.1095251500606,-0.09987844079738,-0.09145534932614,-0.08531794138255
R.Pinky_M_d_z,0.87199780941,0.8513784408572,0.8567747235298,0.8811888098716001,0.8647914052008001,0.8433787226673999,0.8392784595489999,0.8467303156852,0.8463023662566,0.844750896096
R.Pinky_P_s_x,62.32378540038,63.6165397644,63.74800109862,65.38664855957998,70.54661560058,74.52340698244,75.07687225341999,74.16337585449999,74.32686157228001,74.6776485443
R.Pinky_P_s_y,164.38265075680002,173.16661376939996,165.43581237799998,153.1030731202,157.458984375,164.40674438460002,165.7773071288,163.7550598146,162.45329589859998,161.67279815675
R.Pinky_P_s_z,-15.030750465379999,-10.00722999573,-6.123905372618,-8.106151485442,-6.689886093140001,-5.217572784422001,-5.083114624022,-6.010716724396,-6.594747829436,-6.7890176773075
R.Pinky_P_e_x,54.606173706039996,57.358367919939994,57.366600799560004,60.247875976559996,65.84508361818,68.91987915039999,69.1622390747,68.19538726808,67.86802825926,67.7675704956
R.Pinky_P_e_y,137.8298706054,146.6056182864,138.3656860354,124.95215148959998,129.81923065200002,137.60630187980001,139.1428100588,136.85948486319998,135.64073181159998,134.99149703975002
R.Pinky_P_e_z,-24.903094100960004,-21.48611907958,-16.189966583260002,-15.68927822112,-16.17795982362,-16.479098129260002,-16.581964111319998,-16.85670814514,-17.36304969786,-17.605163097400002
R.Pinky_P_d_x,0.2606609880924,0.21136779785160004,0.21552976071859997,0.1735604107378,0.1587927639488,0.18925737440579998,0.19976487159719997,0.20156691670419996,0.2181450247766,0.23338571563375
R.Pinky_P_d_y,0.8968135952947998,0.8970893144606,0.9142848849296001,0.9507884263992,0.9335239768029998,0.905176448822,0.8995717644692001,0.9083894848823999,0.9055857658386002,0.9011525660755
R.Pinky_P_d_z,0.33343596458419994,0.3876958906652,0.33997800946259993,0.2561176925898,0.320456701517,0.3803544402122,0.38837000727640003,0.3663199007512,0.3636959493158,0.36531192064275
R.Pinky_I_s_x,54.606173706039996,57.358367919939994,57.366600799560004,60.247875976559996,65.84508361818,68.91987915039999,69.1622390747,68.19538726808,67.86802825926,67.7675704956
R.Pinky_I_s_y,137.8298706054,146.6056182864,138.3656860354,124.95215148959998,129.81923065200002,137.60630187980001,139.1428100588,136.85948486319998,135.64073181159998,134.99149703975002
R.Pinky_I_s_z,-24.903094100960004,-21.48611907958,-16.189966583260002,-15.68927822112,-16.17795982362,-16.479098129260002,-16.581964111319998,-16.85670814514,-17.36304969786,-17.605163097400002
R.Pinky_I_e_x,47.1773803711,49.66763381958,49.64795913698,53.4119644165,58.68810806274,61.01658248898,61.08831176756,60.29705047606001,59.81537322996,59.543153762825
R.Pinky_I_e_y,130.48540191659998,138.20700683579997,130.41974487299998,117.9147293092,122.1650634764,129.2356292726,130.67260131819995,128.61804199240004,127.50480804419999,126.9168720245
R.Pinky_I_e_z,-12.376469802839999,-9.718810081476,-4.140718889238,-2.5773736000079994,-3.5993309021,-4.833307743072,-5.12424278259,-5.112897205354,-5.650819301608,-5.9697884321225
R.Pinky_I_d_x,0.4535974681378,0.4695904433728,0.47129451036440007,0.41739568114280007,0.4369995653628,0.4825693666936,0.492987972498,0.48226664066299996,0.4916891515254001,0.5021768063305
R.Pinky_I_d_y,0.448448395729,0.512812912464,0.48517323732379997,0.4296997725966,0.4673577189444,0.5111069858076001,0.5171846032144001,0.503216445446,0.4967734873296,0.4930306226015
R.Pinky_I_d_z,-0.7648681402208,-0.7185030341148,-0.7357181072234,-0.8006031632426,-0.7680416584012,-0.7110832452774,-0.6995999097822,-0.7170684337614001,-0.7151401162148,-0.71044735610475
R.Pinky_D_s_x,47.1773803711,49.66763381958,49.64795913698,53.4119644165,58.68810806274,61.01658248898,61.08831176756,60.29705047606001,59.81537322996,59.543153762825
R.Pinky_D_s_y,130.48540191659998,138.20700683579997,130.41974487299998,117.9147293092,122.1650634764,129.2356292726,130.67260131819995,128.61804199240004,127.50480804419999,126.9168720245
R.Pinky_D_s_z,-12.376469802839999,-9.718810081476,-4.140718889238,-2.5773736000079994,-3.5993309021,-4.833307743072,-5.12424278259,-5.112897205354,-5.650819301608,-5.9697884321225
R.Pinky_D_e_x,43.8712020874,45.62971115112,45.611943817139995,49.74458618166,54.63705978393999,56.607930755619996,56.62891082762,55.99789810182,55.52821884156001,55.246708869924994
R.Pinky_D_e_y,133.88655853300003,140.7664581302,133.6147766112,122.29249877919999,125.79111328140002,132.01016845700002,133.3266204836,131.54381408659998,130.446911621,129.83696746825
R.Pinky_D_e_z,1.1681957513104,3.897257852554,9.332692432402002,10.677481651319999,9.766994285582,8.62629585266,8.343517684938,8.350896072386,7.813273525238,7.4961194992075
R.Pinky_D_d_x,0.22906749770039997,0.2797660827634,0.279633939266,0.2540930271148,0.2806754946708,0.3054519176484,0.30896807909,0.2978653073312,0.2970340251924,0.297677703202
