,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
R.Thumb_D_s_z,-45.09335136416,-85.36869049074001,-126.7024505614,-108.50927734377998,-78.47384643555999,-97.25180969227999,-95.28136444091999,-102.66891632066002,-99.77036132814001,-96.24890747066,-99.03967132566,-87.54991607668,-92.49043579104,-88.94094085693999,-89.1521987915,-87.99335021972,-84.34381256104,-82.96553802492,-84.5409011841,-86.07848358154,-86.21331634522002,-85.7148170471
R.Thumb_D_e_x,2.023998260492,0.4549434810873999,-4.395815992356,-6.172156810761999,-6.642393398286001,0.24834836721419987,5.145522356036,2.4573645591714004,5.720845222472001,1.6694404974097978,2.6895361423499997,1.3232994318014,0.3816315770156,1.8955613851559998,4.716937208176001,9.238369083399999,10.049617004394,10.001833534252,9.611509323118,8.590349388124,8.712615776062,8.873682975765
R.Thumb_D_e_y,247.3074035644,249.56619873059998,242.8738281248,246.19143371599998,252.65587463379998,245.85069274900002,243.69051818839998,242.8644134522,237.226611328,242.6156677248,239.15641784680003,242.4842193604,242.618609619,240.42594299299998,239.4061553954,241.5599914552,246.2503997804,250.81537780760004,251.5588500978,250.454522705,249.28955078119998,249.025642395
R.Thumb_D_e_z,-60.10748634338,-102.06247405998002,-142.4440948488,-123.53744049079998,-93.67939147947999,-112.02234497059999,-109.91007690420001,-117.49517974839998,-114.387838745,-111.0942214966,-113.82328033460001,-102.44205474840001,-107.42658844,-103.66457977280001,-103.7258499146,-102.5630081174,-99.21603851328,-98.20261383058,-99.90733032220001,-101.5050064086,-101.5673706054,-101.00523757900001
R.Thumb_D_d_x,-0.08882353901840002,-0.30500590801219996,-0.34479304552059997,-0.36330747604339997,-0.37080215215659995,-0.4275742709638,-0.43161537051199994,-0.4035874724388,-0.40633563995359995,-0.3827662408352,-0.39473229646679997,-0.38347308039640005,-0.38427201509479997,-0.3915441274642,-0.39726534485820003,-0.3947152018544,-0.373539841175,-0.3466277301312,-0.32199940681480005,-0.3090212166308,-0.3121168255806,-0.3180059343575
R.Thumb_D_d_y,0.34683757424339995,0.3543333411216,0.42815999388680004,0.4845821142198,0.462891638279,0.4522298157215999,0.46211991310120004,0.46985624432559997,0.4855754971502,0.48539295196520005,0.4811288058758,0.48087486028660004,0.47626524567600004,0.4888860702514,0.4967815935612,0.49911228418340003,0.49021427035320003,0.4784566819668,0.4841378331184,0.4872583568096,0.49167718291280005,0.4934624433515
R.Thumb_D_d_z,0.7897792994973999,0.8838458299636001,0.8334352612496,0.795660185814,0.8050516963004,0.7820202231405999,0.7745114326478,0.7849707007408,0.7739166378974,0.7859794139862,0.7827124118803999,0.7884585499764,0.7907887339594,0.7795372009278,0.7715962290764,0.7713847756386,0.7874041914941999,0.8067209959031999,0.8135696530342,0.8167510867118001,0.8129144310950001,0.80954554677
R.Index_M_s_x,29.614677429220002,18.7134246826,12.398639297479999,8.967082405091999,6.901779365538,9.251587009416,13.487419509900002,13.08369903564,15.2968837738,13.320893096919999,12.711831474300002,12.7402080536,11.837340354919998,13.37096252442,16.008155441280003,20.5938293457,22.424962234499997,23.69812164306,24.455626297019997,24.0956867218,24.272082900980003,24.2581272125
R.Index_M_s_y,285.279156494,283.08021240220006,281.2273498534,291.1267028808,297.3618103026,289.57374877919995,288.082647705,286.60818481440003,283.9442687988,288.3263671874,286.1062683106,288.920916748,288.6646179198,287.539892578,286.8720397946,288.89686279299997,292.97755737299997,296.84302368159996,297.8316833496,296.7365661622,295.60491943339997,295.234313965
R.Index_M_s_z,9.888864895711201,-21.95327425004,-65.1845954895,-49.35182647706001,-18.791638946539997,-36.4261390686,-34.482444000239994,-41.889551544199996,-40.12955245974,-36.436438751240004,-39.50821380614,-27.982299423220002,-32.74139671326,-29.726899337779997,-30.18632392886,-29.042205810540004,-25.21102676392,-23.658539581299998,-25.445250320440003,-27.08088531492,-27.24117546082,-26.65371990205
R.Index_M_e_x,13.146037101740001,5.991768193256001,1.0026774406421999,-2.6678087949758,-6.119063091276,-1.7379360675800002,3.7562662124620005,2.8701463937760003,5.456576919554,2.4356809020038,2.5826745033279996,1.3937123477456,0.7452172100534,2.046914100646,4.426839923858,8.819010925288,10.35506305694,11.15556755068,12.2070318222,11.91625614166,12.09156150818,12.10512256625
R.Index_M_e_y,289.97708129899996,294.2894226076,287.6469909668,292.863458252,300.5734924316,293.4238952636,291.22521362320003,290.22562255860004,285.21502075219996,290.6468627928,287.2437438964,291.03845825199994,290.92492675779994,289.19735717780003,288.2207885744,290.17075195280006,294.5771362306,298.9107849124,299.5034118652,298.29279174820005,297.2690002442,297.1426391605
R.Index_M_e_z,-49.992392349240006,-83.91088409416,-128.0098846438,-112.49899139403999,-81.6122817993,-99.58065032958,-97.90080719004001,-105.19983978261999,-103.59690093992,-99.70270385746,-102.93119049082,-91.17133178712001,-95.96923828126002,-92.93838806154,-93.35904541016001,-92.18048858644002,-88.28544616698,-86.62799682616,-88.48398590088,-90.1363052368,-90.29368591308,-89.70458602905
R.Index_M_d_x,0.25392859876140006,0.19803371131420003,0.177397069335,0.18111640810939997,0.20269102752219997,0.17107017934319999,0.15148156285300002,0.158990895748,0.15318070948120002,0.16944639980780002,0.15767714083220002,0.17662704885020003,0.17266732156279999,0.1762776136396,0.18028241097939998,0.18329460322840002,0.1878880262374,0.1952456831932,0.19066970646359999,0.1895930677652,0.1896100461482,0.1891817077995
R.Index_M_d_y,-0.07487238645580001,-0.1744899690152,-0.09993237257009999,-0.02703548260034,-0.04999516531824,-0.0599339261651,-0.0489192545414,-0.056311421096299996,-0.019781363941719997,-0.03612236790358,-0.017706696316584,-0.03296305052936001,-0.035185461491340005,-0.025801188498720002,-0.02099551483988,-0.0198302000761,-0.024900101125220002,-0.03218813762068,-0.02602322958412,-0.02422523610292,-0.025904180854559998,-0.0297062518075
R.Index_M_d_z,0.9283538222312,0.9644731044767999,0.9779799222946,0.9829905152321998,0.9779076099396,0.9831048727033999,0.9872120976448,0.9855296969413999,0.9879746437071999,0.9848444819452,0.9872838974,0.9836422562598001,0.9842463850973999,0.9839917778968001,0.9833883166313999,0.982852244377,0.9818580627442,0.9802241802216001,0.9813025593758,0.9815623402593999,0.9815170407296,0.981491446495
R.Index_P_s_x,13.146037101740001,5.991768193256001,1.0026774406421999,-2.6678087949758,-6.119063091276,-1.7379360675800002,3.7562662124620005,2.8701463937760003,5.456576919554,2.4356809020038,2.5826745033279996,1.3937123477456,0.7452172100534,2.046914100646,4.426839923858,8.819010925288,10.35506305694,11.15556755068,12.2070318222,11.91625614166,12.09156150818,12.10512256625
R.Index_P_s_y,289.97708129899996,294.2894226076,287.6469909668,292.863458252,300.5734924316,293.4238952636,291.22521362320003,290.22562255860004,285.21502075219996,290.6468627928,287.2437438964,291.03845825199994,290.92492675779994,289.19735717780003,288.2207885744,290.17075195280006,294.5771362306,298.9107849124,299.5034118652,298.29279174820005,297.2690002442,297.1426391605
R.Index_P_s_z,-49.992392349240006,-83.91088409416,-128.0098846438,-112.49899139403999,-81.6122817993,-99.58065032958,-97.90080719004001,-105.19983978261999,-103.59690093992,-99.70270385746,-102.93119049082,-91.17133178712001,-95.96923828126002,-92.93838806154,-93.35904541016001,-92.18048858644002,-88.28544616698,-86.62799682616,-88.48398590088,-90.1363052368,-90.29368591308,-89.70458602905
R.Index_P_e_x,5.747302913664,2.0618684053411998,-1.5112908124914002,-5.71930785179,-10.77976455689,-4.6577551960942,1.7742657661424002,0.1910786569122,2.91814222336,-0.8643602848062001,-0.019911125302960003,-1.7777673900142,-2.1991925239558006,-1.0354937076582,1.2890477269885998,5.38385438919,6.3152865409859995,6.474487876891999,7.409338474272,7.214173030852,7.523999500276,7.52663183212
R.Index_P_e_y,292.0323760988,298.91088256840004,288.91235961919995,290.817730713,297.0857482908,290.06269531260006,288.05781860340005,287.86464843740004,281.9225341798,288.2774536132,284.46429443380003,289.15020141599996,289.01282348620003,286.8313293456,286.0595764162,288.1657714844,292.7563354494,297.10598144520003,297.3196716308,296.45822143559997,295.60416259780004,295.515625
R.Index_P_e_z,-82.80650405883999,-118.0454681396,-162.5201385496,-146.9657104492,-115.7916061402,-133.9445770264,-132.36588439940002,-139.6834228516,-138.01759643559998,-134.1348114012,-137.392852783,-125.64270019560001,-130.45791625980002,-127.39178924580001,-127.8214126586,-126.62352142360001,-122.67206268320001,-120.93532257080001,-122.75326995840001,-124.4389328004,-124.62358245840001,-124.03483581500001
R.Index_P_d_x,0.205591778457,0.11334369182600001,0.07250629812472,0.08800941333176,0.134421019256,0.0842115849258,0.05716360881924,0.07726799100635999,0.07321193888784,0.09517771601675999,0.0750621408224,0.09146981984376,0.0849208086729,0.08890086561442001,0.09049822390079999,0.0990746259689,0.11651269197459999,0.13500875532620002,0.1383720487356,0.13561450839019998,0.13173474669460003,0.13204994797699998
R.Index_P_d_y,-0.06326597630979999,-0.13328923285,-0.03649496575825199,0.059001583606019994,0.10059132277947999,0.09694161415088001,0.09135201871384,0.0680937372148,0.09495983123780001,0.06833701133728,0.08016313761476002,0.05445991680025999,0.055147676914940005,0.0682394877076,0.06233231723307999,0.057826386392100006,0.05251439139245999,0.05205300673841999,0.06298206076026,0.052911517024020006,0.0480161987245,0.04692531749605
R.Index_P_d_z,0.9363313794135999,0.9844881415368001,0.9953231453895999,0.9940673708916,0.9857785820958,0.9911027669904001,0.9940201044082,0.9945538997650001,0.9927400827408001,0.99306923151,0.9939216136932,0.9942015290263999,0.9947007179258,0.9936833381652,0.9939418673514,0.9933842897413999,0.9917571663856,0.9894703149796001,0.9883731126786,0.9893347024918,0.9901212453842,0.9901314377785
R.Index_I_s_x,5.747302913664,2.0618684053411998,-1.5112908124914002,-5.71930785179,-10.77976455689,-4.6577551960942,1.7742657661424002,0.1910786569122,2.91814222336,-0.8643602848062001,-0.019911125302960003,-1.7777673900142,-2.1991925239558006,-1.0354937076582,1.2890477269885998,5.38385438919,6.3152865409859995,6.474487876891999,7.409338474272,7.214173030852,7.523999500276,7.52663183212
R.Index_I_s_y,292.0323760988,298.91088256840004,288.91235961919995,290.817730713,297.0857482908,290.06269531260006,288.05781860340005,287.86464843740004,281.9225341798,288.2774536132,284.46429443380003,289.15020141599996,289.01282348620003,286.8313293456,286.0595764162,288.1657714844,292.7563354494,297.10598144520003,297.3196716308,296.45822143559997,295.60416259780004,295.515625
R.Index_I_s_z,-82.80650405883999,-118.0454681396,-162.5201385496,-146.9657104492,-115.7916061402,-133.9445770264,-132.36588439940002,-139.6834228516,-138.01759643559998,-134.1348114012,-137.392852783,-125.64270019560001,-130.45791625980002,-127.39178924580001,-127.8214126586,-126.62352142360001,-122.67206268320001,-120.93532257080001,-122.75326995840001,-124.4389328004,-124.62358245840001,-124.03483581500001
R.Index_I_e_x,1.33512430191,-0.926846170424,-3.7854241848020003,-8.171216011052,-13.98324508668,-6.8657689571332,0.04439843296980004,-2.0447652876399998,0.8561661601077001,-3.44562511444,-2.06876642704,-4.1886156559,-4.481059932708,-3.398102140426,-1.10890456847928,2.7959676027300002,3.39076128006,3.207318449022,4.04103393555,3.8741539001459997,4.224804496766,4.193296670915
R.Index_I_e_y,288.38861999520003,296.6239624022,284.78649902340004,284.83046875,290.1211853026,283.53405151379997,281.74123535139995,282.0269958496,275.54494628939995,282.3995971682,278.43847045900003,283.6922119138,283.4627380372,281.0387023928,280.56840820300005,282.7565979002,287.334692383,291.603668213,291.7217590332,291.22288208,290.4772094728,290.3588409425
R.Index_I_e_z,-101.05991516102002,-137.1833633422,-181.4222198488,-165.3606750488,-133.72796630859997,-152.1802642822,-150.7355560304,-158.15814819320002,-156.3352264404,-152.5537017824,-155.83124389660003,-144.2119232178,-149.01426696779998,-145.8674896242,-146.38470459,-145.1852142336,-141.1791931152,-139.36211853019998,-141.1331420898,-142.93009643559998,-143.1528289794,-142.54969787599998
R.Index_I_d_x,0.2192160815002,0.15321635305880002,0.11658330112677999,0.12569695264072,0.1642262756824,0.11319373548036,0.08868156075478001,0.11462044864882,0.10570709109326,0.1323283940552,0.10503447651872,0.12359205931440001,0.11697983741760001,0.1211190283298,0.12293093353519999,0.1326678693296,0.149925637245,0.16749128699299998,0.1726759701966,0.17122594714160003,0.1691330850126,0.170883245766
R.Index_I_d_y,0.18020298182968,0.11723888367406002,0.2115119844674,0.306936687231,0.3570379853248,0.33469063639640007,0.3238193213938,0.29926701188079996,0.32694670558,0.3013279616834,0.3089135885238,0.27980365753180003,0.28452489972100004,0.2969587981698,0.2815045297146,0.277300965786,0.2779402554036,0.28207582831379996,0.2869767189026,0.26838946342479997,0.2628330290316,0.264362245798
R.Index_I_d_z,0.9264838933943998,0.981103539467,0.9690139889716001,0.9430169463158,0.9195066452028,0.9348517179488001,0.9417202830313999,0.9471060395242,0.9390523314476,0.9442433357238,0.9452432870866,0.9519506096838001,0.9512905478478,0.947156071663,0.9516464591024001,0.9515641093256001,0.948767077923,0.9446488022803999,0.9422432541848,0.9479487657546001,0.9499010205268,0.9491633772849999
R.Index_D_s_x,1.33512430191,-0.926846170424,-3.7854241848020003,-8.171216011052,-13.98324508668,-6.8657689571332,0.04439843296980004,-2.0447652876399998,0.8561661601077001,-3.44562511444,-2.06876642704,-4.1886156559,-4.481059932708,-3.398102140426,-1.10890456847928,2.7959676027300002,3.39076128006,3.207318449022,4.04103393555,3.8741539001459997,4.224804496766,4.193296670915
R.Index_D_s_y,288.38861999520003,296.6239624022,284.78649902340004,284.83046875,290.1211853026,283.53405151379997,281.74123535139995,282.0269958496,275.54494628939995,282.3995971682,278.43847045900003,283.6922119138,283.4627380372,281.0387023928,280.56840820300005,282.7565979002,287.334692383,291.603668213,291.7217590332,291.22288208,290.4772094728,290.3588409425
R.Index_D_s_z,-101.05991516102002,-137.1833633422,-181.4222198488,-165.3606750488,-133.72796630859997,-152.1802642822,-150.7355560304,-158.15814819320002,-156.3352264404,-152.5537017824,-155.83124389660003,-144.2119232178,-149.01426696779998,-145.8674896242,-146.38470459,-145.1852142336,-141.1791931152,-139.36211853019998,-141.1331420898,-142.93009643559998,-143.1528289794,-142.54969787599998
R.Index_D_e_x,-1.82377872466,-3.2092939972897994,-5.60294699669,-10.080438804634,-16.373451614380002,-8.556447815911401,-1.32696320489036,-3.8083765506720004,-0.7616331219680001,-5.449240159987999,-3.6653779029840003,-6.0472323417660006,-6.250514936447999,-5.223395824432,-2.9617740273471997,0.801922307908,1.1632763981827998,0.7479683578015999,1.4942897558200001,1.336394309996,1.7031939029700003,1.6397024393050001
R.Index_D_e_y,284.6862060546,293.751312256,280.58145751959995,279.305633545,283.8048583984,277.715484619,276.1112854006,276.6753295898,269.7937805174,277.00027465820006,272.9361022948,278.6256103516001,278.29685058580003,275.7182678224,275.51005249039997,277.735070801,282.2596435548,286.4454711912,286.49041137679995,286.2903747558,285.61439209,285.4573669435
R.Index_D_e_z,-113.73655624396001,-150.4730285644,-194.4086914064,-177.8427032468,-145.74901428200002,-164.5571289064,-163.2440368652,-170.7403808592,-168.76155700680002,-165.08157958980001,-168.3729553224,-156.89889221180002,-161.67229003940002,-158.45647583,-159.07750854479997,-157.87116394039998,-153.80413818359997,-151.91085205079997,-153.6341796876,-155.553491211,-155.8068634036,-155.1823883055
R.Index_D_d_x,0.2223985731602,0.165529304743,0.1318117916584,0.13846212029459998,0.1733443200588,0.12261266708371998,0.09945489615204,0.1279018878936,0.11732726842160002,0.1453077107668,0.11579066514959999,0.134791894257,0.1283257618548,0.1323752403258,0.134375190735,0.1446136236192,0.1615433096886,0.17835883200160002,0.1846969276666,0.184045290947,0.1828740715978,0.185193710029
R.Index_D_d_y,0.26125467717640005,0.20833238065259999,0.3049612522124,0.4006763517858,0.45807731747639996,0.42197843194000006,0.408299344778,0.3881174087524,0.41709041595459995,0.39157382845880007,0.39904690384880004,0.36744360327719994,0.3746444046495999,0.3858523249622,0.3668458700178,0.36417489051800006,0.3680564522742,0.37408663034460005,0.37939178943639995,0.35771895647040003,0.3526647806168,0.35546842217450003
R.Index_D_d_z,0.9103592395782,0.9638025522232001,0.9418148994444,0.9052312612533999,0.871799314022,0.8976042032239999,0.9071491956709998,0.9124977827072,0.9011917710303999,0.9085564136508,0.9095594882964001,0.9200931906700001,0.917994749546,0.9129873633386,0.920517063141,0.9200197815894,0.9155956268309999,0.9100686788558001,0.9066097855566,0.9154831886292,0.9177050709726,0.9161575734615
R.Middle_M_s_x,39.61154022218,29.1280784607,22.860010528540002,19.42968559264,17.313047409059998,19.74095535276,24.02330093382,23.59598007202,25.829079818719997,23.809485244759998,23.23533821108,23.21698036192,22.32367897034,23.84952583314,26.47551422118,31.051646423339996,32.87125091552,34.12592468262,34.89101028444,34.52929611206,34.70138931276,34.68539619445
R.Middle_M_s_y,286.0197937014,283.10652465839996,280.91624755860005,290.863696289,297.3567626954,289.6781311038,288.0980407716,286.32330932599996,283.8233703612,287.9893310544,286.0785583494,288.7777160646,288.5650512696,287.3979187014,286.6522033694,288.6073181152,292.7108581542,296.617376709,297.4569396974,296.25587768540004,295.0484313966,294.6343078615
R.Middle_M_s_z,6.4776381373406,-24.619148254379997,-67.63797607422,-51.80986938476,-21.4753288269,-38.76871719362,-36.6199874878,-44.12442169188,-42.28556747436,-38.775367736839996,-41.71076660156,-30.392241668699995,-35.10839309694,-32.13058128358,-32.63303756714,-31.521565246600005,-27.74071693422,-26.26780052186,-28.006907272339998,-29.632118606560006,-29.79468345642,-29.205794334399997
R.Middle_M_e_x,32.01434555054,25.201414489759998,20.19270629882,16.567226219200002,13.139152717579998,17.5342737198,23.02094459534,22.08857688906,24.71366767886,21.656042480460002,21.8547328949,20.646577072139998,20.00246620176,21.30363883972,23.67333335878,28.053924179079996,29.590306472780004,30.39195480348,31.42228012086,31.112310409559996,31.27099685668,31.2730770111
R.Middle_M_e_y,289.7700561522,292.36771240239995,285.437335205,291.0442626952,299.1126098632,292.1145446778,289.8050598146,288.24401245139995,283.67764282219997,288.65847778340003,285.879888916,289.4056884764,289.3598083498,287.597064209,286.5034606934,288.335394287,292.7604919432,297.1356262208001,297.4913635254,296.1016235352,294.93711547839996,294.717956543
R.Middle_M_e_z,-52.16990623475999,-84.69838409424,-128.26777801499998,-112.65668029792,-82.22341156006001,-99.5808837891,-97.50622558597999,-104.98789520274002,-103.193940735,-99.65180358882,-102.61260528545999,-91.25086822508,-95.97382812497999,-92.99677581788,-93.48858489992,-92.367048645,-88.57164916992,-87.07131195070001,-88.82797241214,-90.4563079834,-90.61825256348001,-90.0303764343
R.Middle_M_d_x,0.122841899842,0.06445570066572,0.043783468008040005,0.04698691479862001,0.06851395964622001,0.03622240489348601,0.016453554388128,0.024743834882984005,0.018309351243079995,0.035348495095979995,0.02266246452928,0.04219285100698,0.03810241743921999,0.04179041832685999,0.0459974490106,0.04920723587273999,0.0538562953472,0.061292649805560005,0.05693877264858001,0.05608939379454,0.056309465318920005,0.0560127925128
R.Middle_M_d_y,-0.0632358551026,-0.15202124118819998,-0.07421309128414001,-0.0029639751650380004,-0.028822011873119995,-0.03999342694876,-0.02802050448952,-0.03152810204774,0.002392099320421,-0.010983960144216001,0.0032611336792,-0.010308089852336,-0.013045838521802,-0.003268948756158,0.002441592421383,0.0044635956175620006,-0.0008147325250315999,-0.008507001120596,-0.0005650627994313604,0.0025320626096800004,0.0018272369867199999,-0.0013730827267860002
R.Middle_M_d_z,0.9585585713385999,0.9861931920052001,0.9952306866648,0.9987928390501999,0.9971722006798001,0.9982241868973999,0.9994400262834,0.9990663170816001,0.999803340435,0.9992791295050001,0.9996961235999999,0.9989867806434001,0.9990985155104,0.999111008644,0.998936212063,0.9987710237502,0.9985322117804,0.9980820536616,0.9983702063559999,0.9984214901924,0.9984112977984001,0.998427927494
R.Middle_P_s_x,32.01434555054,25.201414489759998,20.19270629882,16.567226219200002,13.139152717579998,17.5342737198,23.02094459534,22.08857688906,24.71366767886,21.656042480460002,21.8547328949,20.646577072139998,20.00246620176,21.30363883972,23.67333335878,28.053924179079996,29.590306472780004,30.39195480348,31.42228012086,31.112310409559996,31.27099685668,31.2730770111
R.Middle_P_s_y,289.7700561522,292.36771240239995,285.437335205,291.0442626952,299.1126098632,292.1145446778,289.8050598146,288.24401245139995,283.67764282219997,288.65847778340003,285.879888916,289.4056884764,289.3598083498,287.597064209,286.5034606934,288.335394287,292.7604919432,297.1356262208001,297.4913635254,296.1016235352,294.93711547839996,294.717956543
R.Middle_P_s_z,-52.16990623475999,-84.69838409424,-128.26777801499998,-112.65668029792,-82.22341156006001,-99.5808837891,-97.50622558597999,-104.98789520274002,-103.193940735,-99.65180358882,-102.61260528545999,-91.25086822508,-95.97382812497999,-92.99677581788,-93.48858489992,-92.367048645,-88.57164916992,-87.07131195070001,-88.82797241214,-90.4563079834,-90.61825256348001,-90.0303764343
R.Middle_P_e_x,19.45066566466,12.069627094268,6.907675170898,4.097763156892,0.6642791628837601,5.42212313412972,11.080480957022,8.99869947433,12.53480911254,8.466603565221998,10.022631645192,8.087370204926,7.606579685209999,8.859385490418001,10.96493415832,15.121809005740001,16.65004730226,17.34839057924,17.9546230316,17.337334442139998,17.30265045166,17.170958519000003
R.Middle_P_e_y,263.3057250976,262.27811279319997,253.30367736839997,256.6939544676,264.6630187992,257.9011810304,255.428347778,254.38334960919997,249.10671997059998,254.62426452620002,251.3429290772,255.1820129394,255.2589904784,253.39779052720002,252.2951049806,254.22708129880002,258.7997253418,263.2305969238,263.6453613282,262.41610717760005,261.3683959962,261.25335693349996
R.Middle_P_e_z,-76.84170989986,-105.5459121702,-145.5997802734,-125.97380523680002,-95.28532257079999,-113.56239166259999,-111.2344207764,-118.9509948728,-116.21552734379998,-113.09446411120003,-116.037335205,-104.8080535886,-109.9828063964,-106.7340164184,-106.9592147824,-105.87534637439998,-102.44011535659999,-100.9799942018,-102.47541961659999,-104.1932266236,-104.44601898200001,-103.974346161
R.Middle_P_d_x,0.31809927225119994,0.3375806987286,0.3415202379228,0.3205542981628,0.3206932902336,0.3113687515260001,0.3069551467896,0.3365033566952,0.31308370828640003,0.33906279802320005,0.304169523716,0.3228612780572,0.3186628103258,0.3199061870574,0.3266966462134,0.3324477553366,0.33265702128420005,0.33531270623199994,0.34621493816379995,0.354115319252,0.3590861797332,0.362525120378
R.Middle_P_d_y,0.676377648115,0.7735175490382,0.8260646224022,0.8830483317376,0.8856003761289999,0.8795277357102,0.8837268948556,0.8704609155656,0.8887197732926001,0.8749223947524,0.8878465771676,0.8797927856446,0.8766345262528,0.8791655778881999,0.8793991088868001,0.876827323437,0.8730341076852,0.8716012477874001,0.8700838923454001,0.8659584879874,0.8629556179046001,0.860279113054
R.Middle_P_d_z,0.6224590301516,0.5359303236003999,0.4455563127994,0.3423452615738,0.335784339905,0.35942457318300003,0.3529126167296,0.3589514017106,0.33474783897400007,0.34557240009319995,0.3451114654542,0.3485164463518,0.360130774975,0.35314519405380007,0.3462914228438,0.3472597539424,0.3565185666084,0.3575524091722,0.35083683133119997,0.35313697457300003,0.3554722726344,0.35845956206350005
R.Middle_I_s_x,19.45066566466,12.069627094268,6.907675170898,4.097763156892,0.6642791628837601,5.42212313412972,11.080480957022,8.99869947433,12.53480911254,8.466603565221998,10.022631645192,8.087370204926,7.606579685209999,8.859385490418001,10.96493415832,15.121809005740001,16.65004730226,17.34839057924,17.9546230316,17.337334442139998,17.30265045166,17.170958519000003
R.Middle_I_s_y,263.3057250976,262.27811279319997,253.30367736839997,256.6939544676,264.6630187992,257.9011810304,255.428347778,254.38334960919997,249.10671997059998,254.62426452620002,251.3429290772,255.1820129394,255.2589904784,253.39779052720002,252.2951049806,254.22708129880002,258.7997253418,263.2305969238,263.6453613282,262.41610717760005,261.3683959962,261.25335693349996
R.Middle_I_s_z,-76.84170989986,-105.5459121702,-145.5997802734,-125.97380523680002,-95.28532257079999,-113.56239166259999,-111.2344207764,-118.9509948728,-116.21552734379998,-113.09446411120003,-116.037335205,-104.8080535886,-109.9828063964,-106.7340164184,-106.9592147824,-105.87534637439998,-102.44011535659999,-100.9799942018,-102.47541961659999,-104.1932266236,-104.44601898200001,-103.974346161
R.Middle_I_e_x,15.727630805986001,9.35767002106,3.9762478828440004,1.0956630818533202,-1.2995089471338,3.5321883201600004,8.548994827272,6.407403659822,9.909422111500001,5.904553508757999,7.396093368530001,5.639085674284,5.160543251038,6.292175865174,8.389114189139999,12.453303337120001,14.006443977359998,15.030149269119999,15.51892051696,14.758320236200001,14.54644565584,14.311916351299999
R.Middle_I_e_y,248.5715576174,248.0775482178,241.52870788580003,246.45078430179996,253.6762969972,246.75914306640001,244.53085021980002,243.497821045,238.6327575684,243.87401733380003,240.60782470699996,244.1437683106,244.1334014894,242.25274658199996,241.2210388184,243.05772705100003,247.36355896,251.7876434324,252.39133300780003,251.13761901879997,250.0606872558,249.896072388
R.Middle_I_e_z,-66.88262329102,-87.73465423576,-126.1527191162,-105.66023864734,-75.23675231934001,-93.59287567140001,-91.19685211182,-98.91620788584001,-95.9652618407,-92.98247833252,-95.924494934,-84.83810729982,-90.06062469482,-86.83766784667999,-87.02432098388,-86.00663757324,-82.71990509033999,-81.22266082762,-82.62392730714,-84.3736968994,-84.66702575686,-84.23834991455
R.Middle_I_d_x,0.1579168826342,0.1181714564562,0.1277347251772,0.1308142215012,0.0855705752969,0.08235246986160001,0.110307569802,0.11291374862199999,0.11439924240119999,0.1116393730046,0.1144493982198,0.10668213367479999,0.10658417046060001,0.111864194274,0.112239393592,0.11627810001380001,0.1151930168272,0.10101560950284001,0.1061338797212,0.1123785704374,0.120099531114,0.12458058074100001
R.Middle_I_d_y,0.6346193313598001,0.6187787413596,0.5130853831765999,0.4463383316994,0.478738051653,0.485505825281,0.4748501062392,0.4743286371232,0.45639494061479996,0.46843380331999995,0.46777397394180004,0.48098310232179997,0.48478904366500003,0.4856367528438,0.4825439929962,0.486696100235,0.49832230210300005,0.49861801862700006,0.4903856992722,0.49145148396480004,0.49272481799119994,0.494884997606
R.Middle_I_d_z,-0.444190084934,-0.7761119484902,-0.8473909854888,-0.8851481556892,-0.8736011981964001,-0.87015645504,-0.873121714592,-0.873000621796,-0.8823899030686,-0.8763643980026,-0.8764016389848,-0.8701752066611999,-0.8680938482284001,-0.8669681429862,-0.8686477899549999,-0.8657638311388001,-0.8592932462692001,-0.8609108448028,-0.8650136351586,-0.8636208415034,-0.8618546009061999,-0.859980970621
R.Middle_D_s_x,15.727630805986001,9.35767002106,3.9762478828440004,1.0956630818533202,-1.2995089471338,3.5321883201600004,8.548994827272,6.407403659822,9.909422111500001,5.904553508757999,7.396093368530001,5.639085674284,5.160543251038,6.292175865174,8.389114189139999,12.453303337120001,14.006443977359998,15.030149269119999,15.51892051696,14.758320236200001,14.54644565584,14.311916351299999
R.Middle_D_s_y,248.5715576174,248.0775482178,241.52870788580003,246.45078430179996,253.6762969972,246.75914306640001,244.53085021980002,243.497821045,238.6327575684,243.87401733380003,240.60782470699996,244.1437683106,244.1334014894,242.25274658199996,241.2210388184,243.05772705100003,247.36355896,251.7876434324,252.39133300780003,251.13761901879997,250.0606872558,249.896072388
R.Middle_D_s_z,-66.88262329102,-87.73465423576,-126.1527191162,-105.66023864734,-75.23675231934001,-93.59287567140001,-91.19685211182,-98.91620788584001,-95.9652618407,-92.98247833252,-95.924494934,-84.83810729982,-90.06062469482,-86.83766784667999,-87.02432098388,-86.00663757324,-82.71990509033999,-81.22266082762,-82.62392730714,-84.3736968994,-84.66702575686,-84.23834991455
R.Middle_D_e_x,16.016886711116,11.048778915392,5.651292037964,2.4682896852500003,0.66606452763102,5.4674931764598,10.028624725343999,8.147272682186,11.396614265439998,7.687354087827998,8.803578758242,7.335761928559999,6.823680782318,7.8857911109900005,10.046798706038,14.11425685882,15.6893594742,16.938544082660002,17.46420669556,16.6972229004,16.42508430482,16.1578130722
