,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
L.Pinky_M_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_P_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_I_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_s_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,44.21187744138,44.76534805298,40.69792480468,34.96410217284,26.98819046022,13.301548290260001,-5.159107637412,-19.003488922120003,-19.752822876,-21.508512496919998,-22.89685668944,-25.12084579468,-26.004034042380006,-26.89964904784,-28.0051082611,-28.553043746959997,-29.089852523800005,-29.703884124760002
R.hand.palm_position_y,270.15992431620003,275.0117431642,274.552215576,273.1755920408,266.5306396484,258.2630340576,245.65323791539998,231.83269653320002,208.506970215,195.75988464359997,193.2105499266,189.4116333008,187.1885101318,186.5322357178,186.7877166748,187.42851257299998,188.4072052002,188.588458252
R.hand.palm_position_z,-44.08550643922,-43.52384185793999,-42.46209182738,-39.8009094238,-35.5210784912,-25.25337104798,0.7263932943338002,51.34208183287999,106.02267913829999,121.77141571039999,119.56664123520002,120.02249755860001,119.39647674560001,119.4257843018,119.78559570300001,119.79356842020002,120.3359191896,120.50872955319998
R.pitch,0.6705795281859999,5.472770757116001,6.153224348384,3.910371113408,2.1723901211909995,2.714533532748,-13.549801961707999,-106.94508290224,-149.3466095308,-151.0220740784,-152.0198854974,-150.8049860754,-150.5488976916,-149.623467154,-149.022194666,-147.7132927152,-147.2715707162,-147.22057105900004
R.roll,1.9457499365705602,-0.07589064730096,-0.9146009737973999,-3.751671794256,-7.538339941436002,-14.29655496206,-9.470411796213998,15.78095973556,44.16231526606,47.832311187660004,44.88800921344,47.12520423426,49.22961969306,50.431619619879996,50.45916645614,50.56425848,50.360299466719994,50.294696865039995
R.yaw,-29.01129406658,-28.4362228676,-29.69119944976,-33.56756680752,-39.28521521718,-47.61332507502,-63.866352572180006,-95.5217812614,-126.31124167480002,-133.7009846166,-131.14302410119998,-131.3358020946,-132.3405447896,-133.17414753079998,-133.6083891068,-133.2190929082,-133.141772434,-133.12130372279998
R.Arm direction_x,-0.7862131118774001,-0.7729341387750001,-0.7834185361861999,-0.796474647522,-0.8265662431716001,-0.8842821836472,-0.9495637416839999,-0.9812543153763998,-0.9904961824416001,-0.9820749878884,-0.9720770001410001,-0.9730710148812,-0.9704061388968,-0.9683104872704,-0.9688661932944,-0.9687485218048,-0.9694811820984001,-0.9704862236978
R.Arm direction_y,0.390929079056,0.40389375090639995,0.390061044693,0.3800281643868,0.35618324875820007,0.2872007638218,0.1968303859232,0.15542196631420002,0.13366544842720002,0.1753618657588,0.2276479452848,0.22854375839240001,0.2401405930518,0.2478869408368,0.246222522855,0.2468539834024,0.24408872127519995,0.23992191255099998
R.Arm direction_z,-0.47529726624499996,-0.48931282758699995,-0.483819025755,-0.47024811506279995,-0.43535134792319996,-0.3651355922222,-0.23923509120919997,-0.10921017378548001,-0.03002822250128,-0.061703798174839994,-0.05549232810733999,-0.029490200430139994,-0.025016739591959998,-0.030419912934319997,-0.025913514941920002,-0.0242577586323,-0.02291320972144,-0.024355626851339997
R.wrist position_x,84.3440032959,84.32476043704,81.31252593996,78.81805725097999,75.32568817138001,67.34494018552,55.96293029786,43.26189117432,28.956186676019996,22.45186576842,22.968757247939998,20.50377655028,18.97284545898,17.39461593628,15.82670402526,15.329593467719999,14.73860416412,14.12642803192
R.wrist position_y,269.63953247059993,270.4035095214,269.51640625,269.7729309082,264.191949463,255.150201416,248.4986755372,238.4485198976,223.36278076180002,211.82777404800004,207.36082763660002,204.23632507320002,202.20274963399999,202.3716308594,203.30242919900002,204.8110107422,206.17246704099998,206.43900451660002
R.wrist position_z,5.9543612003319994,7.215152549741999,7.399939155577999,7.329818820954,7.140920734406,10.029793262485999,20.44223480224,40.16969757078,69.13036880492,80.40681304932,79.36761474608001,79.63964080810001,78.43642578123999,78.18919067381998,78.37407073974,78.79913024902001,79.45201568602,79.66293792724
R.elbow position_x,266.3447509764,262.1556274416,261.429510498,261.7877563474,265.1537658689999,270.40893554679997,274.01133422839996,268.5851379394,256.4008728026,247.96257934579998,246.18358764659996,243.946835327,241.8039642334,239.7445129396,238.3042053222,237.78008117679997,237.3573303222,236.97593078640003
R.elbow position_y,179.2627197266,177.4785430908,179.836514282,182.47097473140002,182.3912353514,189.1981384278,203.30046997059998,202.75931701639996,192.669580078,171.55999450660002,155.086779785,151.7565795898,147.06007080080002,145.450177002,146.7631774902,148.1267547608,150.123187256,151.34653320299998
R.elbow position_z,115.85941772459998,119.79261779800001,118.63586730940001,115.35756225600001,107.1232940674,93.87859649656001,75.37785491942,65.24739990233999,76.0256576538,94.57565612794,92.11013488768,86.41137695311998,84.18093414306,85.17441101074,84.32450408936,84.36935577392,84.71349945068,85.25563964844
R.Thumb_M_s_x,52.33736267089999,52.30964660642,49.255400848399994,46.79746093748,43.619816589340004,36.81894607546,29.76571159366,27.991055297859997,24.137786102300005,19.982574462880002,20.227707672119998,17.242056655899997,15.5004137039,13.88434123992,12.528605270380002,11.834642601,11.295671463,10.6963848114
R.Thumb_M_s_y,263.389453125,264.62825927739993,263.88639526360004,265.626196289,262.2372131346,257.315097046,254.2144226076,249.4897094726,233.6074127196,222.14675598160002,217.87593383799998,215.40998840319997,214.11883544900002,214.35932617199995,214.940496826,216.1470977782,217.23962402339998,217.4180236816
R.Thumb_M_s_z,6.9195363044719995,7.236672401428,8.037477684021999,10.525499153152,13.801279830959999,21.3000606537,37.807935714740005,63.06484985351999,93.60735931404,104.17260437019999,103.42859649660002,103.89611969,102.58101654060002,102.30655364980001,102.605950928,103.2156555176,103.95035247819999,104.1545639036
R.Thumb_M_e_x,52.33736267089999,52.30964660642,49.255400848399994,46.79746093748,43.619816589340004,36.81894607546,29.76571159366,27.991055297859997,24.137786102300005,19.982574462880002,20.227707672119998,17.242056655899997,15.5004137039,13.88434123992,12.528605270380002,11.834642601,11.295671463,10.6963848114
R.Thumb_M_e_y,263.389453125,264.62825927739993,263.88639526360004,265.626196289,262.2372131346,257.315097046,254.2144226076,249.4897094726,233.6074127196,222.14675598160002,217.87593383799998,215.40998840319997,214.11883544900002,214.35932617199995,214.940496826,216.1470977782,217.23962402339998,217.4180236816
R.Thumb_M_e_z,6.9195363044719995,7.236672401428,8.037477684021999,10.525499153152,13.801279830959999,21.3000606537,37.807935714740005,63.06484985351999,93.60735931404,104.17260437019999,103.42859649660002,103.89611969,102.58101654060002,102.30655364980001,102.605950928,103.2156555176,103.95035247819999,104.1545639036
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,52.33736267089999,52.30964660642,49.255400848399994,46.79746093748,43.619816589340004,36.81894607546,29.76571159366,27.991055297859997,24.137786102300005,19.982574462880002,20.227707672119998,17.242056655899997,15.5004137039,13.88434123992,12.528605270380002,11.834642601,11.295671463,10.6963848114
R.Thumb_P_s_y,263.389453125,264.62825927739993,263.88639526360004,265.626196289,262.2372131346,257.315097046,254.2144226076,249.4897094726,233.6074127196,222.14675598160002,217.87593383799998,215.40998840319997,214.11883544900002,214.35932617199995,214.940496826,216.1470977782,217.23962402339998,217.4180236816
R.Thumb_P_s_z,6.9195363044719995,7.236672401428,8.037477684021999,10.525499153152,13.801279830959999,21.3000606537,37.807935714740005,63.06484985351999,93.60735931404,104.17260437019999,103.42859649660002,103.89611969,102.58101654060002,102.30655364980001,102.605950928,103.2156555176,103.95035247819999,104.1545639036
R.Thumb_P_e_x,16.974974012376002,18.52498512266,14.761468887340001,10.265407943724,5.75984864235,-2.1492250353106,-9.693046951302,-5.608945530653,8.399166488646,8.305144405356,6.594450759889999,4.146729135514001,3.103995990754,2.048293590548,0.892200660706,0.1939597979187,-0.23169122003005996,-0.8269941449156001
R.Thumb_P_e_y,249.52884521480001,249.42423095700002,249.3351654052,251.6420654298,248.64997558600004,244.42283630379998,239.6179565428,239.48954162580003,217.03551940919996,204.01777954099998,200.0948364256,197.7633392334,196.5905426024,196.4815002442,196.5305786134,197.22232055639998,198.0376739502,198.05709838859997
R.Thumb_P_e_z,-11.7019530057974,-13.661006164560002,-12.08103446962,-5.9603727817520005,0.22227038741116006,10.597744464874001,37.07910957336,85.75093002314,129.139743042,140.71112976060002,139.4785064698,140.2173522948,139.20515441880002,138.947619629,139.0461791992,139.390435791,140.01543579100002,140.1358581542
R.Thumb_P_d_x,0.8259282946586,0.7942641019823999,0.8115079760549999,0.8601565480229999,0.8916766166685999,0.9178631782532001,0.9294470906257999,0.7914524674418001,0.3707265138626,0.2750646710396,0.321134787798,0.30846374630940004,0.292000734806,0.278801113367,0.2740984559058,0.274199229479,0.2715299248696,0.2714361190798
R.Thumb_P_d_y,0.32465268671520003,0.3574405550956,0.3423318624496,0.32925908565520007,0.32000610232340004,0.3036665737632,0.34381813406940004,0.23555532991880002,0.39035451412200006,0.4270323932168,0.4188382208348,0.415671259165,0.4128833293916,0.4211167275906,0.4336502909662,0.4457779288292,0.4523067593574,0.45605151057219995
R.Thumb_P_d_z,0.4365004122258,0.49129588007939995,0.4733047187328,0.38815936446180005,0.3198117375374,0.2520837038754,0.017166852951160005,-0.5343739271162,-0.8369729161263999,-0.8606737375262,-0.8491646885872001,-0.8555557966232001,-0.8626907587052,-0.863089621067,-0.8583588123323999,-0.8521061182023999,-0.8495220899582,-0.847548520565
R.Thumb_I_s_x,16.974974012376002,18.52498512266,14.761468887340001,10.265407943724,5.75984864235,-2.1492250353106,-9.693046951302,-5.608945530653,8.399166488646,8.305144405356,6.594450759889999,4.146729135514001,3.103995990754,2.048293590548,0.892200660706,0.1939597979187,-0.23169122003005996,-0.8269941449156001
R.Thumb_I_s_y,249.52884521480001,249.42423095700002,249.3351654052,251.6420654298,248.64997558600004,244.42283630379998,239.6179565428,239.48954162580003,217.03551940919996,204.01777954099998,200.0948364256,197.7633392334,196.5905426024,196.4815002442,196.5305786134,197.22232055639998,198.0376739502,198.05709838859997
R.Thumb_I_s_z,-11.7019530057974,-13.661006164560002,-12.08103446962,-5.9603727817520005,0.22227038741116006,10.597744464874001,37.07910957336,85.75093002314,129.139743042,140.71112976060002,139.4785064698,140.2173522948,139.20515441880002,138.947619629,139.0461791992,139.390435791,140.01543579100002,140.1358581542
R.Thumb_I_e_x,-4.8736269116490005,-1.9696830630302002,-6.120089912414,-11.572740936292,-16.37064418794,-22.81849555968,-28.325264358520002,-24.5818637848,-1.3609301477658,0.8229453086848004,-2.192371582984,-4.111908006668,-4.568328285218,-5.2285804748519995,-6.272362995148001,-6.917854976652,-7.284803104402,-7.875771808626001
R.Thumb_I_e_y,240.7524993898,239.72473449700001,240.0044830324,242.3096832276,238.88110046379998,232.5303344726,222.85205078119998,224.3303558348,201.1963256836,188.8287445072,184.44355468759997,180.9487304686,179.8533203126,180.1681945802,180.0131866456,180.33829040519998,180.87978820819998,180.7770141602
R.Thumb_I_e_z,-23.644371414206,-27.184183120740006,-25.20258064272,-17.329063987740003,-10.152275276185998,-0.4579499006279999,29.97706985474,94.58467865002,147.5746917724,160.8424530028,158.7095092774,158.70232849119998,158.00948181159998,158.2760559082,158.24250183099997,158.2854583742,158.6846923828,158.6938568114
R.Thumb_I_d_x,0.8130592584610001,0.7762945055962001,0.7918596744538001,0.8291955828663999,0.8406728506086001,0.7852811932566001,0.7079230427742,0.7208789587024,0.37083832025519997,0.28428933620460006,0.33385923504820003,0.3137906014918,0.2915134608746,0.27648815512659997,0.2722208559512,0.2702165722848,0.2679862320424,0.26782150864579995
R.Thumb_I_d_y,0.3295455932616,0.3673960089686,0.3538309514522,0.35435136556619995,0.371092069149,0.4518293559552,0.6370132923126,0.5759756326676,0.6018158435823999,0.5771138072014,0.5946774244308001,0.6388785600661999,0.6359384059906,0.6198315262794,0.6275858163834,0.6415162682533999,0.651921749115,0.6565646409988
R.Thumb_I_d_z,0.44938074648399995,0.5122287273408,0.497580832243,0.4316645026206,0.3940989255906,0.42003588676439996,0.26983792781836,-0.33564014434804,-0.7004425525666,-0.7648981571197999,-0.7306905150412,-0.7023448944092,-0.7144790053364,-0.7343927860259999,-0.7293730139732,-0.7179248332975999,-0.7093469858168,-0.7051195859910001
R.Thumb_D_s_x,-4.8736269116490005,-1.9696830630302002,-6.120089912414,-11.572740936292,-16.37064418794,-22.81849555968,-28.325264358520002,-24.5818637848,-1.3609301477658,0.8229453086848004,-2.192371582984,-4.111908006668,-4.568328285218,-5.2285804748519995,-6.272362995148001,-6.917854976652,-7.284803104402,-7.875771808626001
R.Thumb_D_s_y,240.7524993898,239.72473449700001,240.0044830324,242.3096832276,238.88110046379998,232.5303344726,222.85205078119998,224.3303558348,201.1963256836,188.8287445072,184.44355468759997,180.9487304686,179.8533203126,180.1681945802,180.0131866456,180.33829040519998,180.87978820819998,180.7770141602
R.Thumb_D_s_z,-23.644371414206,-27.184183120740006,-25.20258064272,-17.329063987740003,-10.152275276185998,-0.4579499006279999,29.97706985474,94.58467865002,147.5746917724,160.8424530028,158.7095092774,158.70232849119998,158.00948181159998,158.2760559082,158.24250183099997,158.2854583742,158.6846923828,158.6938568114
R.Thumb_D_e_x,-20.246776962259997,-16.38793392182,-20.780073547359997,-26.35847778318,-30.8402431488,-32.2166427612,-33.86643028258,-34.65403747558,-7.525033807755999,-4.211185824871199,-8.023573398589999,-9.219023704529999,-9.191769981385999,-9.615086936960001,-10.60219535826,-11.14674262998,-11.486442375200001,-12.083965682999999
R.Thumb_D_e_y,235.1582092286,233.26158142059998,233.7895050048,235.7486083984,231.6003204346,221.7913757324,208.29472045900002,209.85072631859998,186.96665954579998,174.57472229,169.6288635252,165.2260131836,164.1619110104,164.72205810559998,164.4696350096,164.60483093259998,165.0325775144,164.91881408700002
R.Thumb_D_e_z,-31.178627014144002,-36.05745086668,-33.80798759462,-25.392070770239997,-18.11394348144,-11.199782705313998,21.2792809963316,96.6629600525,156.597366333,170.71087341319998,167.218496704,165.98308410639999,165.6696502684,166.55452575680002,166.366522217,166.0913055418,166.27264709460002,166.25519714360001
R.Thumb_D_d_x,0.8334598302842,0.7956349253653999,0.8099052071574,0.8178968429564,0.8007692337037999,0.5201827645304,0.306717708707,0.5575286865236,0.3412055790426,0.2786580443382,0.32277891039839995,0.28269818425180004,0.25592500567419996,0.2428096950054,0.2396726220848,0.234084996581,0.23257662057860004,0.23293939828859997
R.Thumb_D_d_y,0.3068534523248,0.3566525816918,0.34335051774979997,0.36293962001800006,0.4029319643972,0.5944007754324,0.8057846784589999,0.8014961242676,0.7876639008522,0.7890135884288,0.8200487971306,0.8703119039536,0.8685789346694,0.855001974106,0.8603944659234,0.8709067463876,0.8772030234336,0.8778111815454
R.Thumb_D_d_z,0.41404373943799994,0.4896485388278,0.4754071652888,0.44601734280600003,0.44061289429679995,0.5945591449738,0.48144328594219993,-0.11504026949408,-0.49943800568560004,-0.5462540507316,-0.47100440263739995,-0.40301737189299996,-0.42401933074019993,-0.45824456810920006,-0.44969530701640004,-0.43208329081540003,-0.4200219750404,-0.4185486972332
R.Index_M_s_x,53.38376235961999,54.05064926146,50.991720581059994,48.55958175658001,45.26510925292,38.41020889282,27.03230133056,16.410836410519998,5.670179271697999,0.5836988955736799,1.1145422518248,-1.9230982661264,-3.753710651398,-5.460639381408,-6.8793997764579995,-7.559465694426001,-8.107513618468,-8.707842254637999
R.Index_M_s_y,280.3049804688,282.28092041,281.5400207518,282.4461730956,277.9370788574,271.0466552735999,264.0936767577999,254.38797912599998,236.2518066406,224.46177063,220.999435425,217.73631896979995,215.7831115722,215.67481384280003,216.2910583496,217.4230468748,218.5861236574,218.7873260496
R.Index_M_s_z,-3.855201673506,-2.4282349109639996,-1.598899030684,-0.4442726016048001,1.2765030980106,6.657402515408,20.697572135919998,47.654186248760006,86.22443695070001,99.2449035645,97.85114898682,98.09617919922,96.84548950194,96.78878936768,97.32289276121999,97.86320800784,98.64828186034,98.86217651368
R.Index_M_e_x,15.126664924614001,15.8802377701,11.687744903546001,5.648030853272,-2.4589154124264,-15.297148704524,-32.777096176140006,-41.274572753899996,-32.77410163879999,-31.424154663080003,-33.37915649414,-36.18877410888,-37.188345336919994,-37.96624145508,-38.78991241456,-39.523645782479996,-39.999684143079996,-40.597865295400005
R.Index_M_e_y,271.3880462648,277.6988647458,277.6296691894,277.10620117199994,272.0867004396,267.6259338378,256.1116729734,244.18461608879997,217.61320800779998,204.1330078124,201.9585662842,198.1812988282,196.10630493140002,195.09192199720002,194.94793701159998,195.10776977560002,195.842462158,195.98753356920002
R.Index_M_e_z,-52.19488983156,-51.93750534058,-50.202186584459994,-45.652829742440005,-38.70869445802,-25.01135311128,6.336898279184,66.95597229002,131.5034133914,148.9657806396,146.4312835696,146.65637207039998,145.9334106444,146.12959594720002,146.72819213859998,146.8026885986,147.438128662,147.6272277832
R.Index_M_d_x,0.6072982907294,0.608940219879,0.6275237083436,0.6855993270874,0.7626617431642001,0.8583434820177999,0.9558886766434,0.9219498515128001,0.6144325733184,0.5115634024142001,0.551293385029,0.5476490974425999,0.5343670368193999,0.51951880455,0.5100078105925999,0.5108655810356,0.5097146987916,0.5096803903580001
R.Index_M_d_y,0.14036028981204002,0.0730982542038,0.0624325864017,0.08531792759906001,0.0934928879142,0.054669309407459996,0.12757043987514,0.16307400465000002,0.2978899002074,0.3249030947684,0.3043195009234,0.3125369369984,0.31448337435720003,0.3289648234844,0.34111513495440005,0.3566525757312,0.36349919438399997,0.3643963217734
R.Index_M_d_z,0.7678804636002,0.7898307085038001,0.7759896397589999,0.7222942948342,0.6389885663988,0.5061248123644,0.22951538562773996,-0.30848859995614003,-0.723667562008,-0.794660604,-0.7764289736750001,-0.7761103749275999,-0.7845447421072,-0.788586449623,-0.7896171808242001,-0.7821722984314,-0.7797807931899999,-0.7793845057486
R.Index_P_s_x,15.126664924614001,15.8802377701,11.687744903546001,5.648030853272,-2.4589154124264,-15.297148704524,-32.777096176140006,-41.274572753899996,-32.77410163879999,-31.424154663080003,-33.37915649414,-36.18877410888,-37.188345336919994,-37.96624145508,-38.78991241456,-39.523645782479996,-39.999684143079996,-40.597865295400005
R.Index_P_s_y,271.3880462648,277.6988647458,277.6296691894,277.10620117199994,272.0867004396,267.6259338378,256.1116729734,244.18461608879997,217.61320800779998,204.1330078124,201.9585662842,198.1812988282,196.10630493140002,195.09192199720002,194.94793701159998,195.10776977560002,195.842462158,195.98753356920002
R.Index_P_s_z,-52.19488983156,-51.93750534058,-50.202186584459994,-45.652829742440005,-38.70869445802,-25.01135311128,6.336898279184,66.95597229002,131.5034133914,148.9657806396,146.4312835696,146.65637207039998,145.9334106444,146.12959594720002,146.72819213859998,146.8026885986,147.438128662,147.6272277832
R.Index_P_e_x,-5.143197393408,-4.250617980954,-8.85812864303,-16.64782352446,-27.614451217659997,-43.90787811278,-62.45319900512,-65.00207901002,-46.40101394654,-39.77925109862,-40.69854278566,-40.71140289306,-40.57636413576,-40.85066146852,-41.707157135,-42.5396194458,-43.03282089234,-43.654413604720006
R.Index_P_e_y,260.1240631104,268.615734863,268.3468627928,266.37321167,260.67075805679997,255.72180786139998,242.53148193360002,230.8880249024,202.07734069819998,187.44158325200002,185.79895629880002,182.0790588378,180.6333251952,179.25214233399998,178.7146301268,178.5308685304,179.0814849852,179.13583068860004
R.Index_P_e_z,-76.22749786376,-76.8148513794,-74.60630645752,-67.73455657958,-56.9838409424,-36.572173309339995,6.953817844394,85.37687835694001,157.2557373048,176.365335083,174.43529357920002,175.2829193118,175.0690551758,175.12232360860003,175.498724365,175.366619873,175.89296569820002,176.0258605954
R.Index_P_d_x,0.6002384424207999,0.6051426768302,0.6183295965196,0.671857213974,0.7583688497543999,0.8626594781875999,0.8948248267172,0.7154678106308,0.4109014987946,0.251937353611,0.22070695757879996,0.13637424707399998,0.10216149240730002,0.0869761109352,0.08796590417624,0.09094294905664,0.09146047085523999,0.09216643422840001
R.Index_P_d_y,0.3300492167472,0.2730428040028,0.2793700516224,0.32342526912680003,0.34415861964239997,0.3589279413224,0.4094842553138,0.40093910694119994,0.4684636294842,0.5033087790012,0.48727288246160005,0.4855430305002001,0.4665684521198,0.47762892246259997,0.4894952833654,0.4998559176922,0.5054064273836,0.5081422686575999
R.Index_P_d_z,0.713906145096,0.7478234291078,0.734435248375,0.6653950095176,0.5509402275086001,0.34857555627819997,-0.018603266356644,-0.5554555356502,-0.7765273809432,-0.8261988997458,-0.8444260001182,-0.8631979584695999,-0.8785490989686,-0.8742397785188001,-0.8675398111342,-0.8613099455836,-0.8580202698706001,-0.8563256502154001
R.Index_I_s_x,-5.143197393408,-4.250617980954,-8.85812864303,-16.64782352446,-27.614451217659997,-43.90787811278,-62.45319900512,-65.00207901002,-46.40101394654,-39.77925109862,-40.69854278566,-40.71140289306,-40.57636413576,-40.85066146852,-41.707157135,-42.5396194458,-43.03282089234,-43.654413604720006
R.Index_I_s_y,260.1240631104,268.615734863,268.3468627928,266.37321167,260.67075805679997,255.72180786139998,242.53148193360002,230.8880249024,202.07734069819998,187.44158325200002,185.79895629880002,182.0790588378,180.6333251952,179.25214233399998,178.7146301268,178.5308685304,179.0814849852,179.13583068860004
R.Index_I_s_z,-76.22749786376,-76.8148513794,-74.60630645752,-67.73455657958,-56.9838409424,-36.572173309339995,6.953817844394,85.37687835694001,157.2557373048,176.365335083,174.43529357920002,175.2829193118,175.0690551758,175.12232360860003,175.498724365,175.366619873,175.89296569820002,176.0258605954
R.Index_I_e_x,-14.34651508332,-13.40096206666,-18.096211433399997,-26.819911956800002,-38.80661315918,-53.57464141846,-69.03860015868,-69.80945129396,-51.2807411194,-40.112399292,-38.57311782838,-35.324716949460004,-34.023133850099995,-32.75437850952,-33.30225296022,-34.43665695189999,-35.33183670044001,-36.282392883300005
R.Index_I_e_y,248.13430480959997,257.4481079102,256.87748413080004,254.1323425294,247.42542724599997,239.9216094972,227.20834655779998,219.14661254900003,191.93021240259998,176.2555664064,174.23440551740003,170.5542114258,169.5630249024,168.08669128420001,167.347491455,167.0756622314,167.5339019776,167.5621704102
R.Index_I_e_z,-87.55877075193999,-88.72369995118001,-86.11416320802,-77.46565246579999,-63.61972427367999,-35.986324310300006,14.774918007838,99.00100021358,172.0901306154,191.27463989260002,188.875299072,188.9240783692,188.5747314454,187.6803955078,187.6736968994,187.6636688232,188.360018921,188.66721496600002
