,0,1,2,3,4,5,6,7,8,9
R.Thumb_D_s_x,6.006262159349999,5.888774204255999,7.098802852632,7.635170650482,6.640212249754001,6.50211019516,6.918560123442001,7.028492641450001,6.651074123382,6.13843612671
R.Thumb_D_s_y,196.52817687980001,197.668597412,194.7167236326,195.46026000939997,197.61081237780002,197.5750061034,196.3455047606,195.86407775879997,195.6057159424,193.8701019286
R.Thumb_D_s_z,-41.22790603636,-41.14946746826,-42.48193664550001,-42.551195526140006,-42.34347152709999,-42.95112915038,-43.75857543946,-43.87415618896,-44.12939910888,-44.544467926
R.Thumb_D_e_x,16.98604202272,20.25386505126,21.503189468400002,22.22592773434,21.154462432860004,21.050647735600002,21.575467681879996,21.64520072936,21.20641403196,20.49282341004
R.Thumb_D_e_y,191.780621338,191.05785217279998,188.4024475098,189.0655456542,190.98460998540003,191.0028045654,189.8335784912,189.18970947260001,189.04803466779998,187.19081420920003
R.Thumb_D_e_z,-56.861582946780004,-55.122231292719995,-56.551134490980004,-56.38981018066001,-56.15448074339999,-56.751910400380005,-57.472554016120014,-57.55330429076,-57.929954528820005,-58.49598312378
R.Thumb_D_d_x,-0.5202733337877999,-0.6807261586188,-0.6825883269309999,-0.6914199352263999,-0.687794446945,-0.6894193172454001,-0.6945546269416001,-0.6926497220992001,-0.6897415757180001,-0.6802189350128
R.Thumb_D_d_y,0.22498106621204,0.31326687931999997,0.2992179751396,0.3030297100542,0.3139993548394,0.3114404201506,0.308584088087,0.31628183126459997,0.31075231432920003,0.3165149390696
R.Thumb_D_d_z,0.7410934090613999,0.662134754658,0.6667045712469999,0.6557777643206,0.6544695973396,0.6539849758148,0.6498715519903999,0.6482210516928,0.6539742112158,0.6611278295517999
R.Index_M_s_x,24.359359550479997,14.30318431852,13.92404155732,14.227454757679999,14.894840240459999,15.398867797860001,15.538983726500001,15.62289562226,15.434898376460001,15.51153469086
R.Index_M_s_y,196.4879333494,200.34206542959998,197.51717224119997,197.0633544922,198.34902648919996,198.1805816648,197.02783813480002,197.09793396,196.8509155274,195.9933410644
R.Index_M_s_z,27.036857414259998,29.340616607660003,28.386969757099997,28.19477233888,28.087211227420006,27.420897293079996,26.65072288512,26.520150375360004,26.277400588979997,25.849645614639996
R.Index_M_e_x,-1.2174026489199996,-13.34523010252,-13.90239486696,-13.3544401169,-12.003997611980001,-11.09419612884,-10.79647331238,-10.7700433731,-11.1584541321,-11.126938247659998
R.Index_M_e_y,234.21510925300004,237.9582855226,234.41477661140001,235.13146057120002,237.71853027340003,237.68464965799998,236.40164794959998,236.16714172380003,235.80285949720002,234.35354003879996
R.Index_M_e_z,-20.01915969848,-17.11634540556,-18.542195129379998,-17.932677459700002,-17.350466156,-18.13833007812,-19.11214904786,-19.47027435304,-19.69712524418,-20.59363632202
R.Index_M_d_x,0.38822239637379996,0.4197772502898,0.4224801063537999,0.41876735091199996,0.40839666128139995,0.4022359251976,0.3998430609704,0.4007157564164,0.40375857949259997,0.40444363951679996
R.Index_M_d_y,-0.5726598024368,-0.5711153268811999,-0.5602048158645999,-0.5779762387276,-0.5977348923684,-0.5997779488564,-0.5978003263474,-0.5931755781176,-0.5913952350616,-0.5824109435079999
R.Index_M_d_z,0.7141589403154001,0.7053415536879999,0.712510871887,0.7003387451173999,0.6898660779,0.6917115688326,0.6948034763338001,0.698258280754,0.6980169177056,0.7051339030266001
R.Index_P_s_x,-1.2174026489199996,-13.34523010252,-13.90239486696,-13.3544401169,-12.003997611980001,-11.09419612884,-10.79647331238,-10.7700433731,-11.1584541321,-11.126938247659998
R.Index_P_s_y,234.21510925300004,237.9582855226,234.41477661140001,235.13146057120002,237.71853027340003,237.68464965799998,236.40164794959998,236.16714172380003,235.80285949720002,234.35354003879996
R.Index_P_s_z,-20.01915969848,-17.11634540556,-18.542195129379998,-17.932677459700002,-17.350466156,-18.13833007812,-19.11214904786,-19.47027435304,-19.69712524418,-20.59363632202
R.Index_P_e_x,-13.245581054679999,-25.668978118899997,-26.761895751960004,-25.67071800234,-23.05027923584,-21.45902900696,-21.202019500720002,-21.24879341126,-21.62277259828,-21.58793220522
R.Index_P_e_y,247.52669982900002,249.76427001960002,242.7591522216,245.0993011474,251.64131164560004,253.3923919676,251.9556640624,251.06641235340004,250.07947692859997,247.76585693340002
R.Index_P_e_z,-53.841107940680004,-51.85697479248,-54.11639328002,-53.26430740357999,-51.75802764894,-51.997782135040005,-53.0299407959,-53.65870132448,-54.15410232544,-55.39778900148
R.Index_P_d_x,0.31059761643379996,0.3181273818016,0.33195737600340003,0.31793450713160004,0.2851506292818,0.267559581995,0.268610572815,0.2705002546308,0.2701277494434,0.2700419008732
R.Index_P_d_y,-0.34364278838028006,-0.30476174354559993,-0.21540315449240005,-0.25731154978299997,-0.3594050884246,-0.4054823696612,-0.4015140652656001,-0.3846123337746,-0.3685390889644,-0.3462278723716
R.Index_P_d_z,0.873318517208,0.896800637245,0.9183184981345999,0.9120567798613999,0.8882027626038,0.8740537524222001,0.8755597233771999,0.8825459361078,0.8894784092902001,0.8984404444694001
R.Index_I_s_x,-13.245581054679999,-25.668978118899997,-26.761895751960004,-25.67071800234,-23.05027923584,-21.45902900696,-21.202019500720002,-21.24879341126,-21.62277259828,-21.58793220522
R.Index_I_s_y,247.52669982900002,249.76427001960002,242.7591522216,245.0993011474,251.64131164560004,253.3923919676,251.9556640624,251.06641235340004,250.07947692859997,247.76585693340002
R.Index_I_s_z,-53.841107940680004,-51.85697479248,-54.11639328002,-53.26430740357999,-51.75802764894,-51.997782135040005,-53.0299407959,-53.65870132448,-54.15410232544,-55.39778900148
R.Index_I_e_x,-20.83070564268,-33.30735702516,-34.48443603516,-33.08105278014,-29.883710098239998,-28.041093063380004,-27.831126022339998,-27.893697357179995,-28.193411254879997,-28.14577445986
R.Index_I_e_y,248.79711608879998,252.0363098146,242.9670349122,247.1383728026,256.4980895996,258.9213562014,257.1217346192,255.97899169939996,254.88445129400003,252.1842407226
R.Index_I_e_z,-72.87740325926,-72.12013702392001,-74.49436645506,-73.63939819336,-71.86780853271999,-72.02480926514,-73.13778381348001,-73.82524108888,-74.37068176268001,-75.7065338135
R.Index_I_d_x,0.348144507408,0.3504806876182,0.35434243083,0.3400171399116,0.31354631185539994,0.3020125627516,0.3041710972786,0.30489592552180006,0.3014883220198,0.30090112686139997
R.Index_I_d_y,-0.05814420878899999,-0.10425066426398,-0.009538527164855199,-0.09356113448744001,-0.2228492349384,-0.25369195044020004,-0.23704089820399998,-0.22540964484239998,-0.22047227919079998,-0.2027338594198
R.Index_I_d_z,0.8736412048338,0.9297584176064,0.9350265979766,0.9348943591118001,0.9227206349374001,0.9189235806466002,0.9226318359376,0.9253250002862,0.9276210308073999,0.9318498492244001
R.Index_D_s_x,-20.83070564268,-33.30735702516,-34.48443603516,-33.08105278014,-29.883710098239998,-28.041093063380004,-27.831126022339998,-27.893697357179995,-28.193411254879997,-28.14577445986
R.Index_D_s_y,248.79711608879998,252.0363098146,242.9670349122,247.1383728026,256.4980895996,258.9213562014,257.1217346192,255.97899169939996,254.88445129400003,252.1842407226
R.Index_D_s_z,-72.87740325926,-72.12013702392001,-74.49436645506,-73.63939819336,-71.86780853271999,-72.02480926514,-73.13778381348001,-73.82524108888,-74.37068176268001,-75.7065338135
R.Index_D_e_x,-26.014110374439998,-38.706782531740004,-39.9433540344,-38.34422302246,-34.886151886,-32.91210174562,-32.71338729856,-32.75763092042,-32.99065399168,-32.935508728040006
R.Index_D_e_y,248.1679107664,253.64237670900002,243.113986206,248.3921905518,258.9165100098,261.6298217772,259.6212219238,258.49147338859996,257.40078125,254.44343872079997
R.Index_D_e_z,-85.4153961181,-86.44378204346,-88.89917449952,-88.0577697754,-86.23308258058,-86.38702850342,-87.53392028808,-88.22543334964,-88.79250640868,-90.17327423096
R.Index_D_d_x,0.336543214321,0.3504806876184,0.354342353344,0.3416362166402,0.3247121989726,0.3161807835104,0.31691111326239996,0.3157214581968,0.3113925218582,0.31090521812440003
R.Index_D_d_y,0.04106332957759999,-0.10425098240376,-0.0095387161767574,-0.08138622269034,-0.1569814622402,-0.175808507204,-0.1622435241938,-0.163087004423,-0.1633368104696,-0.14664622545220002
R.Index_D_d_z,0.8139427840710001,0.9297583580018,0.9350265979768,0.9359069943426,0.9324605822564,0.9322622895242001,0.934463620186,0.9347269177437999,0.9361311674116,0.9390469074247999
R.Middle_M_s_x,34.13060302734,23.934118270880003,23.57569808958,23.88905830384,24.56938095092,25.105643844600003,25.271362304680004,25.34486846924,25.14395980834,25.2058929443
R.Middle_M_s_y,197.90985107420002,202.07652893059998,199.402407837,198.98005065900003,200.078262329,199.8658477784,198.7420806884,198.75794067380002,198.5413024902,197.5716796874
R.Middle_M_s_z,22.205522346482002,24.265422439579996,23.40620613098,23.24542655944,23.093808364860003,22.47528419496,21.765755081180004,21.59582176208,21.33792304992,20.84483604432
R.Middle_M_e_x,17.552141761786,5.3326328277599995,4.85030374527,5.391317462922,6.687464427948001,7.6261460304240005,7.966849422452,7.974948596953999,7.579470062256,7.581004238129999
R.Middle_M_e_y,233.187213135,237.48405151379998,234.24839172359998,234.958984375,237.1422607424,237.0228088378,235.7983856202,235.482965088,235.1791015624,233.5609710694
R.Middle_M_e_z,-26.130657196059996,-23.70618858338,-24.93069114686,-24.340339279200002,-23.893821334840005,-24.59032859802,-25.44376106262,-25.84804115296,-26.101855850219998,-27.066420745840002
R.Middle_M_d_x,0.26536012887960003,0.2978093981744,0.2997931718828,0.2961484670638,0.2862891256806,0.2798464119436,0.27704488635080005,0.2780920624732,0.2812071025372,0.2821741044522
R.Middle_M_d_y,-0.5646591305732,-0.5668737292289999,-0.5578834533689999,-0.5760220170022,-0.5933938622476,-0.5948822259902,-0.5932706594468,-0.5879669070244,-0.586570394039,-0.5761878371238
R.Middle_M_d_z,0.7735673665998,0.7680245161056,0.773872721195,0.7618471980094,0.7522709965706001,0.7535195589068,0.7558233618736,0.7595752835276001,0.7595098495484,0.7670582652092002
R.Middle_P_s_x,17.552141761786,5.3326328277599995,4.85030374527,5.391317462922,6.687464427948001,7.6261460304240005,7.966849422452,7.974948596953999,7.579470062256,7.581004238129999
R.Middle_P_s_y,233.187213135,237.48405151379998,234.24839172359998,234.958984375,237.1422607424,237.0228088378,235.7983856202,235.482965088,235.1791015624,233.5609710694
R.Middle_P_s_z,-26.130657196059996,-23.70618858338,-24.93069114686,-24.340339279200002,-23.893821334840005,-24.59032859802,-25.44376106262,-25.84804115296,-26.101855850219998,-27.066420745840002
R.Middle_P_e_x,4.144946146003998,-8.06970510483,-9.088622474668,-7.773029518128001,-5.206776428222,-3.769770765306,-3.4553026676179996,-3.5833057880399997,-4.08303141594,-4.27878856659
R.Middle_P_e_y,249.11177978519999,253.7197143554,247.8482421878,250.08710327119996,255.1501617432,256.2008087158,254.88359069819998,253.97724914559998,253.07085876460002,250.4543792724
R.Middle_P_e_z,-62.85666809078,-61.70151062012,-63.7841079712,-62.88792877195999,-61.611691284159996,-61.88935546876,-62.78219680786001,-63.441096496579995,-63.953028106679994,-65.31345977784001
R.Middle_P_d_x,0.3085954427718,0.3083732187748,0.3207195460798,0.30289731621759997,0.2736735582352,0.2622076332568,0.2628112971782,0.26594286561,0.2683414995672,0.27288092374780004
R.Middle_P_d_y,-0.36638543158756,-0.3735649466516,-0.31291778087620004,-0.34808156490340003,-0.4143422365188,-0.4412648916244001,-0.4391298174858,-0.42553336024280003,-0.411669909954,-0.38869894742980005
R.Middle_P_d_z,0.8452533602716,0.8742310881618002,0.8939749002456001,0.8869381189348001,0.8678471922876,0.8582099795342,0.8591168165206,0.8649753093720001,0.8709143638607999,0.8800227880478001
R.Middle_I_s_x,4.144946146003998,-8.06970510483,-9.088622474668,-7.773029518128001,-5.206776428222,-3.769770765306,-3.4553026676179996,-3.5833057880399997,-4.08303141594,-4.27878856659
R.Middle_I_s_y,249.11177978519999,253.7197143554,247.8482421878,250.08710327119996,255.1501617432,256.2008087158,254.88359069819998,253.97724914559998,253.07085876460002,250.4543792724
R.Middle_I_s_z,-62.85666809078,-61.70151062012,-63.7841079712,-62.88792877195999,-61.611691284159996,-61.88935546876,-62.78219680786001,-63.441096496579995,-63.953028106679994,-65.31345977784001
R.Middle_I_e_x,-5.7007446289,-17.764756393419997,-18.74773674012,-16.8085165024,-13.63513488768,-12.06865215302,-11.75781421664,-11.910884857160001,-12.37531280518,-12.62869815826
R.Middle_I_e_y,251.11840209960002,258.37839355459994,251.4224426272,255.39559021,262.3552490234,263.81031494160004,262.39176635740006,261.26873168939994,260.1895751956,257.13341674779997
R.Middle_I_e_z,-83.10786590578,-84.96465911861999,-87.26360168458,-86.2805557251,-84.72848510744,-84.92535552979999,-85.85008239746,-86.5694885254,-87.14770050048,-88.61802673339999
R.Middle_I_d_x,0.3841158211232,0.3781135499478,0.37671194076540004,0.3523900687696,0.3287116587162,0.32366200089439995,0.3238035559654,0.324781191349,0.3234045386314,0.3256521046162
R.Middle_I_d_y,-0.07806409001360001,-0.1816916316746,-0.13939622044560002,-0.2070345610382,-0.281003266573,-0.2967758953574,-0.2928239166738,-0.28437272310239997,-0.27763472795480004,-0.26048696637159996
R.Middle_I_d_z,0.7899109303952,0.9072784900664,0.9157160282136001,0.9123281836511999,0.9015705466271999,0.8984195947648,0.8996631383896,0.9020228624344,0.9046078085897999,0.9088938355444001
R.Middle_D_s_x,-5.7007446289,-17.764756393419997,-18.74773674012,-16.8085165024,-13.63513488768,-12.06865215302,-11.75781421664,-11.910884857160001,-12.37531280518,-12.62869815826
R.Middle_D_s_y,251.11840209960002,258.37839355459994,251.4224426272,255.39559021,262.3552490234,263.81031494160004,262.39176635740006,261.26873168939994,260.1895751956,257.13341674779997
R.Middle_D_s_z,-83.10786590578,-84.96465911861999,-87.26360168458,-86.2805557251,-84.72848510744,-84.92535552979999,-85.85008239746,-86.5694885254,-87.14770050048,-88.61802673339999
R.Middle_D_e_x,-12.166631317140002,-24.672765731840002,-25.590169906619998,-23.28784980774,-19.86484375,-18.27952461244,-17.90960998536,-18.039190292340002,-18.45073051452,-18.73284530638
R.Middle_D_e_y,250.57338256839998,259.729122925,252.00987548839998,257.17768859840004,265.22901000979994,266.793676758,265.44979858380003,264.3171081544,263.1979003908,259.89577026359996
R.Middle_D_e_z,-95.0704879761,-100.36762084952,-102.75217132559999,-101.8307037354,-100.22143249519999,-100.4054763794,-101.33924102799999,-102.06992645260001,-102.6766876222,-104.1813919066
R.Middle_D_d_x,0.3816854596138,0.4076868355276,0.4038167715072,0.3823878705504,0.36765586733820005,0.3665442168712,0.36305768489859996,0.3616713941098,0.3585501015188,0.360245656967
R.Middle_D_d_y,0.03240158259839998,-0.07971538081754,-0.034668259695180004,-0.10517329424621999,-0.1695994317532,-0.17606769800179997,-0.180474472046,-0.1799046397208,-0.1775409311058,-0.1630245506764
R.Middle_D_d_z,0.70597337186346,0.9090295672416,0.9140818834305999,0.9177160382271999,0.9143401384356,0.9135831952092002,0.9141165137289999,0.9147822618484,0.9164670109748,0.9184960007669998
R.Ring_M_s_x,43.66653747558,33.408579254159996,33.1269996643,33.428627777079996,34.044258880600005,34.60179290772,34.805939483639996,34.86284103393999,34.65814056398,34.692527770999995
R.Ring_M_s_y,196.48046874980002,200.9401733398,198.4125823974,198.0312072754,198.95187377940002,198.69656677260002,197.6006530762,197.55904846180002,197.3718536376,196.28448181139998
R.Ring_M_s_z,16.9986807823,18.7962825775,18.04356918334,17.854716491700003,17.62318611144,17.050802612299996,16.4031288147,16.21618003842,15.945076179500001,15.43053226472
R.Ring_M_e_x,36.63126487732001,24.54150009156,24.19913253784,24.69532241822,25.815785598759998,26.74393920898,27.12808952332,27.116272354119996,26.736592483499997,26.69957923888
R.Ring_M_e_y,226.8221221926,231.6269195558,228.72323913580004,229.36185913080004,231.09088745100001,230.8832885742,229.72127075179998,229.34619751,229.1058197024,227.36143493659998
R.Ring_M_e_z,-29.210580062859997,-27.2941291809,-28.286024856580003,-27.82727775574,-27.59030570984,-28.1946620941,-28.92034072876,-29.330170440679996,-29.608380126960004,-30.561177444459997
R.Ring_M_d_x,0.12543683424573998,0.15811603367319998,0.1591999918222,0.1557305991652,0.14672853946699999,0.1401197195052,0.1369099259376,0.1381352990868,0.14125551283340002,0.1425286978482
R.Ring_M_d_y,-0.5409297466278,-0.5472000956536001,-0.5404937386513999,-0.5586820721626,-0.573096656799,-0.5739473819733999,-0.5727686047554,-0.5668222546578,-0.5658739209176,-0.5541581630706
R.Ring_M_d_z,0.8236889719964001,0.8218752622605999,0.82614030838,0.8145924091337999,0.8062382221224,0.8068083524704001,0.8081992626189999,0.8121736645702,0.8123004078866,0.820115196705
R.Ring_P_s_x,36.63126487732001,24.54150009156,24.19913253784,24.69532241822,25.815785598759998,26.74393920898,27.12808952332,27.116272354119996,26.736592483499997,26.69957923888
R.Ring_P_s_y,226.8221221926,231.6269195558,228.72323913580004,229.36185913080004,231.09088745100001,230.8832885742,229.72127075179998,229.34619751,229.1058197024,227.36143493659998
R.Ring_P_s_z,-29.210580062859997,-27.2941291809,-28.286024856580003,-27.82727775574,-27.59030570984,-28.1946620941,-28.92034072876,-29.330170440679996,-29.608380126960004,-30.561177444459997
R.Ring_P_e_x,23.537995147720004,10.829944038379999,10.53133888246,11.764442443860002,13.629903221140001,14.748244667040002,15.10075321198,15.05499095916,14.71063690184,14.629863357560001
R.Ring_P_e_y,239.9518920898,244.3058685304,239.8133483886,242.0394958496,245.7964294432,246.3194580078,245.18856506360004,244.49383544920002,243.96144104,241.5532043456
R.Ring_P_e_z,-63.774151611339995,-62.973267364499996,-64.52367553714001,-63.80840988158,-63.06016998292,-63.42003631592,-64.12141952514,-64.65852050780002,-65.07234649658,-66.28141326904
R.Ring_P_d_x,0.32509707808500005,0.3403487920762,0.33926251530640006,0.32097083330139997,0.3024784445762,0.29775760769840004,0.2985430300236,0.29938561320300006,0.29850873351100005,0.29959495067599995
R.Ring_P_d_y,-0.32587783485640004,-0.31471738219260004,-0.275279134512,-0.314684820175,-0.36502153873439996,-0.38315721750259996,-0.38392980098740004,-0.37599527239780006,-0.3687468111516,-0.3522686421872
R.Ring_P_d_z,0.8581718802454,0.8856289625167999,0.8994924187660001,0.893125128746,0.880434346199,0.8743656516074001,0.8737625837326,0.8769217014312002,0.8802879452706,0.8866491198538
R.Ring_I_s_x,23.537995147720004,10.829944038379999,10.53133888246,11.764442443860002,13.629903221140001,14.748244667040002,15.10075321198,15.05499095916,14.71063690184,14.629863357560001
R.Ring_I_s_y,239.9518920898,244.3058685304,239.8133483886,242.0394958496,245.7964294432,246.3194580078,245.18856506360004,244.49383544920002,243.96144104,241.5532043456
R.Ring_I_s_z,-63.774151611339995,-62.973267364499996,-64.52367553714001,-63.80840988158,-63.06016998292,-63.42003631592,-64.12141952514,-64.65852050780002,-65.07234649658,-66.28141326904
R.Ring_I_e_x,12.799551439286,0.099648155830772,0.05969595909134,1.7628404021264,3.9588202953360003,5.168548679352,5.577212429047999,5.509279155732,5.212989139554001,5.116010570524
R.Ring_I_e_y,241.1397216794,246.56600952140002,241.2874053956,244.90640869120003,250.20694274899998,251.2198181154,250.21345214840002,249.34009399400003,248.65157775900002,245.90107421879998
R.Ring_I_e_z,-83.36718597412,-85.40458984376001,-87.15119628906,-86.51243896484,-85.66276092529999,-85.96154479982,-86.65951385498,-87.226411438,-87.69336395266001,-88.96396331785999
R.Ring_I_d_x,0.43004867434499994,0.42958321571339997,0.4192281246186,0.400410246849,0.3871780633926,0.3835193634034,0.381271237135,0.3821588695052,0.380234658718,0.3808834075926
R.Ring_I_d_y,-0.04736678898340001,-0.09048386514185999,-0.05901329293848,-0.11477573662986,-0.1765731960536,-0.19618398845200002,-0.2011693954468,-0.19401808083060001,-0.1877678096294,-0.17406528294100002
R.Ring_I_d_z,0.7844994127752001,0.8980292797088,0.9058839201924,0.9089469432830001,0.9048860073090002,0.9024404168128,0.9023038148878001,0.9034967660906,0.9056236863136,0.9080870985985999
R.Ring_D_s_x,12.799551439286,0.099648155830772,0.05969595909134,1.7628404021264,3.9588202953360003,5.168548679352,5.577212429047999,5.509279155732,5.212989139554001,5.116010570524
R.Ring_D_s_y,241.1397216794,246.56600952140002,241.2874053956,244.90640869120003,250.20694274899998,251.2198181154,250.21345214840002,249.34009399400003,248.65157775900002,245.90107421879998
R.Ring_D_s_z,-83.36718597412,-85.40458984376001,-87.15119628906,-86.51243896484,-85.66276092529999,-85.96154479982,-86.65951385498,-87.226411438,-87.69336395266001,-88.96396331785999
R.Ring_D_e_x,5.300079822542,-7.759625244142001,-7.602621936798,-5.69966611862,-3.383311510086,-2.094116020202,-1.62210650444,-1.7009126901640002,-1.9572475671760003,-2.04704244137
R.Ring_D_e_y,239.9688934324,246.06752014159997,240.1829833986,244.55278930640003,250.91865539559998,252.367816162,251.4934753416,250.5281982422,249.74511413579998,246.8515411376
R.Ring_D_e_z,-94.98079376220001,-100.29113464354,-102.1134521486,-101.6100997926,-100.8076705932,-101.1189666746,-101.83680877660001,-102.4060836792,-102.89900512699998,-104.18260650639999
R.Ring_D_d_x,0.44526876211180005,0.4665082514286,0.454817420244,0.4429570794106,0.43581188917200003,0.43109489083299996,0.42733486890780004,0.4279802381994,0.4256085693834001,0.425182163715
R.Ring_D_d_y,0.06972150951602002,0.029589177109280003,0.0655559271574,0.02099002627656,-0.04224560856819999,-0.0681424960494,-0.07597920745614001,-0.07052310556174,-0.06490977630019999,-0.05641750469804
R.Ring_D_d_z,0.6893314599991399,0.8836308002471999,0.8881248235704,0.8961621403694,0.8989666461946001,0.899709331989,0.9008890151976001,0.9010300636290001,0.9025714755059999,0.9033432722090001
R.Pinky_M_s_x,51.54382553101999,41.386146545420004,41.306905365,41.5496116638,41.93039703368,42.48753585814,42.760206604000004,42.78608779908,42.59663619994,42.574209594719996
R.Pinky_M_s_y,188.9205596924,193.60251464840002,191.18960876440002,190.8864196776,191.6860290526,191.3956176756,190.320840454,190.2138153078,190.04982910139998,188.8310546876
R.Pinky_M_s_z,10.578029155726,12.098734283459999,11.46628284456,11.121522903439999,10.7408466339,10.20539245606,9.614779281614,9.461993789673999,9.183550262450002,8.74682159424
R.Pinky_M_e_x,52.58564682005999,40.72426071168,40.591968536399996,41.015853118900004,41.86336135864,42.76682815552,43.209864044199996,43.17061080934,42.818223571779995,42.7270828247
R.Pinky_M_e_y,216.93533630359997,222.14617004399997,219.51850891119997,220.11615600579998,221.47572631839998,221.19448242200002,220.083847046,219.65061035140002,219.4628997804,217.59749755859997
R.Pinky_M_e_z,-32.70640068054,-31.254352951060003,-32.02851638794,-31.7749485016,-31.7729610443,-32.301072311400006,-32.91560363768,-33.29543609619999,-33.591487121579995,-34.465933990479996
R.Pinky_M_d_x,-0.020036030094986005,0.012750081904240002,0.01377201750874,0.0102819318883,0.0012913261220090003,-0.0053800814785060005,-0.008661870658398,-0.00740716913715,-0.004268496576698,-0.002944837533868
R.Pinky_M_d_y,-0.5395434617996,-0.5498439908026,-0.5457071065901999,-0.5630601406096,-0.5738468766211999,-0.5740234255792,-0.5733326911926,-0.5670488119126,-0.5665917992594001,-0.5541356325147999
R.Pinky_M_d_z,0.8334937214852,0.8351219892502,0.8378518462182001,0.8263261079788,0.8189547896384001,0.8188132882118,0.8192740797996001,0.8236477732659999,0.8239869236945999,0.8324187874793999
R.Pinky_P_s_x,52.58564682005999,40.72426071168,40.591968536399996,41.015853118900004,41.86336135864,42.76682815552,43.209864044199996,43.17061080934,42.818223571779995,42.7270828247
R.Pinky_P_s_y,216.93533630359997,222.14617004399997,219.51850891119997,220.11615600579998,221.47572631839998,221.19448242200002,220.083847046,219.65061035140002,219.4628997804,217.59749755859997
R.Pinky_P_s_z,-32.70640068054,-31.254352951060003,-32.02851638794,-31.7749485016,-31.7729610443,-32.301072311400006,-32.91560363768,-33.29543609619999,-33.591487121579995,-34.465933990479996
R.Pinky_P_e_x,42.58585472106,28.85135650636,29.015390777599997,29.513194656360003,29.32739219668,29.90933914184,30.9690425873,31.4461719513,31.71165885926,32.23070526122
R.Pinky_P_e_y,226.24336242680002,228.0946472166,224.52604370119997,225.5328521728,226.33499755879998,226.35626220679995,226.27102355940002,226.6784942628,227.36420288099998,226.29438171379996
R.Pinky_P_e_z,-60.772511291499995,-60.226146697980006,-61.30942611695999,-61.011955261260006,-60.67880249023999,-61.01063232422,-61.696614074699994,-62.0975921631,-62.4124923706,-63.28688125612
R.Pinky_P_d_x,0.313727426529,0.3723928272728,0.36309855580320005,0.360780084133,0.393189805746,0.40327425003039996,0.38393252491959995,0.3677362084388,0.3483566284179999,0.329218161106
R.Pinky_P_d_y,-0.29192295223478004,-0.186573576927,-0.1570609807968,-0.1698942959308,-0.15241070985779998,-0.16189886331560002,-0.1940603643658,-0.22042908966540004,-0.24782381951780003,-0.2727771759034
R.Pinky_P_d_z,0.8805300831796,0.9086983203887999,0.9183936953544001,0.9170166850088,0.9066297173502,0.9004733562468001,0.9027144193650001,0.9033776402472,0.9039688110352,0.9039670348167999
R.Pinky_I_s_x,42.58585472106,28.85135650636,29.015390777599997,29.513194656360003,29.32739219668,29.90933914184,30.9690425873,31.4461719513,31.71165885926,32.23070526122
R.Pinky_I_s_y,226.24336242680002,228.0946472166,224.52604370119997,225.5328521728,226.33499755879998,226.35626220679995,226.27102355940002,226.6784942628,227.36420288099998,226.29438171379996
R.Pinky_I_s_z,-60.772511291499995,-60.226146697980006,-61.30942611695999,-61.011955261260006,-60.67880249023999,-61.01063232422,-61.696614074699994,-62.0975921631,-62.4124923706,-63.28688125612
R.Pinky_I_e_x,33.168837738040004,18.707156753539998,19.2270782471,19.49029884338,18.37560386654,18.84132881166,20.37071304322,21.2406627655,21.982405853259998,23.008054733299996
R.Pinky_I_e_y,224.60401306140002,223.73678283700002,219.9197845462,220.4969146728,219.3121002196,219.25263977039998,220.9334899902,222.7516876222,224.6781066894,224.9033416748
R.Pinky_I_e_z,-74.25594635008,-73.96961517332001,-75.2371017456,-74.61071472168,-72.54089813234,-72.71152496340001,-74.73962097168,-75.92777099610001,-76.86968078611999,-78.25272216796
R.Pinky_I_d_x,0.5341384887696,0.5752046704294,0.5550247430799999,0.5683262467386,0.6209971189498,0.6275872826578001,0.600954973698,0.578681051731,0.5516759514808001,0.5229501366616001
R.Pinky_I_d_y,0.09311777856204,0.2471031665804,0.2611877977848,0.2855517506598,0.39821797609320003,0.4027953505516,0.30265311002700007,0.222660970688,0.15230919420740002,0.07887586951256001
R.Pinky_I_d_z,0.7646502673626,0.7792933225631999,0.7897382378576,0.7710877299309999,0.6726140975952,0.6634734869004001,0.7395750403402,0.7842100024224,0.8197631597518,0.848605132103
R.Pinky_D_s_x,33.168837738040004,18.707156753539998,19.2270782471,19.49029884338,18.37560386654,18.84132881166,20.37071304322,21.2406627655,21.982405853259998,23.008054733299996
R.Pinky_D_s_y,224.60401306140002,223.73678283700002,219.9197845462,220.4969146728,219.3121002196,219.25263977039998,220.9334899902,222.7516876222,224.6781066894,224.9033416748
R.Pinky_D_s_z,-74.25594635008,-73.96961517332001,-75.2371017456,-74.61071472168,-72.54089813234,-72.71152496340001,-74.73962097168,-75.92777099610001,-76.86968078611999,-78.25272216796
R.Pinky_D_e_x,24.2949733734,8.952588272092001,9.690943908688002,9.844741249087999,8.446010208130001,8.931666183471998,10.44833755495,11.51241931916,12.58325195314,13.936344718940001
R.Pinky_D_e_y,221.1142822266,216.55318298339998,212.0243835452,212.2956939698,209.41442565899996,209.16884155259999,212.963723755,216.4896270752,219.74989013680002,221.22458496080003
R.Pinky_D_e_z,-84.10336608885999,-83.68237457276,-84.63176116944,-83.61829528808002,-79.1023574829,-78.98502655028001,-83.65021209718,-86.29209899902,-88.21625366207999,-90.32357635497999
