,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
R.Thumb_P_s_x,62.56683807372,59.51868667603999,51.22487487791999,40.56320495606,33.33054580689999,32.63179664612,42.034646606420004,53.14266052248,53.20570297242,57.82885589598,68.23868103026,55.53166198732,43.736271667480004,62.894692230240004,66.21194229128,44.0491493225,40.47949905394,38.90758743286,37.30618362426,38.938856506360004,41.57780303954,41.590431976320005,41.27663269042,41.14013671874,40.983828735379994,40.85427220663333
R.Thumb_P_s_y,251.1911804198,246.36372985859998,239.42814941400002,236.9683166502,244.29892883280004,249.74611816420003,251.67395324700001,256.0396667481999,248.22763061519998,246.5510284426,242.50715332,235.62554626460002,221.96615600579997,220.8450256348,219.2644439698,215.0437713624,211.86471557619998,212.1221221924,208.77249450660003,209.8657623292,212.9957214356,215.18685913079997,215.75012817379996,215.4005249024,216.74532470719996,217.1676890053333
R.Thumb_P_s_z,26.04025154114,12.788523101805998,4.455712270735999,3.179598426818,8.155372142784,22.09404392242,40.18339004518,63.46444702148,76.83198394776,36.41028890608201,-45.10995140074,-36.5154853821,-1.6302469968879998,-55.092670059199996,-43.67288551332,24.869602274880002,41.110935211180006,45.45969619750001,47.00736999510001,41.68371429444,37.40740203858,36.1397743225,36.77299728394,36.533454132079996,37.34879608152001,38.706001281766675
R.Thumb_P_e_x,24.18425655364,23.18128166198,15.296166229239997,2.089975190164,-9.195348167422,-9.60833911897,1.3783433795072,25.8840707779,38.965747833260004,38.05311889650001,37.8253868103,26.617737197860002,25.38584365844,37.146554565420004,40.12070465086,31.114925384539998,32.23001861574001,31.18353233336,30.677326583859998,32.05184860232,33.56257476808,33.08117752074,33.090699005139996,33.10813369752,32.85170593262,32.697303771966666
R.Thumb_P_e_y,245.66050109859998,240.65221252439997,233.1219573974,233.28603210440002,253.50058898900002,265.161364746,260.5113098142,254.0678497316,239.37828063959995,239.63783264140002,235.30452575680002,226.919769287,215.4520874024,215.22644348160003,212.2828826904,207.020904541,204.33033142099998,202.7032562256,198.47883911140002,198.83912048320002,201.7505187988,203.80808715819998,204.8311553954,204.2695343018,205.37882080059998,205.7495117186667
R.Thumb_P_e_z,3.9068662404919996,-13.56501550674,-22.2809020996,-20.04176368714,-2.991821241371999,23.897454643240003,56.958898162859995,98.58710021969998,118.79499664299999,76.2873817443,-12.646854114516,-3.0608421325699986,39.10591773986,-18.621576881405996,-7.660085391997998,67.36179733278,84.92242889404,88.995602417,90.53275909426,84.98760986328,80.46076507568,79.06417999268,79.87908325196,79.61455688475999,80.3493774414,81.68850453693334
R.Thumb_P_d_x,0.8518994092937999,0.8029819369316,0.7943761467932,0.8508088946343999,0.940492594242,0.9341931939126,0.8991712331774,0.6028634011746,0.3149376034736,0.43736969828600003,0.6726351022720001,0.6394743323324,0.40584692955,0.5694582760334,0.57704641819,0.2860595494508,0.182449504733,0.1708289414644,0.14660700857640002,0.15231640338900002,0.1772686630486,0.188194793463,0.1810440689326,0.1776396602392,0.1798539608718,0.18040345609166666
R.Thumb_P_d_y,0.12265540957439999,0.1262135520576,0.1394285410642,0.081429791008034,-0.20350250601769998,-0.340927374363,-0.1954505234956,0.043609630176840004,0.19571642279639997,0.1528955593706,0.15929679572558,0.19254116714,0.144068290293,0.12426328063020002,0.1544075846672,0.17743760049340002,0.16663408875479999,0.20831219851940003,0.2276594609024,0.2438705533742,0.2487043440342,0.25165843367600005,0.2414892792702,0.2461783647536,0.2513871014116,0.2525299290813333
R.Thumb_P_d_z,0.49000482261160005,0.5823614597319999,0.5911399960516001,0.5135223507879999,0.24652781784539995,-0.039884995669199994,-0.37101405560960005,-0.7767887115477999,-0.9280738949773999,-0.8819409370424,-0.7179695367812,-0.7398990511894,-0.9009407162666001,-0.8066123247148,-0.7964764952662,-0.9397779226306,-0.9689561963079999,-0.9628611683846001,-0.9626285672188001,-0.9577299356461999,-0.9521890044212,-0.9493369340898001,-0.9533550262449999,-0.9528024792669999,-0.9510216712952,-0.9506218234696666
R.Thumb_I_s_x,24.18425655364,23.18128166198,15.296166229239997,2.089975190164,-9.195348167422,-9.60833911897,1.3783433795072,25.8840707779,38.965747833260004,38.05311889650001,37.8253868103,26.617737197860002,25.38584365844,37.146554565420004,40.12070465086,31.114925384539998,32.23001861574001,31.18353233336,30.677326583859998,32.05184860232,33.56257476808,33.08117752074,33.090699005139996,33.10813369752,32.85170593262,32.697303771966666
R.Thumb_I_s_y,245.66050109859998,240.65221252439997,233.1219573974,233.28603210440002,253.50058898900002,265.161364746,260.5113098142,254.0678497316,239.37828063959995,239.63783264140002,235.30452575680002,226.919769287,215.4520874024,215.22644348160003,212.2828826904,207.020904541,204.33033142099998,202.7032562256,198.47883911140002,198.83912048320002,201.7505187988,203.80808715819998,204.8311553954,204.2695343018,205.37882080059998,205.7495117186667
R.Thumb_I_s_z,3.9068662404919996,-13.56501550674,-22.2809020996,-20.04176368714,-2.991821241371999,23.897454643240003,56.958898162859995,98.58710021969998,118.79499664299999,76.2873817443,-12.646854114516,-3.0608421325699986,39.10591773986,-18.621576881405996,-7.660085391997998,67.36179733278,84.92242889404,88.995602417,90.53275909426,84.98760986328,80.46076507568,79.06417999268,79.87908325196,79.61455688475999,80.3493774414,81.68850453693334
R.Thumb_I_e_x,1.2801230430659998,2.117511630058,-5.7621164560419995,-20.524817657459998,-35.3577720642,-37.638452148439995,-25.138945388799996,8.637993168828,29.4307281494,24.702785491960004,19.167677307119998,9.37542181016,14.032789039599999,21.59534301758,24.64975852968,23.37900733948,26.766776657119998,26.4392742157,26.923505783080003,28.38196563722,29.260464477520003,28.41194839478,28.48829879758,28.576494216919997,28.259463882480002,27.984451929733336
R.Thumb_I_e_y,241.1388244628,235.95166931140002,228.2539550782,229.73635559100003,254.586264038,265.1715820312,256.78923645,243.58344726579998,227.53119201660002,229.1600341798,225.41921691899998,216.4209228516,205.95787963879997,206.21430053720002,203.018798828,197.173599243,192.8695098878,189.2887634278,184.74787902819997,185.812249756,189.531802368,192.63690795899998,194.1336547852,193.351889038,194.22546691899998,194.38394673633334
R.Thumb_I_e_z,-11.6691930771,-31.93347549438,-40.63622512816,-36.72235145568,-13.602957677840001,20.917815494549995,65.48324813844,117.96809997545999,142.68204345679996,98.87617187488,6.229649353020001,16.769029951089998,63.26662902832,3.192853450788,14.091138076780002,92.77715148915999,110.28311920160002,113.5310638428,115.0714477538,109.92054748519999,105.696232605,104.7199310306,105.748638916,105.40451049800001,106.027215576,107.25152587866667
R.Thumb_I_d_x,0.805636382103,0.7431920051573999,0.7425806164742,0.7972434639930001,0.9222245216370002,0.9880310297011998,0.934696483612,0.6078976035116,0.33609431982039994,0.4705779492854,0.6576543211936,0.6077639579774,0.40017695426940003,0.5481552422046,0.5453259944915999,0.272678717971,0.19257052242779998,0.167227473855,0.13231615424140003,0.1293574720622,0.151642459631,0.164582821727,0.16222722530380002,0.1597330003976,0.1618691563606,0.166120464603
R.Thumb_I_d_y,0.1591933608054,0.16584863960739998,0.17166137695300002,0.12513883411874,-0.0382696967572,-0.0003603257238799978,0.13119775205860001,0.3695588916538,0.4175910830498,0.36932567954059997,0.3484412670136,0.37006750702839997,0.3346555888652,0.31766356825840003,0.3265440762042,0.34710173010839995,0.40397558212280005,0.4728393137456,0.4839942932128,0.45917624831219994,0.43069007396700004,0.3937661111356,0.3770697355272,0.38482943177199996,0.39313780665379994,0.40061791737866664
R.Thumb_I_d_z,0.5490456938742,0.648091864586,0.6472678303718,0.5880460023877999,0.3740434587002,0.10502950958924002,-0.3004709333182,-0.6831501960754001,-0.8419805169104,-0.7962188243865999,-0.6653664469718,-0.6989712238312,-0.8516262888907999,-0.7689236283299999,-0.766695678234,-0.8958505034446,-0.8939236640932,-0.8648355722426,-0.8649493813513999,-0.8788459658622001,-0.8895095944404,-0.9043239951134,-0.9118603348732,-0.9090543627738,-0.9051025509832,-0.9010554750759999
R.Thumb_D_s_x,1.2801230430659998,2.117511630058,-5.7621164560419995,-20.524817657459998,-35.3577720642,-37.638452148439995,-25.138945388799996,8.637993168828,29.4307281494,24.702785491960004,19.167677307119998,9.37542181016,14.032789039599999,21.59534301758,24.64975852968,23.37900733948,26.766776657119998,26.4392742157,26.923505783080003,28.38196563722,29.260464477520003,28.41194839478,28.48829879758,28.576494216919997,28.259463882480002,27.984451929733336
R.Thumb_D_s_y,241.1388244628,235.95166931140002,228.2539550782,229.73635559100003,254.586264038,265.1715820312,256.78923645,243.58344726579998,227.53119201660002,229.1600341798,225.41921691899998,216.4209228516,205.95787963879997,206.21430053720002,203.018798828,197.173599243,192.8695098878,189.2887634278,184.74787902819997,185.812249756,189.531802368,192.63690795899998,194.1336547852,193.351889038,194.22546691899998,194.38394673633334
R.Thumb_D_s_z,-11.6691930771,-31.93347549438,-40.63622512816,-36.72235145568,-13.602957677840001,20.917815494549995,65.48324813844,117.96809997545999,142.68204345679996,98.87617187488,6.229649353020001,16.769029951089998,63.26662902832,3.192853450788,14.091138076780002,92.77715148915999,110.28311920160002,113.5310638428,115.0714477538,109.92054748519999,105.696232605,104.7199310306,105.748638916,105.40451049800001,106.027215576,107.25152587866667
R.Thumb_D_e_x,-14.296547698969999,-12.424871444679999,-20.79715080264,-36.26824722292,-52.3110610962,-54.617357635480005,-41.865533447260006,-1.5495845213488,22.92444839478,15.42119541168,7.819564056398001,-0.37138502001906004,7.1650615334496,12.36614036558,15.85969409942,18.99659690856,23.068008422819997,23.44239768982,24.76842460632,26.550648117079998,27.3055278778,26.53727531432,26.372272872899998,26.370344162,25.97409439086,25.46757062276667
R.Thumb_D_e_y,238.07377319339997,232.77590637199995,225.2633026122,227.4144714354,252.35726318359997,257.4621643068,248.1058197022,229.9605377196,214.9683654784,217.9544036864,213.57000122059998,203.71605834940002,193.6252380372,194.7610015868,191.41935730000003,184.8806365964,180.487475586,176.30444335939998,171.4149230956,172.6259887694,176.2781280518,179.313027954,181.5021820068,180.9251220704,181.78958740240003,181.802057902
R.Thumb_D_e_z,-22.343887710571998,-44.456874084460004,-52.62763214112,-47.931829834000006,-22.748585510249995,15.884537744540001,69.34031600952,127.06606597919999,155.8616455078,111.69616699224,16.671351122856002,27.806025123606,76.64047546388,15.898872184748004,26.93537163735,107.21409149172,124.85018768319999,127.7225799558,129.098867798,124.13258514399999,119.82851409919999,118.79619750980001,120.41652374259999,120.23442535379999,120.83711395259999,121.89986674
R.Thumb_D_d_x,0.7981086015699999,0.7475072622299999,0.7723970055582001,0.8085628271104,0.8706195354461999,0.8719090461730001,0.8589431524278,0.5231505334375999,0.33410878777520003,0.47662569284440004,0.5827452301980001,0.5005153119564001,0.3526696264744,0.4739354193212,0.4513849794864,0.22504424750800003,0.1899380803108,0.1538947671652,0.1106671437622,0.0940413057804,0.10038938522346,0.09626767486332,0.10866156518459999,0.1132896110414,0.1173576891426,0.12924619515733335
R.Thumb_D_d_y,0.15735567808168,0.16324118375799998,0.15363997220980002,0.11924983859062002,0.11446743682022001,0.39589742422099994,0.4459105610848001,0.699560916424,0.6451230168341999,0.5754284858704001,0.6084776997564,0.6524166584014,0.6333023548126,0.5881465911864,0.5956513404846,0.631264591217,0.635838663578,0.6667671918868,0.6846703410148,0.6771371841430001,0.6805991768840001,0.6842040538788,0.6486478090286,0.638135933876,0.6386039853096,0.6461016933123334
R.Thumb_D_d_z,0.5483851939442,0.6437282562254001,0.6160390496254,0.5757054686545999,0.46966571807859997,0.2584717437626,-0.19806780628867998,-0.46719694733619993,-0.6767954826356,-0.6583289265632,-0.536199426651,-0.5667687177658001,-0.6867700338364,-0.6524759292602,-0.6595735430717999,-0.741361486912,-0.7480439066886,-0.728758776188,-0.7203322649004,-0.7298125982284,-0.7257171750070001,-0.7228403925896,-0.7532210707664,-0.761541724205,-0.760513985157,-0.7522175510723333
R.Index_M_s_x,68.00190887452,65.86107025148002,57.32446899416,46.847628784179996,41.69753189088,35.80206146242,34.937342834460004,35.9473602295,32.4578964233,38.19551849366,51.72168579102,38.68519210816,23.80211639406,44.91756095886,48.62714309692,23.46058311462,19.15536003114,17.584951019280002,15.998642730699999,17.7667919159,20.572780990600002,20.729471969600002,20.295682144160004,20.1099975586,19.949264907839996,19.7222220103
R.Index_M_s_y,269.42271118179997,265.188043213,258.4826354978,255.6538208006,255.8546966552,255.50423584,254.66517639160003,258.0832153322,251.1665985108,251.3350830078,243.60887756359998,234.3345489502,221.973565674,219.7738677978,216.67645568819998,213.32401123059998,212.3417633058,211.5346435548,207.19952392580004,207.311819458,209.8953552246,211.5694091796,212.56918945339999,212.42670898440002,213.8590667724,214.9117889403333
R.Index_M_s_z,16.489583778380002,4.5878143265856,-3.3561571359660007,-5.253993320464001,-7.331536769868,1.8661444663999998,20.41847972872,51.39225616454,72.25580291749999,29.435279512399994,-58.50262985228001,-49.65953559876,-9.533600473414001,-66.56552734376001,-55.6045127869,19.369977283494002,38.6583557129,43.03535919190001,44.89880981446,39.208480072019995,34.22125549316,32.57172317506,33.5112968445,33.38820648194,34.15418395996,35.648637135799994
R.Index_M_e_x,33.12846050264,36.09984817504,29.218608093240004,13.848959827432001,-7.138227105138,-23.583831405620003,-28.84018325806,-13.704137039188002,1.4075812995440002,0.2105398297312,-1.711841273308,-13.423144531259998,-15.84374256132,-3.5965400531907603,-0.5571556657556,-8.778010272974003,-5.6072101593,-6.52637014389,-6.685187911988001,-5.415628910066,-4.19276418686,-4.674258899690001,-4.6920507431019995,-4.706839275359999,-4.999331760407999,-5.2148817380266665
R.Index_M_e_y,270.722821045,269.1965026854,262.3908081056,261.0042236326,266.53656005880003,273.4502990722,269.8675903320001,265.69921264659996,250.597317505,252.3317535398,236.9109558106,223.19459838880002,213.86516418460002,211.88522033659996,206.6778656004,201.47120056160003,203.643533325,199.57399292,194.5731048584,194.0530334474,195.3390014648,195.9654937746,198.2895324706,198.5099426268,199.6226318358,201.17278035466666
R.Index_M_e_z,-39.523748779280005,-54.94539031984,-63.668334197979995,-62.77596511841999,-50.82810592652,-20.807764816272,27.127832603458,93.45818328848,131.1384521486,83.86737060552,-19.936204433448,-9.973088788998002,43.292040252679996,-21.990141677844,-12.081884384173996,76.25380554198,99.90818176268002,103.9855010986,106.27126617460002,100.25687866204001,94.3488433838,92.16898498536,93.61219177246,93.64741516112,94.28418579102001,95.89919789629998
R.Index_M_d_x,0.5255600690844,0.4462768495082,0.4216607093812,0.4951470911504,0.732821702957,0.8911503672602,0.9570570349694,0.7450806856155999,0.4659477531908,0.5700109779832001,0.8018353581428,0.7819492936134,0.5949346065521999,0.7280134201049999,0.7380705475805999,0.4837795019150001,0.37159262895580003,0.361819845438,0.34039862155899997,0.3478805780412,0.37163728475560004,0.38121404647800006,0.3749714910982,0.3724069774152,0.3743841886522,0.374211738507
R.Index_M_d_y,-0.019030529260559998,-0.06010812148450001,-0.0586328215897,-0.08028319478031999,-0.1602903485298,-0.2693003952506,-0.22813014984119998,-0.11428723558808,0.008542756037785999,-0.014956258051098001,0.10051049645985999,0.1671685740352,0.12167647927992001,0.11837880462421999,0.1500410676002,0.17786591649059996,0.130527573824,0.17948417663559998,0.1894748598338,0.1989642947912,0.21843588352180002,0.23415583074100002,0.21428371369840002,0.20883808434,0.2136351108552,0.20617061853399998
R.Index_M_d_z,0.842709326744,0.8927226305006,0.904838192463,0.863118135929,0.6527015209200001,0.3402464866638,-0.10068188421441197,-0.6312501072884,-0.8836058020591999,-0.8168199896812001,-0.5787363171577999,-0.5955436348914,-0.792713344097,-0.6689081788061999,-0.6531102657318001,-0.8536113858224,-0.9191285133361999,-0.9146313548088001,-0.92096875906,-0.9161058664322,-0.9022879719732,-0.8943297863006,-0.9018874168395999,-0.9042630672454001,-0.9023241877556,-0.9041333397229999
R.Index_P_s_x,33.12846050264,36.09984817504,29.218608093240004,13.848959827432001,-7.138227105138,-23.583831405620003,-28.84018325806,-13.704137039188002,1.4075812995440002,0.2105398297312,-1.711841273308,-13.423144531259998,-15.84374256132,-3.5965400531907603,-0.5571556657556,-8.778010272974003,-5.6072101593,-6.52637014389,-6.685187911988001,-5.415628910066,-4.19276418686,-4.674258899690001,-4.6920507431019995,-4.706839275359999,-4.999331760407999,-5.2148817380266665
R.Index_P_s_y,270.722821045,269.1965026854,262.3908081056,261.0042236326,266.53656005880003,273.4502990722,269.8675903320001,265.69921264659996,250.597317505,252.3317535398,236.9109558106,223.19459838880002,213.86516418460002,211.88522033659996,206.6778656004,201.47120056160003,203.643533325,199.57399292,194.5731048584,194.0530334474,195.3390014648,195.9654937746,198.2895324706,198.5099426268,199.6226318358,201.17278035466666
R.Index_P_s_z,-39.523748779280005,-54.94539031984,-63.668334197979995,-62.77596511841999,-50.82810592652,-20.807764816272,27.127832603458,93.45818328848,131.1384521486,83.86737060552,-19.936204433448,-9.973088788998002,43.292040252679996,-21.990141677844,-12.081884384173996,76.25380554198,99.90818176268002,103.9855010986,106.27126617460002,100.25687866204001,94.3488433838,92.16898498536,93.61219177246,93.64741516112,94.28418579102001,95.89919789629998
R.Index_P_e_x,15.966389179222,22.22143859862,16.38402996062,-1.6101448238002007,-33.179713439939995,-56.50766906736,-59.59174423218,-31.183868026739997,-13.782727623,-17.21667098998,-20.1352962494,-31.88364868166,-29.17550315858,-23.45237236022,-19.161097717300002,-19.394647979739997,-17.51594467164,-19.60211906434,-18.767102050800002,-16.811759185800003,-16.65465812682,-17.62422790528,-17.48472175598,-17.434099197400002,-17.589653778080002,-18.016706466666665
R.Index_P_e_y,273.3400634764,272.3582458496,265.0503234864001,262.6636535646,268.3941162108,279.92925415039997,269.0520446778,259.10753784179997,242.52549743659998,243.3200805664,223.406439209,211.94137268080004,201.9063323972,201.0802246092,197.3324127198,190.0683898926,193.17576293960002,187.62574157720002,182.4129974366,181.72824096699998,182.77800598139999,182.97909851080004,185.6635284422,185.75008544920001,186.55428161620003,188.30434163433333
R.Index_P_e_z,-70.58987579344,-87.6923614502,-96.90980224608002,-94.87588348392,-74.85576553346,-30.780310618885398,42.929144668599996,123.82927703875998,162.463760376,113.7103210448,7.503332138060001,18.416123104086005,74.19920043944,5.569425487530001,16.684875726686,108.41190032938,131.9372192382,135.0318328858,137.6383605958,131.8176025394,125.40754699699998,122.85363159180001,124.5123565674,124.51965789780002,125.0835220338,126.69573466000001
R.Index_P_d_x,0.4787983238698,0.3886118233204,0.35918001532560007,0.4325048625468,0.728507065773,0.9210132360459999,0.860237789154,0.488972699642,0.4249285995958,0.4875027954578,0.515371286869,0.5164077281952,0.372938001156,0.5554400742055999,0.5204201459884,0.29698611497879995,0.3331307947636,0.36577647328359997,0.3379752516746,0.31879137754439996,0.3486046731472,0.36225789785379997,0.357857698202,0.35602792501439995,0.3521972715856,0.3581137359143334
R.Index_P_d_y,-0.07329940795896599,-0.08853247761727999,-0.07442801594734001,-0.04642759785058,-0.05196471065279999,-0.18124262392520002,0.02281376123436,0.1843935012816,0.22579839527620002,0.2520894378424,0.3777706265452,0.3147938311102,0.3345321655276,0.302255153656,0.2614264309406,0.3189782440664,0.2928217709066,0.3342362463474,0.3401625990868,0.3447694480418,0.3513769090176,0.3632768690586,0.353195422888,0.3569397985936,0.3655694782736,0.35997718572599996
R.Index_P_d_z,0.8680463194848,0.9169485926627999,0.9302748799324,0.8980762004854,0.6721727967264,0.27897346504025994,-0.442022255063,-0.8495917320252001,-0.8762836813928001,-0.8348164200784002,-0.767584002018,-0.7941499471666,-0.8645860791206001,-0.7709416508672,-0.8047112703322,-0.8995792984962,-0.8959691405297999,-0.8684793472292001,-0.8774521470068001,-0.8828686952590001,-0.8688253521918001,-0.8583615660666,-0.8643903970718,-0.8636093616486,-0.8615699052811999,-0.8614914814629998
R.Index_I_s_x,15.966389179222,22.22143859862,16.38402996062,-1.6101448238002007,-33.179713439939995,-56.50766906736,-59.59174423218,-31.183868026739997,-13.782727623,-17.21667098998,-20.1352962494,-31.88364868166,-29.17550315858,-23.45237236022,-19.161097717300002,-19.394647979739997,-17.51594467164,-19.60211906434,-18.767102050800002,-16.811759185800003,-16.65465812682,-17.62422790528,-17.48472175598,-17.434099197400002,-17.589653778080002,-18.016706466666665
R.Index_I_s_y,273.3400634764,272.3582458496,265.0503234864001,262.6636535646,268.3941162108,279.92925415039997,269.0520446778,259.10753784179997,242.52549743659998,243.3200805664,223.406439209,211.94137268080004,201.9063323972,201.0802246092,197.3324127198,190.0683898926,193.17576293960002,187.62574157720002,182.4129974366,181.72824096699998,182.77800598139999,182.97909851080004,185.6635284422,185.75008544920001,186.55428161620003,188.30434163433333
R.Index_I_s_z,-70.58987579344,-87.6923614502,-96.90980224608002,-94.87588348392,-74.85576553346,-30.780310618885398,42.929144668599996,123.82927703875998,162.463760376,113.7103210448,7.503332138060001,18.416123104086005,74.19920043944,5.569425487530001,16.684875726686,108.41190032938,131.9372192382,135.0318328858,137.6383605958,131.8176025394,125.40754699699998,122.85363159180001,124.5123565674,124.51965789780002,125.0835220338,126.69573466000001
R.Index_I_e_x,6.288967704780001,14.449981307980002,9.410469341284,-10.1165316104848,-49.66796874998,-75.91316986084,-69.84785308837999,-34.665274047859995,-20.386877059939998,-21.592338943479994,-21.890662002540004,-33.410200500479995,-30.332251358040004,-29.977138900779998,-21.965469741840003,-18.291547012320002,-19.78429450988,-23.38862876894,-22.07777824402,-19.62762832642,-20.060438156119996,-21.780259704600002,-21.58401565552,-21.5066230774,-21.61658668518,-22.146731694533333
R.Index_I_e_y,268.3596740724,267.2182678224,259.41518554699996,255.6826171876,261.11419677719994,277.2888000488,263.0776245116,252.7159759522,236.78063659659998,234.8365234376,213.3566986084,203.4472503662,193.10575866699998,193.4441467286,190.321673584,181.7836425782,185.3041534424,179.3943206788,174.27717285140002,173.66912841799999,174.6512908936,174.80086669940002,177.63772583,177.62774353039998,178.2639709472,180.02234395333335
R.Index_I_e_z,-87.39777526854,-105.48849029540001,-114.90100250260002,-111.59340515139999,-82.85535125732,-28.989869403842,58.0424079895,142.4098205568,180.5625305176,131.32626342769998,24.80135492457432,36.535959434522,92.21901092536,22.9343717455788,34.8780938945702,126.68461151123999,150.2835968018,152.9850097654,155.7284973148,150.027053833,143.48302001940002,140.75061340359997,142.4915069582,142.4615631102,142.9586883546,144.551422119
R.Index_I_d_x,0.4798873722554,0.38679762482640007,0.34688891172400005,0.42301524281500014,0.8198741912842001,0.9649062514308,0.5099631547928,0.17310479804871998,0.32837574481939996,0.2175696313384,0.08728136531998,0.07590413410219601,0.05751652829346001,0.3244283676146,0.13944068700089998,-0.054849038645631995,0.11278823539622,0.1882751166822,0.164615443349,0.1400123208758,0.16934425234800002,0.2066486895084,0.2038275301456,0.202496480942,0.20022957921020001,0.20535559455566668
R.Index_I_d_y,0.2472949892282,0.2558232069016,0.2803095519542,0.3471611499786,0.36199366450299997,0.13129230290639998,0.2970649570226,0.31780562102800003,0.28564963936800003,0.4218245983126,0.4996993660927999,0.42234990000719996,0.43758741021159997,0.379685664177,0.3485921978948,0.4119391143322,0.39139682054499997,0.40928766131399996,0.404534381628,0.40071998834620004,0.4040814340112,0.40664290785800006,0.3990637362004,0.4038639605044,0.4122158050536,0.41180246075
R.Index_I_d_z,0.8348225593565999,0.8857356548309999,0.8949444890021999,0.8313548445702,0.397780099511,-0.08902577981344,-0.7514740586281998,-0.9238744735716,-0.8999186277390001,-0.8759106278419999,-0.8601028680802001,-0.9009654879572,-0.8959918260572,-0.8634302854536001,-0.9046141505242,-0.908566570282,-0.9122294306756,-0.8926786661148001,-0.899488723278,-0.9054211735723999,-0.8987595915796,-0.8898843884468001,-0.8939700245858001,-0.8921181797979999,-0.8887997508048,-0.88783121109
R.Index_D_s_x,6.288967704780001,14.449981307980002,9.410469341284,-10.1165316104848,-49.66796874998,-75.91316986084,-69.84785308837999,-34.665274047859995,-20.386877059939998,-21.592338943479994,-21.890662002540004,-33.410200500479995,-30.332251358040004,-29.977138900779998,-21.965469741840003,-18.291547012320002,-19.78429450988,-23.38862876894,-22.07777824402,-19.62762832642,-20.060438156119996,-21.780259704600002,-21.58401565552,-21.5066230774,-21.61658668518,-22.146731694533333
R.Index_D_s_y,268.3596740724,267.2182678224,259.41518554699996,255.6826171876,261.11419677719994,277.2888000488,263.0776245116,252.7159759522,236.78063659659998,234.8365234376,213.3566986084,203.4472503662,193.10575866699998,193.4441467286,190.321673584,181.7836425782,185.3041534424,179.3943206788,174.27717285140002,173.66912841799999,174.6512908936,174.80086669940002,177.63772583,177.62774353039998,178.2639709472,180.02234395333335
R.Index_D_s_z,-87.39777526854,-105.48849029540001,-114.90100250260002,-111.59340515139999,-82.85535125732,-28.989869403842,58.0424079895,142.4098205568,180.5625305176,131.32626342769998,24.80135492457432,36.535959434522,92.21901092536,22.9343717455788,34.8780938945702,126.68461151123999,150.2835968018,152.9850097654,155.7284973148,150.027053833,143.48302001940002,140.75061340359997,142.4915069582,142.4615631102,142.9586883546,144.551422119
R.Index_D_e_x,0.03654756544999991,9.467983818052002,5.0412441700678,-15.364178228367999,-60.09129486085999,-87.99228973388,-73.64909210204,-34.775336837779996,-23.432884979260002,-22.47726783754,-19.45295162202,-30.45443382262,-29.316292190540004,-32.92253685,-20.996660232540002,-15.81798381804,-19.27448959352,-24.026525115960002,-22.828092956539997,-20.224281311060004,-20.188282394399998,-21.84584884644,-21.65254631042,-21.86749534608,-22.12865448,-22.855372110999998
R.Index_D_e_y,261.007510376,259.8880737306,251.8887329102,247.02573852519998,252.0904815676,272.3738281252,257.33215026839997,247.4320617674,231.8374481202,227.78017883320004,206.0178558348,197.1651275636,186.4937347412,187.64887695340002,185.051687622,175.62540588380003,178.99225769039998,172.8953308106,168.0514526368,167.6299072266,168.423446655,168.4707885742,171.366635132,171.3236358644,171.8742767334,173.59624735533336
R.Index_D_e_z,-97.75653839105999,-116.5823440552,-126.13275451659999,-121.4214691162,-84.12456207266,-23.944789886462,69.72057418814,155.41562500000003,193.5335021972,143.5965316774,36.649623489380005,48.9235736847,104.72845306399999,35.521865081786004,47.61285552978,139.2365234374,162.99668273920003,165.61139221180002,168.48631286640003,162.88244628919998,156.2617492676,153.47981567380003,155.24979248059998,155.1984741212,155.6477600098,157.21272786466668
R.Index_D_d_x,0.43856323957439997,0.35078279376020005,0.30746420025820004,0.369172346592,0.7332169055937999,0.8496677875518,0.26738399118174,0.007741856575179995,0.21425873339179996,0.06224664878089201,-0.17147055119258,-0.20791105628019996,-0.07146339491,0.20718172937626003,-0.06814685165880001,-0.17399252206080001,-0.035860122041746004,0.04487014152108,0.052777755260479994,0.04196906872094,0.008992668939762,0.004613594873807999,0.0048205020139002,0.02538404762744,0.036019263416519995,0.0498463486632
R.Index_D_d_y,0.5164680480958,0.5161171555517999,0.5296370863914001,0.6090134382248,0.6347653269766,0.3457284390926,0.40414329171159996,0.3716754496098,0.34770798683160004,0.49634919166580005,0.5162201702594,0.441889667511,0.46509510874739995,0.4076440751552,0.3706951856614,0.4331755518914,0.4439841389656,0.45714420080159995,0.43792229294780005,0.424803817272,0.4380717039106,0.44526301622399994,0.44111374020579996,0.4434360384942,0.4494562745094,0.4520169198513333
R.Index_D_d_z,0.7278572678566,0.7811135292054001,0.7903826355932,0.6914125323296,0.08928385302416,-0.3548795461656,-0.8214557766914,-0.9148403406142002,-0.9123889327047999,-0.8631009697915999,-0.8334168672562001,-0.8713549375533999,-0.87992426157,-0.8854147076606,-0.8957736968996001,-0.8829120516775999,-0.8942493200302,-0.8881499409671999,-0.8973952531814,-0.9042589545252,-0.8988663792611999,-0.8953827857972,-0.8974284052847998,-0.8959246277808,-0.8925595879552001,-0.8906066616376668
