,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
R.Thumb_D_e_x,-19.54106082916,-32.74871101382,-24.61919021608,-7.4279653549120015,1.5830629348746001,0.19435760550573628,-2.1552468657478,-4.719906663895999,-28.06043720246,-14.776005625722002,30.15576858522,-0.08835036754399965,-6.111431473505201,15.263319587700002,9.901204681404,6.708084297180001,5.887680625916,5.272553157806,4.222512483596,2.8178816318499997,2.280863714218,1.3880691051483998
R.Thumb_D_e_y,196.71356811520002,191.3981201174,191.463543701,184.1138885498,180.16990356460002,173.3556671142,169.1908508302,171.6110626222,212.42572326659996,219.747418213,193.22473144539998,181.61130065920003,172.158395386,179.4721893312,164.79274292,160.7180816652,159.8368133544,159.42951354999997,159.585699463,159.3164550782,159.4840881348,160.573712158
R.Thumb_D_e_z,-59.21358623502,-25.320913028702,61.277118682879994,130.5117538452,164.5571502684,167.43333435079998,167.00529174820002,153.4881317138,54.93150062560001,-102.78548583974,-137.0940673828,-93.86946182246,50.254939460820005,147.75248413080004,163.97131652820002,164.4919158936,164.8931274412,164.8849090576,165.81509399420003,166.3925231934,166.43141174320002,166.88082275380003
R.Thumb_D_d_x,0.5755779922008,0.6068855524064,0.5314088821412001,0.3456757128238,0.2748516201974,0.3011276483534,0.3032602727416,0.303564143181,0.6148640751836,0.593577170372,0.337742215395,0.223419547081,0.33419357538199995,0.220160266757,0.23012166619299998,0.2086102306844,0.1775646001098,0.184178465605,0.19348291456679995,0.19288523197179996,0.19147247970120002,0.19249152839199998
R.Thumb_D_d_y,0.47885391116119996,0.7789223074912001,0.6798228502272,0.6310310959816,0.5728312253951999,0.6915833950042,0.7575529575346001,0.7593409061434,0.5950543761254,0.5143872439862001,0.4498058617114,0.6588090479374,0.8428170323372,0.5845749735832,0.7034424066542,0.7727875232696,0.7856809020041999,0.7898037910461999,0.801526582241,0.8078724980354,0.8179688215256,0.8227527260780001
R.Thumb_D_d_z,0.5503263980149999,0.014929170906560003,-0.4922590613366,-0.685323560238,-0.7707060217856,-0.654994738102,-0.5776579976082,-0.5737866044044,-0.44204043298964,0.5672971338035999,0.8261914849282,0.6914388418196001,-0.1959263160825,-0.7789445877073999,-0.6704747200012001,-0.5993254065514,-0.5925622224807999,-0.5849982380865999,-0.5657761573792001,-0.5568875432014,-0.5424105405806,-0.5348084926606
R.Index_M_s_x,60.63072814942001,46.5328025818,21.36609153748,3.5667489767062,-0.9066276609914,-1.1043573975543999,-1.94857645035,-0.6608460068696002,19.035155105593997,62.88855133058,69.1487640381,54.17715606686001,31.4350063324,11.752438068394001,4.399389314652,1.9046554684625998,-1.44994968846418,-2.9199440002420003,-3.675067901608,-4.814283466339999,-5.2632229805,-5.907767200472
R.Index_M_s_y,227.4282073972,223.64395141620003,221.567642212,219.037197876,213.3493804932,211.9548797608,213.81346130359998,219.15100708,247.5430023192,262.48845214840003,254.61330566400002,245.5132385254,227.91103210439996,209.51565856939996,203.64863281240002,202.92927551260001,201.7082458496,201.96824340799998,204.40791931119998,205.2074188234,205.393963623,206.50500183120002
R.Index_M_s_z,-27.20702362062,-49.76850433348,-12.671149635304001,43.82269325256,76.20093383788,82.69791870116,85.77445983887999,73.23761749268,-14.556111907960002,-73.22262878418,-66.63101501466,-50.76159210204,-4.676325130453999,58.473418426520006,79.1218963623,81.87266845702,82.62798004154001,83.26157531738,85.35083160404,86.39663848877998,86.6650390625,87.22054901122
R.Index_M_e_x,17.053536129,-17.050032806414002,-33.6025970459,-28.906410598740003,-21.817695236219997,-22.32661437988,-24.22737426758,-27.181359100359998,-33.7784072876,22.617737674716,63.98527450562,16.3443967342364,-20.90629196168,-11.56312656402,-16.1894701004,-20.432584381100003,-22.29628486634,-22.34280395508,-22.943708801280003,-24.338466644300002,-24.96977729796,-25.86773376466
R.Index_M_e_y,233.4166015624,232.6278869628,225.2900054932,219.65729675280005,211.1841278076,208.2449951172,207.596835327,209.4282043458,242.5853607178,255.64496154779994,247.34871521,232.60559387220002,208.617852783,204.73796081560002,195.8403411866,192.29923400899997,192.20088806180001,193.83316345220004,194.90774841299998,195.0072662352,195.30896911600001,196.3859497068
R.Index_M_e_z,-72.6373615265,-57.32228012086,22.548022890088,101.4918777466,139.27893066400003,145.602886963,148.127670288,133.3356811522,18.127616500840002,-120.69612426755998,-132.4566375732,-99.45979461664,23.290408658986003,120.36849975588002,141.8499938964,143.60523681659998,145.059274292,146.3464233398,148.29165344220002,149.1504455566,149.380355835,149.85030212399997
R.Index_M_d_x,0.6582578897476,0.9560192704202001,0.8264986157416001,0.4882601559159999,0.31441478729260003,0.3190937638282,0.334979712963,0.39875734448419997,0.7940946102144,0.6055042386056,0.07763723060488,0.5688461214304,0.786993730068,0.3505683660506,0.30957012772559994,0.33585844039920004,0.31344148516639997,0.2920383870602,0.28971958756460003,0.2935618638992,0.29630396366120004,0.30011422038079993
R.Index_M_d_y,-0.0880844771864,-0.13508072309202,-0.05596873909233999,-0.009323687478919998,0.0325563237071,0.0557811114937,0.09347199201579999,0.146190187335,0.07454214990131999,0.10289741531022001,0.1092289790511,0.19407687187222,0.2900885462764,0.07183654680842,0.11740396767856001,0.1598312586544,0.1429508060218,0.1223175019026,0.1428427457808,0.1533675312998,0.15163603723059998,0.1521481275558
R.Index_M_d_z,0.6864449381828,0.11357711404566002,-0.5295487165452,-0.8671027421949999,-0.9484286427496,-0.9458270311353999,-0.9375308752062,-0.9036229252814001,-0.4914262775333801,0.713802397251,0.9897413611411998,0.7322168409826,-0.42050245255234,-0.9306425809862,-0.9431675910946001,-0.928199017048,-0.9387049436570001,-0.9485316634176,-0.9463660955430001,-0.9435541748998002,-0.9429754614827999,-0.9416889429090001
R.Index_P_s_x,17.053536129,-17.050032806414002,-33.6025970459,-28.906410598740003,-21.817695236219997,-22.32661437988,-24.22737426758,-27.181359100359998,-33.7784072876,22.617737674716,63.98527450562,16.3443967342364,-20.90629196168,-11.56312656402,-16.1894701004,-20.432584381100003,-22.29628486634,-22.34280395508,-22.943708801280003,-24.338466644300002,-24.96977729796,-25.86773376466
R.Index_P_s_y,233.4166015624,232.6278869628,225.2900054932,219.65729675280005,211.1841278076,208.2449951172,207.596835327,209.4282043458,242.5853607178,255.64496154779994,247.34871521,232.60559387220002,208.617852783,204.73796081560002,195.8403411866,192.29923400899997,192.20088806180001,193.83316345220004,194.90774841299998,195.0072662352,195.30896911600001,196.3859497068
R.Index_P_s_z,-72.6373615265,-57.32228012086,22.548022890088,101.4918777466,139.27893066400003,145.602886963,148.127670288,133.3356811522,18.127616500840002,-120.69612426755998,-132.4566375732,-99.45979461664,23.290408658986003,120.36849975588002,141.8499938964,143.60523681659998,145.059274292,146.3464233398,148.29165344220002,149.1504455566,149.380355835,149.85030212399997
R.Index_P_e_x,-10.1861740112306,-50.28018493654,-53.686119079579996,-41.46923141482,-33.78547515867999,-35.06027908326,-35.75611648558,-37.75615081788,-60.163121795660004,3.292091941827999,59.457791137700006,-6.110511207574001,-42.11950721742001,-21.039957046519998,-26.755268096960002,-29.38865890504,-29.64164314272,-29.85181274414,-30.07679367066,-31.57763290404,-32.88094940184,-34.03578414916
R.Index_P_e_y,231.0601776122,228.0431945802,218.135345459,211.05127258279998,204.39948730480003,201.81963500960003,199.1879852296,198.2001434328,234.2292663576,255.15690002459996,242.621505737,218.4912841798,190.0115875242,193.6700744628,185.1193573,181.1247070312,181.3244873046,183.05528564460002,183.0117950438,182.590911865,182.84854431159997,183.82608642559995
R.Index_P_e_z,-93.90249404912,-43.753995609282,53.30472984314,135.8456924438,174.2542297364,180.373086548,182.9012542726,167.59185485860002,38.68304080953,-149.94007720940002,-169.27922058079997,-122.53424224844002,45.165289115819995,155.001400757,176.2839141846,178.3495147708,180.28413696299998,181.5671966554,183.2285614014,183.8848144532,183.9518707276,184.326501465
R.Index_P_d_x,0.7297781705858,0.883992278576,0.5342641413214,0.3341976106168,0.31836827993399996,0.3387423932554,0.3066889464854,0.281311827898,0.7018891751767999,0.5141030371190001,0.12044064253556,0.5973479926586001,0.564316380024,0.25210371315479996,0.28107256293300004,0.23825054466739998,0.19540205895900004,0.19975549280639998,0.1897551357746,0.192577126622,0.210453903675,0.21728740930540003
R.Index_P_d_y,0.06750434990975998,0.12196250185372,0.1903290808204,0.2289384484292,0.1804857969286,0.1709281563758,0.22369320988659996,0.2986901730298,0.22228976786139998,0.01298347748808,0.12575377970942,0.3754704594612,0.4949660003188,0.29442915916460005,0.28520083427399995,0.297266072035,0.2893352627756,0.28671431541459996,0.31645750403399997,0.330301272869,0.3314736425878,0.33411892056479997
R.Index_P_d_z,0.5705899506805999,-0.360945023317012,-0.8181934118272001,-0.9138841629027998,-0.9304169893266001,-0.9249608039856,-0.9250509500502,-0.9112866640091999,-0.546817717025872,0.7779508948328,0.9795586824418001,0.6138290464878,-0.5819180756806,-0.9213083267212001,-0.9160150647164,-0.9242713689804001,-0.9370558261873999,-0.9369469523430001,-0.9293956041334,-0.9240076303479998,-0.9196753978725999,-0.9171397805213999
R.Index_I_s_x,-10.1861740112306,-50.28018493654,-53.686119079579996,-41.46923141482,-33.78547515867999,-35.06027908326,-35.75611648558,-37.75615081788,-60.163121795660004,3.292091941827999,59.457791137700006,-6.110511207574001,-42.11950721742001,-21.039957046519998,-26.755268096960002,-29.38865890504,-29.64164314272,-29.85181274414,-30.07679367066,-31.57763290404,-32.88094940184,-34.03578414916
R.Index_I_s_y,231.0601776122,228.0431945802,218.135345459,211.05127258279998,204.39948730480003,201.81963500960003,199.1879852296,198.2001434328,234.2292663576,255.15690002459996,242.621505737,218.4912841798,190.0115875242,193.6700744628,185.1193573,181.1247070312,181.3244873046,183.05528564460002,183.0117950438,182.590911865,182.84854431159997,183.82608642559995
R.Index_I_s_z,-93.90249404912,-43.753995609282,53.30472984314,135.8456924438,174.2542297364,180.373086548,182.9012542726,167.59185485860002,38.68304080953,-149.94007720940002,-169.27922058079997,-122.53424224844002,45.165289115819995,155.001400757,176.2839141846,178.3495147708,180.28413696299998,181.5671966554,183.2285614014,183.8848144532,183.9518707276,184.326501465
R.Index_I_e_x,-26.405791187284002,-63.668505859380005,-58.30930786131999,-44.51310501098,-37.26453781128,-39.70895614624,-39.825907135,-40.3542854309,-71.33738632203999,-8.610592269886002,57.719183349640005,-17.985968303678,-48.45791091918,-20.84312553404,-29.639101791399998,-31.228324890140005,-30.70942192078,-31.001004028320004,-30.816143035899994,-32.21246032713999,-33.974044799800005,-35.20315475466
R.Index_I_e_y,222.7775726318,221.91022644059998,211.9617095948,203.95229492180002,197.98974304179995,196.108666992,192.5784057618,189.8295898438,226.3754425048,249.4279113768,233.70299682599997,206.06301879880002,177.50587463339997,184.75952758819997,177.09680786120003,173.0647979736,173.62722778300002,175.30650329579998,174.49871826179998,173.73041992199998,174.0183349608,174.9154266358
R.Index_I_e_z,-100.6540267943,-29.358374023446004,72.97599563605999,155.53051147460002,194.0945159912,200.19169006340002,202.5734985352,186.7672515868,52.828806877095985,-163.4882431032,-188.2144714358,-132.7049499513,59.18814315806001,174.1413665774,195.6213378906,197.80920410159996,199.952734375,201.21090393059998,202.5720001222,203.076699829,203.13717041,203.4705200194
R.Index_I_d_x,0.7713597536086,0.6330630362034,0.2186062008144,0.1439287275076,0.164506486058,0.21981140673160002,0.1924389213322,0.12285208553075999,0.5283720195296,0.5628150075674,0.08220958858732,0.5615277469156,0.29970963522801997,-0.009307134058306,0.13636130094524002,0.08698809295882001,0.05048962906001999,0.05433919653298001,0.034959924966080004,0.0300176411867,0.05168672502042,0.055198799818760004
R.Index_I_d_y,0.397604867816,0.28999568521979996,0.2919186592102,0.335673201084,0.3030829429628,0.2700415402652,0.3125321269038,0.39579932689659997,0.37136588692660005,0.2708935886622,0.42170928120600004,0.5876671314240001,0.5913290977478001,0.4213327944277999,0.3793441236018,0.38111056089400003,0.36396282315260003,0.3663990676402,0.4025384306909999,0.418965923786,0.41753409504899996,0.42133811116220005
R.Index_I_d_z,0.32354696094979996,-0.6806929588318,-0.9301503539084,-0.9307912468911999,-0.9381422996520001,-0.9371171951292,-0.9301965951919999,-0.9067033886910002,-0.6688786506652,0.6406211346388201,0.8953481793403999,0.48091919571166003,-0.66306669116,-0.9050281047822001,-0.9143649339677999,-0.9201460123061999,-0.9300242900846,-0.9288473367692,-0.9146490216256,-0.9074830055238001,-0.9071717977524001,-0.9052196860312
R.Index_D_s_x,-26.405791187284002,-63.668505859380005,-58.30930786131999,-44.51310501098,-37.26453781128,-39.70895614624,-39.825907135,-40.3542854309,-71.33738632203999,-8.610592269886002,57.719183349640005,-17.985968303678,-48.45791091918,-20.84312553404,-29.639101791399998,-31.228324890140005,-30.70942192078,-31.001004028320004,-30.816143035899994,-32.21246032713999,-33.974044799800005,-35.20315475466
R.Index_D_s_y,222.7775726318,221.91022644059998,211.9617095948,203.95229492180002,197.98974304179995,196.108666992,192.5784057618,189.8295898438,226.3754425048,249.4279113768,233.70299682599997,206.06301879880002,177.50587463339997,184.75952758819997,177.09680786120003,173.0647979736,173.62722778300002,175.30650329579998,174.49871826179998,173.73041992199998,174.0183349608,174.9154266358
R.Index_D_s_z,-100.6540267943,-29.358374023446004,72.97599563605999,155.53051147460002,194.0945159912,200.19169006340002,202.5734985352,186.7672515868,52.828806877095985,-163.4882431032,-188.2144714358,-132.7049499513,59.18814315806001,174.1413665774,195.6213378906,197.80920410159996,199.952734375,201.21090393059998,202.5720001222,203.076699829,203.13717041,203.4705200194
R.Index_D_e_x,-36.57840976714,-69.62669830322001,-57.794503021219995,-44.0128479004,-37.6974685669,-40.64209671019999,-40.008844757080006,-39.75922927854,-77.5366394043,-17.00559043884,57.14757385252001,-26.019421291362004,-51.34461326598,-17.30807571412,-30.01285133362,-30.55158157348,-30.025936508200004,-29.829491043079997,-29.252957534799997,-30.617963409420003,-32.71995391846,-33.964588928219996
R.Index_D_e_y,213.6306243896,216.4356262206,206.76876525899996,197.7127960206,192.03715820320002,190.3473266602,186.0904785156,182.57417907719997,219.88859252939997,242.27641296380003,223.5783172606,196.0105834964,168.41137084960002,177.30234375,170.4839874268,166.42556762700002,167.5300506592,168.88151245119997,167.48967590320004,166.5250457764,166.8479339598,167.68405456559998
R.Index_D_e_z,-101.45769271852001,-17.222279834751998,86.96210327141999,169.0996978762,207.7932159424,213.94624938979996,216.03966369619997,199.80716857919998,63.19115886682001,-170.88150024420003,-199.09389953579998,-138.78902587880003,68.94909477236001,186.4203430174,209.01035461419997,211.1831756594,213.58431701639998,214.6568237304,215.6825073242,216.0772430422,216.1944427488,216.4958282472
R.Index_D_d_x,0.6844701647758,0.3985556840896,-0.0344363424927,-0.033463215129443995,0.028959623537948002,0.06241967156528001,0.012237074528819,-0.03980452732649,0.41468067765236,0.5615586996078001,0.0382361298426,0.5373741179704,0.19309737682334,-0.23646666705594002,0.025000859424480004,-0.04526873752474,-0.04571972861884,-0.07836490571498,-0.10456469804054,-0.10665913820269998,-0.08388869315386,-0.08285019248726001
R.Index_D_d_y,0.6183348417282,0.36620719432820004,0.3473666250706,0.4173727691174,0.3981804966926,0.38538779020299996,0.4339907765388,0.4853292644022,0.43391860127459997,0.47837846279140006,0.6772604465484,0.6724279880521999,0.6083500146866,0.49882620573060005,0.44234488606460004,0.4441116511822,0.4078525662424,0.4297807991506001,0.46884927749620003,0.48198211193100005,0.47964272499079996,0.4837212145327999
R.Index_D_d_z,0.0577142387628,-0.8118081450462,-0.9355592608451999,-0.9076704859732001,-0.9163339018822001,-0.9200704813004,-0.9007794499397999,-0.8722666859628001,-0.6931588172912,0.49455026388179996,0.7277471303937999,0.40697626899922,-0.652930134535,-0.8213657259942,-0.8956183075904001,-0.8946122288704,-0.911844265461,-0.8994251132012,-0.8769888401032,-0.8696327447889999,-0.8734275460244,-0.8712894082068001
R.Middle_M_s_x,66.32385711672,45.515642547599995,17.42098588944,-3.209244084358,-8.986879634858,-9.158917808532,-9.768391799934,-7.775566482536,15.197597408294001,70.29391174316001,79.85949554445999,62.37620162963999,29.924418640139997,4.9641997128718,-2.9837901353860006,-4.8114529132840005,-8.015143299104,-9.786684036261999,-10.67957935332,-11.77122707366,-12.16405735016,-12.77934646606
R.Middle_M_s_y,223.375003052,214.4258758544,212.07886352539998,210.7825042724,206.0710632324,204.72239379900003,206.4658630372,211.49974670400002,239.71551513679998,259.0399719236,257.0542785646,243.8628967286,220.2760528564,201.11334533680002,195.82330322260003,194.68034973139999,193.2076538086,193.6125213622,196.2281982422,197.02669982899997,197.164840698,198.26187133800002
R.Middle_M_s_z,-34.58639183044001,-55.850885009760006,-16.761271476756,40.74347572328,73.83726043702,80.11629333496,82.81571197508,69.4635307312,-20.963188648236002,-79.48727569580001,-68.27925872802,-57.214334869380004,-11.876544809326,55.87936782838,76.28823394774,78.5956237793,79.70851287842,80.6316390991,82.5345321655,83.46688995362001,83.73808288578,84.26427001952001
R.Middle_M_e_x,29.666745567316003,-14.818734216691999,-36.35778427126,-37.89713134766,-33.90097885132,-34.34268951416,-35.73748092652,-37.1274002075,-36.535681152340004,38.2367599964182,83.5644897461,33.42496981917874,-19.40266914368,-21.084090042120003,-26.976770401,-29.870439147939997,-31.54182624818,-32.23385009766,-33.10056304932001,-34.391338348379996,-34.907199096659994,-35.73554077148
R.Middle_M_e_y,224.8042236328,215.05554199219995,207.61120300299999,204.166925049,197.4916107178,194.732522583,194.06218872059998,195.63217163099998,228.16961059579998,248.8309173582,250.90865173359998,229.32271423360004,195.56704406720002,189.3662017824,181.62236633319998,177.57978210439998,176.99118347159998,178.76456298820003,180.22255859400002,180.3694152832,180.5836029052,181.6399871824
R.Middle_M_e_z,-82.35121574401998,-66.54275436399999,13.902103614818003,92.67265624986,131.1240646362,137.05509643559998,138.9350341798,122.88669586182,5.295797157295999,-128.185961914,-130.86080474859997,-107.29682312022001,9.344287872322,111.93654937771998,132.83393554679998,133.88732910139998,135.9302215574,137.67118225099998,139.2698669434,139.93656311040002,140.18059997580002,140.60863037100003
R.Middle_M_d_x,0.5837250173090001,0.9566073417662,0.8526675343514001,0.549979788065,0.39501542449000004,0.39929113388059995,0.41174238920200007,0.46537612080579993,0.8202360749243999,0.5082692041992,-0.058743041707172004,0.4590245738626001,0.7820857048033999,0.412998110056,0.38041097521780004,0.397312605381,0.3730178117752,0.35590197443960003,0.3554868519306,0.35864405035979996,0.360594701767,0.3639726400376
R.Middle_M_d_y,-0.020765018463200002,-0.009983417391679997,0.07083518430584002,0.10489064753054,0.1360280439256,0.1583903729916,0.19666144549839998,0.25158191025259996,0.183061423898,0.16186553239819998,0.09743950814022,0.23053599297992,0.39176370501540003,0.1862520813942,0.22515720129020003,0.2711311340334,0.2571136921646,0.23541580736639997,0.2537709504368,0.2641028523444,0.26289712190639997,0.2635415554046
R.Middle_M_d_z,0.7611128926278001,0.16952062137454,-0.48617075085620004,-0.8233421444893999,-0.9082877755168,-0.9027702212334001,-0.8897772312165999,-0.8470293521882001,-0.41633874923,0.772122323513,0.9922364234926,0.794062668085,-0.3364583373068,-0.8887919664382,-0.8965374469756,-0.8766552448276,-0.8914005756378,-0.9043674230575999,-0.8995441555978001,-0.8953320980074,-0.8949015498162,-0.8933452010153999
R.Middle_P_s_x,29.666745567316003,-14.818734216691999,-36.35778427126,-37.89713134766,-33.90097885132,-34.34268951416,-35.73748092652,-37.1274002075,-36.535681152340004,38.2367599964182,83.5644897461,33.42496981917874,-19.40266914368,-21.084090042120003,-26.976770401,-29.870439147939997,-31.54182624818,-32.23385009766,-33.10056304932001,-34.391338348379996,-34.907199096659994,-35.73554077148
R.Middle_P_s_y,224.8042236328,215.05554199219995,207.61120300299999,204.166925049,197.4916107178,194.732522583,194.06218872059998,195.63217163099998,228.16961059579998,248.8309173582,250.90865173359998,229.32271423360004,195.56704406720002,189.3662017824,181.62236633319998,177.57978210439998,176.99118347159998,178.76456298820003,180.22255859400002,180.3694152832,180.5836029052,181.6399871824
R.Middle_P_s_z,-82.35121574401998,-66.54275436399999,13.902103614818003,92.67265624986,131.1240646362,137.05509643559998,138.9350341798,122.88669586182,5.295797157295999,-128.185961914,-130.86080474859997,-107.29682312022001,9.344287872322,111.93654937771998,132.83393554679998,133.88732910139998,135.9302215574,137.67118225099998,139.2698669434,139.93656311040002,140.18059997580002,140.60863037100003
R.Middle_P_e_x,-1.0002649307259994,-34.12439918516,-26.575221633900004,-18.714707946769998,-5.78373527527,-8.95697631836,-13.339286804199997,-14.78224697112,-30.98728370668,16.843730163559997,83.85899658204,20.884170675287997,-3.249890804284,9.325232124311999,0.5345842063426,-1.6916177034379998,-5.962766456606,-11.240061378486,-11.89237098694,-12.78911323548,-14.66843128204,-16.08460979462
R.Middle_P_e_y,210.78059997559998,205.87477417,197.0379821778,185.93342590339998,175.3084136964,172.4003448486,171.901147461,173.9397277832,207.44670715319998,232.82746276840004,227.9212036132,192.2185119628,174.99226379400002,170.70483703600001,160.164505005,158.151449585,158.87951660139998,160.0984619138,160.34961547860001,160.5377532958,160.899118042,161.9686523436
R.Middle_P_e_z,-94.30545425412,-31.996586322792005,53.13465652463999,124.89431304920001,153.3559173586,162.243862915,166.9118682862,151.25522308360001,37.917716932283994,-152.4281158448,-164.6846740722,-100.61845703134,40.83481082918,134.2030548094,156.45147399900003,158.5218627928,164.0649963378,169.11079711940002,169.82278442380002,170.2437927244,171.5071990966,172.3184997558
R.Middle_P_d_x,0.7309294998643999,0.4577610090376,-0.23195656426242,-0.45483879446979997,-0.6666944026946,-0.6019263744355999,-0.5310886919498,-0.5298309981824001,-0.1315593063832,0.5072550036013799,-0.00698311179876,0.29735774397860004,-0.38300218954667997,-0.7210423588752001,-0.6523280620574,-0.6681544899939998,-0.6065109133722,-0.4977884888648001,-0.502872312069,-0.5122152805326,-0.47988603711139993,-0.46594769954680004
R.Middle_P_d_y,0.33703417778019995,0.217687278986,0.2507040381428,0.43233863115300003,0.5259908676148,0.5295233130456,0.5254655003545999,0.514354467392,0.491365492344,0.3794615447522,0.5450606167318,0.8797861814499999,0.4878532767298,0.44248386621479996,0.5087922751903999,0.4606696426868,0.4294498622416,0.4425961554052,0.4712119221686,0.4702330529688,0.4667433023452,0.46643151640900005
R.Middle_P_d_z,0.28969062417760005,-0.8191320657729999,-0.9302519679068,-0.7640150070188,-0.5271445453165999,-0.5972565293312,-0.6633650898932,-0.672652614117,-0.7735057830809999,0.57481122911,0.8020054221149999,-0.15835226103661998,-0.7466789484024,-0.527966183424,-0.5600008904934001,-0.5841150879861999,-0.6671100497248,-0.7454718470574,-0.724447238445,-0.718621623516,-0.7427921295164,-0.751879954338
R.Middle_I_s_x,-1.0002649307259994,-34.12439918516,-26.575221633900004,-18.714707946769998,-5.78373527527,-8.95697631836,-13.339286804199997,-14.78224697112,-30.98728370668,16.843730163559997,83.85899658204,20.884170675287997,-3.249890804284,9.325232124311999,0.5345842063426,-1.6916177034379998,-5.962766456606,-11.240061378486,-11.89237098694,-12.78911323548,-14.66843128204,-16.08460979462
R.Middle_I_s_y,210.78059997559998,205.87477417,197.0379821778,185.93342590339998,175.3084136964,172.4003448486,171.901147461,173.9397277832,207.44670715319998,232.82746276840004,227.9212036132,192.2185119628,174.99226379400002,170.70483703600001,160.164505005,158.151449585,158.87951660139998,160.0984619138,160.34961547860001,160.5377532958,160.899118042,161.9686523436
R.Middle_I_s_z,-94.30545425412,-31.996586322792005,53.13465652463999,124.89431304920001,153.3559173586,162.243862915,166.9118682862,151.25522308360001,37.917716932283994,-152.4281158448,-164.6846740722,-100.61845703134,40.83481082918,134.2030548094,156.45147399900003,158.5218627928,164.0649963378,169.11079711940002,169.82278442380002,170.2437927244,171.5071990966,172.3184997558
R.Middle_I_e_x,-6.999099016200001,-16.089986610416,-2.3422652497907395,2.31800222397,9.246256637572,9.044306373596001,7.4896827697760004,7.011232185362,-8.940230226504001,8.147324371351997,83.20550231934001,31.1970933914,18.41018753052,25.355799102779997,18.8682487488,17.76920318604,15.888438606260001,11.24026222228,10.690357399,10.400058174114,8.861178398132001,7.41940126419
R.Middle_I_e_y,195.693359375,201.95795898420002,198.01187744140003,184.68483886719997,173.31952209460002,168.2227416992,165.9350250244,169.6062438966,205.5279296874,215.227999878,205.73304443359999,189.65208129900003,183.21659240719995,173.77939758300002,159.4411071778,157.40956726079997,155.7936401368,155.58551025399998,155.435055542,154.3844207764,153.75804443340002,153.8969451904
R.Middle_I_e_z,-86.01645507824,-16.861033868792,49.31923332213999,112.35859069848,133.6522827146,145.64616699200002,154.9068237304,140.488859558,36.451969432823994,-151.94808502197998,-166.51246032720002,-80.4408218384,35.953333473179995,115.45996093744002,139.7563842774,143.0524780274,152.6833038328,159.45186157220002,160.6310241698,163.69501953120002,167.8693115234,171.3886657718
R.Middle_I_d_x,0.24435013681661405,-0.7248231828212,-0.9739495158194,-0.8453281164168001,-0.60407217741,-0.7234916090964,-0.8371394991876,-0.8759042382240001,-0.8860957384110002,0.34951820373534,0.026264666952217998,-0.41448789928092006,-0.8705427169798,-0.6442863702771999,-0.7368503808976001,-0.7821521282196,-0.8782243490218,-0.9035092353822,-0.907625031471,-0.9319986462593999,-0.9456812143324,-0.9446524977684001
R.Middle_I_d_y,0.6122809052470001,0.15742117017513999,-0.03914193548262,0.050182110397084,0.07993577793244,0.16790253221999998,0.23978511393059998,0.17416755240405998,0.07711781356486,0.7073419332502,0.8917668938636,0.10314768180266001,-0.33054494857780004,-0.12357001304639999,0.02907416517843,0.029817078821379996,0.12402482330827999,0.1813805550338,0.1975216388702,0.247309291363,0.28700770139679993,0.324410933256
R.Middle_I_d_z,-0.32783851549032,-0.6083147466184,0.15334610864508,0.503824687004,0.7919111013414,0.6670798897744,0.4824961304665999,0.4327121555804,0.058910018205600066,-0.019293013215099953,0.07346073687059998,-0.8109616637229999,0.1961920253933,0.7533058404922,0.6709942340849999,0.6217318415644,0.45744292736060005,0.38820337057119997,0.3694270908834,0.2632024914028,0.14621075540774,0.037371063884362
R.Middle_D_s_x,-6.999099016200001,-16.089986610416,-2.3422652497907395,2.31800222397,9.246256637572,9.044306373596001,7.4896827697760004,7.011232185362,-8.940230226504001,8.147324371351997,83.20550231934001,31.1970933914,18.41018753052,25.355799102779997,18.8682487488,17.76920318604,15.888438606260001,11.24026222228,10.690357399,10.400058174114,8.861178398132001,7.41940126419
R.Middle_D_s_y,195.693359375,201.95795898420002,198.01187744140003,184.68483886719997,173.31952209460002,168.2227416992,165.9350250244,169.6062438966,205.5279296874,215.227999878,205.73304443359999,189.65208129900003,183.21659240719995,173.77939758300002,159.4411071778,157.40956726079997,155.7936401368,155.58551025399998,155.435055542,154.3844207764,153.75804443340002,153.8969451904
R.Middle_D_s_z,-86.01645507824,-16.861033868792,49.31923332213999,112.35859069848,133.6522827146,145.64616699200002,154.9068237304,140.488859558,36.451969432823994,-151.94808502197998,-166.51246032720002,-80.4408218384,35.953333473179995,115.45996093744002,139.7563842774,143.0524780274,152.6833038328,159.45186157220002,160.6310241698,163.69501953120002,167.8693115234,171.3886657718
R.Middle_D_e_x,-4.4606456518140005,-0.16068800687639975,9.121517848962,10.112326622018,10.293762588512,12.50833740236,15.068526077280001,16.0971874237,2.8206768989599995,6.087582111354,82.65138854982001,39.78762512206,25.582270812959997,26.403167724579998,22.563712692240003,22.41033325198,24.90787887574,23.074219894400002,21.883352661139998,21.41219787598,19.69267311098,17.554396057140004
R.Middle_D_e_y,187.20609436019998,201.77709655760003,200.92851257299998,187.82469787579998,177.69415283200001,171.64828796399996,167.62773742680002,171.6683502196,209.26982421860004,203.8455322266,192.86775817840004,197.3975616454,192.51250915539998,179.8867492676,164.2491210938,161.7112823488,157.587451172,155.46736755359998,155.9054992674,154.9789733888,154.662020874,155.3729675292
