,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
R.Index_P_e_z,2.5544551849319994,13.318387031556,-17.173598909360003,-12.169656383992798,-0.8769554138200002,-37.047846984859994,-60.621275329620005,-66.6881576538,-78.53393402098001,-93.17254486085999,-101.69329528798,-110.63789672859998,-130.53430786139998,-144.67686157240001,-144.12789917,-141.51180725119997,-142.2950897218,-143.17060241680002,-143.2660644532
R.Index_P_d_x,0.3057573616506,0.28527399897579997,0.24529749155060002,0.218984657526,0.26911429762860006,0.2327928870916,0.1993546426296,0.20490695238120002,0.19000557661080003,0.17992391884339998,0.1704843699932,0.15512942075740002,0.13043260574319998,0.10670387744899998,0.11175947785379999,0.1230619370938,0.1242384672166,0.1228105559946,0.1230732679366
R.Index_P_d_y,-0.010176660120460004,-0.08828393965958001,-0.015443856944315998,0.0006314355879960008,-0.03221758343276,0.030508262850334,0.07389443889262,0.07918180972338,0.051616732031099996,0.03165469802918,0.015256745181977999,-0.007426800817479801,-0.006190893752501999,0.028237368539000003,0.048705250769880006,0.050207030773180006,0.055318813770999994,0.051118397712679994,0.04757564514876
R.Index_P_d_z,0.9387606024740001,0.9543138265610001,0.968811047077,0.9755476832388,0.9625034928324,0.9716462612152,0.9770602226258,0.9755593061448,0.9803633809087999,0.98315179348,0.9852221488949999,0.9877904176712,0.9913766145705999,0.9938516497609999,0.9925343155861999,0.9911195516586,0.9907071590423999,0.9911105990410001,0.9912561297415999
R.Index_I_s_x,1.211262798306,5.930563735962,4.1386018753039995,6.1261322975159995,2.9206600904466002,1.1222808003426,-1.04264803603176,-3.7067732810959995,-4.364395904542,-5.940364456176001,-7.086287593842,-7.011743640898,-6.036138820648,-4.219498777391999,-3.7696295738220003,-4.274967956544001,-3.4576833248140004,-2.814746189118,-2.97972278595
R.Index_I_s_y,274.66419372580003,297.14238891599996,283.5794799808,282.56942138700003,291.31038208,275.3082885742,260.77915649420004,255.01557312,253.90416870120004,253.6970306398,250.2165069582,246.67799682620003,243.6921539306,238.28487854,235.2157073974,234.2372619628,234.27367858879998,234.16152038580003,234.043154907
R.Index_I_s_z,2.5544551849319994,13.318387031556,-17.173598909360003,-12.169656383992798,-0.8769554138200002,-37.047846984859994,-60.621275329620005,-66.6881576538,-78.53393402098001,-93.17254486085999,-101.69329528798,-110.63789672859998,-130.53430786139998,-144.67686157240001,-144.12789917,-141.51180725119997,-142.2950897218,-143.17060241680002,-143.2660644532
R.Index_I_e_x,-5.290684419861641,-0.695563928782,-1.4626337051376,1.1433263398695197,-3.180454182624,-4.123304843904,-5.633883666992,-8.478311920166,-8.838492965696,-10.254172134380003,-11.17182006836,-10.79652500152,-9.379067993164,-7.078842353819999,-6.768922424317999,-7.497598361970001,-6.741967773438001,-6.099200153350001,-6.272641181946
R.Index_I_e_y,270.274887085,294.0694335938,279.2401184084,277.71990966780004,287.0133300782,270.20974731440003,255.1306671144,249.38117065440002,248.8463500976,248.77859497060004,245.6449493408,242.57967224099997,239.14478454599998,232.68314514139996,229.1965057374,228.21229553219996,228.1253936768,228.1622497558,228.13478088380003
R.Index_I_e_z,-16.619435882566002,-6.382404184344,-36.94716606142,-31.994242095940002,-20.51876049042,-56.74119110106,-80.33205566408,-86.3605392456,-98.43120117186001,-113.14072113019999,-121.790774536,-130.895501709,-150.77206115739997,-164.7251464844,-164.0352905272,-161.38242492679998,-162.11799011239998,-163.03902893059998,-163.1603851318
R.Index_I_d_x,0.3107534110546,0.31533789634700005,0.2665632635354,0.23713211715219998,0.2903524756432,0.24963781535620005,0.2184972226618,0.22707785964019997,0.21292259395139998,0.20529445111759997,0.19443081021279998,0.1801180392502,0.1590902239084,0.13607637584219998,0.14273658394820002,0.1533652395012,0.15629937350759998,0.1563074082136,0.156710281968
R.Index_I_d_y,0.2103767216204,0.1462421745062,0.20651057660579997,0.2307886362076,0.20449702739700001,0.24263995885859999,0.26881200671179994,0.2681416094304,0.24070194661619998,0.234068748355,0.21756078898900003,0.1950395792722,0.21640961766240002,0.266586920619,0.286454284191,0.28672863245019997,0.29259738922140005,0.28550573587399997,0.2811800539496
R.Index_I_d_z,0.915057206154,0.937562096119,0.9410256981851999,0.9434535503388,0.9347549796104,0.9372077226638,0.9380374312402001,0.9362100243567999,0.9469123363495999,0.9502870917320001,0.9564406156540001,0.964060986042,0.9631160378456001,0.9540993928909998,0.9473943114280001,0.9456442713737999,0.9433734893800001,0.9455399036406,0.9467725038528
R.Index_D_s_x,-5.290684419861641,-0.695563928782,-1.4626337051376,1.1433263398695197,-3.180454182624,-4.123304843904,-5.633883666992,-8.478311920166,-8.838492965696,-10.254172134380003,-11.17182006836,-10.79652500152,-9.379067993164,-7.078842353819999,-6.768922424317999,-7.497598361970001,-6.741967773438001,-6.099200153350001,-6.272641181946
R.Index_D_s_y,270.274887085,294.0694335938,279.2401184084,277.71990966780004,287.0133300782,270.20974731440003,255.1306671144,249.38117065440002,248.8463500976,248.77859497060004,245.6449493408,242.57967224099997,239.14478454599998,232.68314514139996,229.1965057374,228.21229553219996,228.1253936768,228.1622497558,228.13478088380003
R.Index_D_s_z,-16.619435882566002,-6.382404184344,-36.94716606142,-31.994242095940002,-20.51876049042,-56.74119110106,-80.33205566408,-86.3605392456,-98.43120117186001,-113.14072113019999,-121.790774536,-130.895501709,-150.77206115739997,-164.7251464844,-164.0352905272,-161.38242492679998,-162.11799011239998,-163.03902893059998,-163.1603851318
R.Index_D_e_x,-9.70768632888,-5.497622680664,-5.5072192192100005,-2.441390538214,-7.556933593752001,-7.894369602199999,-8.976286506644,-11.96712265012,-12.119340324400001,-13.426502609260002,-14.167173767079998,-13.583147239679999,-11.868365097040002,-9.227176856986,-9.021997070312,-9.903736686708,-9.201062965394001,-8.567350769044001,-8.747868919372
R.Index_D_e_y,265.32083435059997,290.3196960452,274.51447143539997,272.6748107912,282.3455078124,264.98884887680003,249.68876953139997,244.06603088379998,244.00903930680002,244.0446929932,241.25916442879998,238.5747009276,234.75535583499996,227.51333618139998,223.7501647948,222.7613830568,222.57558288579997,222.7261932372,222.764328003
R.Index_D_e_z,-29.582199859620005,-19.927365875240003,-50.42963027954001,-45.49370498655999,-33.92237701418,-70.12285842896,-93.74206390383999,-99.78402709945999,-112.0856292726,-126.85739288340001,-135.6612915038,-144.9240692142,-164.7397918702,-178.48218994159998,-177.6692596436,-174.98829650879998,-175.674508667,-176.6398742676,-176.78605346679998
R.Index_D_d_x,0.29841644763939995,0.32329391837140004,0.2722976982594,0.2413375437258,0.2946421444416,0.25388325154779995,0.2250239491462,0.2348807841538,0.22087981700880005,0.2135739803314,0.20165925621980002,0.1876065790652,0.1675894439222,0.1446345478296,0.1516860306262,0.16199093162999997,0.165556138754,0.16616584062559997,0.16664224565019997
R.Index_D_d_y,0.3356252282858,0.2524474233388,0.3181494832038,0.3396563351152,0.31425650715840003,0.351491880417,0.366370344162,0.35783661603920003,0.3256671905516,0.3187052190304,0.2952686727048,0.2696307182312,0.29551391601560006,0.34805239438999996,0.3666695475578,0.36697739958779996,0.373635494709,0.3659772217274,0.3615603923798
R.Index_D_d_z,0.8749597072601999,0.9119013309477999,0.9076934933664,0.9088380932808,0.9023851990699999,0.9009076714516,0.9028154850006,0.9037232756614001,0.9192709326744,0.923461222649,0.9338189840316,0.944459414482,0.9403635501862,0.9261796593667999,0.9178935527802,0.9160021305084,0.9126791119573999,0.9156636834143999,0.9173345565798
R.Middle_M_s_x,46.2270095825,49.415632629399994,43.584008026119996,44.07602462768,45.56654891966,39.6550758362,34.32455444336,32.55284919742,30.83583145142,28.181195449839997,26.60210876464,25.68194885254,24.193528747540004,23.43492927554,24.17592544556,24.45230178834,25.31038398742,25.834669494640004,25.64898605346
R.Middle_M_s_y,264.9148742674,274.5166748048,265.80009765619997,266.9275512694,274.7709106448,263.7832641602,252.9526519776,249.6753997802,248.19624328599997,246.8363555908,243.6643493652,239.34816589359997,236.0556427004,233.1432373048,231.89295043939995,230.4673828124,230.82852783199996,230.6509674074,230.2787200926
R.Middle_M_s_z,92.30310821536,104.17143859864,76.31808319093999,82.28609313964,91.65689849852001,57.95014038086,35.92764739992,29.8478553772,18.509033012400003,4.244341014323999,-4.048750042916,-12.702383518226,-31.851412963859996,-45.1009475708,-44.54236602784,-42.16041336062,-42.94604492188,-43.77292251586,-43.861857605
R.Middle_M_e_x,31.855327987659997,36.12591476438,33.07008056642,34.14899978638,32.6424911499,29.65956459048,26.305535888639998,23.8025642395,22.616967773419997,20.68302497866,19.210111618059997,18.72450904846,18.80295410156,19.76491203308,20.391006088239997,20.302534484859997,21.151461792,21.72973251344,21.57294845582
R.Middle_M_e_y,274.0982543946,291.9446411132,281.53250732419997,281.5324157716,288.82230224600005,275.2678466798,262.0550415038,256.1678253176,254.11939086899997,253.14302368160003,249.2944030762,244.92690734859997,241.9078094482,237.89550476079998,235.4270965576,234.4853332522,234.56780090340004,234.1694763182,233.90034484859999
R.Middle_M_e_z,33.122106647472,44.85722503659999,15.997904014605998,21.58016891482,31.374897003199997,-3.4063155174219992,-26.11991233826,-32.43714332582,-43.90787124634,-58.22649230956,-66.59662628174001,-75.30385742188,-94.58081359856001,-108.04848327639999,-107.5646133422,-105.1307601928,-105.9326553348,-106.77618255600001,-106.86117095959999
R.Middle_M_d_x,0.22800732553019998,0.21016448736199997,0.16626795530340002,0.156986618042,0.204381915927,0.15806969106199997,0.1268132939934,0.13837758600720002,0.1299736693502,0.1185765698552,0.116897535324,0.11002541333459999,0.08524691164496,0.058037897944439996,0.059854968637219993,0.06562470048668001,0.06576947122814,0.06491574794053999,0.06445873081686
R.Middle_M_d_y,-0.1447004914284,-0.27560702562340006,-0.2487933814526,-0.230962279439,-0.2222096472978,-0.18161796629459998,-0.14394579380759998,-0.10267164558176001,-0.09366905689242,-0.09973407089698,-0.08903404474257999,-0.08822258710862,-0.0925465583801,-0.07515267729759999,-0.05588922351596,-0.06354013979434,-0.059133113920699996,-0.05564193502067999,-0.05727261453868
R.Middle_M_d_z,0.9376550078392001,0.9379989624023999,0.9539073705671999,0.9600074410438001,0.9533036112786,0.9702951550482,0.9812242507934,0.9849790930748001,0.9870651364326001,0.9879179596902,0.989136314392,0.9899838685987999,0.992006981373,0.9954565525056,0.9966380357744,0.9958173155783999,0.9960744619368,0.996337759495,0.9962753534318001
R.Middle_P_s_x,31.855327987659997,36.12591476438,33.07008056642,34.14899978638,32.6424911499,29.65956459048,26.305535888639998,23.8025642395,22.616967773419997,20.68302497866,19.210111618059997,18.72450904846,18.80295410156,19.76491203308,20.391006088239997,20.302534484859997,21.151461792,21.72973251344,21.57294845582
R.Middle_P_s_y,274.0982543946,291.9446411132,281.53250732419997,281.5324157716,288.82230224600005,275.2678466798,262.0550415038,256.1678253176,254.11939086899997,253.14302368160003,249.2944030762,244.92690734859997,241.9078094482,237.89550476079998,235.4270965576,234.4853332522,234.56780090340004,234.1694763182,233.90034484859999
R.Middle_P_s_z,33.122106647472,44.85722503659999,15.997904014605998,21.58016891482,31.374897003199997,-3.4063155174219992,-26.11991233826,-32.43714332582,-43.90787124634,-58.22649230956,-66.59662628174001,-75.30385742188,-94.58081359856001,-108.04848327639999,-107.5646133422,-105.1307601928,-105.9326553348,-106.77618255600001,-106.86117095959999
R.Middle_P_e_x,15.939864349374,18.52131385802,17.56802787782,19.34726638794,16.552422523479997,14.88271942138,11.82627067566,8.85661048889,7.86307039261,5.809779167174001,4.800608730316,4.359814834593999,4.376527214048,5.927329826356,6.4322301864639995,6.312159061431999,6.819698429108,7.1562058448800006,6.971311187746001
R.Middle_P_e_y,245.2506774904,258.1738220214,246.861242676,246.391482544,253.69273071300003,239.22354431159997,225.2567749024,218.88097229,216.838546753,216.11172180160003,212.1971221924,207.9924133302,205.22259826680002,200.76031494119997,197.9663421632,197.04612121579999,197.23177185039998,196.9284729004,196.7003540038
R.Middle_P_e_z,11.60101966858,27.382901763919996,-1.69514398575,4.2295018672880005,15.169010162344,-18.838626289358,-39.93909454346,-44.35598678592,-56.08434219362,-71.0071533203,-79.70838470458001,-88.91595764159999,-108.79197387683999,-121.6582260132,-120.1228729248,-117.71840667719998,-118.4432556152,-119.29103393560001,-119.4648437502
R.Middle_P_d_x,0.380908036232,0.4201223850248,0.3699464142326,0.3532337725162,0.3839790105818,0.352639836073,0.3455382585526,0.3566754162312001,0.35209216475500005,0.3549403309822,0.3438734173774,0.3428041040898,0.3442772626878,0.330224877596,0.333117121458,0.33387118577960007,0.3420181989672,0.34778772592539997,0.3484585762024
R.Middle_P_d_y,0.6889482855797999,0.8059186935425998,0.827407193184,0.8386155962944001,0.8383443593980001,0.8601739048958,0.8781667351724,0.8898263812066001,0.8896830797196001,0.8837279319762,0.8853024721145999,0.8814177274702001,0.8754686117174,0.8862070918084001,0.8939765453338001,0.8934623956680001,0.8910000324248,0.8887322783470001,0.8877535820006001
R.Middle_P_d_z,0.5166049957276,0.4170133948328,0.4222330927852,0.4140624225138,0.38674295544619997,0.368282085657,0.3297858178616,0.28443540334699996,0.2905835568904,0.30500215888040005,0.3129035830498,0.3248439252378,0.33914005756379995,0.3247876346112,0.2996947109698,0.30039597153659997,0.2985573291776,0.2986587762832,0.30077845454200003
R.Middle_I_s_x,15.939864349374,18.52131385802,17.56802787782,19.34726638794,16.552422523479997,14.88271942138,11.82627067566,8.85661048889,7.86307039261,5.809779167174001,4.800608730316,4.359814834593999,4.376527214048,5.927329826356,6.4322301864639995,6.312159061431999,6.819698429108,7.1562058448800006,6.971311187746001
R.Middle_I_s_y,245.2506774904,258.1738220214,246.861242676,246.391482544,253.69273071300003,239.22354431159997,225.2567749024,218.88097229,216.838546753,216.11172180160003,212.1971221924,207.9924133302,205.22259826680002,200.76031494119997,197.9663421632,197.04612121579999,197.23177185039998,196.9284729004,196.7003540038
R.Middle_I_s_z,11.60101966858,27.382901763919996,-1.69514398575,4.2295018672880005,15.169010162344,-18.838626289358,-39.93909454346,-44.35598678592,-56.08434219362,-71.0071533203,-79.70838470458001,-88.91595764159999,-108.79197387683999,-121.6582260132,-120.1228729248,-117.71840667719998,-118.4432556152,-119.29103393560001,-119.4648437502
R.Middle_I_e_x,16.149335956562002,20.26334228518,18.2168647766,20.53792686462,18.749629211420004,16.23984031678,12.08158016206,8.923502349854001,7.912881183622001,6.031280708314,5.042655563354,4.509838676456001,4.479121303558,5.646834373472,5.716582679747999,5.52499895096,6.095432567594001,6.352718353272,6.138544082642
R.Middle_I_e_y,231.15178527839998,243.3554901124,233.119229126,232.1855072022,239.56076965339997,226.4535186768,213.64183959960002,208.18631286619998,206.0146820068,205.1311004638,201.134677124,196.7302459718,193.90943298359997,190.04650268560002,187.7674346926,186.69345397939998,186.90613098140003,186.63182067859998,186.3623138428
R.Middle_I_e_z,23.04688491822,47.09074249268,18.838810920700002,24.41609516144,35.33236007692,2.2744945883684,-18.12606163026,-22.06848487854,-33.858940124520004,-48.85949935914,-57.60164642334,-66.90967254638,-86.81152496338,-99.38193664546,-97.61491546629999,-95.28288574220001,-95.99321136474,-96.83032073974,-97.02420043944
R.Middle_I_d_x,-0.0074679329991799905,-0.07046619206666001,-0.026245881617078,-0.048163004778316,-0.08887845873834,-0.054896440356980006,-0.010327437054364,-0.0027058199746540002,-0.0020148794166732,-0.008959882892658,-0.0097909542732,-0.006068562017751999,-0.0041499989689336,0.011346226558082002,0.028948414325720002,0.031841145455860004,0.02929703481496,0.03250160180032,0.03368597999214
R.Middle_I_d_y,0.5716826498508001,0.5994112372399999,0.5558735489841999,0.574641096592,0.571647131443,0.5165560007094,0.469831776619,0.4326060652732,0.4378324866294,0.44417334794999996,0.44748320579519996,0.45556200146680004,0.4576250493528001,0.4333808004856,0.412552547455,0.4187722206118,0.41767902970320003,0.4165064036846,0.4181805610657999
R.Middle_I_d_z,-0.460220694542,-0.7971950888634,-0.8306120514866,-0.8165610313414,-0.815620779991,-0.8540396928787999,-0.8823515415192003,-0.901544225216,-0.8990322113038001,-0.8958871483802,-0.8942321538924001,-0.8901685595511999,-0.8891237378119999,-0.9010906696318,-0.9104617476462,-0.9075316190720001,-0.9081191778183999,-0.9085507273672,-0.9077388525008001
R.Middle_D_s_x,16.149335956562002,20.26334228518,18.2168647766,20.53792686462,18.749629211420004,16.23984031678,12.08158016206,8.923502349854001,7.912881183622001,6.031280708314,5.042655563354,4.509838676456001,4.479121303558,5.646834373472,5.716582679747999,5.52499895096,6.095432567594001,6.352718353272,6.138544082642
R.Middle_D_s_y,231.15178527839998,243.3554901124,233.119229126,232.1855072022,239.56076965339997,226.4535186768,213.64183959960002,208.18631286619998,206.0146820068,205.1311004638,201.134677124,196.7302459718,193.90943298359997,190.04650268560002,187.7674346926,186.69345397939998,186.90613098140003,186.63182067859998,186.3623138428
R.Middle_D_s_z,23.04688491822,47.09074249268,18.838810920700002,24.41609516144,35.33236007692,2.2744945883684,-18.12606163026,-22.06848487854,-33.858940124520004,-48.85949935914,-57.60164642334,-66.90967254638,-86.81152496338,-99.38193664546,-97.61491546629999,-95.28288574220001,-95.99321136474,-96.83032073974,-97.02420043944
R.Middle_D_e_x,19.634725952144,25.541021728519997,22.36504478454,24.83265800476,23.93018150328,20.6350440979,15.83369426728,12.710036087039999,11.6495426178,9.883218574514,8.790737724306,8.193383407594002,8.12174425125,8.8857170105,8.736555862424002,8.523332214356,9.225494575502001,9.504452514648001,9.274565696718
R.Middle_D_e_y,228.6949615476,243.15528564439995,233.92184143059998,232.6610107422,240.045199585,228.1542053224,216.3033081052,211.51742248520003,209.2984161378,208.28855590799998,204.28364562960002,199.734539795,196.78436889659997,193.2137176514,191.2387695312,190.08534545900002,190.33247375460002,190.074697876,189.7526245116
R.Middle_D_e_z,33.358956146260006,62.54821853638,34.6139354706,40.16180496216,50.817360687279994,17.910409259778,-2.455316317082,-6.52999343872,-18.29801712036,-33.30032806396001,-42.01576919558,-51.27979354858,-71.14750671386,-83.68654174804,-81.93932647704,-79.58578186033999,-80.32927856448,-81.17430725096,-81.35356445312
R.Middle_D_d_x,-0.212591406703,-0.3230503976344,-0.2539129257204001,-0.2628834247588,-0.317105150223,-0.2690334260464,-0.22966946065420002,-0.23177630901340002,-0.228723600507,-0.2357797592878,-0.2294226795434,-0.2254722952844,-0.222967413068,-0.19825420975680003,-0.18485461473460002,-0.1835300385952,-0.1915932297708,-0.1929198086262,-0.19195802211739998
R.Middle_D_d_y,0.15277146222071797,0.012254653766285001,-0.04912844710054,-0.029105897061519996,-0.02965228706598,-0.10410019308332,-0.16291030347359997,-0.20389949083340003,-0.2009996116162,-0.1932700127366,-0.1927505195142,-0.18389487862579998,-0.17597676515559998,-0.193867379427,-0.2124827712774,-0.20762000381960002,-0.2097287774084,-0.21074087619780002,-0.20752322673819998
R.Middle_D_d_z,-0.629131603241,-0.9461627960206,-0.9656061410901999,-0.9638056516647999,-0.9478474855424001,-0.9570850372314,-0.9592170119283999,-0.9511216640472,-0.952494740486,-0.9523875474928,-0.9540222406386001,-0.9567155838014001,-0.9588051319124,-0.9607257962228,-0.9595134854315999,-0.9608305096628001,-0.9587999939917999,-0.9583153247834,-0.9592103004456
R.Ring_M_s_x,56.448777008060006,59.5710449219,53.987232971160005,54.57943496704,55.88123016357999,50.157022857659996,44.88527908326,43.05035629274,41.370570373519996,38.737944793720004,37.19969482422,36.297785186759995,34.8480079651,34.15404357908,34.87138824462001,35.13530197142,35.97314071656,36.48038635252,36.29256896970001
R.Ring_M_s_y,263.1927185058,271.99758911099997,263.4680114746,264.7879882812,272.4959411622,261.5019836424,250.45155944820004,246.9431762696,245.5015716552,244.13711853019998,241.0825225832,236.77505188,233.4454559326,230.56891784660002,229.2054718018,227.77921142579999,228.05670776380003,227.8051544188,227.42506713880002
R.Ring_M_s_z,88.51865997328,100.36328887945999,73.11696166994001,79.28044281007999,88.13570861816001,55.04651107788,33.4402305603,27.333307647700003,16.11292304994,1.9520619094377998,-6.285543727876,-14.862677001934,-33.76000366214,-46.66744232178,-46.08151931764,-43.782641601579996,-44.56107559204,-45.37176361084,-45.4608932495
R.Ring_M_e_x,51.775294494620006,55.865113830560006,52.89055938720001,54.061322021479995,52.59547805786001,49.577451324479995,46.09080429078001,43.5718147278,42.384198761,40.40221405028,38.98139038086,38.474511718760006,38.432434845,39.295391845699996,39.89787750245999,39.83246383668,40.6505935669,41.19562606812,41.03207931518
R.Ring_M_e_y,270.4708526612,285.8984375002,276.02963867159997,276.5117370606,283.62914428719995,270.38032836900004,257.0694580076,251.0910858152,249.1792999268,248.1478179932,244.5910949708,240.24540710440002,237.12684021,233.31295471180002,230.7919311524,229.7898437498,229.7573791504,229.2542144774,228.95852050759999
R.Ring_M_e_z,33.679522991182,45.44287643432,17.77524414062,23.74433040618,32.56294364928,-1.0102544784560006,-22.9216117859,-29.28348312378,-40.53202819822,-54.65567016602,-62.922985839860004,-71.48787078858001,-90.29874420163999,-103.14065094,-102.61047363259999,-100.32646331800001,-101.11640014659999,-101.9313446044,-102.016241455
R.Ring_M_d_x,0.08277193456892,0.0652747794986,0.019316368177526,0.009125832468282,0.0578739181161,0.010208339104432002,-0.02123363725842,-0.009184759203344,-0.017853643745186,-0.02931376919152,-0.03138207159936,-0.03833998590706,-0.06313465535642,-0.09055764079094,-0.08853456377982,-0.08273392170668,-0.08238677382469999,-0.08305233716964,-0.08347982913258
R.Ring_M_d_y,-0.1277108401058,-0.2448439538478,-0.22125545442119998,-0.20649739205839998,-0.1960957676174,-0.1563795924186,-0.11656500548117998,-0.07305961027742,-0.06477803066374001,-0.07064284831286001,-0.06179858744142001,-0.061125440895579995,-0.06484242230654,-0.0483323611319,-0.02794325873254,-0.03541446998714,-0.02995494157076,-0.02552316151558,-0.027009631693340003
R.Ring_M_d_z,0.9677799701690001,0.9673460721968,0.9747667670251999,0.9781907320022001,0.9788363575937999,0.9873613476751999,0.9927348375322002,0.9972253918648001,0.9977214455602,0.9970658421515999,0.9975892066956,0.9973734021186,0.9958506703378,0.994696378708,0.9956783175468,0.9959401607514,0.996142756939,0.9962177038194,0.9961431860923999
R.Ring_P_s_x,51.775294494620006,55.865113830560006,52.89055938720001,54.061322021479995,52.59547805786001,49.577451324479995,46.09080429078001,43.5718147278,42.384198761,40.40221405028,38.98139038086,38.474511718760006,38.432434845,39.295391845699996,39.89787750245999,39.83246383668,40.6505935669,41.19562606812,41.03207931518
R.Ring_P_s_y,270.4708526612,285.8984375002,276.02963867159997,276.5117370606,283.62914428719995,270.38032836900004,257.0694580076,251.0910858152,249.1792999268,248.1478179932,244.5910949708,240.24540710440002,237.12684021,233.31295471180002,230.7919311524,229.7898437498,229.7573791504,229.2542144774,228.95852050759999
R.Ring_P_s_z,33.679522991182,45.44287643432,17.77524414062,23.74433040618,32.56294364928,-1.0102544784560006,-22.9216117859,-29.28348312378,-40.53202819822,-54.65567016602,-62.922985839860004,-71.48787078858001,-90.29874420163999,-103.14065094,-102.61047363259999,-100.32646331800001,-101.11640014659999,-101.9313446044,-102.016241455
R.Ring_P_e_x,37.03085250854,38.40142440796,37.314418792720005,39.1117958069,36.5472694397,34.7522895813,31.4283405304,28.38530273436,27.4295009613,25.40748672486,24.502324295040005,24.109154891960003,24.07697181702,25.38334999082,25.768027877819996,25.645059585579997,26.198998641959996,26.561463165280003,26.369112396219997
R.Ring_P_e_y,243.84402160639996,254.462185669,243.8623260498,244.01914367679996,250.9970397948,236.9418273928,223.20120544439996,216.9056152342,214.9781799316,214.20238952639997,210.61545104980001,206.46285705559998,203.60273132340004,199.4208404542,196.6517669678,195.6676086426,195.70537719739997,195.294204712,195.0444183348
R.Ring_P_e_z,14.57432250978,30.76681556702,2.5760422468160202,8.623224926,18.920946311953998,-14.074776411052,-35.00020065306,-39.74024505616,-51.26940383909999,-66.12603759766,-74.94851379394001,-84.17588958742002,-103.66997070309999,-116.0405914308,-114.59014434820001,-112.28962097180002,-112.96366577140002,-113.81864471440001,-113.99870300299999
R.Ring_P_d_x,0.3802981466054,0.4496006488798,0.40100595355040003,0.38487381935139997,0.41315938234319993,0.38167210221299996,0.3774834215642,0.39097499251339995,0.3850069463252,0.38603756427760005,0.37276188135159993,0.36983446478860005,0.36957973837860003,0.3581638813018,0.3637713372708,0.36525306701660004,0.3720546603202,0.37675488591200007,0.3774964451792
R.Ring_P_d_y,0.6859334766864,0.809322655201,0.8281437873842,0.8365180492402,0.8401099562648,0.8608703851699999,0.871934223175,0.880100977421,0.880503845215,0.8739212274549999,0.8746990084647999,0.8697278618813999,0.8630743145941999,0.8725485205651999,0.8789345502854001,0.8784729361533999,0.8766648769377999,0.8742966651917999,0.8731147527694001
R.Ring_P_d_z,0.495007699728,0.37783347368240006,0.3913017094136,0.3892911076548,0.35121173262600003,0.33634462356579997,0.3109618723394,0.26920812129960003,0.2764324784278,0.29530331492399997,0.3095958173276,0.32665159106240005,0.3442406773566,0.33210745453840007,0.30841523408880006,0.3079900979996,0.3050064921376,0.30603721141820006,0.30848712325100003
R.Ring_I_s_x,37.03085250854,38.40142440796,37.314418792720005,39.1117958069,36.5472694397,34.7522895813,31.4283405304,28.38530273436,27.4295009613,25.40748672486,24.502324295040005,24.109154891960003,24.07697181702,25.38334999082,25.768027877819996,25.645059585579997,26.198998641959996,26.561463165280003,26.369112396219997
R.Ring_I_s_y,243.84402160639996,254.462185669,243.8623260498,244.01914367679996,250.9970397948,236.9418273928,223.20120544439996,216.9056152342,214.9781799316,214.20238952639997,210.61545104980001,206.46285705559998,203.60273132340004,199.4208404542,196.6517669678,195.6676086426,195.70537719739997,195.294204712,195.0444183348
R.Ring_I_s_z,14.57432250978,30.76681556702,2.5760422468160202,8.623224926,18.920946311953998,-14.074776411052,-35.00020065306,-39.74024505616,-51.26940383909999,-66.12603759766,-74.94851379394001,-84.17588958742002,-103.66997070309999,-116.0405914308,-114.59014434820001,-112.28962097180002,-112.96366577140002,-113.81864471440001,-113.99870300299999
R.Ring_I_e_x,35.32633399966,36.97855453492,34.351191711439995,36.62511367798,35.35365219114,32.351367568979995,27.57939071656,24.52041969302,23.61013641356,21.73512802124,20.87952194212,20.40685844422,20.29514579772,21.322340393079998,21.3912311554,21.1744304657,21.74313201902,22.016205978400002,21.812462615959998
R.Ring_I_e_y,232.31725463880002,242.79117736799998,232.92094421379997,231.83553771980002,239.5797088622,227.05194091799999,213.79913024900003,208.1616790772,206.0592529294,205.03622131320003,201.1941741944,196.736935425,193.79211120600002,190.036956787,187.686477661,186.569403076,186.74519653299998,186.41217651359997,186.107977295
R.Ring_I_e_z,26.947840118419997,51.780612182620004,23.815501403800003,29.232533264160004,40.08926391600001,7.7392706215244615,-13.169590759264,-17.63680953978,-29.2277999878,-44.16078948974,-53.083181762660004,-62.45800704954,-82.00361022950001,-94.23652038574001,-92.6709640503,-90.44411468506001,-91.05829925537999,-91.89968566894001,-92.10421905515999
R.Ring_I_d_x,0.07146620862192,0.059081882983459996,0.12304217964392002,0.10325458496805999,0.049562613666060004,0.09969357401132001,0.1598200827838,0.1604816913604,0.1585916250944,0.152487498522,0.15042976438999997,0.15373061299319998,0.157032904029,0.1686254501342,0.18173790276060003,0.1856341034174,0.1850211143494,0.18873286545280002,0.1892059177162
R.Ring_I_d_y,0.4798787117005999,0.4846157431602,0.45431936979299997,0.5059002935886,0.4740822613242,0.4106581151484,0.39040271043780006,0.3630748033522,0.3703409612178,0.3806071639062,0.3912000596524,0.40384986400600004,0.4073667407036,0.38964735269539996,0.3722660720348,0.37778514027599996,0.37205390930179993,0.36880875229840004,0.37106813788400006
