,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
R.Thumb_I_d_x,0.6301497399806,0.8483498811722001,0.7978893518447999,0.7356523275375999,0.7028888821602,0.7015617728232,0.749940955639,0.6328111767769999,0.6654803633690001,0.6004037141802,0.5334429264068,0.643702685833,0.6480686664584,0.5143830776216001,0.42261095643060004,0.40081076025959994,0.3882426083088,0.3537674546242,0.31808813214299997,0.3065343976022,0.31507334709159995,0.31666440963739995,0.316976264119
R.Thumb_I_d_y,0.6346675217154,0.4096435755492,0.2407637864352,0.4122849464413999,0.4167947292328,0.3845852613448,0.27343492805979996,0.3595311880112,0.2992014586926,0.3192798197268,0.41468969583520005,0.5198263645172,0.49846063852300004,0.5366303563118,0.5582072615624,0.5068208813666,0.4386316776274001,0.391381818056,0.35324435234060003,0.353514480591,0.3466995239258,0.34414687752740003,0.340213522315
R.Thumb_I_d_z,0.30495418086660003,-0.2532091848551,-0.549421185255,-0.5338185429573999,-0.5756880164148,-0.5975062131878,-0.6004294157028001,-0.6853371024134001,-0.6834728479383999,-0.7314348936078,-0.7336084723472001,-0.558519232273,-0.572804892063,-0.6674056768418,-0.7137989640236,-0.7626386523244,-0.81021900177,-0.8488442659378,-0.87975679636,-0.883771634102,-0.8834725260734,-0.8839032173156,-0.885313898325
R.Thumb_D_s_x,4.53931379319,-17.68223247528,-9.988534450533999,0.8004007339489998,7.95453386307,10.85665664672,9.756114768984,11.928903198239999,14.048591804500001,17.0270778656,21.621430969240002,14.00047092438,24.67602787018,44.506450653079995,52.71859283448,57.574003601079994,58.47090377805999,57.95985794068,59.210591125460006,57.159024047820004,54.3535385132,53.928795623780005,54.19047927855
R.Thumb_D_s_y,199.6677520754,209.72243652339998,219.10263061519998,216.88251953120002,217.8810028076,218.642642212,222.8488006594,213.6141357422,218.58218994140003,214.4633514404,208.0185272216,205.92141723619997,205.64502258279998,204.73335571260003,203.77084960940002,207.43612976059998,213.06354064939995,214.3771453858,215.3851043702,214.6536254884,215.6579742432,216.12876892079998,215.7767486575
R.Thumb_D_s_z,6.21585917845246,44.53052101134001,74.02966461182,65.42842712402,73.05691375734001,56.385559082040004,48.87227859496001,67.26120529174,48.26699066162001,52.559862518340005,52.59342803958,27.6043455124,15.91226539614,36.589250564580006,42.70822906496,41.473216247559996,43.2771270752,43.341506958000004,43.311966705319996,44.1110801697,46.28089447021999,47.49852523804,47.72402763365
R.Thumb_D_e_x,-0.5512937307346,-30.535435485840004,-24.037023925779998,-11.084525585185999,-2.2124473452546,0.023912751673600054,-2.4847069859502,3.7170761346839996,4.490222215652001,7.862979030612,13.26072654724,4.464220380782001,15.138604164137998,36.55440750122,46.358510589619996,51.743003845219995,52.70331268309999,52.47406845093999,53.844723510739996,51.97473373412,49.08796005248,48.62646484374,48.86121940615
R.Thumb_D_e_y,183.90269470200002,197.0698059082,209.93213806140002,204.44383850100002,203.96196594260002,206.2885406496,212.4238189698,199.1593475342,205.42821655260005,202.2177154542,195.0574920654,191.3760772704,191.40831909180002,190.4261932374,188.94096069359998,193.09559021,199.7820343018,201.88571777340002,203.498348999,202.5187438966,203.4643798828,203.98543090840002,203.73142242449998
R.Thumb_D_e_z,-1.6560733318299996,47.852898407000005,83.02874450684001,73.52451171876001,81.14774627684001,65.88822174072001,58.97527389526,76.55005493164,58.16562881468,63.89795379638,63.71516647338001,35.34070320128,24.1653564453,46.32701644896,52.83703079224,52.56951675414,55.65649871826,56.63054351804,57.20316390990001,57.85682678221999,59.94362564086,61.19173202518,61.49319458005
R.Thumb_D_d_x,0.26593894250693595,0.6736836254595999,0.7369384288786,0.6236339330672,0.533542472124,0.5684995234012,0.6424014449118,0.430960428715,0.5016280829908,0.4809366643430001,0.43877428770060006,0.5004675328732,0.5005290210248,0.4173274159432,0.333780437708,0.3060139417648,0.30268619060519997,0.28789722323440003,0.281603550911,0.2720743358136,0.276340341568,0.2782691657542,0.27968241274350003
R.Thumb_D_d_y,0.8122416496275999,0.6630370378493999,0.48105820417420003,0.6526949524878,0.7304435372352,0.6483393669130001,0.5471058368684,0.7585938811302,0.6903271794318,0.6426573395728,0.6802021384242,0.7633472085,0.7471497058866,0.7508474230766,0.7782803177836,0.7525990605352001,0.6970203876498,0.6555569291116,0.6238231658933999,0.6368450880050001,0.6399262785912,0.63728890419,0.6321451663969999
R.Thumb_D_d_z,0.3878389060497999,-0.1741864815355,-0.47206807732580003,-0.42482330799080004,-0.4245909690855999,-0.49869708418840003,-0.530207848549,-0.48748306035999994,-0.5194855332374,-0.595028913021,-0.5836748719216001,-0.4060081839562001,-0.4331265747548,-0.5110430955884,-0.5315648078920001,-0.5823397159576,-0.6496759057046,-0.6974158763883999,-0.729017329216,-0.7213841557502,-0.7170273542402,-0.7186268448827999,-0.7226132452484999
R.Index_M_s_x,61.303204345699996,38.208562469499995,35.97708663942,43.86104354858001,48.21417007448,50.732220459000004,52.163500976579996,44.40633544922,48.145629119860004,44.94148330688,43.620035552980006,47.90142288208,59.102419281020005,66.25308227536,66.4835845947,69.29460601807999,68.62427368166,64.73446044924,62.26464004516,59.16554870604,57.055766296399995,56.74362869264,57.012401580849996
R.Index_M_s_y,239.345223999,231.15919494659997,231.1577697756,237.256237793,235.765863037,234.6671875,232.6490997314,228.5155700684,230.154385376,227.02065734859997,228.41612548820004,233.6171325682,231.52031555180002,232.70798645,233.3193481446,233.94133300779998,235.31268005360002,233.7030120848,231.85537109359998,230.13565673839997,230.27614440899998,230.80509033200002,230.4273986815
R.Index_M_s_z,4.289879131302001,5.360355472572,16.338582229599997,7.676631259923999,12.974660301197996,-4.15309476851,-11.022083044036,2.124077570439,-16.26557369234,-13.699394989040002,-13.383147239660001,-30.0475906372,-42.38935012818,-26.681278610239996,-22.383505630500004,-25.277407455440002,-25.242701721180005,-26.46154136658,-27.3997367859,-26.709628295879998,-24.603557586680004,-23.388243865979998,-23.20813941955
R.Index_M_e_x,1.0717288255779995,-24.55913696288,-24.356363296519998,-15.860694694520003,-10.401548004157998,-7.148043251037999,-6.159997081758,-9.959458923351999,-6.494678306580001,-5.046531152724,-2.288938117028,-5.658446407320001,5.816061997419999,19.341252517700003,24.404141998260002,29.6068271637,30.865239334119998,29.41422271728,29.782156753520002,27.709318542480002,25.33231620788,24.95721969604,25.166970253
R.Index_M_e_y,238.07730712900002,219.5800170896,220.46431579600002,223.48739013679997,223.24283752440002,221.54346008299999,221.72254028320003,215.8014068604,220.16451110819997,215.84975891099998,213.6567626954,216.668634033,212.7265930174,216.902819824,216.34284973139998,215.16545410139997,217.1846649166,218.70263977040003,221.8019653318,220.06044616699995,219.244418335,219.5162017822,219.36264801
R.Index_M_e_z,-14.807393646260001,13.160809922208,36.123317337059994,27.442158889759998,36.580306243900004,20.919436359416,13.976090049754001,34.2549827576,16.371636390680003,25.15565166472,29.275368881200002,1.179018259054,-11.695863628376,14.436978912359999,23.3551765442,21.8740737915,23.714489746079998,25.228844833380002,27.33031311036,28.616278839099998,30.386201095599993,31.513440704339995,31.705011367799997
R.Index_M_d_x,0.9254973411558002,0.9735846877098,0.9361653089522,0.9267827868462,0.9096543550492001,0.8982523322104001,0.905134689808,0.8437153816222001,0.8479760050776001,0.7757760643959999,0.7124724984167999,0.8312085866926001,0.8269639372827999,0.728036105633,0.653041100502,0.6159242630006,0.5859916090966,0.548143351078,0.5041035413742,0.48817687034600005,0.49232392311100004,0.4933009922504,0.49421697855
R.Index_M_d_y,0.020069769956159993,0.17960925847280002,0.1659234941006,0.21367029249679997,0.1943442672492,0.20366904437539998,0.1695715725422,0.19731405377379999,0.1550352483988,0.1733638703824,0.2290541291236,0.2630278676748,0.2916643440724,0.24528422653659998,0.26346240341660004,0.2913874149322,0.2813330769538,0.2327944248916,0.15602124333360004,0.1563596367836,0.17120403349399999,0.17519500255579998,0.1717165485025
R.Index_M_d_z,0.2881154105067,-0.121002753637836,-0.3069916725158,-0.30672843456279997,-0.366334873438,-0.38910428285599996,-0.38795194625839996,-0.49864699840539994,-0.5065046668054001,-0.6030008316042,-0.6620278596878,-0.48461332321159994,-0.4763396680356,-0.6381242275237999,-0.709829735756,-0.7317552685736001,-0.7597785472869999,-0.8021956562993999,-0.8493689060209999,-0.8586161851884,-0.8533994197848,-0.8520325541498,-0.852210521698
R.Index_P_s_x,1.0717288255779995,-24.55913696288,-24.356363296519998,-15.860694694520003,-10.401548004157998,-7.148043251037999,-6.159997081758,-9.959458923351999,-6.494678306580001,-5.046531152724,-2.288938117028,-5.658446407320001,5.816061997419999,19.341252517700003,24.404141998260002,29.6068271637,30.865239334119998,29.41422271728,29.782156753520002,27.709318542480002,25.33231620788,24.95721969604,25.166970253
R.Index_P_s_y,238.07730712900002,219.5800170896,220.46431579600002,223.48739013679997,223.24283752440002,221.54346008299999,221.72254028320003,215.8014068604,220.16451110819997,215.84975891099998,213.6567626954,216.668634033,212.7265930174,216.902819824,216.34284973139998,215.16545410139997,217.1846649166,218.70263977040003,221.8019653318,220.06044616699995,219.244418335,219.5162017822,219.36264801
R.Index_P_s_z,-14.807393646260001,13.160809922208,36.123317337059994,27.442158889759998,36.580306243900004,20.919436359416,13.976090049754001,34.2549827576,16.371636390680003,25.15565166472,29.275368881200002,1.179018259054,-11.695863628376,14.436978912359999,23.3551765442,21.8740737915,23.714489746079998,25.228844833380002,27.33031311036,28.616278839099998,30.386201095599993,31.513440704339995,31.705011367799997
R.Index_P_e_x,-28.691351032248,-38.41299057006,-34.251411438000005,-22.45173187256,-15.477098655720003,-13.79326667784,-15.851837730400002,-15.769295120240002,-13.661278724679999,-13.555187034579998,-17.708624649060003,-30.73195343016,-16.553931426992,0.37827508449380004,7.198406124114001,13.305877113360001,15.244421768200002,14.422968673720002,14.37511844634,12.18758182526,10.25940780638,10.515380096440001,11.009722232849999
R.Index_P_e_y,228.1374298094,200.9789581296,203.67690429700002,206.32187194820003,208.699014282,210.51333313,210.63429870580003,204.219442749,208.8665802004,202.6091491698,198.23389892580002,203.5411102296,197.4892578122,205.7482818604,205.4690582276,203.5906280518,206.41942443859998,208.5386352538,211.3594665528,208.74401550279998,207.38245544459997,207.78751525879997,207.83292388950002
R.Index_P_e_z,-13.585596084591998,39.01955566408,65.14584350586,57.1473838806,67.94447174071999,53.41221694945999,45.67793121336,66.74110870364001,48.6849182129,56.32894821166,56.3944580078,21.591921710957998,10.291313982014,41.590395736699996,51.79921035764001,50.57468872070001,53.09904479982,55.15069656374,56.94175567626,57.84811248778,59.63638305664,61.13381347653999,61.540681839
R.Index_P_d_x,0.8307593345642001,0.39547320008279996,0.2827598094942,0.18839904963979998,0.1450957015158,0.1899745702742,0.2770743489266,0.166094586253,0.2048827052116,0.24325022101420002,0.4408266723156,0.7168155670165999,0.6395260214806,0.5421242952345999,0.49188733100899995,0.4660207808018,0.44657677412019997,0.42857844233520004,0.44046512246140007,0.4437441647052,0.4309128165246001,0.4128714859486,0.404735431075
R.Index_P_d_y,0.2802244082094,0.5310569226741999,0.47970754504199997,0.49066671133059997,0.41576641201979997,0.31533055901500007,0.3169952273368001,0.3311111569406,0.32299144268019997,0.3785299658776,0.4409175157546,0.3752970635892,0.435613566637,0.318892222643,0.3108661115172,0.33090767264360005,0.3077627837658,0.29057430028880005,0.29853606224039997,0.32352049946780004,0.3391164958478,0.3353063225748,0.329618290067
R.Index_P_d_z,-0.05525942295783996,-0.7382768511773999,-0.8293430328369998,-0.8491046428678001,-0.896613550186,-0.9289073109626,-0.9063054323197999,-0.9287301063537999,-0.9237898349764,-0.8911996483804,-0.7752957820892001,-0.583575630188,-0.628581881523,-0.7762772083282,-0.8131741762160001,-0.8205093979836,-0.8400622725488001,-0.855422782898,-0.8465486764908,-0.8356961607934,-0.8362207293507999,-0.8468039751054001,-0.8529590666295
R.Index_I_s_x,-28.691351032248,-38.41299057006,-34.251411438000005,-22.45173187256,-15.477098655720003,-13.79326667784,-15.851837730400002,-15.769295120240002,-13.661278724679999,-13.555187034579998,-17.708624649060003,-30.73195343016,-16.553931426992,0.37827508449380004,7.198406124114001,13.305877113360001,15.244421768200002,14.422968673720002,14.37511844634,12.18758182526,10.25940780638,10.515380096440001,11.009722232849999
R.Index_I_s_y,228.1374298094,200.9789581296,203.67690429700002,206.32187194820003,208.699014282,210.51333313,210.63429870580003,204.219442749,208.8665802004,202.6091491698,198.23389892580002,203.5411102296,197.4892578122,205.7482818604,205.4690582276,203.5906280518,206.41942443859998,208.5386352538,211.3594665528,208.74401550279998,207.38245544459997,207.78751525879997,207.83292388950002
R.Index_I_s_z,-13.585596084591998,39.01955566408,65.14584350586,57.1473838806,67.94447174071999,53.41221694945999,45.67793121336,66.74110870364001,48.6849182129,56.32894821166,56.3944580078,21.591921710957998,10.291313982014,41.590395736699996,51.79921035764001,50.57468872070001,53.09904479982,55.15069656374,56.94175567626,57.84811248778,59.63638305664,61.13381347653999,61.540681839
R.Index_I_e_x,-36.8582321167,-31.12804260254,-23.59634170532,-9.934529209136,-3.0516134262079997,-1.9312179088580002,-6.998874187467999,-4.842719507218,-3.6620490551000002,-6.019133663178001,-20.16657905578,-40.73953323364,-23.76331653594,-4.496539080142201,2.6352001070968,8.775033092491999,10.509270477280001,9.542981147766,8.070809841156,5.4990028381360005,3.926000738144,4.716579246522,5.509876966475
R.Index_I_e_y,217.0842102052,192.96158142060003,195.24669189440002,199.07476806640003,201.7254333496,203.945275879,204.01298522940002,197.234487915,201.52305297860002,194.4667999268,188.1736175534,194.3882781982,187.39476013159998,197.3623657226,197.4196350096,195.5369781494,199.03732605,201.57013854980002,204.46233825680002,201.4629638674,199.78312072759996,200.20534057619997,200.31375885
R.Index_I_e_z,-5.906759452825999,54.979761505119995,79.28986053466,70.4417739868,81.50971832276,67.63466186522,61.94680252076,81.5396560669,63.948157501240004,72.38902359008,72.90451049806,35.797282791140006,25.51458835602,58.69654083252001,69.16702728272,67.94746246336,70.71437225344,72.89188842774,74.2552230835,74.86269989014002,76.64714965820001,78.34218139646,78.8748970032
R.Index_I_d_x,0.3968324393032,-0.36975750029076,-0.5411962151528,-0.6359771490098,-0.6313779950142001,-0.6027674436570001,-0.4498663306234,-0.5552396535872,-0.5081165552142,-0.382949027419,0.12490240782512001,0.5085411965848,0.36634927988059995,0.247716575861,0.23188200294959999,0.2302375465632,0.24061953127380004,0.2479794919492,0.32035723328599996,0.33988412022600006,0.32183587551099996,0.29466953277599994,0.2794779539105
R.Index_I_d_y,0.5507484197618,0.40680790543559997,0.4282041072846,0.36820970177639994,0.35434938669219995,0.3337545096874,0.3364642858506,0.3549441337586,0.37316552996659996,0.4137583315374,0.5112192213533999,0.465106666088,0.5129580140114,0.42613530159,0.40903617739680004,0.4092510402204,0.3751257181170001,0.3541083514692,0.3504817187784,0.3699909806252,0.38616475462899996,0.3852927446366,0.382090911269
R.Index_I_d_z,-0.40775484442700005,-0.8099086284636,-0.7184126615524,-0.6754628777503999,-0.6892931222916,-0.7227107763289999,-0.8267082095146001,-0.751995921135,-0.7756102204322,-0.8161023020744,-0.8389681935309999,-0.7218539595604,-0.7735799193381998,-0.8692589044571999,-0.8825558304788,-0.8828078985215999,-0.8951333165168001,-0.9015293359758001,-0.8797942519188,-0.8646064043046001,-0.8644123077393999,-0.8744535088540001,-0.8808486461639999
R.Index_D_s_x,-36.8582321167,-31.12804260254,-23.59634170532,-9.934529209136,-3.0516134262079997,-1.9312179088580002,-6.998874187467999,-4.842719507218,-3.6620490551000002,-6.019133663178001,-20.16657905578,-40.73953323364,-23.76331653594,-4.496539080142201,2.6352001070968,8.775033092491999,10.509270477280001,9.542981147766,8.070809841156,5.4990028381360005,3.926000738144,4.716579246522,5.509876966475
R.Index_D_s_y,217.0842102052,192.96158142060003,195.24669189440002,199.07476806640003,201.7254333496,203.945275879,204.01298522940002,197.234487915,201.52305297860002,194.4667999268,188.1736175534,194.3882781982,187.39476013159998,197.3623657226,197.4196350096,195.5369781494,199.03732605,201.57013854980002,204.46233825680002,201.4629638674,199.78312072759996,200.20534057619997,200.31375885
R.Index_D_s_z,-5.906759452825999,54.979761505119995,79.28986053466,70.4417739868,81.50971832276,67.63466186522,61.94680252076,81.5396560669,63.948157501240004,72.38902359008,72.90451049806,35.797282791140006,25.51458835602,58.69654083252001,69.16702728272,67.94746246336,70.71437225344,72.89188842774,74.2552230835,74.86269989014002,76.64714965820001,78.34218139646,78.8748970032
R.Index_D_e_x,-36.70918312074,-21.03356323242,-11.763329696644,2.513692986965,9.491759109494001,10.51093492508,4.337688875197999,7.158252048494001,7.698096084596,4.0987454891223996,-17.996574211132,-45.4980834961,-27.397823715199998,-5.036301243306001,0.32165298163857997,6.088842725754,7.646716213226,6.238870811462,4.649332141874,2.219122171404,0.7726850032804,1.7568655967720002,2.6828404665
R.Index_D_e_y,208.97619934080004,189.85596008299999,191.4756103516,196.2628570558,198.68647766119997,200.6025299072,200.55020141580002,193.47176818839998,197.227661133,189.680215454,180.8576019288,187.3104003904,180.0420196536,190.7907073974,191.4747589112,189.71226501459998,193.693850708,196.5954040528,199.1936065676,195.76241149919997,193.9237823484,194.43198242159997,194.61659240699998
R.Index_D_e_z,0.4894660949680002,63.70400619508,85.32675170898001,75.91100311278001,86.69272613526,72.80906219484,69.20638656616,87.47863311768,70.71229705812001,80.39852905274,84.28699493408,46.72440605164,36.71890068054,70.92820129392001,81.49033203124,80.28585510254001,83.2278213501,85.453805542,86.66419982907999,87.12007751464002,88.86305084228,90.64712219239999,91.2465438843
R.Index_D_d_x,-0.026665734499519977,-0.7247121334074,-0.8502574086188,-0.8947345733642,-0.9016626238822001,-0.8944153785705999,-0.8149478554726001,-0.8627128362654,-0.8166468739507999,-0.7273443102837999,-0.15599522888668,0.342078128457,0.26127396821980003,0.038801913615212,0.16631411015974001,0.1931022852658,0.20578059554119998,0.23752276897420002,0.245959919691,0.23578099608419997,0.22668261527999997,0.2127650946378,0.2032272592185
R.Index_D_d_y,0.5685544967652,0.22289286479356005,0.27098517268914,0.202107733488,0.21845096945780001,0.24029634296900002,0.2489280283454,0.2704903244972,0.3087828874588,0.3440933704376,0.5259267151356,0.508807748556,0.5285667717458,0.47241716980959997,0.42735968232140004,0.4187213957308,0.3841267049314,0.35761901736260004,0.37875355482120004,0.409795975685,0.4212106406686,0.4150297105312,0.4095523804425
R.Index_D_d_z,-0.47573711872099994,-0.626274085045,-0.43377489447600004,-0.39311019778260003,-0.3725730776786,-0.371966701746,-0.5218673348430001,-0.42693474888800004,-0.4862537801268,-0.5757795929908,-0.8182531356809999,-0.7855186462402,-0.8054448604586,-0.879298067093,-0.8858861684798001,-0.8869705438613998,-0.8995550155638,-0.9030392408372,-0.8920446634294,-0.8811469078066001,-0.8781652808190001,-0.8845659375188,-0.8893609642985
R.Middle_M_s_x,63.827700042720004,38.46993026734,34.822393798840004,43.18526687622,47.2392112732,49.95477142334,51.1778656006,42.880224609379994,46.18218078612,42.470081329340005,40.62767486572,46.25764160156,57.90640182495999,63.358235168440004,63.1336242676,66.19561157230001,65.45270233154001,60.980872344960005,57.49591903686,54.24942016602,52.24136276246001,51.94054412842,52.19665527345
R.Middle_M_s_y,233.60429382320004,222.61996154800005,222.6160156248,228.6041046144,226.73916625980002,225.33661499,223.2025634768,219.20787963879997,220.8689880372,217.77217712400002,219.63392028800004,225.0896545412,222.86231689419998,224.09637756339998,224.7048950196,225.1413024902,226.34850463880002,224.682473755,222.98377685559998,221.3207519532,221.4668792726,222.009222412,221.6278381345
R.Middle_M_s_z,-3.6506155014,-1.2146553754801996,9.87910785673,1.2812496393907802,7.164973545076,-9.503440952298,-16.122438144677997,-3.102287602423,-21.37896556854,-18.647633552560002,-18.86570415498,-36.41255531312,-48.683116149899995,-32.47035102844,-27.93852729796,-30.68572235108,-30.329341506979993,-31.002054595919997,-31.251130676280003,-30.5091281891,-28.54369010926,-27.372149276739997,-27.168554305999997
R.Middle_M_e_x,9.457960748672003,-19.651909828199997,-21.945418930059997,-12.605150794982,-7.700808906556,-4.114429092408,-3.486404252052,-8.374095630646,-5.684593009948,-5.337142372130001,-3.6976148605340002,-4.319266128542,7.947023320186,18.152587127700002,22.16516304016,27.702378845200002,28.72994422912,26.09439888,24.45884513856,22.060020828240003,19.884107589719996,19.53320770264,19.72299480435
R.Middle_M_e_y,227.0242523194,204.52277832040002,205.33819580059998,208.40350036620003,207.4703125,205.3351684572,205.174557495,199.5987854004,203.8013305664,199.6288726808,198.43594970700002,202.0178710938,198.005447388,202.03199157720002,201.5542541504,200.21563720679998,201.92548522939998,203.1212982178,206.09815673839998,204.4487274168,203.7096679686,204.02125244120003,203.8457870485
R.Middle_M_e_z,-26.918692827232,1.98177156448,24.28652000428,15.726768875120001,25.66029701234,10.736443805698,4.258897924426,23.742569351220002,6.027513694766,14.593204689008001,17.379119873040004,-11.388460159295999,-24.083903121979997,2.1008095264380002,11.029370117202,9.687133979792,11.957693862900001,14.22303733828,17.299005126959997,18.61448898316,20.15572967528,21.20969581604,21.44484233855
R.Middle_M_d_x,0.8817051887512001,0.9506463289262002,0.9288355827332001,0.9129504799842,0.8990694761276,0.8848301172256001,0.8945720672605999,0.8387698769572,0.8487929821014,0.7823590874674,0.725377726555,0.8276846647262002,0.8175788998604,0.73978471756,0.6704436898232,0.629936873913,0.6009632825852,0.5709127664568,0.5406475305556,0.5267754554748,0.529522407055,0.5303419470788,0.531427383423
R.Middle_M_d_y,0.10778897963462,0.296005472541,0.2826979994774,0.3305618345736,0.3153264760972,0.3273190915582,0.2950254321098,0.32090011835079996,0.27930998802179996,0.2969128608704,0.34690207839020004,0.37756679654139996,0.40677952170380005,0.3610808849335999,0.37885732054699994,0.40790535807620004,0.39967963695520003,0.3528459250926,0.2763310372832,0.2761085629464,0.2905945181848,0.2943708479404,0.29100100696099995
R.Middle_M_d_z,0.3713880568744,-0.05229214280836,-0.2357353806496,-0.23638556003560002,-0.30266797542580004,-0.3312210857868,-0.3335373342036,-0.43931239247320003,-0.4485034585,-0.5439820945264,-0.5931419253350001,-0.40951613187800007,-0.40256301164620006,-0.5657526612282,-0.6377046942708,-0.660696685314,-0.6920220017436001,-0.7401029229162,-0.7945168495176002,-0.8039018154144001,-0.7969598531722,-0.7950357437132001,-0.7955520451070001
R.Middle_P_s_x,9.457960748672003,-19.651909828199997,-21.945418930059997,-12.605150794982,-7.700808906556,-4.114429092408,-3.486404252052,-8.374095630646,-5.684593009948,-5.337142372130001,-3.6976148605340002,-4.319266128542,7.947023320186,18.152587127700002,22.16516304016,27.702378845200002,28.72994422912,26.09439888,24.45884513856,22.060020828240003,19.884107589719996,19.53320770264,19.72299480435
R.Middle_P_s_y,227.0242523194,204.52277832040002,205.33819580059998,208.40350036620003,207.4703125,205.3351684572,205.174557495,199.5987854004,203.8013305664,199.6288726808,198.43594970700002,202.0178710938,198.005447388,202.03199157720002,201.5542541504,200.21563720679998,201.92548522939998,203.1212982178,206.09815673839998,204.4487274168,203.7096679686,204.02125244120003,203.8457870485
R.Middle_P_s_z,-26.918692827232,1.98177156448,24.28652000428,15.726768875120001,25.66029701234,10.736443805698,4.258897924426,23.742569351220002,6.027513694766,14.593204689008001,17.379119873040004,-11.388460159295999,-24.083903121979997,2.1008095264380002,11.029370117202,9.687133979792,11.957693862900001,14.22303733828,17.299005126959997,18.61448898316,20.15572967528,21.20969581604,21.44484233855
R.Middle_P_e_x,-10.58155937196,-19.57430877688,-19.775279617299997,-12.013233947755998,-4.143245792387999,2.5933544158925996,6.815139770508,5.865156173706,6.729994869232,12.993030357365999,18.71803207394,8.341508197784,21.6657272339,35.96848220824,41.88888702394,49.578776550300006,52.258525848379996,51.28992996216,51.52675552368,50.245705413820005,48.38056640626,48.04814453125999,48.16338920595
R.Middle_P_e_y,202.9820129394,189.6160339356,189.7010375976,193.525100708,194.9661102296,195.21139526379997,196.07963867200002,189.23223876940003,192.71126098620002,188.8336853028,185.179058838,186.61340637200001,183.8566864014,187.34309082040002,186.5497711182,186.5112121582,189.34791870120003,190.9035247802,193.200918579,191.36838684080004,190.66605529780003,190.90743713380002,190.74497222899998
R.Middle_P_e_z,-7.083133769022,38.055050659159996,60.13881454468001,51.976602935799995,62.668518829339995,48.00486068726,41.006701660160005,58.802025604259995,41.54888687132,47.34787597658,46.65533981322,22.300665664642004,9.781691932676,33.80801773072,41.45348129272,39.23309402466,40.73275299072,41.70612182616001,42.605111694339996,42.582349395739996,43.77518844604,44.76792068484,45.1002655029
R.Middle_P_d_x,0.49689332246780005,-0.0020142573862199946,-0.05526648331424,-0.015082919970160005,-0.09064882099629999,-0.1709239855408,-0.26250064074979995,-0.3628412902354,-0.3163459599018,-0.4670858621598001,-0.5711911737918,-0.322619432211,-0.3495773971082,-0.4539811968804,-0.5025961637498,-0.5574501752854,-0.5995508193970001,-0.6420276999474,-0.6897393226622001,-0.7182222247123999,-0.7261412858962,-0.7266121864318,-0.7247126996519999
R.Middle_P_d_y,0.5868179261686,0.37931060791019994,0.39828796386699994,0.37907230257999996,0.3186140120026001,0.25796791613119996,0.23175376951680002,0.2641579151152,0.2825948596002,0.2750808477402,0.3378095328806,0.39253363013260006,0.36053603887560004,0.3742997288706,0.3823413670064,0.3492135345938,0.3204991519454,0.3113309562205999,0.3286449491978,0.33331073522579996,0.33237482309339994,0.334163737297,0.3338324576615
R.Middle_P_d_z,-0.5075086563824,-0.91796605587,-0.9131706953047999,-0.9235757708552,-0.9429911732672001,-0.9496516466139999,-0.9363956332205999,-0.8933768630028001,-0.9051483035085999,-0.8346480846404001,-0.7460109829902001,-0.8584598779678,-0.8629566550254,-0.8079569339752,-0.7752613902092,-0.7528845071792001,-0.7332405686378001,-0.7003187060358,-0.6448453545570001,-0.6107444405556001,-0.6018665075302,-0.6003061890602,-0.6027829647065001
R.Middle_I_s_x,-10.58155937196,-19.57430877688,-19.775279617299997,-12.013233947755998,-4.143245792387999,2.5933544158925996,6.815139770508,5.865156173706,6.729994869232,12.993030357365999,18.71803207394,8.341508197784,21.6657272339,35.96848220824,41.88888702394,49.578776550300006,52.258525848379996,51.28992996216,51.52675552368,50.245705413820005,48.38056640626,48.04814453125999,48.16338920595
R.Middle_I_s_y,202.9820129394,189.6160339356,189.7010375976,193.525100708,194.9661102296,195.21139526379997,196.07963867200002,189.23223876940003,192.71126098620002,188.8336853028,185.179058838,186.61340637200001,183.8566864014,187.34309082040002,186.5497711182,186.5112121582,189.34791870120003,190.9035247802,193.200918579,191.36838684080004,190.66605529780003,190.90743713380002,190.74497222899998
R.Middle_I_s_z,-7.083133769022,38.055050659159996,60.13881454468001,51.976602935799995,62.668518829339995,48.00486068726,41.006701660160005,58.802025604259995,41.54888687132,47.34787597658,46.65533981322,22.300665664642004,9.781691932676,33.80801773072,41.45348129272,39.23309402466,40.73275299072,41.70612182616001,42.605111694339996,42.582349395739996,43.77518844604,44.76792068484,45.1002655029
R.Middle_I_e_x,6.175142645825999,2.2225029706966,0.9128904342639999,7.742660385381001,18.14262390134,25.254806900019997,28.8822719574,27.43821105958,28.96751594544,33.49608535768,37.705519103979995,30.270872879020004,43.1084022522,57.47095718383999,63.025501251239994,69.63868255616,71.34598846434001,69.56759948728002,68.5557571411,66.56439056396,64.50254364013999,64.12645111086,64.27987670895
R.Middle_I_e_y,199.0844482422,195.39176940919998,190.0987823488,192.36435546859997,196.41584472640002,198.98364257819998,202.8120788576,196.4152343752,198.37298278819998,195.6723846436,193.20354614240003,192.98392944339997,191.44157409680003,191.7298309326,190.67599487300004,192.0549285888,195.22869567879997,195.81365966779998,196.38822021480001,194.7088653566,194.47777099599998,194.829397583,194.579574585
