,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
R.Thumb_I_s_x,-5.6425148010260004,-9.124216461181998,-9.865760040278001,-11.17042312624,-12.735915565480001,-10.49784603118,-10.282229232799999,-10.977025985717999,-8.483512878418,-9.138345909118001,-8.03922071457,-5.850446128846,-5.486257743834001,-6.113384437560001,-8.14459848404,-8.389425945284,-6.749495124818,-6.881482410432,-6.812371826172,-6.867744827272,-5.621454524996,-4.855126953126,-5.695950603486001,-6.255650639532501
R.Thumb_I_s_y,253.07328491200002,239.97177734360002,241.7758209228,247.47873535159997,248.27403869640003,245.9498962404,254.931060791,252.0340454102,245.68633117679997,246.1770874024,241.03760070779998,236.2106170654,233.2265930176,235.6148529052,240.15292358419998,241.44179077159998,244.4935760498,245.5410064698,242.8431335448,242.16913757319998,241.07549133319998,241.86339111319998,240.681454468,240.18448638899997
R.Thumb_I_s_z,-18.568861198460002,-71.35155334471999,-62.28089904784,-41.91548309328,-66.523538208,-80.97167968747999,-62.96194000242,-73.63576889038,-82.60870056152001,-80.12646484376,-92.7128753662,-107.7378143312,-110.6266921998,-87.1525604248,-67.7451370239,-81.4266921997,-86.66410064696001,-81.58782653808001,-83.1732910156,-79.72219848633999,-78.31215057372,-78.0616607666,-78.06226959227999,-78.21148872372501
R.Thumb_I_e_x,-10.894903373725999,-6.222884178164,-5.716109752656,-8.062354946134,-9.191328334816001,-5.54961681366,-6.284346675874,-7.515609836578001,-4.139369678498,-5.4619805336,-4.17995815277,-0.8063089337199798,0.15953564373764198,-1.6676852077234,-5.008648967744,-4.930299329758001,-2.195821714404,-2.4217201232899996,-2.610854530334,-2.971160030364,-1.6244908928862003,-0.8604235053058,-2.1027951955799997,-3.02912938595
R.Thumb_I_e_y,254.035873413,238.41474304179997,235.54309692399997,241.9101837156,243.34088134780004,239.2671447752,248.69215393080003,245.47061767579999,237.63838806119998,237.88887329099998,231.6922302246,225.9430511472,222.7979125976,225.4858520508,230.6403961182,231.99388122540003,234.55289917,235.2527191162,232.4610809326,231.94642944339998,230.79362182619997,231.85608825699995,230.80952453619997,230.16760635375002
R.Thumb_I_e_z,-45.58039131165,-100.41612396248001,-90.67012634268,-70.57597045898001,-95.24309539786,-109.13162384059999,-91.37252197266,-102.03839416522,-110.5117828372,-108.0534149168,-120.27733001719999,-134.77725830059998,-137.4897888184,-114.3447113038,-95.34754638672,-109.0068359376,-113.91609497060001,-108.7268569948,-110.3173324584,-106.97221527100001,-105.5255645752,-105.3774276734,-105.4825149536,-105.62540817249999
R.Thumb_I_d_x,0.179288150463338,-0.09880411028854,-0.1413152486086,-0.10584444254639999,-0.12070998251439999,-0.16851062774659997,-0.13614684641360003,-0.1178776144982,-0.1479386448858,-0.1251976564526,-0.1314261779192,-0.17177676260500002,-0.19226602017900002,-0.1513971090316,-0.10679394751782001,-0.11779964864273999,-0.155074161291,-0.1518760174512,-0.1430815577506,-0.13269717395299999,-0.1361155420542,-0.13603858649740003,-0.1223639786244,-0.10987833514825
R.Thumb_I_d_y,-0.032602490484739996,0.053024397697312,0.2122537791728,0.1896355569362,0.1679973691702,0.2275793224574,0.21246434450159998,0.2235157936812,0.274070572853,0.2822529494764,0.31825415492059994,0.3496592462064,0.355145996809,0.34494042992600005,0.3239466547968,0.3217460870742,0.338527160883,0.35036487579340003,0.35355806350700003,0.3481316447258,0.3501463592054,0.34079610109319997,0.3361860215664,0.34112221747625
R.Thumb_I_d_z,0.9202466249468,0.9897863268854001,0.9667876720427999,0.9760253310202,0.9780369162557999,0.9589793920516,0.9675149559976,0.9672439217568,0.9502320885658,0.9510449171063999,0.9387002944944,0.9208211302758,0.9148157596588,0.9260214805602001,0.939992904663,0.9392346024511999,0.9280595779419999,0.9242124319075999,0.9243831515312,0.9279921650887999,0.9267456412316,0.9302313327789999,0.9337893724442001,0.9335738420485
R.Thumb_D_s_x,-10.894903373725999,-6.222884178164,-5.716109752656,-8.062354946134,-9.191328334816001,-5.54961681366,-6.284346675874,-7.515609836578001,-4.139369678498,-5.4619805336,-4.17995815277,-0.8063089337199798,0.15953564373764198,-1.6676852077234,-5.008648967744,-4.930299329758001,-2.195821714404,-2.4217201232899996,-2.610854530334,-2.971160030364,-1.6244908928862003,-0.8604235053058,-2.1027951955799997,-3.02912938595
R.Thumb_D_s_y,254.035873413,238.41474304179997,235.54309692399997,241.9101837156,243.34088134780004,239.2671447752,248.69215393080003,245.47061767579999,237.63838806119998,237.88887329099998,231.6922302246,225.9430511472,222.7979125976,225.4858520508,230.6403961182,231.99388122540003,234.55289917,235.2527191162,232.4610809326,231.94642944339998,230.79362182619997,231.85608825699995,230.80952453619997,230.16760635375002
R.Thumb_D_s_z,-45.58039131165,-100.41612396248001,-90.67012634268,-70.57597045898001,-95.24309539786,-109.13162384059999,-91.37252197266,-102.03839416522,-110.5117828372,-108.0534149168,-120.27733001719999,-134.77725830059998,-137.4897888184,-114.3447113038,-95.34754638672,-109.0068359376,-113.91609497060001,-108.7268569948,-110.3173324584,-106.97221527100001,-105.5255645752,-105.3774276734,-105.4825149536,-105.62540817249999
R.Thumb_D_e_x,-9.861726188652002,1.672095963356,3.2999917745559992,0.156710755825,-0.6469438612460001,4.19256272316,2.702302789688,0.8151628524057999,5.037274074554,3.386319684984,4.597148561476,8.913425540926001,10.43612461092,7.809558391578001,3.3974719762800007,3.4328822612780003,7.046829414366,7.052107620239999,6.679228115081999,6.142283058166,7.653237628937999,8.402105522154,6.846242809295999,5.5635061264050005
R.Thumb_D_e_y,252.8927581784,234.6695617676,228.4923309326,235.5738464356,237.2235992428,231.86097412120003,241.502142334,238.133206177,229.33152465799998,229.33780822759996,222.4940612794,216.0824859616,212.909161377,215.9336547852,221.3833770752,222.6578826904,224.72807617200002,225.18710632340003,222.48731994639996,222.03099670399996,220.82624511720002,222.0581176758,221.16897888160003,220.42840194725
R.Thumb_D_e_z,-63.93029966355,-118.4572006224,-107.25590667716001,-87.85117034914,-112.4307556152,-125.14360351580001,-107.9123443604,-118.8532791138,-126.4172698976,-124.0137542724,-135.9124938964,-149.4170013428,-151.73302307119997,-129.33727722179998,-111.15481872560001,-124.78537902819998,-128.8904220582,-123.39644165039999,-125.16513824459999,-121.9683547972,-120.3860794068,-120.3593856812,-120.75399475100001,-121.03907394425
R.Thumb_D_d_x,-0.050860765576599985,-0.3916915714742,-0.447313505411,-0.4077704072,-0.4239103496074,-0.483336353302,-0.44585224390020006,-0.41331239342700005,-0.45527853965740006,-0.4389883995053999,-0.43545632958419994,-0.4822226822376,-0.5098497390743999,-0.4701920628548001,-0.41705064177520007,-0.414920383692,-0.45855323076219995,-0.47002256512620005,-0.4609064280986,-0.45214295387279996,-0.46029350757579995,-0.45953946709619997,-0.4439862668514,-0.426304116845
R.Thumb_D_d_y,0.056899877358238,0.18580868989222,0.3498078286648,0.3143630862236,0.303495132923,0.3674405157564,0.35671613216419995,0.3640290439128,0.41212633848179997,0.4242417395118,0.45634638667120003,0.48920966982860004,0.49060804247859996,0.4739107251166,0.45926600694659997,0.4631844997408,0.4874363541604,0.4993826448918,0.49482558369620006,0.491931861639,0.49450884461399996,0.4861041784286,0.4782938599586,0.48318853229275
R.Thumb_D_d_z,0.9107838630678,0.8950671672818,0.822866010666,0.8570700883864,0.8527269482612001,0.7943983912465999,0.8205858111380001,0.8342324137685999,0.7891149640085999,0.7918361186980001,0.7757033586504001,0.7263177871704001,0.7066458940507999,0.7438223481178,0.7842419743536,0.7828168034556,0.7429173469544,0.7277983069417999,0.7366402745248001,0.7439996957778001,0.7372708201406001,0.7432960033416,0.7576599240302,0.7647140771152501
R.Index_M_s_x,21.89265613554,12.505712890640002,10.5258211136,9.286765098572,8.029195785524001,9.185995483406,10.440143585220001,10.648631477342,12.39377174378,12.59614543916,13.63331604004,14.85911788942,14.208731651319999,14.359518432640002,14.101214599639999,14.080900001519998,15.15362625122,15.30838336944,15.28778533936,15.65305194854,16.95153999328,17.61696662904,16.99918479922,16.8284101486
R.Index_M_s_y,266.73671875,253.949435425,261.39006347680004,267.5405883788,266.597619629,266.00134277340004,274.22777709959996,271.4537902832,267.0311279298,267.705682373,263.61979370119997,259.5095153808,257.2285583496,260.1102600098,263.4127868652,263.623614502,266.44595947280004,268.07387084979996,266.1621276856,265.1879638672,264.0873901366,264.5806457516,263.56623535159997,263.16906738299997
R.Index_M_s_z,18.988834285736,-29.1023233414,-21.860849952694004,-1.5975761942569402,-25.677388000502003,-40.396472930879995,-22.403208923359998,-33.50246276854,-42.8847946167,-40.90595855712,-54.11925201414,-69.12271194456001,-71.86652069094,-48.943745422380005,-29.703627395619996,-42.99282073974,-47.69600982666,-43.00413131714,-44.94134063718,-41.5378967285,-40.22106170654,-39.80651779176,-40.002233123779995,-40.40171051025
R.Index_M_e_x,3.496870660784,0.9310084104537999,-1.287170672417,-4.1348003864319995,-4.18148751259,-1.1805811047552002,-0.9529307186602001,-0.73874886631962,2.3698748111719996,1.608576989174,3.38145313263,5.876683616638,6.00898809433,4.404059219362,2.1504752635979996,3.0495442628859997,5.6209272384640006,4.510608196258,4.379157066346,4.287636375428,5.143694019318,6.083376884460001,5.236848258972,4.93510711193
R.Index_M_e_y,290.7204345704,275.95556640620003,275.5043090820001,282.1212524412,282.5346679686,279.2717773438,288.9067016602,285.4799743652,278.47232055679996,278.835119629,272.393762207,267.1509399414,264.3796020506,267.1952148438,272.2336853026,273.1002746582,276.3762939454,278.07823486340004,275.0856384276,274.5196350096,273.4402709958,274.0269287112,272.65677490219997,271.91505432124995
R.Index_M_e_z,-38.22935447692,-90.95093078613999,-86.05623321534001,-65.3738632202,-89.36381378168001,-105.0238693236,-86.55022888184,-97.78700714118001,-107.9145797728,-105.83226928719998,-119.5247268678,-134.856692505,-137.75995788580002,-114.5988433836,-94.81452026366,-108.16975097660001,-113.0479278564,-108.14763183580001,-110.22351684560002,-106.684588623,-105.2868515016,-104.90816497780001,-105.11254272480001,-105.5364990235
R.Index_M_d_x,0.2764707148074,0.1733080267908,0.17687592208380004,0.2009610772132,0.18283053040499997,0.155218732357,0.17058848142619998,0.1705032140018,0.150087788701,0.1645168334244,0.15350112318960002,0.1344939619304,0.12277474254380001,0.1490630745888,0.1789384007454,0.1651724755764,0.14273307919500003,0.16167505979559998,0.16333487033840002,0.17017434239379997,0.17679884731759998,0.17269240915780001,0.1761174261572,0.17807840183375
R.Index_M_d_y,-0.35905200541026006,-0.3294977575538,-0.21133258342740002,-0.2183162599802,-0.2386253833772,-0.198698195815,-0.2197875112296,-0.21001401841640002,-0.1713089615106,-0.16664103567600003,-0.13137261122439997,-0.1144150286914,-0.10707256197919998,-0.10608301907772,-0.13207529634240003,-0.14189401865,-0.1486868739128,-0.1497953146698,-0.1336117118598,-0.1397230893376,-0.140040665865,-0.14143916964520004,-0.13611261844640002,-0.130953643471
R.Index_M_d_z,0.85826587677,0.9260590672492001,0.9611974120139999,0.9549222469329999,0.9535766839980001,0.9676658749578,0.960473227501,0.9625322937965999,0.9736908435819999,0.9721415042876,0.9793160438536,0.9842347025872,0.9866223096847999,0.9830536246300001,0.9749052762985999,0.9758940696717999,0.978514122963,0.975393462181,0.9774699091912,0.9754412651062001,0.9742299199104,0.9747668027878001,0.9748964667322,0.9752630442379999
R.Index_P_s_x,3.496870660784,0.9310084104537999,-1.287170672417,-4.1348003864319995,-4.18148751259,-1.1805811047552002,-0.9529307186602001,-0.73874886631962,2.3698748111719996,1.608576989174,3.38145313263,5.876683616638,6.00898809433,4.404059219362,2.1504752635979996,3.0495442628859997,5.6209272384640006,4.510608196258,4.379157066346,4.287636375428,5.143694019318,6.083376884460001,5.236848258972,4.93510711193
R.Index_P_s_y,290.7204345704,275.95556640620003,275.5043090820001,282.1212524412,282.5346679686,279.2717773438,288.9067016602,285.4799743652,278.47232055679996,278.835119629,272.393762207,267.1509399414,264.3796020506,267.1952148438,272.2336853026,273.1002746582,276.3762939454,278.07823486340004,275.0856384276,274.5196350096,273.4402709958,274.0269287112,272.65677490219997,271.91505432124995
R.Index_P_s_z,-38.22935447692,-90.95093078613999,-86.05623321534001,-65.3738632202,-89.36381378168001,-105.0238693236,-86.55022888184,-97.78700714118001,-107.9145797728,-105.83226928719998,-119.5247268678,-134.856692505,-137.75995788580002,-114.5988433836,-94.81452026366,-108.16975097660001,-113.0479278564,-108.14763183580001,-110.22351684560002,-106.684588623,-105.2868515016,-104.90816497780001,-105.11254272480001,-105.5364990235
R.Index_P_e_x,-5.3141517579628,-2.7988698482539998,-4.457849168776001,-8.308401584626,-7.844860935208,-3.356529092788,-4.185522556304,-4.398052787780001,0.09970194995420001,-0.9721276164056001,1.5709595441800004,5.145051002501999,5.450533294675999,2.944896650314,-0.6551033675678,0.4563028216376,3.7252221107479997,1.886901521682,1.990947270392,1.575007915498,2.2083423614499997,3.384307432174,2.2782927036299996,1.9154339134674998
R.Index_P_e_y,294.2411437988,281.52833862320006,280.8766479494,287.3760253906,286.9135437014,282.938812256,292.56140747079996,287.842626953,280.5141845706,281.916522217,274.7346130372,269.48430175780004,267.0881286622,269.17567138680005,274.48704223619995,275.21662597659997,278.6736206054,280.82486572260007,277.77891235360005,277.42006225579996,276.34977417,276.9967346194,275.32456054679994,274.67196655274995
R.Index_P_e_z,-72.6139213562,-127.32799682620002,-122.52481842020002,-101.76075897222,-125.9124694824,-141.77731018059998,-123.2260177612,-134.52369689940002,-144.78428649900002,-142.6133087158,-156.404888916,-171.7751922606,-174.65610046400002,-151.51600646959997,-131.63825378439998,-145.0141693114,-149.92765502920003,-144.9528411864,-147.0485290528,-143.47089233379998,-142.0560119628,-141.690750122,-141.89809875479997,-142.31075286875
R.Index_P_d_x,0.238462626934,0.1008049800991,0.0856918424368,0.112797191739,0.09900760054594,0.058807923644780005,0.0873651444912,0.0988976106046,0.06135448142890001,0.06974702477456,0.04893102571368,0.019773356243958,0.015092993620804001,0.03943583443762,0.07582453936338,0.07008583322168,0.051233985275039994,0.0709092065692,0.0645445868373,0.07331243902446,0.07933182865382,0.07294598966836001,0.07995895445348,0.08161073364315
R.Index_P_d_y,-0.0949807703496,-0.15061167478560003,-0.14519466757759997,-0.1420173168182,-0.11834501475077999,-0.09910655617717999,-0.0987733408809,-0.06385386586192002,-0.055184128880500005,-0.08327906131744,-0.06326464489101999,-0.06306224688886,-0.07320158332584001,-0.05352450609208,-0.06090000271798,-0.057197240740059996,-0.06208834722638,-0.07423139959574002,-0.07278935462234,-0.07838795334102,-0.07863323837518002,-0.08026300817726,-0.07210050821306,-0.074509266763925
R.Index_P_d_z,0.9297462821008,0.9831392049790001,0.9856124639507999,0.9834048628807999,0.9877766489984001,0.9933112263678,0.9912125349047999,0.992858505249,0.9964534997942,0.9940572142602001,0.9967360258101999,0.9977722048758,0.9971680045128,0.9977360606192001,0.9952109575270001,0.9957699418068,0.9967243194582001,0.9947103500368002,0.9952455639838,0.9941994071006001,0.9937360286712,0.9940989613534,0.9941792607308001,0.99387373030175
R.Index_I_s_x,-5.3141517579628,-2.7988698482539998,-4.457849168776001,-8.308401584626,-7.844860935208,-3.356529092788,-4.185522556304,-4.398052787780001,0.09970194995420001,-0.9721276164056001,1.5709595441800004,5.145051002501999,5.450533294675999,2.944896650314,-0.6551033675678,0.4563028216376,3.7252221107479997,1.886901521682,1.990947270392,1.575007915498,2.2083423614499997,3.384307432174,2.2782927036299996,1.9154339134674998
R.Index_I_s_y,294.2411437988,281.52833862320006,280.8766479494,287.3760253906,286.9135437014,282.938812256,292.56140747079996,287.842626953,280.5141845706,281.916522217,274.7346130372,269.48430175780004,267.0881286622,269.17567138680005,274.48704223619995,275.21662597659997,278.6736206054,280.82486572260007,277.77891235360005,277.42006225579996,276.34977417,276.9967346194,275.32456054679994,274.67196655274995
R.Index_I_s_z,-72.6139213562,-127.32799682620002,-122.52481842020002,-101.76075897222,-125.9124694824,-141.77731018059998,-123.2260177612,-134.52369689940002,-144.78428649900002,-142.6133087158,-156.404888916,-171.7751922606,-174.65610046400002,-151.51600646959997,-131.63825378439998,-145.0141693114,-149.92765502920003,-144.9528411864,-147.0485290528,-143.47089233379998,-142.0560119628,-141.690750122,-141.89809875479997,-142.31075286875
R.Index_I_e_x,-9.858891201012002,-5.342332410812,-6.915750312806,-11.277099800099998,-10.581171226512001,-5.2934103012080005,-6.870884609219999,-7.326931190491999,-2.006405305864,-3.286027240754,-0.3473672665652,3.7926323890699996,4.252875518802,1.28426620960244,-3.11947145462,-2.0055856823911995,1.4318640112868002,-0.7632054924953,-0.4036017984152,-1.0138789922,-0.46206724345819994,0.8616917729377999,-0.3579719528556,-0.8014912307265
R.Index_I_e_y,290.45913085940003,280.29548950199995,279.8119567872001,285.51417846699997,284.485546875,280.615185547,289.65690307619997,284.49284057619997,277.4551696778,279.57399291999997,272.104876709,266.9153381348,264.7122009278,266.2523437502,271.8221130372,272.39410400400004,275.469494629,278.06757202119996,275.1952331542,274.9562438964,274.03831787120004,274.6862365722,272.7991210938,272.154624939
R.Index_I_e_z,-91.63096389764,-147.9422821042,-143.162149048,-122.27940368659999,-146.40188598639998,-162.3719573974,-143.661392212,-154.85682983380002,-165.26171264639999,-163.1673004148,-176.9642883302,-192.3870666504,-195.3008148194,-172.057928467,-152.13442993159998,-165.4880584714,-170.36689147959999,-165.4146697996,-167.56457824720002,-163.97779541000003,-162.57053832999998,-162.22420654299998,-162.3917785642,-162.7950782775
R.Index_I_d_x,0.218574026227,0.12218483835468001,0.11807461082919998,0.14261265993100003,0.13144904226040002,0.09304542988542,0.1290015235544,0.1406997904182,0.10117482244989999,0.11115690618760002,0.09215411096814,0.06496855020522,0.05753402858971999,0.07977467775346,0.11838525980720001,0.11826614290492002,0.11017013639224,0.1273079380394,0.1150312334298,0.12436700016239999,0.1282832548024,0.12118337899440002,0.1266429588198,0.130517784506
R.Index_I_d_y,0.18206429406990002,0.059224566817259995,0.05114647932352,0.08944087028504,0.11663803756259998,0.1116242155434,0.1395288571714,0.1609197020532,0.1469513401388,0.11253224313259999,0.1263293698432,0.12340990006920001,0.11413668841119999,0.14043311774740003,0.1280199736356,0.1355905383826,0.1539223134518,0.1324570626018,0.124116818607,0.11835885792980001,0.1110395729542,0.1109935104848,0.12131905257680001,0.12093003652999999
R.Index_I_d_z,0.913931465149,0.9902851581573999,0.9913924932478,0.9856908082962,0.9842868328093999,0.9893419384954001,0.9816905260088001,0.9767791986465999,0.9837105512618001,0.9873886227607999,0.9876488089562001,0.9901694536207998,0.9917470455169999,0.9868090867996001,0.9846114873888,0.9835408449174,0.9818760514259999,0.9829615354537999,0.9855661392209999,0.9851268529892,0.9854930996894,0.9864022374154,0.9844915390014,0.9840421676635001
R.Index_D_s_x,-9.858891201012002,-5.342332410812,-6.915750312806,-11.277099800099998,-10.581171226512001,-5.2934103012080005,-6.870884609219999,-7.326931190491999,-2.006405305864,-3.286027240754,-0.3473672665652,3.7926323890699996,4.252875518802,1.28426620960244,-3.11947145462,-2.0055856823911995,1.4318640112868002,-0.7632054924953,-0.4036017984152,-1.0138789922,-0.46206724345819994,0.8616917729377999,-0.3579719528556,-0.8014912307265
R.Index_D_s_y,290.45913085940003,280.29548950199995,279.8119567872001,285.51417846699997,284.485546875,280.615185547,289.65690307619997,284.49284057619997,277.4551696778,279.57399291999997,272.104876709,266.9153381348,264.7122009278,266.2523437502,271.8221130372,272.39410400400004,275.469494629,278.06757202119996,275.1952331542,274.9562438964,274.03831787120004,274.6862365722,272.7991210938,272.154624939
R.Index_D_s_z,-91.63096389764,-147.9422821042,-143.162149048,-122.27940368659999,-146.40188598639998,-162.3719573974,-143.661392212,-154.85682983380002,-165.26171264639999,-163.1673004148,-176.9642883302,-192.3870666504,-195.3008148194,-172.057928467,-152.13442993159998,-165.4880584714,-170.36689147959999,-165.4146697996,-167.56457824720002,-163.97779541000003,-162.57053832999998,-162.22420654299998,-162.3917785642,-162.7950782775
R.Index_D_e_x,-12.555148029334001,-7.2943160057080005,-8.873247337344,-13.500535011300002,-12.639500617969999,-6.83740530014,-8.963617706296,-9.574138450632,-3.6852315425880007,-5.1347147941580005,-1.9347369730476,2.5601431131359997,3.10730702877,-0.1437296926994,-5.092951297757999,-3.9975447595131994,-0.5064541697503999,-2.952479982378,-2.375307273864,-3.125850820542,-2.6205450534800003,-1.1803077697748,-2.4669420719139996,-2.978084504605
R.Index_D_e_y,285.736947632,277.62844848640003,277.57036743159995,283.055706787,281.7318176268,277.81826782239995,286.3666137698,281.07295532259997,274.2771850586,276.8474853516,269.19045410160004,263.9323791502,261.68479003899995,262.9163330076,268.8489562986,269.34065551760006,271.9921325684,274.8952636722,272.22489624039997,272.06606445299997,271.293310547,271.96934814459996,269.9341613768,269.28823852525
R.Index_D_e_z,-104.28599319477999,-162.27439575199998,-157.56995544420002,-136.615737915,-160.70729980480002,-176.7349578858,-157.84898681640001,-168.9897369382,-179.5276184082,-177.50831298839998,-191.2993164062,-206.7426696778,-209.6542510986,-186.31721191399998,-166.40874633779998,-179.74183959959998,-184.5319976806,-179.61524047860001,-181.840774536,-178.2501739502,-176.8647979736,-176.54106750479997,-176.6699249268,-177.0629119875
R.Index_D_d_x,0.1833785802126,0.1326544672252,0.13302910774920002,0.1511019676926,0.1398815855382,0.10492805242536,0.14221959114080002,0.1527174711228,0.114091016352,0.12563459277140002,0.10787570476526001,0.08375848382710001,0.07785145789386,0.09704483747484001,0.134115330875,0.135371169448,0.1317257672548,0.148780411482,0.1339946985244,0.143527030945,0.1466875374318,0.13877186775199998,0.14332302510739997,0.14791867881975002
R.Index_D_d_y,0.32142723798760003,0.18124891519539998,0.1523356735706,0.1670747637748,0.1871401309968,0.19007518589519998,0.2236040502786,0.23241123557100002,0.215972033143,0.1852901875974,0.19806060492999997,0.20271829962719998,0.20573920905600002,0.22671117186540002,0.202052181959,0.2075087189674,0.23631733953939998,0.215586182475,0.2018604665994,0.19641306996340002,0.1865473628044,0.18463651537880002,0.19469915628420004,0.194796204567
R.Index_D_d_z,0.8602747380732,0.9739932775497999,0.9791369199754,0.9742799401283999,0.9721787214280001,0.976092350483,0.9641716361046001,0.9604551553726001,0.9694938540458,0.9745980143545999,0.9741910219192,0.975589466095,0.9754423022269998,0.969043290615,0.9700654745102,0.9686699748038,0.9626435756681999,0.9650533676148001,0.970192849636,0.9699334383010001,0.9714205503464,0.9729568839074,0.9703253388402,0.96962495148175
R.Middle_M_s_x,32.2704032898,23.40614395142,21.4103931427,20.114406967140003,18.904484558140002,20.12445220944,21.331787109379995,21.52933044434,23.323828506479998,23.481594467140003,24.533060455319998,25.789484405520007,25.180287933339997,25.288688278219997,24.93658943176,24.92206726074,26.019342041039998,26.126584243760004,26.128608322159998,26.470746231059998,27.75373573302,28.438671112040005,27.82407646178,27.637432575225
R.Middle_M_s_y,268.54520263660004,254.794833374,261.47760009760003,268.00263061540005,266.9603393556,266.0630065918,274.141119385,271.18289184580004,266.6371276854,267.1713623044,262.8565612794,258.5862915038,256.4532836914,259.51906127940003,262.6634277344,262.6237426758,265.2204650878,266.845562744,265.09069213860005,264.09213256860005,263.00945434560003,263.57251586919995,262.64829101559997,262.14767456050004
R.Middle_M_s_z,15.828979206087999,-31.395008850100005,-24.40003967286,-4.329386997222,-28.23255577086,-42.69076309204,-24.91341362,-36.043553543079994,-45.18852920532,-43.38928222656,-56.475514221180006,-71.26717681884,-73.85807342532,-51.20908279419999,-32.343288040160004,-45.52087249756,-50.01383132933999,-45.534352874759996,-47.44644088746001,-44.13025283812,-42.885317230220004,-42.41860122678,-42.63437042235999,-43.060882568349996
R.Middle_M_e_x,23.15228500368,20.97565803528,18.69108886718,15.884407043459998,15.82841911314,18.8027961731,18.988619995100002,19.16452980042,22.2714355469,21.4777622223,23.212412643439997,25.665908050539997,25.83911705018,24.294459533679998,21.97851257326,22.797014999399998,25.28763999938,24.173931884759998,24.11236457826,24.00479316712,24.86388015746,25.827954864499997,25.01375503542,24.682172775275
R.Middle_M_e_y,291.15947265619997,274.77050170900003,273.457824707,280.7084228512,280.8614440918,277.2325073242,286.51721191400003,282.8063232422,275.74412841779997,275.87944946280004,269.1853698728,263.73400878900003,261.25444946280004,264.39833984380004,269.0467285154,269.4308898924,272.2819702148,273.97424316400003,271.325958252,270.6910034178,269.6416931152,270.34497070300006,269.15606689460003,268.25461578375
R.Middle_M_e_z,-40.506163024900005,-91.30749816893999,-86.52739257812,-66.2298324585,-89.9370986938,-105.01791076638001,-86.98075256348001,-98.24674835189998,-107.8557723998,-106.08785858159999,-119.4763015746,-134.3900283812,-137.00707702639997,-114.344796753,-95.28459014892,-108.44695892339999,-112.94956665039999,-108.436564636,-110.4416213988,-107.07192382819998,-105.80637969959999,-105.3370361328,-105.5711227418,-106.03221702575
R.Middle_M_d_x,0.14477586597202002,0.03837461471556001,0.04293472506104,0.06678689718246,0.048567581176739996,0.02086744848638,0.036995948851100004,0.03733751587572,0.016616089828304,0.031638236343859996,0.020851529762160002,0.0019511303398719992,-0.0104021644045104,0.015697742952032,0.04670467674732,0.03355216234924,0.011552744358776002,0.030830162391080003,0.031834200024599996,0.03893459849058,0.04562753811478,0.041220246255399995,0.04437178373338,0.046660198830074995
R.Middle_M_d_y,-0.35701561644674,-0.31539313793199997,-0.18915413320059998,-0.20061003863819998,-0.2194826662542,-0.1763537347316,-0.1954044550656,-0.18352078199400004,-0.1437891989946,-0.13749081194420001,-0.09992470294226,-0.08127661794423999,-0.07580495923756,-0.07703827023504,-0.10078507214787999,-0.1074771240354,-0.11149314641979999,-0.11255376934999999,-0.09844777286056,-0.10418867468819999,-0.1047155171634,-0.1069293752314,-0.10275038927798001,-0.096421672031275
R.Middle_M_d_z,0.891132771969,0.9459502100946,0.9809203267096,0.9773377776146001,0.9742446899416001,0.9840749025346,0.9799728155134,0.9821178078654,0.9894446372986,0.98993935585,0.9947108983991999,0.9966382265093999,0.9970510959624,0.9968412399291999,0.9937717080118,0.9935314655304002,0.9936837792396,0.9931544899939999,0.994622385502,0.9937775135040001,0.9934521198271999,0.993410682678,0.993699848652,0.99424593150625
R.Middle_P_s_x,23.15228500368,20.97565803528,18.69108886718,15.884407043459998,15.82841911314,18.8027961731,18.988619995100002,19.16452980042,22.2714355469,21.4777622223,23.212412643439997,25.665908050539997,25.83911705018,24.294459533679998,21.97851257326,22.797014999399998,25.28763999938,24.173931884759998,24.11236457826,24.00479316712,24.86388015746,25.827954864499997,25.01375503542,24.682172775275
R.Middle_P_s_y,291.15947265619997,274.77050170900003,273.457824707,280.7084228512,280.8614440918,277.2325073242,286.51721191400003,282.8063232422,275.74412841779997,275.87944946280004,269.1853698728,263.73400878900003,261.25444946280004,264.39833984380004,269.0467285154,269.4308898924,272.2819702148,273.97424316400003,271.325958252,270.6910034178,269.6416931152,270.34497070300006,269.15606689460003,268.25461578375
R.Middle_P_s_z,-40.506163024900005,-91.30749816893999,-86.52739257812,-66.2298324585,-89.9370986938,-105.01791076638001,-86.98075256348001,-98.24674835189998,-107.8557723998,-106.08785858159999,-119.4763015746,-134.3900283812,-137.00707702639997,-114.344796753,-95.28459014892,-108.44695892339999,-112.94956665039999,-108.436564636,-110.4416213988,-107.07192382819998,-105.80637969959999,-105.3370361328,-105.5711227418,-106.03221702575
R.Middle_P_e_x,9.83687076568,7.930394649503998,4.523995161056,2.818236064912,1.918700504302,4.851130676268,4.090039634706001,3.393618440628,6.913417530059999,5.6167184829700005,7.0542737960799995,9.334716606150002,10.082691001884001,9.125495529174,5.71598534584,5.635747194288,7.512991523744001,6.1447306633,6.782697296143999,6.531301498411999,7.416259384156,8.646463584898001,8.065273761748001,7.3765058517475
