,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
R.Index_M_s_y,294.5486022952,291.5516479492,294.8762512206,289.97168579099997,293.68701171879997,291.28538818320004,286.14942016580005,289.18901977539997,287.4235595704,289.19363403340003,290.63584594720004,285.395074463,287.34288330059996,286.4585327148,286.5484680176,285.3782531736,285.35126953099996,285.85694580079996,284.0844360352,283.98614501960003,283.776733398
R.Index_M_s_z,62.74817886352,50.01290206910001,63.32666778564,41.13909072876,49.27208099366,51.16967010498,51.68152770998,63.13173446654,60.452230072039995,61.57995376586,59.805107879640005,53.42490005494,57.47774963378,53.7908454895,56.676582336420005,52.24277648924,52.77901153565999,51.88912200928,49.09553756716,48.83057022096,48.1832923889
R.Index_M_e_x,14.631000709539999,15.21925525664,12.12532043456,14.225840187060001,13.773224639899999,11.933147239659998,13.71125011444,11.14159030914,10.4723449707,12.12926921842,10.59475879668,9.427412605284001,10.46577377318,11.183980369579999,9.031358623504,7.446990871430001,8.060879039764,9.161482238762002,10.038009452828,9.280403709412,8.92427635193
R.Index_M_e_y,323.1038757326,314.0386413574,313.3657714844,306.5662902834,310.72894287120005,307.3136047364,299.2032104492,302.48660278319994,299.7777038576,303.5908630372,302.4264160156,294.941113281,297.8774780272,295.6210754394,296.7278564454,294.99241333,294.55899658199996,294.7204467772,292.6909057616,292.90753784180004,292.97567749
R.Index_M_e_z,4.573158645640001,-11.797784948343999,0.9874038696299998,-22.61486625672,-14.282707214358002,-12.168703842146,-12.366485023466,-0.15519021749600004,-2.9615838825706002,-1.5677965894334,-3.7255698740475998,-10.55431156157,-6.089890480042,-10.160133171106,-6.78970632553,-11.318189239519999,-10.87829589844,-11.770286560059999,-14.771754837039998,-14.8714214325,-15.421663284300001
R.Index_M_d_x,0.26435494422899997,0.2247498065234,0.2687129557134,0.21771818697439999,0.22331777215,0.2515574395656,0.24982461929320002,0.2870679080486,0.2902210474016,0.28216000795380003,0.2887684106828,0.2862137913702,0.2984992563722,0.2903700828554,0.3058083474638,0.3054647564888,0.3038759648798,0.30600398182879995,0.298053151369,0.303723883629,0.306364506483
R.Index_M_d_y,-0.4238154411316001,-0.333075839281,-0.27386552095419997,-0.24579816162580004,-0.252423927188,-0.2374088525774,-0.19335185885419998,-0.19696289896980002,-0.1829887479542,-0.2132507860662,-0.17464112639419999,-0.14139528572559998,-0.15603770315640003,-0.13571496605859998,-0.1507764071226,-0.14240428805379998,-0.1363842308522,-0.1312855750322,-0.12747844159619998,-0.1321430653332,-0.136254131794
R.Index_M_d_z,0.8629644274712,0.9155357599258,0.9233649253846,0.9443192958832001,0.9413692235946,0.9381636977196,0.9486748218536001,0.9374016523362,0.9392810940742,0.9353402137756002,0.941012108326,0.9476557970048001,0.9415595531463999,0.947237598896,0.9400583624837999,0.9414607048034,0.942887735367,0.9429188489913999,0.9459979891776001,0.9435495972636,0.9421123266220001
R.Index_P_s_x,14.631000709539999,15.21925525664,12.12532043456,14.225840187060001,13.773224639899999,11.933147239659998,13.71125011444,11.14159030914,10.4723449707,12.12926921842,10.59475879668,9.427412605284001,10.46577377318,11.183980369579999,9.031358623504,7.446990871430001,8.060879039764,9.161482238762002,10.038009452828,9.280403709412,8.92427635193
R.Index_P_s_y,323.1038757326,314.0386413574,313.3657714844,306.5662902834,310.72894287120005,307.3136047364,299.2032104492,302.48660278319994,299.7777038576,303.5908630372,302.4264160156,294.941113281,297.8774780272,295.6210754394,296.7278564454,294.99241333,294.55899658199996,294.7204467772,292.6909057616,292.90753784180004,292.97567749
R.Index_P_s_z,4.573158645640001,-11.797784948343999,0.9874038696299998,-22.61486625672,-14.282707214358002,-12.168703842146,-12.366485023466,-0.15519021749600004,-2.9615838825706002,-1.5677965894334,-3.7255698740475998,-10.55431156157,-6.089890480042,-10.160133171106,-6.78970632553,-11.318189239519999,-10.87829589844,-11.770286560059999,-14.771754837039998,-14.8714214325,-15.421663284300001
R.Index_P_e_x,2.015846289741836,6.467825698852001,3.2426682949059993,7.8690949439999995,7.30326166153,5.156060981748,7.001698493956001,3.2432645320899995,2.96906504631,4.5310952186560005,2.3476079940790004,0.7954976141452,1.290806293488,2.332651615144,-0.24166827201839997,-1.5413033127774,-1.0029613733282,0.026230241778170037,1.1813780069356,0.08113478124145998,-0.33850786089900003
R.Index_P_e_y,325.41873168940003,313.01542358380004,312.0103088378,305.2835571292,311.8533813476,308.5370544434,297.7025512696,301.484692383,299.1643005372,304.4124145508,300.0011657716,289.8069213868,292.88101806659995,290.41750488300005,292.3268615726,290.5172485352,289.6940307618,289.71149902340005,287.73144531240007,287.9228149416,288.06710815400004
R.Index_P_e_z,-30.877711343772,-48.445413208000005,-35.617718887319995,-59.732067108180004,-51.39117889404,-49.21982269286,-49.42157669066,-36.99624786378,-39.89312973024,-38.477069091800004,-40.39465637208,-46.884292602520006,-42.30608444212,-46.4276725769,-43.05771713258,-47.6481277466,-47.14009933471999,-47.99465789794,-51.07225494384001,-51.08319702148,-51.6277046204
R.Index_P_d_x,0.330709350109,0.2321758300066,0.23565717935560002,0.16864474713820002,0.171648415923,0.17979640662659996,0.17800471484660002,0.2095429599286,0.199062359333,0.20157991349719998,0.21879729628539998,0.2290051072836,0.24341232180580002,0.2348261684178,0.24601383805280003,0.2384598642586,0.24046410918240002,0.2423586577178,0.23496684730040002,0.24405703246579996,0.24574208259599997
R.Index_P_d_y,-0.059896035864986,0.02714601494374,0.03596048690380001,0.034030969999724006,-0.0298314042564166,-0.03245817674324,0.039812557399299994,0.026580731198199998,0.0162736183265222,-0.021795800328240002,0.064342001359846,0.13621035218240002,0.1325563192366,0.1380509763956,0.1167585983872,0.11872633248540002,0.1290677696466,0.1328876167536,0.13157471716400002,0.1322449296714,0.13022457063200002
R.Index_P_d_z,0.9338441610337999,0.9722632884978001,0.9711356163026,0.9847210526466,0.9844894886018001,0.9829678893088001,0.9830732822416002,0.9773950099945999,0.9797956347466,0.9792047142982,0.972832584381,0.9638360857963999,0.9608173370362,0.9621795296668001,0.9621920108794001,0.9638349652288,0.9620273351669999,0.9610342502594001,0.9630539774894,0.9607001185417999,0.960547864437
R.Index_I_s_x,2.015846289741836,6.467825698852001,3.2426682949059993,7.8690949439999995,7.30326166153,5.156060981748,7.001698493956001,3.2432645320899995,2.96906504631,4.5310952186560005,2.3476079940790004,0.7954976141452,1.290806293488,2.332651615144,-0.24166827201839997,-1.5413033127774,-1.0029613733282,0.026230241778170037,1.1813780069356,0.08113478124145998,-0.33850786089900003
R.Index_I_s_y,325.41873168940003,313.01542358380004,312.0103088378,305.2835571292,311.8533813476,308.5370544434,297.7025512696,301.484692383,299.1643005372,304.4124145508,300.0011657716,289.8069213868,292.88101806659995,290.41750488300005,292.3268615726,290.5172485352,289.6940307618,289.71149902340005,287.73144531240007,287.9228149416,288.06710815400004
R.Index_I_s_z,-30.877711343772,-48.445413208000005,-35.617718887319995,-59.732067108180004,-51.39117889404,-49.21982269286,-49.42157669066,-36.99624786378,-39.89312973024,-38.477069091800004,-40.39465637208,-46.884292602520006,-42.30608444212,-46.4276725769,-43.05771713258,-47.6481277466,-47.14009933471999,-47.99465789794,-51.07225494384001,-51.08319702148,-51.6277046204
R.Index_I_e_x,-5.010928034781999,1.5648850619769998,-1.894408118725,4.0637893617138,3.1116944909106,0.8593223959206,2.911606001854,-1.51346186436656,-1.50843536854,-0.24491780921834,-2.5796941697599998,-4.110016584394001,-3.9584337234499998,-2.7296164035799997,-5.619916343689999,-6.710886287688,-6.261843681338,-5.336286735533999,-4.012404108048,-5.333124923704,-5.8078212738
R.Index_I_e_y,317.6093200684,305.7005737306,305.2629333492,298.8291503906,307.16081542940003,304.0940612792,291.17871093779996,295.3971313478,293.8409912108,299.8962402344,293.1951538086,281.1138427734,284.18015747059997,281.9556518552,284.305419922,282.4420654296,281.36484375000003,281.45786743179997,279.540197754,279.6609741212,279.858032227
R.Index_I_e_z,-49.32258491514,-67.73382720948,-55.05296859742,-79.5601425171,-71.63487854002001,-69.49902496338,-69.1746116638,-56.741864776599996,-59.92311172485999,-58.637127685539994,-59.84390106202001,-65.59253997806,-60.91845321654,-65.20144348142,-61.93643722534,-66.56150512694,-65.91896057128,-66.777734375,-69.93001708983999,-69.84798583984,-70.3997344971
R.Index_I_d_x,0.32718671858299997,0.231206148863,0.242247158289,0.17944534719,0.19766012728219998,0.20261970758460005,0.1928749650714,0.224311184883,0.21114380657679996,0.225220671296,0.23235489130040002,0.23132745027560003,0.2475364536048,0.23871951699240004,0.253620019555,0.24378007352360004,0.2479911327364,0.2528782039882,0.2449211776256,0.2553182125092,0.257914364338
R.Index_I_d_y,0.365223288536,0.34494365453720005,0.3181834161282,0.30436798930160003,0.22128552496419998,0.20951657593239997,0.3076423108578,0.2870688617228,0.2510292977094,0.21296755671499995,0.32094849348059995,0.4099361658098,0.4103032290934,0.399032497406,0.37826410532,0.3807983636856,0.3927763402462,0.38921341896059997,0.3862714946272,0.3896005213262,0.38711231946900004
R.Index_I_d_z,0.8638073563575999,0.9095765948296,0.9165006518364001,0.9350249409675999,0.9546243667604001,0.9562987923622,0.9314865112304,0.9311367511747999,0.9445463538168,0.9506804108617999,0.9171605587005999,0.8822176337239999,0.8776965141294001,0.8853078365326,0.8902567028998,0.891891002655,0.885547709465,0.8857465147974001,0.889268195629,0.8848840713502,0.8852255344390001
R.Index_D_s_x,-5.010928034781999,1.5648850619769998,-1.894408118725,4.0637893617138,3.1116944909106,0.8593223959206,2.911606001854,-1.51346186436656,-1.50843536854,-0.24491780921834,-2.5796941697599998,-4.110016584394001,-3.9584337234499998,-2.7296164035799997,-5.619916343689999,-6.710886287688,-6.261843681338,-5.336286735533999,-4.012404108048,-5.333124923704,-5.8078212738
R.Index_D_s_y,317.6093200684,305.7005737306,305.2629333492,298.8291503906,307.16081542940003,304.0940612792,291.17871093779996,295.3971313478,293.8409912108,299.8962402344,293.1951538086,281.1138427734,284.18015747059997,281.9556518552,284.305419922,282.4420654296,281.36484375000003,281.45786743179997,279.540197754,279.6609741212,279.858032227
R.Index_D_s_z,-49.32258491514,-67.73382720948,-55.05296859742,-79.5601425171,-71.63487854002001,-69.49902496338,-69.1746116638,-56.741864776599996,-59.92311172485999,-58.637127685539994,-59.84390106202001,-65.59253997806,-60.91845321654,-65.20144348142,-61.93643722534,-66.56150512694,-65.91896057128,-66.777734375,-69.93001708983999,-69.84798583984,-70.3997344971
R.Index_D_e_x,-9.413308620443999,-1.7756612300868,-5.465865612032,1.3709055066129998,0.026710256934800024,-2.28479988128008,-0.010763752460399933,-4.898464155198,-4.697118759156,-3.727800130844,-6.073365640642,-7.487440109252001,-7.586839294434,-6.240174102784,-9.376019954682,-10.306794166560001,-9.932447814948,-9.105675315862,-7.663529872892001,-9.143607902526,-9.66345787048
R.Index_D_e_y,308.9769531252,298.5594848632,298.5739501954,292.2848083498,302.06719970679995,299.1239746094,284.6017822266,289.28015136719995,288.4236877442,294.9923767088,286.53650512699994,273.07521362320006,276.1904357908,274.2147338866,276.8695617676,274.9741271974,273.69746093760006,273.89226074220005,272.0461120608,272.1111999508,272.35699462900004
R.Index_D_e_z,-60.64443397522,-80.47848205566,-67.98305130003999,-92.76529388425999,-85.38482208252,-83.28119812012001,-82.31956329341999,-69.99815063477999,-73.52885589598,-72.36570434572,-72.7938171387,-77.78401031493999,-73.07112579348,-77.54856262205999,-74.39810028076,-79.0505508423,-78.26528015138,-79.15708160404,-82.38825073242,-82.22466278076,-82.7920913696
R.Index_D_d_x,0.2903272420166,0.22285059690480002,0.23825494647040002,0.17964451909079998,0.20580188930039997,0.209746992588,0.1949536830186,0.22581624686719998,0.2127196997404,0.23234590291979998,0.23306572735319997,0.22531077563780003,0.2420539051296,0.23419211804860002,0.250572735071,0.23988600075239996,0.24486908912659996,0.2514589846134,0.2435696333648,0.2542005240914,0.257212817669
R.Index_D_d_y,0.5699811220168,0.47638792395580004,0.4462277173994,0.43657849431039997,0.33979938626280004,0.3315585672856,0.4387523055078,0.40806867480259995,0.36139278411859993,0.3271407127378,0.444203990698,0.5362637400628001,0.5330008745194,0.5164028406144,0.4960521638394,0.4981923639774001,0.5114975452424,0.5047077834606,0.49993668198560004,0.5036517739295999,0.500400662422
R.Index_D_d_z,0.7512210607525999,0.8502064228057999,0.8625767350196,0.8809266209605999,0.9172702908518,0.9194201231001999,0.876910507679,0.8843375563620001,0.90765042305,0.9158444762229999,0.8638996720315999,0.8133032917976001,0.8107147336004001,0.8236862182615999,0.8313277006151999,0.8331546068192,0.8236333727835999,0.8258363008498,0.8310991168021999,0.8256585240366,0.8267048001289999
R.Middle_M_s_x,43.08759536742,41.26648635862,40.992685699460004,39.81565170289999,39.72557907102,39.701751709,41.36904830932,41.17828598024,40.707172393819995,41.849670410159995,40.73871078494,39.4046257019,41.227568054200006,41.427400207519995,40.257448577859996,38.649079895,39.16412048338,40.40055847168001,40.77282180786,40.37497329712,40.185913085900005
R.Middle_M_s_y,295.60166626,292.8004333496,295.96121215819994,291.034777832,294.20104370120004,291.93560180659995,287.00338745100004,290.0216430664,288.38865356419996,289.71661376960003,291.3588623046,286.31046752919997,288.1636535646,287.28972778319996,287.2739746092,286.2156555176,286.04887695340005,286.40572509759994,284.6779724122,284.49612426740003,284.255523682
R.Middle_M_s_z,59.318137359640005,47.20892944336,59.94178237916001,38.332025909440006,46.25516967774,47.864649963359994,48.444429016140006,59.46669464112,56.776431274420005,57.9015182495,56.095188903819995,49.7733291626,53.67634658813999,50.077685546880005,52.7760177612,48.3625465393,48.894214630099995,47.95897293092,45.260469055179996,44.92042770384,44.238887786899994
R.Middle_M_e_x,34.57342071534,35.47902297972,32.30596427914,34.496343231199994,33.97329483034,32.112709045420004,33.93551712038,31.279509735119994,30.618641281140004,32.23086280822,30.72406730654,29.592032241840002,30.58669052124,31.334061050400003,29.123742294320003,27.552760314939995,28.161948776259997,29.2436870575,30.1500984192,29.364751052880003,28.9948368073
R.Middle_M_e_y,321.890576172,313.52374877939997,312.8018798828,306.0802062988,309.2407836916001,306.1296997072,298.56674804680006,301.7968749998,299.3827941894,302.2829711912,301.6377563474,294.6365661622,297.341711426,295.1915771484,296.0456542968,294.5449829102,293.8894836424,293.809082031,291.87538452139995,291.92365112320005,291.918701172
R.Middle_M_e_z,1.8438123345330006,-13.079294466966001,-1.2080951929060002,-23.657478714,-15.703844833379998,-14.09799365996,-14.079469108588,-2.679842686654,-5.484054088592001,-4.135284209252,-6.282282352438,-12.943246269220001,-8.786403465272002,-12.65024890898,-9.658654785164,-14.13854541778,-13.688023948680001,-14.648648071299998,-17.465013122560002,-17.71124916078,-18.3324432373
R.Middle_M_d_x,0.13331711590302,0.09039451926941999,0.13567808866480002,0.08308240100746,0.08984505683192001,0.11853342503299999,0.11610448807479998,0.1546092003584,0.157572990656,0.1502363711596,0.15641893148400002,0.1532631129026,0.16620009541480002,0.1576480805874,0.1738976061346,0.173313653469,0.17184315621860002,0.1742594271898,0.1659165591002,0.1719689041378,0.174793675542
R.Middle_M_d_y,-0.411418610811,-0.323677921295,-0.2630347579718,-0.23499489128620002,-0.2349060326814,-0.22169792652120002,-0.18060838580120003,-0.1839176028966,-0.1717177301646,-0.196274214983,-0.16054627001280003,-0.1300455197694,-0.14335228204720002,-0.1234191566706,-0.137005060911,-0.1300959423184,-0.12246260493979999,-0.11563319861899998,-0.1124165445566,-0.1160107061266,-0.119691342115
R.Middle_M_d_z,0.8990657567978,0.9416430592538001,0.9551012873648,0.9682154655458,0.9677392244338001,0.967795884609,0.9765621542929999,0.970668113232,0.9724479079246,0.9689541935921999,0.9742750763892001,0.979571568966,0.975607049465,0.9797489523890001,0.9751685380938,0.9762058854101999,0.9774733424186002,0.9778698325156,0.9797107219693999,0.9782455444336,0.977303028107
R.Middle_P_s_x,34.57342071534,35.47902297972,32.30596427914,34.496343231199994,33.97329483034,32.112709045420004,33.93551712038,31.279509735119994,30.618641281140004,32.23086280822,30.72406730654,29.592032241840002,30.58669052124,31.334061050400003,29.123742294320003,27.552760314939995,28.161948776259997,29.2436870575,30.1500984192,29.364751052880003,28.9948368073
R.Middle_P_s_y,321.890576172,313.52374877939997,312.8018798828,306.0802062988,309.2407836916001,306.1296997072,298.56674804680006,301.7968749998,299.3827941894,302.2829711912,301.6377563474,294.6365661622,297.341711426,295.1915771484,296.0456542968,294.5449829102,293.8894836424,293.809082031,291.87538452139995,291.92365112320005,291.918701172
R.Middle_P_s_z,1.8438123345330006,-13.079294466966001,-1.2080951929060002,-23.657478714,-15.703844833379998,-14.09799365996,-14.079469108588,-2.679842686654,-5.484054088592001,-4.135284209252,-6.282282352438,-12.943246269220001,-8.786403465272002,-12.65024890898,-9.658654785164,-14.13854541778,-13.688023948680001,-14.648648071299998,-17.465013122560002,-17.71124916078,-18.3324432373
R.Middle_P_e_x,19.730838775640002,22.906544876099996,18.88041496278,22.239424896259997,19.7545894623,18.08751754762,20.796359634399998,17.3268386841,17.23567962646,17.28436470032,16.721465873699998,16.42441844942,16.766201019300002,17.995201110840004,15.13101596834,14.03409805298,14.17910099032,14.87710342408,16.06932697298,14.959718513499999,14.465764045699999
R.Middle_P_e_y,297.3238830566,279.551727295,277.21432495119996,270.1787353516,273.962689209,270.4489562988,262.0135070802,265.1222106934,262.5534423828,266.5541137696,264.77156982419996,256.92459106440003,259.87520751959994,257.351348877,258.5207519532,256.8033111572,256.24185180660004,256.1750976562,254.1634887694,254.24651184080003,254.265472412
R.Middle_P_e_z,-25.464080429099997,-34.87936248778,-19.68270378114,-42.3327102661,-34.177603530899994,-31.93415260314,-30.787663269059998,-18.44578437806,-21.3783203125,-21.11239891054,-21.497543716419997,-26.824688339240005,-22.698068237319998,-26.01095886228,-23.23718681336,-27.59594650268,-26.931197357180004,-27.516959381099998,-30.42129936218,-30.40939826964,-30.9607143402
R.Middle_P_d_x,0.3477392077446,0.29730125665659995,0.3174737989902,0.2898393094538,0.33622964024540003,0.33165355324760004,0.31070157289500006,0.329938650131,0.3164668083192,0.353439694643,0.33111943602559996,0.311374473572,0.3268129885198,0.3154238820078,0.3308858454228,0.319675642252,0.3306523025036,0.3397264957428,0.3329678952692,0.3406356990336,0.34356880188
R.Middle_P_d_y,0.58164280503972,0.8033360362054001,0.8415384769438001,0.8489619731904,0.8342209100725999,0.8437421798708,0.8643742442132,0.8672453522682,0.8709034323694,0.844879925251,0.871774482727,0.8917748332023999,0.8859700798988002,0.8948074698448,0.8873509526255999,0.8924768447875999,0.8902532815932,0.8899305462836,0.8917729258538,0.8909510374069999,0.890385448933
R.Middle_P_d_z,0.6385717034338001,0.5155059814453999,0.43686884641659995,0.4416131436824,0.4368488669394,0.4217714607716,0.3950985670092,0.3728170335294,0.3758516132832,0.40145766735079996,0.35979520082480004,0.3282543659212,0.328969013691,0.315940564871,0.3210913956164,0.318226993084,0.313161224127,0.304296857119,0.30637720823279996,0.3002730369568,0.298620581627
R.Middle_I_s_x,19.730838775640002,22.906544876099996,18.88041496278,22.239424896259997,19.7545894623,18.08751754762,20.796359634399998,17.3268386841,17.23567962646,17.28436470032,16.721465873699998,16.42441844942,16.766201019300002,17.995201110840004,15.13101596834,14.03409805298,14.17910099032,14.87710342408,16.06932697298,14.959718513499999,14.465764045699999
R.Middle_I_s_y,297.3238830566,279.551727295,277.21432495119996,270.1787353516,273.962689209,270.4489562988,262.0135070802,265.1222106934,262.5534423828,266.5541137696,264.77156982419996,256.92459106440003,259.87520751959994,257.351348877,258.5207519532,256.8033111572,256.24185180660004,256.1750976562,254.1634887694,254.24651184080003,254.265472412
R.Middle_I_s_z,-25.464080429099997,-34.87936248778,-19.68270378114,-42.3327102661,-34.177603530899994,-31.93415260314,-30.787663269059998,-18.44578437806,-21.3783203125,-21.11239891054,-21.497543716419997,-26.824688339240005,-22.698068237319998,-26.01095886228,-23.23718681336,-27.59594650268,-26.931197357180004,-27.516959381099998,-30.42129936218,-30.40939826964,-30.9607143402
R.Middle_I_e_x,17.629408741013997,22.523006820699997,19.318283844,21.86744918824,18.736693573000004,17.549797439560002,20.963180923480003,18.5035320282,18.457257080079998,17.499878692619998,17.85402755738,18.39612579344,18.85354614258,19.85611305234,16.96008472444,16.020422172540002,16.09670448306,16.59236221312,17.69504585266,16.598303222640002,16.0674228668
R.Middle_I_e_y,280.6064453124,263.7972839354,262.15571899400004,255.8308441162,259.8062072752,256.4171173094,247.8345703124,250.91108703600003,248.37583007799998,252.30599975579997,251.3949432374,243.8275604248,246.5011901856,244.4503631592,245.50313110340002,243.92579956040004,243.2521697996,243.40985107440002,241.4581207276,241.7486724854,241.85722351099997
R.Middle_I_e_z,-14.163451528556,-15.5400347471206,0.19898514747600055,-21.93170108796,-13.659952926642001,-11.31291999819,-10.265563964860002,2.025454545018,-0.8867592215560001,-0.6352397084239998,-0.48070167302960004,-5.683662033081999,-1.741051459314,-4.738406848906,-2.03272380829,-6.320150947570001,-5.717433261870001,-6.150659751891999,-9.011812210083999,-8.87933807373,-9.37581634521
R.Middle_I_d_x,0.07984234541650001,0.015373064135223,-0.017550760507596,0.014909616729695202,0.04079954475164,0.02155302874742,-0.006686569377768001,-0.04716450423,-0.04896355569362001,-0.008638282358886801,-0.0453956067562,-0.07903044223784,-0.08366546183826,-0.07458951473236,-0.07331316471102,-0.07961631268262,-0.0768618285656,-0.0687514081597,-0.06516245454548,-0.06567814648152001,-0.0641980841756
R.Middle_I_d_y,0.6655382037162001,0.6314733505248,0.6035825967788,0.5750954985618,0.5674234628678,0.5624275922774,0.5683234572409999,0.5696136355398,0.5682703852653999,0.5710963368413999,0.5361651182174,0.5249582886696,0.5360605359075999,0.5171003818512,0.521775341034,0.5161594510080001,0.5206554412841999,0.5116596341134,0.5092596173286001,0.500941389799,0.497350484133
R.Middle_I_d_z,-0.45772314071639997,-0.775163555145,-0.7969025492670001,-0.8177179694175999,-0.822393333912,-0.8265452384949998,-0.8225715994834,-0.8205330729486,-0.8213475823402,-0.8207704305646001,-0.8424020767214001,-0.8473796248436001,-0.8400040984154,-0.852651488781,-0.8499223232268,-0.8527814626691999,-0.85029501915,-0.8564090728758,-0.8581402301792,-0.862973022461,-0.865171194077
R.Middle_D_s_x,17.629408741013997,22.523006820699997,19.318283844,21.86744918824,18.736693573000004,17.549797439560002,20.963180923480003,18.5035320282,18.457257080079998,17.499878692619998,17.85402755738,18.39612579344,18.85354614258,19.85611305234,16.96008472444,16.020422172540002,16.09670448306,16.59236221312,17.69504585266,16.598303222640002,16.0674228668
R.Middle_D_s_y,280.6064453124,263.7972839354,262.15571899400004,255.8308441162,259.8062072752,256.4171173094,247.8345703124,250.91108703600003,248.37583007799998,252.30599975579997,251.3949432374,243.8275604248,246.5011901856,244.4503631592,245.50313110340002,243.92579956040004,243.2521697996,243.40985107440002,241.4581207276,241.7486724854,241.85722351099997
R.Middle_D_s_z,-14.163451528556,-15.5400347471206,0.19898514747600055,-21.93170108796,-13.659952926642001,-11.31291999819,-10.265563964860002,2.025454545018,-0.8867592215560001,-0.6352397084239998,-0.48070167302960004,-5.683662033081999,-1.741051459314,-4.738406848906,-2.03272380829,-6.320150947570001,-5.717433261870001,-6.150659751891999,-9.011812210083999,-8.87933807373,-9.37581634521
R.Middle_D_e_x,19.16286711693,25.3319431305,22.84174308778,24.63309669494,21.609609222419998,20.68564796448,24.29964103698,22.632371902440003,22.500346374519996,21.309564208959998,21.9441856384,22.78578071594,23.468027496339996,24.23894271852,21.474388504020006,20.516369247440004,20.66794509888,21.13352432252,22.11569099426,21.10050621032,20.5797939301
R.Middle_D_e_y,276.0438232424,263.0371154786,262.02753906260006,256.32315368620004,260.2795471192,257.1562408448,248.5407257082,251.56485290520004,249.2228424072,252.87264404280003,252.68124084459996,245.4000091552,247.7744384766,246.198562622,247.09738464359998,245.7032714844,244.8651367186,245.13341369639997,243.26365356440002,243.6868408204,243.868591309
R.Middle_D_e_z,-2.00857346057,0.6872806549059998,16.301874160766,-5.6899681091316,2.5668293222779397,4.855158185958,5.861453485488001,17.97317504882,15.074226570140002,15.395455932620001,15.432584571839996,10.12892131804,14.03561496736,11.058968925479999,13.74388179778,9.442142009742,10.040704345702,9.60453758238,6.76868095398,6.862187480924,6.35377550125
R.Middle_D_d_x,-0.09670094847680001,-0.17037091553220002,-0.21370899379240002,-0.16774531304839999,-0.1742514669894,-0.19019930660719997,-0.2023668974636,-0.2504272520542,-0.2452262043952,-0.2310695290566,-0.2480810642242,-0.2662465274334,-0.27988293766980005,-0.26583254337319995,-0.2738068699836,-0.27269346714020004,-0.27726025581360003,-0.2754358947276,-0.2681261658668,-0.27307292223,-0.27368965745
R.Middle_D_d_y,0.2698571920393601,0.04610663428902,0.007774520013473998,-0.029860140010719998,-0.028709566220639998,-0.04483019113541999,-0.04283056631686,-0.03965297713874,-0.05137398764492,-0.03436877578498,-0.07801803126938,-0.09537401646377999,-0.07722655087708,-0.1060338497162,-0.09669654369354,-0.1078093171118,-0.09783156365151999,-0.10453954040998,-0.1095113009214,-0.11755607128159999,-0.121995858848
R.Middle_D_d_z,-0.7384903222322,-0.984238278866,-0.9766913771630001,-0.9851127028465999,-0.9842059135435999,-0.9806453227996,-0.9781548380853999,-0.9672798991202001,-0.9680844783784,-0.9723126530647999,-0.9651913166048001,-0.9590834498406,-0.9569049000742,-0.9581610083582,-0.9569012641906001,-0.9560331106188,-0.9557810783388,-0.9556027293204,-0.9571370363235999,-0.9547735691070001,-0.9540497660639999
R.Ring_M_s_x,53.613137054460005,52.14316253664,51.75196380615999,50.7238243103,50.48781967164,50.43760070798,52.192845153819995,51.89007034299999,51.44979324340001,52.486914825439996,51.43948135378,50.1819137573,51.937466430680004,52.18035964966,50.92860336304,49.35213241576,49.84808654786001,51.050147247299996,51.460134887699994,51.022090148939995,50.8137435913
R.Ring_M_s_y,293.6992187498,291.09885864259996,294.12554931660003,289.1944824218,291.81701049779997,289.69475708,284.9948547364,287.98914794919995,286.49809570319997,287.3681518554,289.2378295896,284.40766601539997,286.15411987280004,285.3093444824,285.1755615236,284.23505859380003,283.9365478516,284.1524291992,282.4721557616,282.2040039064,281.928955078
R.Ring_M_s_z,56.014590454099995,44.78174133302,57.11950454712,36.171828460680004,43.8994644165,45.25729980468,46.01563339232,56.599790954599996,53.92736053466,54.99895401002,53.25235671995999,47.06599273682,50.78503265382001,47.329550170900006,49.80618362424,45.42706222532,45.981034851100006,45.02499313356,42.42899093628,42.00731277466,41.2827911377
R.Ring_M_e_x,54.37090148925999,55.53028182982,52.507254028320006,54.54151153566001,53.8420021057,52.15206069948,54.093808746360004,51.544260406499994,50.95220108032001,52.34732894896,50.98459472654,49.94771270752001,50.9318702698,51.68403701782,49.46424484252001,47.93814010622,48.50751724242,49.55342254637999,50.45843811036,49.65419692994,49.2745552063
R.Ring_M_e_y,315.8394531252,308.5294555664,308.0520263672,301.54453125000003,303.73869628899996,300.9869873048,294.16196899420004,297.3233947754,295.2578125,297.14989013679997,297.1909057618,290.81782836900004,293.2286376954,291.28699340820003,291.8244812014,290.5875610352,289.75786132819997,289.4804077148,287.656414795,287.5229492188,287.427825928
R.Ring_M_e_z,3.187441182146,-9.878533935544002,1.3590580463399995,-19.826594162,-12.227236557002001,-11.075883483883999,-10.693414497374002,-0.11743843555400002,-2.881809937953,-1.6452326416965999,-3.6629589021214004,-10.057207679748,-6.251783466338,-9.839759635926,-7.271538257600001,-11.685073280340001,-11.190525245679998,-12.1902238846,-14.811251068139999,-15.2129146576,-15.9161815643
