,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
R.Thumb_I_s_y,222.6520996092,249.0127197264,249.36983337420003,247.58560791,242.7363708498,237.7654907226,237.2165222168,238.79348754900002,239.0393096924,240.80894775400003,242.15231933599998,242.5389190674,242.62210083,244.83616027839997,244.9652038576,243.4928588868,242.1346343994,240.1306549072,237.739291382,235.79689636220002,235.1556427002,235.3773925782,234.87185974119998,234.08303833
R.Thumb_I_s_z,33.9573085785,34.59741210936,36.09977493286,38.596738433860004,41.70923080444,45.344348907480004,45.63904800414,46.462203216560006,56.12067337034,70.22902221682001,80.55468292236,81.9546722412,78.02304077148001,72.10870056152,63.24527740478,58.86410369872,60.30416412354,59.76002883911999,57.84712982178,57.37259140014,56.767939758320004,56.781499481180006,56.544802093499996,56.3643417358
R.Thumb_I_e_x,-31.026760864259995,-24.252779769880004,-26.574226760880002,-31.20691452026,-39.70779876708,-49.878926086419995,-51.080036163340004,-50.101660156239994,-54.243698883060006,-58.304902648920006,-61.091675567619994,-61.79738464358,-60.454374694820004,-54.94641799924,-49.48413391114,-46.3918701172,-47.919692230219994,-48.4041862488,-46.66486053466001,-46.2359802246,-45.68504486084,-45.571015930179996,-46.0133354187,-46.57831192020001
R.Thumb_I_e_y,234.46786804200002,267.44515380840005,268.040698242,266.2759948732,261.2002441408,255.78647766119997,255.7932556152,257.6217102052,257.86469116219996,258.86975097659996,258.57229614260007,257.6983703614,258.4334167482,262.6581237792,262.962182617,260.46297607400004,258.0583618164,254.97241516120002,250.2646362306,246.40895690919996,244.91616516140002,244.929345703,244.47963256819997,243.819610596
R.Thumb_I_e_z,16.185521125780003,14.968210411060003,16.92052822114,19.64190826418,23.05010147094,27.06360816958,28.25450096132,29.03625335694,38.706159973160005,53.1809288025,63.26987228394,63.31641159057999,59.51403503418,54.33583297727999,44.923146820060005,38.32190246584,38.56024475098,36.773685455320006,32.45765419007999,30.537971496580003,29.32679977416,29.207189559939998,29.05160064698,28.9903583527
R.Thumb_I_d_x,0.547633576393,0.48392903208739996,0.49326332211480006,0.5015764474866,0.5216391801833999,0.5512223124504,0.5624098539354001,0.5521433234214,0.5525914907456,0.5897980570794,0.6318200230597999,0.6247887253762,0.6113036870955999,0.5747775673864,0.5503531575203999,0.49896779656420004,0.4824596226216,0.45632100105280005,0.3900795876978,0.346796363592,0.32253163456879996,0.3171710789202,0.3227695286276,0.329341500998
R.Thumb_I_d_y,-0.38427293896680004,-0.599025785923,-0.6067742943764001,-0.6074088215828,-0.6000474572182,-0.5856543302534001,-0.6037151932717999,-0.6118883609771999,-0.6117959499358,-0.5869484186172,-0.5336239099502,-0.492658895254,-0.5138434290884,-0.5791864871976001,-0.5848739981652,-0.5515027046204001,-0.517496693134,-0.482334381342,-0.40705447793000005,-0.34487564563740003,-0.3172019839286,-0.3104237794876,-0.3122378230096,-0.316423654556
R.Thumb_I_d_z,0.5773767054082001,0.6379189014436,0.6232959389686,0.6160028100016002,0.6063929796217999,0.5940959215164,0.5649709939958,0.5663166522978,0.5659449219704,0.5540368914606001,0.5617296934126,0.6057148694992,0.6015142083168,0.5775909543039999,0.5954409122468,0.6675899267196,0.7066440224648,0.7470208048821999,0.8251189827919999,0.8720838785171999,0.8917948961256,0.8961226582526001,0.8934867143632002,0.889612436295
R.Thumb_D_s_x,-31.026760864259995,-24.252779769880004,-26.574226760880002,-31.20691452026,-39.70779876708,-49.878926086419995,-51.080036163340004,-50.101660156239994,-54.243698883060006,-58.304902648920006,-61.091675567619994,-61.79738464358,-60.454374694820004,-54.94641799924,-49.48413391114,-46.3918701172,-47.919692230219994,-48.4041862488,-46.66486053466001,-46.2359802246,-45.68504486084,-45.571015930179996,-46.0133354187,-46.57831192020001
R.Thumb_D_s_y,234.46786804200002,267.44515380840005,268.040698242,266.2759948732,261.2002441408,255.78647766119997,255.7932556152,257.6217102052,257.86469116219996,258.86975097659996,258.57229614260007,257.6983703614,258.4334167482,262.6581237792,262.962182617,260.46297607400004,258.0583618164,254.97241516120002,250.2646362306,246.40895690919996,244.91616516140002,244.929345703,244.47963256819997,243.819610596
R.Thumb_D_s_z,16.185521125780003,14.968210411060003,16.92052822114,19.64190826418,23.05010147094,27.06360816958,28.25450096132,29.03625335694,38.706159973160005,53.1809288025,63.26987228394,63.31641159057999,59.51403503418,54.33583297727999,44.923146820060005,38.32190246584,38.56024475098,36.773685455320006,32.45765419007999,30.537971496580003,29.32679977416,29.207189559939998,29.05160064698,28.9903583527
R.Thumb_D_e_x,-43.743637847900004,-36.68546905518,-39.36237106322,-44.301985931400004,-53.173490905760005,-64.02849731446,-65.25965423586,-64.04546279906,-68.45349731444,-73.67040100096,-77.55794677733999,-78.18550415039999,-76.33317108153999,-70.05187835694001,-64.92477722166001,-61.667448425299995,-63.27731170653999,-63.503386688240006,-61.27839202882001,-60.60444793702,-59.84031677246001,-59.65170593262,-60.17871170042,-60.7993392944
R.Thumb_D_e_y,243.32531280540002,281.64187011699994,282.4269287108,280.70306396500007,275.3934753416,269.77690429700004,269.983666992,271.91016235359996,272.2391906738,272.79742431619997,271.3550109862,269.80277099619997,270.9862731936,276.6084960938,277.2538024902,274.6414245606,272.003601074,268.79172973640004,263.3988098144,258.696209717,256.8273559572,256.77957763679996,256.3251831054,255.737457275
R.Thumb_D_e_z,6.377606296538,5.486445236205999,8.22961921692,11.488486480720002,15.096610450740002,19.98607292176,21.64626541138,22.142955398519995,32.60777359006,49.24410171512001,59.914848327639994,57.759214019759995,53.49498825072,49.758959960940004,43.171794128420004,34.914128112780006,34.59055099486,31.60971069336,24.74768104552,21.127119064320002,19.13681411744,18.843037033079998,18.79824600222,18.8988456726
R.Thumb_D_d_x,0.6016497135162001,0.5886317253114,0.6054608464242001,0.6199922204018,0.6375397801398,0.6699180722238001,0.6713409304616,0.660175859928,0.6727698206902001,0.7274868249894,0.7796036124228001,0.7759033083915999,0.7517892837524,0.7151751756668,0.7310449004174,0.7232294917108,0.7271137237548,0.7148788332938,0.6918845057486,0.6802820444105999,0.670188033581,0.6666568040848,0.6706664681434,0.673301100731
R.Thumb_D_d_y,-0.4197011709212,-0.6721504569051999,-0.6811229825017999,-0.6830562829972,-0.6719854831698,-0.6623833060264,-0.6718519449234,-0.6764934659002,-0.6805676698682,-0.6594123363494,-0.6052038431166,-0.5730886220929999,-0.5943210721015999,-0.6604869842529999,-0.6766438126564001,-0.6712853670119999,-0.6602439165114,-0.6542820334434,-0.6218436002732,-0.5817459225656,-0.5639409422874,-0.5610547304154,-0.5608332276343999,-0.564255952835
R.Thumb_D_d_z,0.46411781311040007,0.4489187896252,0.4114752471446,0.38602753281560004,0.3765619337558,0.3350892245768,0.3128701269625999,0.32636642456060005,0.2887310743332,0.186390954256,0.1588452398776,0.263108149171,0.28497467637060003,0.21669421494012003,0.08291865885263999,0.16134269833560003,0.1879470169542,0.2444908499718,0.36503229141239996,0.44556135535220004,0.4824496746062,0.49069561362260006,0.485449951887,0.477787345648
R.Index_M_s_x,25.99748125077,30.34598464966,28.31100387574,24.19360122682,16.865261459339997,8.364750099176,7.001169013974,7.3816699028000015,3.3803559303279997,1.8330025672899999,2.226794624328,1.9959767103200001,2.4173344850560006,5.082606506346,8.538638401030001,9.119657325744,7.453244972228001,6.0234023094180005,5.564270114898,4.948459720612,4.854317092896001,4.838715553284,4.616956329346,4.30371141434
R.Index_M_s_y,218.00364379860002,235.7320495606,236.1338989258,234.510092163,230.34507141120002,226.1731689454,225.45837402360002,226.72740783700002,226.98990173320004,230.22834167460002,234.38368225080004,236.10412597660002,234.9030517578,233.9020477294,233.8071258544,233.0319702146,232.30252380360002,230.72767944319997,229.5739715576,228.99265441900002,228.82959899899998,229.0666503906,228.65362243639998,227.75430297900002
R.Index_M_s_z,45.8998752594,51.302661895739995,52.33684310914,54.37150878906,56.784532928459996,58.85959701536001,59.0686553955,60.64457855224,69.84994049072,82.79022369384,93.00696258546,95.54493103026,91.15659942626,85.51078643798,78.79634552002001,77.23343811036,78.35390472411999,78.48860626220001,78.52115173339999,78.77425384522,78.56088867186,78.60908660888,78.31181182862001,77.93966674800001
R.Index_M_e_x,0.035402011867999586,6.745571613311999,4.54845633507,-0.1296373829229002,-8.987727355956,-20.29417800904,-22.56277427674,-20.973685836799998,-25.58129043578,-29.24613418582,-30.49906768798,-31.12943916324,-30.27749404906,-25.41189689636,-19.789274978599998,-17.795748519900002,-20.425485610960003,-22.894341278080002,-23.561121749879998,-24.50573997496,-24.637071609499998,-24.66420135498,-25.031904220579996,-25.4919910431
R.Index_M_e_y,231.4636001588,260.400427246,260.2166381838,258.8974548338,255.05109863299998,250.29576110839997,249.37848205560005,251.3236450194,252.0704467774,255.99797668460002,261.2336242678,264.098815918,262.6058044434,261.99481201140003,260.393273926,259.799407959,258.40749511719997,256.9711608884,256.592059326,255.69843139640003,255.7058807374,255.98426513660002,255.503961182,254.574783325
R.Index_M_e_z,-11.510759735112,-8.529050064086,-7.669366550444001,-5.285160923004,-2.0902424693106,1.054606810026472,1.6305577516560004,2.8841819047920003,12.607419204722001,26.97939796446,38.66942977904,42.025920104979996,37.22382736206,30.505601120000005,21.91705207824,19.75021705628,21.02617797852,21.7421962738,22.2437538147,22.51907615662,22.40626945494,22.480335235600002,22.227819061279998,21.9191608429
R.Index_M_d_x,0.37672228813159997,0.34259604215639994,0.3449496567248,0.3530889630316,0.3752956092356,0.4160281002524,0.4291657686234,0.41162128448479995,0.42042252421399995,0.45116114020360004,0.47506586313240007,0.4808660089968,0.4746153473856,0.4426742792132,0.4112229287624,0.3907181799412,0.4047023534776,0.4197852134704,0.42279952168440005,0.42757267355920003,0.4281125366688,0.4282798945906,0.43039847612380006,0.432530105114
R.Index_M_d_y,-0.1955395519732,-0.35809918046,-0.34959772825240004,-0.3540198206902,-0.3586457133294,-0.3501762568948,-0.3472368955612001,-0.3570519328116001,-0.3640824079512,-0.37408561110480004,-0.38976790905,-0.40638568997400004,-0.40214775800720004,-0.40780935883540004,-0.38593853712079995,-0.38857019543640003,-0.3789535343648,-0.3809642136096,-0.392208778858,-0.3876751244068,-0.3901502668856,-0.39075028896339997,-0.3897736549377999,-0.38934022188199996
R.Index_M_d_z,0.8331896781920001,0.8685486674309999,0.8710817337036001,0.8660076975822,0.8546572685240001,0.8391276955606,0.8338016867638001,0.8384803414344001,0.8309625864028,0.810179400444,0.7887922406196,0.7769101977348,0.7829165339472001,0.7984842538834,0.8256898045539998,0.8344566583634,0.8321995258332,0.8237608075141999,0.8169523119926001,0.8166297912595999,0.8151700019838,0.8147945284841999,0.8141447663306,0.8132231831550001
R.Index_P_s_x,0.035402011867999586,6.745571613311999,4.54845633507,-0.1296373829229002,-8.987727355956,-20.29417800904,-22.56277427674,-20.973685836799998,-25.58129043578,-29.24613418582,-30.49906768798,-31.12943916324,-30.27749404906,-25.41189689636,-19.789274978599998,-17.795748519900002,-20.425485610960003,-22.894341278080002,-23.561121749879998,-24.50573997496,-24.637071609499998,-24.66420135498,-25.031904220579996,-25.4919910431
R.Index_P_s_y,231.4636001588,260.400427246,260.2166381838,258.8974548338,255.05109863299998,250.29576110839997,249.37848205560005,251.3236450194,252.0704467774,255.99797668460002,261.2336242678,264.098815918,262.6058044434,261.99481201140003,260.393273926,259.799407959,258.40749511719997,256.9711608884,256.592059326,255.69843139640003,255.7058807374,255.98426513660002,255.503961182,254.574783325
R.Index_P_s_z,-11.510759735112,-8.529050064086,-7.669366550444001,-5.285160923004,-2.0902424693106,1.054606810026472,1.6305577516560004,2.8841819047920003,12.607419204722001,26.97939796446,38.66942977904,42.025920104979996,37.22382736206,30.505601120000005,21.91705207824,19.75021705628,21.02617797852,21.7421962738,22.2437538147,22.51907615662,22.40626945494,22.480335235600002,22.227819061279998,21.9191608429
R.Index_P_e_x,-14.992432117456,-5.902633190156001,-7.657094192505999,-12.145218086234001,-20.622578048719998,-31.622808837879994,-33.750960540760005,-32.30219459536,-36.82305984496,-39.955758666979996,-40.6143989563,-41.63823623658,-41.209336090099995,-37.48988571168,-31.3319618225,-28.994475173940003,-31.42022857664,-34.4290145874,-35.45205383302,-36.03346939088,-36.155652618400005,-36.30266189576,-36.59204483034,-37.1292495728
R.Index_P_e_y,202.8211227418,227.2290435792,226.7396301272,225.32577514659997,221.23287353519999,215.71632995599998,214.73791503900003,217.08197631859997,217.8571258546,221.406161499,226.8536102296,230.14765014640003,228.55962829599997,228.213644409,226.1222351076,225.5927032474,223.8761047364,222.46057128900003,222.39081420899998,221.43286438,221.4959472656,221.7911041258,221.2337158204,220.273452759
R.Index_P_e_z,-29.86141929624,-24.116588592539998,-22.95308494566,-20.51292419432,-17.063265800479996,-12.32669620514,-11.717445182799999,-11.344449234004,-1.7536963939660004,13.126448631286001,23.88342247008,26.52924423216,22.237630081200003,15.808354187000003,7.942346096033999,5.339294147492,7.248440361022,8.3556930542,8.380502319336,8.508098793030001,8.252417373658002,8.384119987487999,8.25503768921,8.08714962006
R.Index_P_d_x,0.3872298121451999,0.3262131869794,0.31479657292380003,0.3098970472812,0.300077480078,0.2921797275544,0.2885574877264,0.2921765565872,0.28993940353400005,0.2762147724628,0.26088716387759997,0.271035182476,0.2819460213184001,0.311506599188,0.29770044684420005,0.28882927894599997,0.283568352461,0.297493803501,0.30668214559560003,0.2973147034648,0.29707878828039996,0.3001706063746,0.2981506526468,0.300139605999
R.Index_P_d_y,0.7385519087316,0.8555319070816001,0.8634143471718,0.8658561825751999,0.8722147107124002,0.8918472886086001,0.8934240698816,0.8831359148024,0.8824046969413999,0.8921666979788,0.8867039918899999,0.8756435751916001,0.8780939221382,0.8712590217589999,0.8838932991028001,0.8822340369225999,0.8906083345414,0.8900717258454,0.8820932745934,0.8837522387504,0.8823175191879999,0.8818848252298,0.8838729858399998,0.884674668312
R.Index_P_d_z,0.47283013463,0.402022320032,0.3941864013674,0.3927433252334,0.38617317080479996,0.3451207339762,0.3442618846892,0.3669743776322,0.37039127945920003,0.357285094261,0.38134979605680003,0.39967890381820004,0.3865129768848,0.37906058430680006,0.3604252934458,0.3716758668424,0.3553453207016,0.34525483846640004,0.3575507521628,0.3613608002662,0.365045762062,0.3635591983794,0.3603757023812,0.35674503445600003
R.Index_I_s_x,-14.992432117456,-5.902633190156001,-7.657094192505999,-12.145218086234001,-20.622578048719998,-31.622808837879994,-33.750960540760005,-32.30219459536,-36.82305984496,-39.955758666979996,-40.6143989563,-41.63823623658,-41.209336090099995,-37.48988571168,-31.3319618225,-28.994475173940003,-31.42022857664,-34.4290145874,-35.45205383302,-36.03346939088,-36.155652618400005,-36.30266189576,-36.59204483034,-37.1292495728
R.Index_I_s_y,202.8211227418,227.2290435792,226.7396301272,225.32577514659997,221.23287353519999,215.71632995599998,214.73791503900003,217.08197631859997,217.8571258546,221.406161499,226.8536102296,230.14765014640003,228.55962829599997,228.213644409,226.1222351076,225.5927032474,223.8761047364,222.46057128900003,222.39081420899998,221.43286438,221.4959472656,221.7911041258,221.2337158204,220.273452759
R.Index_I_s_z,-29.86141929624,-24.116588592539998,-22.95308494566,-20.51292419432,-17.063265800479996,-12.32669620514,-11.717445182799999,-11.344449234004,-1.7536963939660004,13.126448631286001,23.88342247008,26.52924423216,22.237630081200003,15.808354187000003,7.942346096033999,5.339294147492,7.248440361022,8.3556930542,8.380502319336,8.508098793030001,8.252417373658002,8.384119987487999,8.25503768921,8.08714962006
R.Index_I_e_x,-16.534473705292,-4.891137981414,-6.451319503782001,-10.661260032662,-18.412384223940002,-28.09151992798,-29.90488357544,-28.99338645936,-33.26086654662,-35.36386108398,-35.21342849732,-35.99619750978,-35.7644317627,-33.179233932520006,-27.9134059906,-26.023338699320004,-28.00387573242,-30.579115295399998,-31.463698577879995,-31.867131042480004,-31.973556900019997,-32.1451789856,-32.35848464966001,-32.8218040466
R.Index_I_e_y,189.52480773917998,213.75069274899997,213.48487243640002,212.0315063478,208.0357025148,203.204446411,202.239328003,204.22289428719998,204.8932037356,208.5723266602,214.0327728272,217.41693420379997,215.94643554659996,215.05419616700001,212.8485504152,212.2147094724,210.841317749,209.7718017576,209.7894439698,208.96778259299998,208.98711547839997,209.24288330079997,208.72047119139998,207.84211731
R.Index_I_e_z,-19.037071037284,-6.995644187928001,-5.6713030815100005,-3.2831557273880003,0.16112411171278004,5.1855572700499994,5.741182708738,5.961442661286,15.420990371694,30.15371551514,40.68364868164,43.3188270569,39.17955551146,32.657776260359995,24.90971832272,22.3101020813,24.4005504608,25.675846099860003,25.73318634034,25.917430496220003,25.62658843994,25.73577728272,25.61354255672,25.4863090515
R.Index_I_d_x,0.07037569731481999,-0.046370434016,-0.05527687221766,-0.06802975684401999,-0.10132291615014,-0.16188647151,-0.17631743252260001,-0.1516872018576,-0.1633032351732,-0.21050845980640004,-0.24759910404700003,-0.25865055918679997,-0.24961321055879998,-0.1976151466368,-0.15671839118,-0.13620716035359998,-0.1566174209118,-0.17649267017840004,-0.1828399807214,-0.19099933803080002,-0.19172169864179997,-0.1905933886768,-0.19408099353320002,-0.197468176484
R.Index_I_d_y,0.6092114806176,0.6178941607476001,0.607643842697,0.6094551444052001,0.6050038933752,0.5735879302024001,0.5729783535002,0.5895047426222,0.5943109393120001,0.588347351551,0.5877514004705999,0.5836200356486,0.5782322883604,0.603274512291,0.6085114836692,0.6132934689522,0.5975596785544,0.5816969990731999,0.5776903390886,0.5714423894882,0.5734480142594001,0.5752538204191999,0.5736502528192,0.569895327091
R.Index_I_d_z,-0.4966152310369999,-0.7848832011222,-0.7922565221786,-0.7898720383644001,-0.7896255135534,-0.802822124958,-0.8003637433052001,-0.7933618664740001,-0.7873469352722,-0.7805887699126001,-0.7701802968978,-0.7696925163270001,-0.7766763448716001,-0.7724356532096001,-0.7778428792954001,-0.7780004620551999,-0.7863119959831999,-0.7940155982970001,-0.7955069780349999,-0.7981038808822001,-0.7964919686318,-0.7954599738122,-0.7957736968993999,-0.797637462616
R.Index_D_s_x,-16.534473705292,-4.891137981414,-6.451319503782001,-10.661260032662,-18.412384223940002,-28.09151992798,-29.90488357544,-28.99338645936,-33.26086654662,-35.36386108398,-35.21342849732,-35.99619750978,-35.7644317627,-33.179233932520006,-27.9134059906,-26.023338699320004,-28.00387573242,-30.579115295399998,-31.463698577879995,-31.867131042480004,-31.973556900019997,-32.1451789856,-32.35848464966001,-32.8218040466
R.Index_D_s_y,189.52480773917998,213.75069274899997,213.48487243640002,212.0315063478,208.0357025148,203.204446411,202.239328003,204.22289428719998,204.8932037356,208.5723266602,214.0327728272,217.41693420379997,215.94643554659996,215.05419616700001,212.8485504152,212.2147094724,210.841317749,209.7718017576,209.7894439698,208.96778259299998,208.98711547839997,209.24288330079997,208.72047119139998,207.84211731
R.Index_D_s_z,-19.037071037284,-6.995644187928001,-5.6713030815100005,-3.2831557273880003,0.16112411171278004,5.1855572700499994,5.741182708738,5.961442661286,15.420990371694,30.15371551514,40.68364868164,43.3188270569,39.17955551146,32.657776260359995,24.90971832272,22.3101020813,24.4005504608,25.675846099860003,25.73318634034,25.917430496220003,25.62658843994,25.73577728272,25.61354255672,25.4863090515
R.Index_D_e_x,-13.889630121464041,-0.6456706523896,-2.203983330726,-6.276124668124,-13.71095104216,-22.753112030040004,-24.400989532480004,-23.752154541000003,-27.90898590086,-29.59913597104,-29.236993789679996,-29.886227416999997,-29.654109573339998,-27.31816101076,-22.52641677856,-20.98533554076,-22.753765869140004,-25.00845680234,-25.84395141602,-26.284693908680005,-26.386674499500003,-26.52580947876,-26.700747680680003,-27.099290847800003
R.Index_D_e_y,187.69839324935998,215.2122497556,215.26813659680002,213.9425781248,210.125628662,205.60830078140003,204.8807556154,206.65767211920002,207.12879028319998,210.4032043456,215.40865478519999,218.49460144020003,217.087121582,216.00830078120003,214.57550353979997,213.97310791,213.0150695802,211.81626586919998,211.31013183579998,210.4392089844,210.43398132320004,210.7193847658,210.30595397940002,209.53324890099998
R.Index_D_e_z,-8.057572937014001,7.755371570587999,9.043294906618002,11.37541084292,14.695730209340002,19.44840660098,19.900457763680002,20.25653915406,29.705397033700002,44.33677673338,54.82836837768,57.43466186524,53.29016647339999,46.88715744022001,39.25073165892,36.774834442140005,38.732932281500005,39.90586929321999,40.01120452882,40.21532211304,39.92528686522,40.01869583128,39.869561004640005,39.704345703099996
R.Index_D_d_x,-0.17168355584120001,-0.27533184885960005,-0.275453042984,-0.28438975811,-0.30490264296520003,-0.34621244668959994,-0.35694472193720006,-0.339910286665,-0.3470861852168,-0.37386044263820006,-0.3875905215742,-0.39625071287139996,-0.39627350568780007,-0.3801089167596,-0.3493631064892,-0.3267302811146,-0.3404860436918,-0.36127461791020005,-0.36445819139499996,-0.3620384812354,-0.3623267948626,-0.3644336879254,-0.3669219493866,-0.371122866869
R.Index_D_d_y,0.11788658946748001,-0.09478654563415999,-0.1156502619386,-0.123938985169,-0.13553824424740002,-0.1558974713088,-0.1713048368692,-0.157902956009,-0.14498477280139999,-0.1187381401656,-0.08923025578246,-0.06989009827376,-0.07397705614567998,-0.06187666803598,-0.11199831366531998,-0.11403764486306,-0.1409746050836,-0.1325898885728,-0.09862136840826,-0.09542659968136,-0.09383377581832,-0.09575573503971999,-0.102823521197,-0.109675168991
R.Index_D_d_z,-0.7122148334982,-0.9566495418548,-0.9542877316477998,-0.9506539225578001,-0.9426146745682,-0.9249903798104,-0.9182732343674,-0.9270817041396,-0.9263884186745999,-0.9198158502580001,-0.9173294067381998,-0.9154561281204,-0.915117251873,-0.9228198766707999,-0.9300595998764001,-0.9380831837654,-0.9294997930526,-0.9228614926340001,-0.9259741663932001,-0.9272629499436,-0.9273152947424,-0.9262919187544,-0.924547421932,-0.9220840930940001
R.Middle_M_s_x,36.05366249084,40.779561615,38.75841217042,34.61173477174,27.18970069886,18.47135925294,17.03873329164,17.51985588074,13.46934432982,11.74657154084,12.00872821806,11.724315834059999,12.16741695406,14.980533218400002,18.6526184082,19.36878585816,17.63154220582,16.0854320526,15.591435432439999,14.96898498536,14.87252521516,14.84929065706,14.61742649078,14.2861061096
R.Middle_M_s_y,217.8052947996,235.38494262720002,235.88518371600003,234.38160095220002,230.4636535644,226.48364868160002,225.8674346922,227.0953033446,227.4688415528,231.0344329834,235.63112487799998,237.40894165059998,235.994039917,234.48438110340004,234.2112579346,233.45379943840004,232.7820617674,231.1217651366,229.96377868660002,229.50301818840003,229.36563110360004,229.56877441420002,229.1767456056,228.25634765599997
R.Middle_M_s_z,40.42595710754,46.40882568357999,47.4665489197,49.43449707032,51.655309295660004,53.32140197753999,53.41106796266,55.16651382448,64.29175720214,76.96105957032,87.03352661129999,89.49645233156001,85.10155792238,79.63039093014,73.2794631958,71.96972961428,72.9601470947,72.8735244751,72.84369659428,73.09451904298001,72.87940521242001,72.91107788085999,72.59797668458,72.1924057007
R.Middle_M_e_x,19.44134368896,26.528451919559995,24.38215370176,19.69665489194,10.788968944561999,-0.7083397626872,-3.032250809668,-1.348722803592,-6.0004218578340005,-9.822660064702,-11.17727680206,-11.8871749878,-11.041302490234,-6.101986551284,-0.22603337839369986,1.923943185806,-0.76108570620372,-3.3857637882239997,-4.11111750603,-5.031315135954,-5.163630962369999,-5.207835578918,-5.581794834136,-6.067284584049999
R.Middle_M_e_y,228.99564056400004,256.90114135740004,256.9255493162,255.80029296900003,252.3712890626,247.98990173340002,247.25911560060004,249.09118042,250.00588684079997,254.4726043702,260.4289062502,263.3292114258,261.4729370118,259.9367431644,258.1074951172001,257.5342895508,256.28348693839996,254.6877349852,254.25556640639996,253.5936676026,253.63657836919998,253.8524902346,253.4133148194,252.448547363
R.Middle_M_e_z,-17.605391883840003,-13.60426139832,-12.685464286839998,-10.451342010499998,-7.6605307579040005,-5.300926589967999,-4.959637641904,-3.3798673152919996,6.155239200595401,19.92967624666,31.22804374694,34.376972198500006,29.607219696059996,23.28582878114,15.491287994379999,13.803209304800001,14.85001354216,15.142026329039998,15.49059658052,15.75978164674,15.63311805724,15.67755470274,15.394494819639998,15.0247430801
R.Middle_M_d_x,0.25417191684240004,0.2181491434576,0.22006486356240001,0.2283129006622,0.2510545402766,0.293593633175,0.30723699331279997,0.2888311445714,0.298033833504,0.3301714360716,0.3549202382564,0.3614333689214,0.3552679300306,0.3227211117744,0.2889853417874,0.2670372724532,0.2815455257894,0.29805571436879996,0.30159721970540004,0.30615501403780004,0.30670386552820006,0.30702486038199994,0.30919997692100004,0.311559915543
R.Middle_M_d_y,-0.1714445114136,-0.3293596446514,-0.3220758140088,-0.32786707878099997,-0.33535157442080005,-0.3292074084282,-0.3274535834788,-0.33670232892060004,-0.34498625993739995,-0.3587802767756,-0.37959253788,-0.3967750489712,-0.3900187134744,-0.38961255550400004,-0.36579214334480004,-0.368612587452,-0.3597485423088,-0.3607365489006,-0.3718470156192,-0.3687681078912,-0.3715280294416,-0.3717234551908,-0.37100176811200003,-0.370322585106
R.Middle_M_d_z,0.8880808711049999,0.918651533127,0.9207781434058001,0.9167037487030001,0.9079784274102,0.8973624944686,0.8935107350349998,0.8961998939514,0.889925909042,0.8730090498923999,0.8542435765265999,0.8437425374985998,0.8494806766509999,0.8624955296515999,0.8845936775208001,0.8903851509094001,0.8895220637322001,0.8837260603903999,0.877933716774,0.877652657032,0.8762987017632,0.8761032819747999,0.8756434440613999,0.875095129013
R.Middle_P_s_x,19.44134368896,26.528451919559995,24.38215370176,19.69665489194,10.788968944561999,-0.7083397626872,-3.032250809668,-1.348722803592,-6.0004218578340005,-9.822660064702,-11.17727680206,-11.8871749878,-11.041302490234,-6.101986551284,-0.22603337839369986,1.923943185806,-0.76108570620372,-3.3857637882239997,-4.11111750603,-5.031315135954,-5.163630962369999,-5.207835578918,-5.581794834136,-6.067284584049999
R.Middle_P_s_y,228.99564056400004,256.90114135740004,256.9255493162,255.80029296900003,252.3712890626,247.98990173340002,247.25911560060004,249.09118042,250.00588684079997,254.4726043702,260.4289062502,263.3292114258,261.4729370118,259.9367431644,258.1074951172001,257.5342895508,256.28348693839996,254.6877349852,254.25556640639996,253.5936676026,253.63657836919998,253.8524902346,253.4133148194,252.448547363
R.Middle_P_s_z,-17.605391883840003,-13.60426139832,-12.685464286839998,-10.451342010499998,-7.6605307579040005,-5.300926589967999,-4.959637641904,-3.3798673152919996,6.155239200595401,19.92967624666,31.22804374694,34.376972198500006,29.607219696059996,23.28582878114,15.491287994379999,13.803209304800001,14.85001354216,15.142026329039998,15.49059658052,15.75978164674,15.63311805724,15.67755470274,15.394494819639998,15.0247430801
R.Middle_P_e_x,-0.5253118514959993,5.8151432037360005,4.142067384722,-0.33683738410520003,-8.804659843454,-19.877842330940002,-21.884134292619997,-20.4041812897,-24.98184013366,-28.309608459459998,-29.028353881839998,-30.081262969980003,-29.620924758940003,-25.983317565920004,-19.73114166258,-17.33049468996,-19.769762802120002,-22.850779724120002,-23.909236907959997,-24.444811248760004,-24.582646560660002,-24.763183212279998,-25.056531906140002,-25.613340377800004
R.Middle_P_e_y,197.87104949940002,221.43109741199996,221.05357971200002,219.81829223620002,216.03627319340004,210.7624664306,209.65655212380003,211.91355285659998,212.8850952148,217.0657043458,223.0876068114,226.34765930159998,224.39282836899997,223.47897033700002,221.41314392099997,221.05698242160003,219.3823089598,217.70520629900003,217.5623565674,216.7589508058,216.8798706054,217.15827941880002,216.6343780516,215.64166259799998
R.Middle_P_e_z,-36.7361465454,-27.923021698000003,-26.67608375548,-24.457994461060004,-21.37062263488,-17.06653232576,-16.045243453959998,-15.499782943719998,-6.2497449114976,7.638604259492001,17.855042457579998,20.46686401366,16.49268627166,10.343080711368,2.6499972850084,-0.007564386725399996,1.858460772038,3.077087259292,3.0862801075,3.167584848404,2.8232195377340004,2.895837450028,2.7339495658879995,2.5565218925499997
