,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
L.Pinky_D_e_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky_D_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.hand.palm_position_x,31.24192848208,35.034007263179994,34.8886253357,35.714102935780005,36.117510986320006,35.5473274231,35.45472869872,33.84264450072,31.30727653504,30.683213424679998,30.69337501526,31.3373363495,31.83607635498,32.03575134276,32.1473751068
R.hand.palm_position_y,265.5871734622,276.84624633799996,276.8711486818,277.4705017088,279.88252563460003,282.46497802760007,280.76608276359997,277.5829101564001,275.8187072754,277.4301879882,276.0752502442,274.565533447,275.08419799800004,275.3091918944,275.2647247315
R.hand.palm_position_z,14.86407546998,15.596361541739999,15.5027606964,15.015665054320001,14.14439888002,13.77452907562,15.337985229500001,15.56069316864,15.505970954899999,14.88071632384,14.41694335936,13.908118057260001,14.017669486999997,13.90801448822,13.845210552200001
R.pitch,25.153493553796,33.75666332898,34.2653942658,35.326767426180005,38.3946131805,42.62311982426,42.23160176515999,37.964332431360006,31.620009376939997,32.07722361134,33.315659865739995,33.863824900180006,33.7520946154,33.72658932268,33.60412642
R.roll,-9.77110003498,-14.39061827932,-14.272571947799998,-14.733935180660001,-21.297730144939997,-26.864630130679995,-24.86561815238,-27.3758728696,-24.241601817240003,-25.552682939980002,-26.871365721800004,-27.347937054059997,-27.16073693464,-26.75626200652,-26.56445611975
R.yaw,-13.65741163602,-11.49835585854,-11.42519838448,-10.737780646860001,-9.71219938574,-10.186021396082001,-9.077115411944002,-9.610587172546001,-13.435532596719998,-13.673212254340001,-12.89897837174,-11.92331145062,-11.55394830562,-11.38634058408,-11.34586086985
R.Arm direction_x,-0.5233552098276,-0.5122645020486001,-0.5133458018302001,-0.5096807241438,-0.4972205638884001,-0.47704544067380006,-0.49309481382379994,-0.50805747509,-0.506766194105,-0.48619771599780004,-0.4870922684668001,-0.5017994701862,-0.5069715619090001,-0.5085059404371999,-0.5081409513949999
R.Arm direction_y,0.6537965297698,0.6606190443041999,0.6599436283112,0.659982740879,0.6649116754532,0.6602732181552,0.6325565576554,0.6298061490056,0.6555034756661999,0.6838051199914,0.676729118824,0.6527915477752,0.6427532434462,0.6406791210173999,0.6418659985065001
R.Arm direction_z,-0.5456320881842001,-0.5487864851954001,-0.5485889077188,-0.5519464850425999,-0.5573008656501999,-0.5799800038338001,-0.5971650838852,-0.587521123886,-0.559738457203,-0.5440428853034001,-0.5519679188728001,-0.5674708724024,-0.5743208289146,-0.5752841115,-0.5742828547955
R.wrist position_x,56.12188949582001,57.48836975096001,57.22822875976,57.33940353395999,56.621442413340006,55.801192474340006,55.05450134276,54.5490753174,55.84901199341999,55.18131561278,54.406650543219996,54.32293167112,54.57813034058,54.65281448362,54.7394180298
R.wrist position_y,237.870767212,240.55264587399998,240.15682983380003,239.73291015620003,238.8961883544,237.8854431154,236.76414489739994,236.6929656982,240.64617309559998,241.4741455078,238.9213409424,237.0160156248,237.6960632324,237.9829071046,238.0409240725
R.wrist position_z,69.71544036864,69.6696899414,69.34875335694,68.46886901858,65.67151565552,62.48193206786,64.8275100708,67.16504364014,69.46425628661999,68.32058563230001,67.43625793458,67.01692199706,67.35406799315999,67.33937377928001,67.3535461426
R.elbow position_x,184.2326843262,182.7478118896,182.75206909180002,181.9670532226,178.20232238780002,172.44883117659998,175.6265563966,178.7798095704,179.76399536139996,174.06687622060002,173.5109466552,177.02345275859997,178.54333190919996,178.993209839,178.99056243900003
R.elbow position_y,77.85097045898,79.0174041748,78.78673706052,78.35325775146,76.31130523683998,76.43476257322,82.09076690674001,82.69211883544,80.36179504393999,74.26941833496,73.44684600832,77.39475860595999,80.52938232422,81.32339630126,81.0911979675
R.elbow position_z,203.2607940674,203.85952453600004,203.49027099600002,203.43138732920002,201.9432922362,204.29923706059998,210.84692688,210.82630920419996,206.3320739746,201.3505096434,202.404019165,205.77547912600002,207.7875823976,208.0084289552,207.77777862550002
R.Thumb_M_s_x,23.29907951356,24.246006774900003,23.99413833618,24.16167640686,23.42248840334,22.790248107900002,21.91350593566,21.214561462400003,22.34869918824,21.9047973633,21.17429466248,20.975778198259995,21.18112182618,21.231981658939997,21.31726264955
R.Thumb_M_s_y,240.2175354002,245.16594848639997,244.7589996338,244.684503174,246.3492736816,246.891314697,245.1414581302,245.9329681398,248.54504089359997,250.12577514659998,248.08124389660003,246.2600646972,246.83873901380002,246.97967834460002,246.9899902345
R.Thumb_M_s_z,61.69685440063999,60.054051208500006,59.62278137208,58.467223358160005,56.690510559079996,54.60785903932001,55.86792144775999,59.51254653932,63.16731948852,62.565731048580005,61.55545806884,60.68334503172,60.763768768320006,60.568986511240006,60.5333442688
R.Thumb_M_e_x,23.29907951356,24.246006774900003,23.99413833618,24.16167640686,23.42248840334,22.790248107900002,21.91350593566,21.214561462400003,22.34869918824,21.9047973633,21.17429466248,20.975778198259995,21.18112182618,21.231981658939997,21.31726264955
R.Thumb_M_e_y,240.2175354002,245.16594848639997,244.7589996338,244.684503174,246.3492736816,246.891314697,245.1414581302,245.9329681398,248.54504089359997,250.12577514659998,248.08124389660003,246.2600646972,246.83873901380002,246.97967834460002,246.9899902345
R.Thumb_M_e_z,61.69685440063999,60.054051208500006,59.62278137208,58.467223358160005,56.690510559079996,54.60785903932001,55.86792144775999,59.51254653932,63.16731948852,62.565731048580005,61.55545806884,60.68334503172,60.763768768320006,60.568986511240006,60.5333442688
R.Thumb_M_d_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_M_d_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_P_s_x,23.29907951356,24.246006774900003,23.99413833618,24.16167640686,23.42248840334,22.790248107900002,21.91350593566,21.214561462400003,22.34869918824,21.9047973633,21.17429466248,20.975778198259995,21.18112182618,21.231981658939997,21.31726264955
R.Thumb_P_s_y,240.2175354002,245.16594848639997,244.7589996338,244.684503174,246.3492736816,246.891314697,245.1414581302,245.9329681398,248.54504089359997,250.12577514659998,248.08124389660003,246.2600646972,246.83873901380002,246.97967834460002,246.9899902345
R.Thumb_P_s_z,61.69685440063999,60.054051208500006,59.62278137208,58.467223358160005,56.690510559079996,54.60785903932001,55.86792144775999,59.51254653932,63.16731948852,62.565731048580005,61.55545806884,60.68334503172,60.763768768320006,60.568986511240006,60.5333442688
R.Thumb_P_e_x,-11.598378181453999,-9.59907875061,-9.786000823974,-9.441349029540001,-10.405693244944,-12.03209381104,-13.361903953540002,-12.37971992492,-13.073679351800001,-14.98994750976,-15.5884952545,-15.07050266266,-14.545500373839996,-14.12046890258,-13.894969463349998
R.Thumb_P_e_y,249.713796997,260.77578125,260.8370056154,261.7220092772,264.92116088859996,265.135522461,266.9709655762,273.36025390619994,272.53170166,269.55021972680004,266.96341552719997,266.33411865240004,267.61363525400003,268.2836914062,268.38935852049997
R.Thumb_P_e_z,37.65467910766,34.47082443236,34.24478683472,33.48684387208,33.15201950072,32.29667892458001,38.14535446166,46.78797225952,48.660961151100004,45.14870834352,43.243890380879996,42.20956420898,42.44267578124,42.12996139528,41.936519622800006
R.Thumb_P_d_x,0.7710877299308001,0.7486683487891999,0.7472317337990001,0.7433139324188,0.7482944965362,0.770285701752,0.7803078413010001,0.7431204915046001,0.7835588455198,0.8161282539370001,0.8132092237474001,0.797359752655,0.7902888298036,0.782011926174,0.778910189867
R.Thumb_P_d_y,-0.2103811979294,-0.34529644846900004,-0.3556526482104,-0.37687725424779994,-0.41081843972200005,-0.40356999039639996,-0.4828784644604,-0.6067037940024,-0.5305956602098,-0.4296773970128,-0.41768202185620007,-0.44404700398459995,-0.45954999327659996,-0.47125422954580004,-0.473363548517
R.Thumb_P_d_z,0.5314444541932,0.5659123659134,0.5613725423814,0.5525771617888001,0.5206819415094,0.49353323578839997,0.39203110337259994,0.2814732551574,0.32088712453839996,0.38527232408519996,0.405060005188,0.4086482405662,0.40527077317239996,0.4078794240952,0.411370038986
R.Thumb_I_s_x,-11.598378181453999,-9.59907875061,-9.786000823974,-9.441349029540001,-10.405693244944,-12.03209381104,-13.361903953540002,-12.37971992492,-13.073679351800001,-14.98994750976,-15.5884952545,-15.07050266266,-14.545500373839996,-14.12046890258,-13.894969463349998
R.Thumb_I_s_y,249.713796997,260.77578125,260.8370056154,261.7220092772,264.92116088859996,265.135522461,266.9709655762,273.36025390619994,272.53170166,269.55021972680004,266.96341552719997,266.33411865240004,267.61363525400003,268.2836914062,268.38935852049997
R.Thumb_I_s_z,37.65467910766,34.47082443236,34.24478683472,33.48684387208,33.15201950072,32.29667892458001,38.14535446166,46.78797225952,48.660961151100004,45.14870834352,43.243890380879996,42.20956420898,42.44267578124,42.12996139528,41.936519622800006
R.Thumb_I_e_x,-32.957303237919994,-30.30211677552,-30.43303565978,-29.556376266500003,-29.75393295288,-32.129365158080006,-35.88381347654,-34.65794448854,-36.49174728392,-39.66202316284,-40.40814132692,-39.49002838136,-38.733708190920005,-38.04146347046,-37.715160369900005
R.Thumb_I_e_y,255.1534362794,270.4318725587999,270.81114501959996,272.1967956544,275.9110717774,275.94595947260007,280.98364257820003,291.232647705,288.45163574199995,282.9490478514,280.22570190420004,280.3488952638,282.02317504900003,282.9502502442,283.094421387
R.Thumb_I_e_z,20.327614212039997,16.3523979187,16.23527679444,15.16497135162,14.312720108040002,14.1911813736,26.41225166322,40.9770339966,41.79741897584,37.31232223511999,35.6212600708,34.63494186402001,34.864812469460006,34.204942321779995,33.781717300400004
R.Thumb_I_d_x,0.7280086755752,0.7100490450858,0.7081282496452002,0.6898820400238,0.6635836005212,0.6892730593681999,0.7724304676058,0.7640730500222,0.8031659364699999,0.8461745262146001,0.8512357711791999,0.8375128507614,0.8295793175694,0.8204149246214,0.8169575333595
R.Thumb_I_d_y,-0.188663607836,-0.3311735391616,-0.3420815587042,-0.3592521607876,-0.3769192874432,-0.3707639217378,-0.48059062361719995,-0.6129669070246,-0.5460035800932002,-0.4595376253128,-0.45485468506820004,-0.4806627213956,-0.4942018270494001,-0.5030168533326,-0.5043373405935
R.Thumb_I_d_z,0.5916535317898,0.6214050173760001,0.6176694512366,0.6283824920654,0.6461285591126,0.620961511135,0.40240840911860004,0.19929690957079998,0.235397866368,0.26876337528239996,0.2614322304724,0.25978569984440003,0.2598968505858,0.2718032479286,0.2796840369705
R.Thumb_D_s_x,-32.957303237919994,-30.30211677552,-30.43303565978,-29.556376266500003,-29.75393295288,-32.129365158080006,-35.88381347654,-34.65794448854,-36.49174728392,-39.66202316284,-40.40814132692,-39.49002838136,-38.733708190920005,-38.04146347046,-37.715160369900005
R.Thumb_D_s_y,255.1534362794,270.4318725587999,270.81114501959996,272.1967956544,275.9110717774,275.94595947260007,280.98364257820003,291.232647705,288.45163574199995,282.9490478514,280.22570190420004,280.3488952638,282.02317504900003,282.9502502442,283.094421387
R.Thumb_D_s_z,20.327614212039997,16.3523979187,16.23527679444,15.16497135162,14.312720108040002,14.1911813736,26.41225166322,40.9770339966,41.79741897584,37.31232223511999,35.6212600708,34.63494186402001,34.864812469460006,34.204942321779995,33.781717300400004
R.Thumb_D_e_x,-48.184063720699996,-45.403083801280005,-45.50777130125999,-44.014729309079996,-41.81619338989999,-44.13035354614,-51.92604598996,-50.49072570802,-52.951398468,-57.00301971435999,-57.804671478299994,-56.645885467540005,-55.755541229260004,-54.96831817628,-54.6161899567
R.Thumb_D_e_y,259.05629882799997,277.3848083498,277.97018432619996,279.602960205,282.9219055174,282.60256958,290.61491699199996,303.0678771974,299.7491760254,292.9274230958,290.11640625000007,290.6537536622,292.5492675782,293.6266113282,293.8058929445
R.Thumb_D_e_z,9.311253070831999,5.209391117096,5.187903499602,3.4830702781679994,0.021965292096399924,-0.3166905641562,20.80602426531,43.96638412476,42.691507720960004,37.02782135008,35.760053253159995,34.765335083000004,34.9425453186,33.99684448242,33.367034912099996
R.Thumb_D_d_x,0.7564866900442,0.7545267462730001,0.7532163023945999,0.7224182009697999,0.6026965260504001,0.5996349573134,0.8015574932100001,0.7910919427874,0.8224139332771999,0.8664507389067999,0.8692258238794001,0.8572003960610001,0.8505036950114,0.8457579255106001,0.8444679677485
R.Thumb_D_d_y,-0.19724996686000001,-0.3474066257476,-0.35770478844660003,-0.37005240321160005,-0.3502996146678,-0.3326006174088,-0.48123103976259995,-0.5913524985312,-0.5644867300987999,-0.4985740423204,-0.4941937029362,-0.5148870587350001,-0.5259410381316,-0.5334491968153999,-0.5352037847045
R.Thumb_D_d_z,0.5475982904434,0.556765449047,0.5519872426988,0.5836915254593998,0.7140442728994,0.7248925447466001,0.28011777978389807,-0.14936421066514,-0.04467355539100001,0.014215215481839998,-0.006934866053053999,-0.006515158154069998,-0.0038839571410779995,0.010397702269258,0.0207198029384
R.Index_M_s_x,30.702248382580002,33.44039611816,33.16262435916,33.52349395754,34.342142486579995,34.69018630981999,33.541468048080006,33.51369781496,33.63186340332,33.44269485474,33.0885246277,33.119120025620006,33.338866424559995,33.32509155276,33.3776359558
R.Index_M_s_y,259.0979614258,264.5504394532,264.16247558579994,264.0014160156,264.8120300292,264.7230773926,263.1322814942,263.495159912,266.5128295898,267.9191833496,265.6900939942,263.7601257326,264.33706665040006,264.5352478026,264.56710815450003
R.Index_M_s_z,58.39493103026,59.31801986693999,59.10076446534,58.36386871338,56.97017440798,55.59805984497999,57.171584320060006,58.73959197997999,59.921865081780005,59.23384857176001,58.59395828246001,58.01446609496001,58.14887619016,58.03943557737999,57.996917724599996
R.Index_M_e_x,5.197676658640001,9.84992485047,9.721784019469998,10.799704360959998,12.296944618240001,12.384026145919998,12.263111877460002,10.967233467096,6.973694133758,6.52621297836,6.967206096647999,7.936384487152,8.492630767821998,8.659455680846,8.74715900421
R.Index_M_e_y,277.6691162108,292.90745239239993,293.0064331054,294.06132202140003,298.9081176758,303.31330566400004,301.2793273924,298.2354675296,294.21721191399996,296.267034912,295.58174438460003,294.4211486818,294.9241455078,295.0499145508,294.9393005375
R.Index_M_e_z,3.0775316983454197,3.833679628372,3.804678058626,3.4190770149240004,4.194542646406001,6.080391311644,6.866723060606001,6.580145549772,5.517236995696,5.280257225034001,5.087751007078,4.490262031554,4.425027561187999,4.191254043580001,4.052152395245001
R.Index_M_d_x,0.3823311746122,0.354067248106,0.3518214583396,0.3410593152044,0.3308743715286,0.3347911417486,0.31936494111999997,0.33839785456640004,0.4001100599766,0.40398705601699997,0.3920525252822,0.377965414524,0.372914892435,0.370204293728,0.3696765750645
R.Index_M_d_y,-0.2790156960484,-0.4256078481674,-0.43291634917259997,-0.4511664330956,-0.5117451012134,-0.5791972517967999,-0.5725455999376001,-0.5214141428472,-0.41581258177740005,-0.42547035217279994,-0.44864110946639996,-0.4601885497572001,-0.45907869338999996,-0.4579918682574,-0.45585349202150005
R.Index_M_d_z,0.8294934034348002,0.832759451866,0.8299339652062001,0.8246614456178,0.7921046853068001,0.7432062268256001,0.7550211668016,0.7828564524650001,0.8165541887284,0.8097845792771998,0.8030698657038,0.8033399939539999,0.8063363671304,0.808202469349,0.8096520900725
R.Index_P_s_x,5.197676658640001,9.84992485047,9.721784019469998,10.799704360959998,12.296944618240001,12.384026145919998,12.263111877460002,10.967233467096,6.973694133758,6.52621297836,6.967206096647999,7.936384487152,8.492630767821998,8.659455680846,8.74715900421
R.Index_P_s_y,277.6691162108,292.90745239239993,293.0064331054,294.06132202140003,298.9081176758,303.31330566400004,301.2793273924,298.2354675296,294.21721191399996,296.267034912,295.58174438460003,294.4211486818,294.9241455078,295.0499145508,294.9393005375
R.Index_P_s_z,3.0775316983454197,3.833679628372,3.804678058626,3.4190770149240004,4.194542646406001,6.080391311644,6.866723060606001,6.580145549772,5.517236995696,5.280257225034001,5.087751007078,4.490262031554,4.425027561187999,4.191254043580001,4.052152395245001
R.Index_P_e_x,-9.32928242683,-3.3088883876800006,-3.35740532875,-2.3285831928259997,-2.087255954742,-0.7238690927612199,-0.24713393598786002,-3.5875596284880005,-7.6830620765679996,-4.096540641784,-2.679717683796,-1.3716139793428002,-0.6194590806960001,-0.4696278333666,-0.399724125862
R.Index_P_e_y,286.37724914579996,306.2338256836,306.4661804198,305.6820861816,308.69003906240005,312.58448486300006,290.47908325180003,276.8955932616001,292.3483581544,311.48286132820004,312.28291015639996,310.6062500002,310.68973388680007,310.44307250960003,310.211090088
R.Index_P_e_z,-28.41451911926,-27.77392997742,-27.779499435439998,-28.8499797821,-28.16372413634,-26.71351203918,-25.581172180179998,-19.44379463196,-26.888418197620002,-26.390400695800004,-26.17978439332,-27.150776672379997,-27.484243011460002,-27.89475212098,-28.086833000200002
R.Index_P_d_x,0.39242504239099996,0.35816303491580004,0.35599579811119997,0.3573321819306,0.3915162742138,0.35677711963659997,0.3405100107192,0.3961594760418,0.3989347934724,0.28913530111339997,0.26257470846180003,0.2533496528864,0.24801734387879998,0.2484798938036,0.24896433949450003
R.Index_P_d_y,-0.2383786916734,-0.3627237677574,-0.3663540184497999,-0.31629967093459993,-0.2662491679194,-0.25234750509262,0.29396633952858,0.5808391332626001,0.050867378339199985,-0.41415181756020003,-0.45458055138600006,-0.44053401350980004,-0.4291155278684,-0.4189785599708,-0.4156750440595
R.Index_P_d_z,0.8525731682776,0.8603114247321999,0.8596736550332,0.8783150434494,0.8807433009147999,0.8926005125044,0.8831827163696,0.7083323001861999,0.8820330500603999,0.8620274543763999,0.8510551691054001,0.8612212777135999,0.8685222148896001,0.8733327627181999,0.8747746944429999
R.Index_I_s_x,-9.32928242683,-3.3088883876800006,-3.35740532875,-2.3285831928259997,-2.087255954742,-0.7238690927612199,-0.24713393598786002,-3.5875596284880005,-7.6830620765679996,-4.096540641784,-2.679717683796,-1.3716139793428002,-0.6194590806960001,-0.4696278333666,-0.399724125862
R.Index_I_s_y,286.37724914579996,306.2338256836,306.4661804198,305.6820861816,308.69003906240005,312.58448486300006,290.47908325180003,276.8955932616001,292.3483581544,311.48286132820004,312.28291015639996,310.6062500002,310.68973388680007,310.44307250960003,310.211090088
R.Index_I_s_z,-28.41451911926,-27.77392997742,-27.779499435439998,-28.8499797821,-28.16372413634,-26.71351203918,-25.581172180179998,-19.44379463196,-26.888418197620002,-26.390400695800004,-26.17978439332,-27.150776672379997,-27.484243011460002,-27.89475212098,-28.086833000200002
R.Index_I_e_x,-17.695611381539997,-11.2371049881,-11.216518211379999,-10.054558181766,-10.57148685456,-8.041512441634,-1.778345942498,-4.098977804184,-15.66705245972,-11.85468502044,-10.210186004631998,-8.310773563388,-7.260940265657998,-7.1211330413819995,-7.05040717125
R.Index_I_e_y,285.2427307128,307.27164916979996,307.58695678699996,304.31112060559997,301.92825927719997,299.5058288574,270.5440368654,258.9373229982,285.58308715820004,314.35419921899995,315.48807983380004,314.91873168940003,315.298803711,314.6821777342,314.36360168449994
R.Index_I_e_z,-46.90483093259999,-46.8340171814,-46.86283645628,-47.92640380858,-45.666574096699996,-39.035052871720005,-20.91561889648,-9.516836833962,-42.016460800180006,-45.3310798645,-45.154051971419996,-46.135540771479995,-46.50716171264,-46.99997253418,-47.21155166625
R.Index_I_d_x,0.40211749672900005,0.3835696637632,0.3802263975142,0.37378512024879995,0.4104698359967999,0.35402991473679996,0.07408053949484,0.024742588732624003,0.3862679481506,0.375341486931,0.36432646512980005,0.33571877479539997,0.32131701111800004,0.32180197834979996,0.32176217436800003
R.Index_I_d_y,0.05239743664856,-0.05021023228768,-0.05422351807356,0.06632774732998001,0.3271370977162,0.6327493429182,0.9644640803337999,0.8688270449636001,0.32730583846578,-0.13891624212259998,-0.15506713688360002,-0.20863924920539997,-0.2229882866144,-0.2050892859696,-0.2008998394015
R.Index_I_d_z,0.890256869793,0.9221331238746,0.9232579469679999,0.9229234576224,0.8467935562134,0.5961200892924,-0.2257209867238,-0.48026946783040003,0.731899443269,0.916356062889,0.9179811358451999,0.9184889793394,0.9203349590302,0.9243167638778,0.9252600073814999
R.Index_D_s_x,-17.695611381539997,-11.2371049881,-11.216518211379999,-10.054558181766,-10.57148685456,-8.041512441634,-1.778345942498,-4.098977804184,-15.66705245972,-11.85468502044,-10.210186004631998,-8.310773563388,-7.260940265657998,-7.1211330413819995,-7.05040717125
R.Index_D_s_y,285.2427307128,307.27164916979996,307.58695678699996,304.31112060559997,301.92825927719997,299.5058288574,270.5440368654,258.9373229982,285.58308715820004,314.35419921899995,315.48807983380004,314.91873168940003,315.298803711,314.6821777342,314.36360168449994
R.Index_D_s_z,-46.90483093259999,-46.8340171814,-46.86283645628,-47.92640380858,-45.666574096699996,-39.035052871720005,-20.91561889648,-9.516836833962,-42.016460800180006,-45.3310798645,-45.154051971419996,-46.135540771479995,-46.50716171264,-46.99997253418,-47.21155166625
R.Index_D_e_x,-23.159449005120003,-16.730502319339998,-16.654203414919998,-15.21357765196,-15.478567504899999,-10.129977130894002,0.70393948778476,-0.24399124383980003,-20.92417259214,-18.09515914918,-16.17031764984,-13.88813667298,-12.68712158204,-12.56424007418,-12.482409954100001
R.Index_D_e_y,280.740133667,304.329937744,304.73767700199994,299.589111328,292.1482849122,287.35657348639995,261.92504882799994,254.45879516579998,279.0988830566,312.407196045,314.9418273926,315.414361572,315.8345581054,314.76226806660003,314.385971069
R.Index_D_e_z,-59.33905944823999,-60.04921722413999,-60.12058868408,-60.70860900877999,-55.08995742798,-39.41702461242001,-9.462716913218,3.717624187468,-51.05798912046,-58.3970298767,-58.47077865600001,-59.62995758056,-60.06190185545999,-60.55866241452001,-60.7751541138
R.Index_D_d_x,0.3720055222511999,0.37597881555539997,0.3721657574176,0.3530932664872,0.33585005402560003,0.14293845891933998,-0.1698924481868,-0.263842755556,0.35980757176874,0.42711018323899996,0.40792302489279997,0.38172560930240007,0.3713783860206,0.37253682017320006,0.371776878834
R.Index_D_d_y,0.30423509180540004,0.20133645832520003,0.1950102508068,0.323183453083,0.669360268116,0.8315183162687999,0.5899002969264,0.3065191298726,0.443791729212,0.13325668424360002,0.037386581860495996,-0.033921875432120004,-0.03666807115078,-0.0054815376643062,-0.00153100443276115
R.Index_D_d_z,0.8474819898604,0.904474031925,0.9073863506318001,0.8748388290404,0.6449545323847999,0.0261427104474,-0.7838588953018,-0.9057921886443999,0.6188197821378,0.8942590355873999,0.9114227056501999,0.9235842108725999,0.9277127265928,0.9279830932616001,0.928319454193
R.Middle_M_s_x,40.59139022826,43.66176910402,43.395684814460004,43.80408248904,44.57315673826,44.7852531433,43.766013336179995,43.52027130128,43.39255065918,43.13208770754,42.79518737792,42.88495788576,43.13879470826,43.1573539734,43.219997406
R.Middle_M_s_y,260.8675842284,266.2141662598,265.87952880880005,265.68950805659995,265.8256347656,265.490093994,264.0213073732,263.624053955,266.6022399902,267.8679016112,265.5405090332,263.550201416,264.1214477538,264.3683654782,264.412445068
R.Middle_M_s_z,53.70349960327999,55.18188323976,55.01583862304,54.388214874279996,52.66388320922,50.93193283082,52.81745986938,53.82678604126001,54.531957244880005,53.714408874499995,53.10711059568,52.63538208008,52.832196044919996,52.78102416992,52.75703239444999
R.Middle_M_e_x,24.434830570248,29.45075187682,29.336927795419996,30.444307708719997,31.69326133728,31.473070907559997,31.54815711974,29.878269958500006,25.758072662359996,25.176087188719997,25.572430801399996,26.57634735108,27.173796844460004,27.393973922740003,27.5005683899
R.Middle_M_e_y,278.39672546400004,292.8046813966,292.97080078140004,293.9044189453999,297.32459716799997,301.04736328120003,299.2535827636,295.0485656736,291.357495117,293.12156982420004,292.1744140624,290.86363525400003,291.360784912,291.5765625002,291.49559021
R.Middle_M_e_z,-1.9444343090056002,-0.3447858572006,-0.3067551851272,-0.5434351563454001,-0.538359826803,0.4324683055284,1.8187765121479997,0.7696324139832,-0.8522626996024002,-1.349160599708,-1.536380267142,-1.9558176040639998,-1.897826695444,-2.0229228496559997,-2.12146317959
R.Middle_M_d_x,0.2553519994018,0.22491398751720001,0.2225041866302,0.21144159436219997,0.20384667813780002,0.21068835258479995,0.19336875081080002,0.21590832471840002,0.2790961742402,0.2841848373414,0.27257997989640004,0.2581120491028,0.25267377495779997,0.2494828253984,0.24878723174349998
R.Middle_M_d_y,-0.2776972591878,-0.42084100842479993,-0.428766310215,-0.4465498745442,-0.49852569103239996,-0.5627554178237999,-0.5576118230818,-0.497347378731,-0.3917948126792,-0.3996830821036,-0.42152771353720003,-0.43228247165700007,-0.43110973835,-0.43061689734459996,-0.4286377578975
R.Middle_M_d_z,0.8799021124841999,0.8788058042524,0.8755759119986001,0.8693885803221999,0.8420177340505999,0.7992415308954,0.8071425676344001,0.8397214531898,0.8765512585642,0.8714764595032001,0.8648279547690001,0.864000451565,0.866197478771,0.8673674821854,0.8685474097729999
R.Middle_P_s_x,24.434830570248,29.45075187682,29.336927795419996,30.444307708719997,31.69326133728,31.473070907559997,31.54815711974,29.878269958500006,25.758072662359996,25.176087188719997,25.572430801399996,26.57634735108,27.173796844460004,27.393973922740003,27.5005683899
R.Middle_P_s_y,278.39672546400004,292.8046813966,292.97080078140004,293.9044189453999,297.32459716799997,301.04736328120003,299.2535827636,295.0485656736,291.357495117,293.12156982420004,292.1744140624,290.86363525400003,291.360784912,291.5765625002,291.49559021
R.Middle_P_s_z,-1.9444343090056002,-0.3447858572006,-0.3067551851272,-0.5434351563454001,-0.538359826803,0.4324683055284,1.8187765121479997,0.7696324139832,-0.8522626996024002,-1.349160599708,-1.536380267142,-1.9558176040639998,-1.897826695444,-2.0229228496559997,-2.12146317959
R.Middle_P_e_x,15.5128904343,21.730598831179996,21.601528930660002,21.77922554016,18.67931289672,12.48190364838,12.42437305452,8.270077896112001,4.470564699172,3.063138723374,3.0215797424340005,4.058686208726,4.799613285064,5.255847835541999,5.456665277480001
R.Middle_P_e_y,290.18515930160004,310.0096618652,310.37190551739997,309.890057373,307.4359375,293.87419433599996,279.615905762,270.03560180659997,263.5156433106,267.26667480460003,267.97071533220003,267.8346679686,267.8090393068,267.3330261232,267.024230957
R.Middle_P_e_z,-39.12592926024,-36.99692611694,-36.86317977906,-37.515517425540004,-38.17722473144,-34.92742538452,-28.895911025980002,-23.79818458556,-22.53427543638,-24.611728286740004,-26.114759063719998,-27.67740058896,-27.266889953620005,-26.945810317979998,-26.90509700775
R.Middle_P_d_x,0.21463208198559997,0.1872957020996,0.1876656085252,0.21022028327000003,0.3157264769078,0.460737514496,0.4639548778532,0.52422811985,0.5164481163024,0.5364739060402,0.5470976948736,0.5462924242017999,0.5428116321564,0.5370846271514,0.534798771143
R.Middle_P_d_y,-0.2872286140916,-0.41740349531180004,-0.422161668539,-0.3878215253356,-0.24530739784220001,0.1740255475044,0.47642222642879994,0.6068300008774,0.6754605531692001,0.6272558569908,0.587196803093,0.5586970329281999,0.5713800072670001,0.5881632089614001,0.5936903357505
R.Middle_P_d_z,0.8968536257742,0.8892036557198001,0.8868816733357999,0.8969656944276,0.9131422519682,0.8578529953953999,0.7451573967932,0.5960304617884,0.5260190367698,0.564364397526,0.5962867975234001,0.6240215539934001,0.6154692769048,0.6046446800234,0.6012663245200001
