,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
R.Index_M_d_y,-0.6527494370935999,-0.9245951294899999,-0.9322486281393999,-0.9321910500527999,-0.9033497095108001,-0.8744585156442,-0.8839455485343999,-0.9056748032568,-0.9016993045806,-0.8947053551673999,-0.8734275698662,-0.8392585635184,-0.8068836450576,-0.8074591398238,-0.795563697815,-0.7744457602502,-0.7543500661852,-0.7248452425004,-0.7013105273250001,-0.6810878038404,-0.6729901194574,-0.6661217331886,-0.6443600296973999,-0.6314641356466001,-0.6207738161088,-0.6415543913842001,-0.6291610121728001,-0.6228714704513999,-0.6384679436684,-0.62466660738,-0.6090592940646666
R.Index_M_d_z,-0.061248677969,-0.2625348210336,-0.2542673349382,-0.26605054736160005,-0.32499254941940003,-0.3790581285956,-0.3769859850408,-0.3439446747302,-0.34124246239660005,-0.3431430518628,-0.3722557425498,-0.4257077336308,-0.46784753203400004,-0.4657715320586,-0.4777525722978,-0.4978724956514,-0.5156643271447999,-0.5462830662724001,-0.5738418221471999,-0.5931679844858,-0.5948805212972,-0.5991769075391999,-0.6083691835402,-0.6231316447259999,-0.6346404552458,-0.6303338527678,-0.6433187007904,-0.6479484677316,-0.6330480575562,-0.6428606748582,-0.6592195828753332
R.Index_P_s_x,5.9539260864340005,5.061582803723999,9.37836456298,10.99915828704,7.903988742828,4.332990217208,2.483747816086,1.8964913249014,-2.8374263048158,-7.143280124664,-11.767660522452,-15.67207012178,-18.43727035522,-18.64890708922,-19.542448425280003,-21.24861907962,-22.035294723539998,-23.22025222778,-23.46910858154,-22.987485885620004,-24.0505809784,-24.676567459140003,-25.313027191160003,-25.814535903939998,-26.100628280639995,-23.519119644160003,-22.949335479739997,-22.540809631340004,-21.87728538514,-22.365171051020003,-21.909727096566666
R.Index_P_s_y,205.51543273919998,217.6332275388,221.33179321300003,220.9187774658,217.33222961419997,212.66123352059998,209.4855072022,209.15208129879997,205.74785766600002,201.4875854492,199.5542022706,200.9670837402,205.65800170880001,209.63837890599999,210.51165466320003,209.12016601560003,208.02226257299998,206.87425537100003,205.2958282472,204.65463562,203.5923370362,204.19312438959997,204.3702941894,204.5103485106,205.2607025146,207.3654663086,206.51651306159997,205.84552612279998,205.97857971180002,205.8682250978,205.16052754733334
R.Index_P_s_z,-44.414044570918,-59.444058990479995,-60.93971939086,-58.87085494995999,-52.9203300476,-45.731307983380006,-40.19867630004,-39.05373764038,-36.283720397959996,-33.40202255248,-28.4519443512,-22.773997497559996,-20.39105339052,-22.473629379280002,-23.17756958006,-22.20787200926,-21.12720222474,-18.153612136840003,-15.036145400999999,-12.940520477300002,-12.54466228486,-11.23743591308,-9.418423080434,-6.5857553482040005,-4.657084846496,-5.3990676879879995,-5.039237117768001,-4.84824771881,-6.004915428162,-5.118884468079999,-4.034302870433333
R.Index_P_e_x,-6.512490463239999,-7.78313970566,-2.0674960374848,0.46394029557700006,-4.03774945736,-9.624493217458,-10.741711807240002,-9.533437538142,-13.94961833954,-18.37720565796,-23.66063041686,-28.8869037628,-33.692644882219994,-34.69645690918001,-35.607745361339994,-37.6960472107,-38.76947479246,-39.92319641112,-40.27339782716,-39.65853729248,-40.89688415526,-42.46052398682,-45.460755920400004,-46.48458862306,-46.53042449952,-42.84133377073999,-41.07075042724,-39.492798614499996,-37.668638610840006,-37.85388717648,-37.99970753986667
R.Index_P_e_y,225.4306152346,249.8364105226,254.376211548,254.17855224619998,248.67380981419996,240.97059326160002,237.7889190674,239.50041503920002,236.40484619139997,231.670529175,228.29070434600004,227.6159027098,229.9663665772,233.33444213880003,233.53965454099998,231.39113464380003,229.69928894040004,227.6483825684,225.2399536134,223.93999938960002,223.11402282720002,223.6511932372,222.3988769532,221.2361267088,221.01636962879996,224.18379821759999,222.94663391120002,222.26384277339997,223.14851074220002,222.68486022940002,221.4253133136667
R.Index_P_e_z,-34.04961662294,-39.94534225462,-41.98454666138,-39.760739135760005,-31.590877532959997,-21.53400840758,-15.59246673584,-16.02433795932,-13.502931976320003,-10.052289009076002,-3.665540063380399,3.6225704073908,7.148192787172,5.156187820434,4.999140453338,6.355846405027999,7.723445701600001,11.372978973388001,15.00131759644,17.59718284606,17.74528923032,18.54728660584,19.757584381100003,22.99657745362,25.621141815199998,25.0307029724,26.324790573120005,27.17291679384,26.21542434694,27.432262802140002,28.507851282766666
R.Index_P_d_x,0.3133840560912,0.3228939771654,0.2877290248872,0.26483705043780004,0.3001944899562,0.35086684823039993,0.3324650704862,0.28732853531860003,0.2793411612512,0.2824013292788,0.298968565464,0.3321979165076,0.38349356651300004,0.4034074783322,0.403853625059,0.4134597063066,0.4206681847570001,0.4198829889298,0.4224306046964001,0.4190812528134,0.42348677515980004,0.44705773592,0.5064788579941999,0.5196091651918,0.513569533825,0.4857268691064,0.4555408418176,0.4261435031890001,0.39696713685999996,0.3893593609332,0.4044741094113333
R.Index_P_d_y,-0.5006331324578001,-0.8095319986342,-0.8306792378423999,-0.8360928535462001,-0.7878727197645999,-0.7116480350494,-0.711498582363,-0.7629043102263999,-0.770663332939,-0.7587466478348001,-0.7223856449128,-0.669904923439,-0.6110699772834,-0.5956778049467999,-0.5788838624956,-0.5598533749584,-0.5449227452278,-0.5222254514694,-0.5013606131074,-0.4848005175592,-0.49074124097819993,-0.48914200067540003,-0.45320720672599996,-0.42045695781719994,-0.396070063114,-0.4227836191655999,-0.41302465200440003,-0.41272791028019995,-0.4316221714018,-0.42274094223979997,-0.40886841217666664
R.Index_P_d_z,-0.260543745756,-0.49016382098199995,-0.4765000879764,-0.4803950607776001,-0.5361852765086,-0.6082780003546,-0.6185573339463999,-0.5789190411566,-0.5726693391802,-0.5869716286660001,-0.6230870723724,-0.6635637760162,-0.692288696766,-0.6945654988288,-0.7083134770392,-0.7180421590806001,-0.7252551198007999,-0.7422471761706,-0.7550895571707998,-0.7676647663118,-0.7614367365838002,-0.7487360835075999,-0.7334340810775999,-0.7436483740808,-0.7611419439316001,-0.7649515151977999,-0.7884370803831999,-0.8049563527107999,-0.8099632382391999,-0.8182791948320001,-0.8180531263353333
R.Index_I_s_x,-6.512490463239999,-7.78313970566,-2.0674960374848,0.46394029557700006,-4.03774945736,-9.624493217458,-10.741711807240002,-9.533437538142,-13.94961833954,-18.37720565796,-23.66063041686,-28.8869037628,-33.692644882219994,-34.69645690918001,-35.607745361339994,-37.6960472107,-38.76947479246,-39.92319641112,-40.27339782716,-39.65853729248,-40.89688415526,-42.46052398682,-45.460755920400004,-46.48458862306,-46.53042449952,-42.84133377073999,-41.07075042724,-39.492798614499996,-37.668638610840006,-37.85388717648,-37.99970753986667
R.Index_I_s_y,225.4306152346,249.8364105226,254.376211548,254.17855224619998,248.67380981419996,240.97059326160002,237.7889190674,239.50041503920002,236.40484619139997,231.670529175,228.29070434600004,227.6159027098,229.9663665772,233.33444213880003,233.53965454099998,231.39113464380003,229.69928894040004,227.6483825684,225.2399536134,223.93999938960002,223.11402282720002,223.6511932372,222.3988769532,221.2361267088,221.01636962879996,224.18379821759999,222.94663391120002,222.26384277339997,223.14851074220002,222.68486022940002,221.4253133136667
R.Index_I_s_z,-34.04961662294,-39.94534225462,-41.98454666138,-39.760739135760005,-31.590877532959997,-21.53400840758,-15.59246673584,-16.02433795932,-13.502931976320003,-10.052289009076002,-3.665540063380399,3.6225704073908,7.148192787172,5.156187820434,4.999140453338,6.355846405027999,7.723445701600001,11.372978973388001,15.00131759644,17.59718284606,17.74528923032,18.54728660584,19.757584381100003,22.99657745362,25.621141815199998,25.0307029724,26.324790573120005,27.17291679384,26.21542434694,27.432262802140002,28.507851282766666
R.Index_I_e_x,-10.215507125859999,-11.402926826464,-5.051268625259999,-3.0231441020979997,-8.296731853476,-14.644595527659998,-15.1742963791,-13.4455722809,-17.961211013779998,-22.32915267944,-27.95573692324,-33.66468009948,-39.28811950684,-40.488704681399994,-41.11103744506,-43.33515701294,-44.537950134300004,-45.65967712402,-46.10550231932,-44.94836807252,-45.89571228026,-48.543614196780005,-53.76950759888,-55.35581817626,-55.135102844219986,-50.60284957884001,-48.40470809936,-46.30234146117999,-43.30125045776,-42.65564575194001,-43.73649724326666
R.Index_I_e_y,234.86201934820002,266.98027343740006,271.9637756348,272.1923461916,265.6830688476,256.2496612548,252.93804016119998,255.87417297359997,253.05899047840003,248.0587158202,243.9343078614,242.15423889160002,243.2906555176,246.2970703126,246.12123107920002,243.65607299800004,241.7203247072,239.29533081059998,236.5041473388,234.8165405274,234.2852142336,234.9074920652,232.834765625,230.888092041,230.15975341799998,233.9318969726,232.58048400879997,231.8720062256,233.15639038120003,232.51115722679998,230.892888387
R.Index_I_e_z,-24.502951049780002,-26.026275634779996,-28.47405891418,-26.9472354889,-17.7111410141,-5.978081417092,0.26471544653182,-1.2835594415656,0.8973361253744001,4.667304658890001,11.744582462288,19.94545593262,24.234410858140002,22.455532073980002,22.669778823860003,24.20597229006,25.696866607660002,29.602016067500006,33.439114379879996,36.4254623413,36.48148269654,36.89703826904,37.722421264640005,41.13243789671999,44.14642181394,43.61835174562,45.14482269286,46.20241394042,45.41710205078,46.955532836939994,47.95730082193333
R.Index_I_d_x,0.16546095311644,0.1617420643568,0.133323124051,0.1558124840258,0.190303120017,0.22431199252600004,0.1980600416658,0.17480492889879998,0.1792490452528,0.1765838712454,0.19191717505439998,0.2134842127564,0.250021252036,0.25881361961379995,0.2459022790194,0.2519709050656,0.25775133371360004,0.25632174015040005,0.26059447526920004,0.2363642066718,0.22336137592779998,0.27180921435399996,0.37125790119179997,0.3963909506794,0.38448069691660003,0.34680585861200003,0.32770138978959995,0.3042690932752,0.2516806542872,0.21455577015879998,0.25633555650733336
R.Index_I_d_y,-0.42142108678820006,-0.7660350322724,-0.7858604907992,-0.8049056529998,-0.7600207448006,-0.6827108263967999,-0.6769043087958001,-0.731624507904,-0.7441531896589999,-0.7322692871094001,-0.6989992260932001,-0.649612915516,-0.5953659892084,-0.5792060017586,-0.5621795654298001,-0.548031115532,-0.5371329426764,-0.5204176902772,-0.5033151388166,-0.4859937965869999,-0.4991595268248,-0.5029624104502,-0.46630423665039994,-0.43127637505539995,-0.4085515439510001,-0.43557184338560007,-0.4304669082164,-0.4293191552162,-0.44717969298359994,-0.43906596303,-0.42303731044133325
R.Index_I_d_z,-0.42657125592240003,-0.6219422459599999,-0.6036855697629999,-0.572542464733,-0.6201850175858,-0.6950816512107999,-0.7085424184798,-0.6586584687232,-0.6434437632561999,-0.6577119588852,-0.68856664896,-0.7293514966965999,-0.7634593725206,-0.7729824543,-0.7895728707313999,-0.7975926399232001,-0.803101837635,-0.8145234823228,-0.8238514542579999,-0.8412993431089999,-0.8371846079828,-0.8199174046518,-0.8027183771132,-0.8103601574898001,-0.8277604699136001,-0.8305472254754,-0.8409307718278001,-0.8502902507782,-0.857983958721,-0.8723533630372,-0.8690549532573334
R.Index_D_s_x,-10.215507125859999,-11.402926826464,-5.051268625259999,-3.0231441020979997,-8.296731853476,-14.644595527659998,-15.1742963791,-13.4455722809,-17.961211013779998,-22.32915267944,-27.95573692324,-33.66468009948,-39.28811950684,-40.488704681399994,-41.11103744506,-43.33515701294,-44.537950134300004,-45.65967712402,-46.10550231932,-44.94836807252,-45.89571228026,-48.543614196780005,-53.76950759888,-55.35581817626,-55.135102844219986,-50.60284957884001,-48.40470809936,-46.30234146117999,-43.30125045776,-42.65564575194001,-43.73649724326666
R.Index_D_s_y,234.86201934820002,266.98027343740006,271.9637756348,272.1923461916,265.6830688476,256.2496612548,252.93804016119998,255.87417297359997,253.05899047840003,248.0587158202,243.9343078614,242.15423889160002,243.2906555176,246.2970703126,246.12123107920002,243.65607299800004,241.7203247072,239.29533081059998,236.5041473388,234.8165405274,234.2852142336,234.9074920652,232.834765625,230.888092041,230.15975341799998,233.9318969726,232.58048400879997,231.8720062256,233.15639038120003,232.51115722679998,230.892888387
R.Index_D_s_z,-24.502951049780002,-26.026275634779996,-28.47405891418,-26.9472354889,-17.7111410141,-5.978081417092,0.26471544653182,-1.2835594415656,0.8973361253744001,4.667304658890001,11.744582462288,19.94545593262,24.234410858140002,22.455532073980002,22.669778823860003,24.20597229006,25.696866607660002,29.602016067500006,33.439114379879996,36.4254623413,36.48148269654,36.89703826904,37.722421264640005,41.13243789671999,44.14642181394,43.61835174562,45.14482269286,46.20241394042,45.41710205078,46.955532836939994,47.95730082193333
R.Index_D_e_x,-10.90221004486,-12.068204307552,-5.225416135788,-3.7021251201639997,-9.837344264994,-16.1172647476,-16.22678794862,-14.4385454178,-19.17932357788,-23.480084610000002,-29.334010696420002,-34.962702941879996,-40.73369903562,-41.96688690186,-42.221270751960006,-44.27183990478,-45.36525115966,-46.280086517339996,-46.8270980835,-45.03850250244,-44.22972564698,-46.61364364623999,-54.23828811644,-58.18226394656,-58.50611495972,-53.465767669680005,-50.968631744380005,-48.58473434448,-45.11283187867999,-44.190289306619995,-45.120905558266664
R.Index_D_e_y,240.668699646,278.2738342284,283.4973205564,284.15132446279995,277.168371582,266.3340820312,262.8636962892,266.75056762680003,264.2312927246,259.0604309084,254.47287597679997,251.87490844739995,252.1624908448,254.89228515620002,254.42700805659996,251.77356262220002,249.7068481444,247.119281006,244.1549530028,242.1329193116,241.67213745120003,242.3960998534,240.02483215319998,237.69397888179998,236.6767669676,240.85452880859998,239.5484466552,238.82786560059998,240.31428222659997,239.5002441406,237.6399485273333
R.Index_D_e_z,-15.904971694919999,-14.969206047060002,-17.64898452762,-16.62196273804,-6.962428629416399,6.117177462574001,12.53384189606,10.156692504881999,12.03067054748,15.97690734862,23.458843612659997,32.35321044922,37.25180816648,35.65394134522,36.087369537360004,37.752122497580004,39.32734069824,43.33757781986,47.266893768319996,50.44238433838,50.36803894046,50.69460525512,51.780342102060004,55.12353057862,58.16182098388,57.550312805199994,59.11350097658,60.22597503659999,59.40770339966,61.06346740724,62.199231465633325
R.Index_D_d_x,0.04340726323426,0.0420529410243,0.011008066195076,0.0429191680625,0.09738382548093999,0.0930890828371,0.06652916520834,0.062766957283,0.07699824273588,0.07275170236824,0.08712221980096,0.08204947859048,0.09137669354676,0.09343754202124,0.07017908394338,0.059208794683220003,0.05229462906718001,0.0392167761922,0.0456128872931,0.00569749996068,-0.10530888289206,-0.12199561595944,0.029632136225747997,0.1786628246306,0.213085460663,0.18096827864640003,0.1620685219764,0.14427262246619996,0.11451208293439999,0.09700655639172,0.08751003444193334
R.Index_D_d_y,-0.36704672574999997,-0.7138787150382,-0.7290486812592001,-0.75594060421,-0.7259987711906,-0.637447607517,-0.6274117946622001,-0.687509214878,-0.7062135934832001,-0.695430803299,-0.6661546230313999,-0.6144544363022001,-0.5607986092568,-0.5433130860328,-0.525017428398,-0.5131157755851999,-0.5048371374606001,-0.4945606946942,-0.48361610174180003,-0.4624765455722001,-0.46693570613880003,-0.47336334586140005,-0.45449213981619996,-0.4302077651024,-0.41194774508480003,-0.43758735060660003,-0.440452826023,-0.4396876931192001,-0.45245833992959994,-0.44178809523560003,-0.42648940285033327
R.Index_D_d_z,-0.54348795563008,-0.6989298462868001,-0.6842654347420001,-0.6526721954346,-0.6794381022454001,-0.7645549654959999,-0.7755451440808,-0.7231512904166,-0.703750395775,-0.7148927330970001,-0.740471482277,-0.7843080520629999,-0.8228442072867999,-0.8342861175538001,-0.848140859604,-0.8562676310539998,-0.8615976095201999,-0.8682403206826,-0.8740696191788,-0.8860254406928,-0.8777848124504001,-0.8721597671508,-0.8886168837546,-0.8843927264214001,-0.8859291315078,-0.880654966831,-0.8829759955406,-0.8864450693128001,-0.8843615293503999,-0.8917785167693999,-0.900248746077
R.Middle_M_s_x,23.039863395719998,14.941708755499999,17.93801956178,18.73106994628,18.324321746819997,16.77120189666,13.015187263500001,10.3014389038,6.835668182371999,4.111706161498001,1.7246466875067998,0.029194464720736002,-0.7045579016208,-0.8702559113504,-0.8639393329621999,-0.9733797073376002,-0.36547150015834,-0.063113462552428,0.29293991103772,1.35784430504,1.417062449456,1.309081315994,1.7517859458940002,1.0374724388118,0.896482312679,1.9597460269940001,3.145111703872,3.895030212404,4.356164455414,4.263753700256,4.549055576323333
R.Middle_M_s_y,158.0481079102,150.8706237794,154.2784332276,153.90366516119997,151.5281036378,148.1798736572,144.61292724620003,143.3106384278,140.03418273920002,136.03446655279998,135.0588165282,138.12536621099997,144.453869629,148.4056854248,149.8923828128,149.6037017824,149.58299560519998,150.0507202148,149.7876739502,150.29309997579998,149.69776306160003,150.6987823486,152.1233001708,153.0096191404,154.38417358400002,155.2785583498,155.1712402344,154.8763336182,154.0998626708,154.7909545898,154.98484802233335
R.Middle_M_s_z,-45.107856750479996,-71.31017608644001,-72.18557281494,-70.90652465822,-68.84916076662,-65.3030166626,-59.55706176756,-56.08500366208,-53.12384109498,-50.28633041382,-47.22596206666,-45.0970024109,-45.59764556886,-47.58021850586,-49.09620513918,-49.45376205443999,-49.59341278078,-48.65415878296,-47.43913116456,-46.821137237559995,-46.3484687805,-45.280054473860005,-44.540331268299994,-42.949614715559996,-41.78735656738,-41.91448364258,-42.16118545532,-42.253722381580005,-42.286097717299995,-42.22804794314,-42.48257191976666
R.Middle_M_e_x,-1.1114624023400013,-8.687679386132,-4.554008960726,-2.990246248246,-5.137831163404,-7.891431808472001,-10.02049598695,-11.12807292938,-15.643097686780001,-19.524955749500002,-23.338006210320003,-26.104844665540003,-27.914303207400003,-28.213930511479997,-28.71380996706,-29.63980026246,-29.77387809754,-29.870549392699996,-29.40864334108,-28.62657051086,-28.885878753660002,-29.117413711540003,-30.09914245604,-30.75690841678,-30.64318504336,-28.032160949719998,-26.23003692626,-25.48145751954,-25.10476722716,-25.519143295300005,-25.1204064687
R.Middle_M_e_y,196.94355468740002,206.66990661619997,210.7369720456,210.364550781,205.55917053199997,199.86039428700002,197.0733947754,197.5498168946,193.92964782739998,189.3428131104,186.6494842528,187.0271728516,190.8680633544,194.8629119872,195.4514068604,193.5843353272,192.0799743652,190.3967407228,188.42563171400002,187.4641235352,186.33435974140002,186.86515502919997,186.6958129884,186.63336792,187.2586791994,189.6384155274,188.72212829600002,188.00218811039997,188.3340515138,188.03544921900001,187.09124755866665
R.Middle_M_e_z,-37.613456606871004,-48.92793426514,-50.2861404419,-48.253636932380005,-42.391448211660006,-35.410337829599996,-29.74533004762001,-28.30224876404,-25.5065574646,-22.49084663392,-17.53313961028,-11.979817962660002,-9.843437004074001,-11.98410758972,-12.746021461479998,-11.813536644,-10.844923973078,-7.957019519804,-5.038139915466,-3.3217482566820005,-2.61500995159,-1.2438502788519998,-0.23075164556520003,2.1215679883939997,4.011781883239999,3.829944372176,4.570899915696001,4.786126613618,3.899781942366,4.463707017898,5.078198432923333
R.Middle_M_d_x,0.37385954260840004,0.36578003168100004,0.34817382693279997,0.3362432897092,0.3631912231444,0.38177452087420005,0.35658953785899994,0.331726181507,0.3479685127738,0.3658925771714,0.38796679377560006,0.4045517206194,0.42120350599260004,0.4232766985892,0.4311125457288,0.4437526345254,0.45523855090160004,0.4614154338836,0.45977684259439994,0.464155036211,0.4690858006478001,0.4709984123706,0.4930484354496,0.4921731114388,0.48823016285899995,0.46427100896819995,0.4547236979008,0.45474442243580004,0.45605159997940004,0.4610355913642,0.4592796166736666
R.Middle_M_d_y,-0.6020967245102,-0.8637660622598,-0.8739712119101999,-0.8740075469017998,-0.8363942265510002,-0.800008058548,-0.8120815634728,-0.8396157503127999,-0.8342951178549999,-0.8252065658569998,-0.798617208004,-0.7569939732552001,-0.7184859991074,-0.7191521048548001,-0.7052480697633999,-0.680814743042,-0.6578480601314001,-0.6245514273642001,-0.598110818863,-0.5754028558732001,-0.5671300053596,-0.5598510026932,-0.5351782441140001,-0.5204914927479999,-0.5088932871820001,-0.5318863391876001,-0.519363629818,-0.5127841591834,-0.5299410343170001,-0.5146207034588001,-0.4970030983286667
R.Middle_M_d_z,-0.11601238250739998,-0.34647436141960003,-0.33900051116960006,-0.35066391229620003,-0.40956212282160004,-0.4627349734306,-0.4614819288254,-0.4300736010074,-0.42751212716099996,-0.4302706360814,-0.45964125394800004,-0.5126499474048,-0.5534707188606,-0.5510233998298,-0.5626963496205999,-0.582666027546,-0.5998218655586001,-0.6299867033958,-0.6563621163368001,-0.6733651638032001,-0.6769885778425999,-0.6816750526427999,-0.6859068274498,-0.6976963758470001,-0.7089650154111999,-0.7081180810932001,-0.723406934738,-0.7281710624698,-0.7149517416954001,-0.7227826476097999,-0.7362348635993333
R.Middle_P_s_x,-1.1114624023400013,-8.687679386132,-4.554008960726,-2.990246248246,-5.137831163404,-7.891431808472001,-10.02049598695,-11.12807292938,-15.643097686780001,-19.524955749500002,-23.338006210320003,-26.104844665540003,-27.914303207400003,-28.213930511479997,-28.71380996706,-29.63980026246,-29.77387809754,-29.870549392699996,-29.40864334108,-28.62657051086,-28.885878753660002,-29.117413711540003,-30.09914245604,-30.75690841678,-30.64318504336,-28.032160949719998,-26.23003692626,-25.48145751954,-25.10476722716,-25.519143295300005,-25.1204064687
R.Middle_P_s_y,196.94355468740002,206.66990661619997,210.7369720456,210.364550781,205.55917053199997,199.86039428700002,197.0733947754,197.5498168946,193.92964782739998,189.3428131104,186.6494842528,187.0271728516,190.8680633544,194.8629119872,195.4514068604,193.5843353272,192.0799743652,190.3967407228,188.42563171400002,187.4641235352,186.33435974140002,186.86515502919997,186.6958129884,186.63336792,187.2586791994,189.6384155274,188.72212829600002,188.00218811039997,188.3340515138,188.03544921900001,187.09124755866665
R.Middle_P_s_z,-37.613456606871004,-48.92793426514,-50.2861404419,-48.253636932380005,-42.391448211660006,-35.410337829599996,-29.74533004762001,-28.30224876404,-25.5065574646,-22.49084663392,-17.53313961028,-11.979817962660002,-9.843437004074001,-11.98410758972,-12.746021461479998,-11.813536644,-10.844923973078,-7.957019519804,-5.038139915466,-3.3217482566820005,-2.61500995159,-1.2438502788519998,-0.23075164556520003,2.1215679883939997,4.011781883239999,3.829944372176,4.570899915696001,4.786126613618,3.899781942366,4.463707017898,5.078198432923333
R.Middle_P_e_x,-15.86240386962,-25.15319595338,-20.34786224364,-17.97104644776,-18.13101654056,-14.169217491159998,-5.783471107483999,-17.868760490419998,-27.50883178712,-31.99106407164,-37.06804046632,-37.27140274046,-15.480431818972002,2.6704354524624003,2.138818764686,0.6585146844383999,0.5971594333648,0.8547435641287999,1.3850091099744,2.2270004034059996,1.974308824538,1.5513118505462,-0.3079372242096,-1.296772396564,-1.311217322946,2.5300999999055995,5.23717956543,6.316073989868,6.601860141754,6.034487533569999,6.64262374242
R.Middle_P_e_y,217.4980590822,243.7778289796,248.3888275146,248.0980804444,242.6950256348,235.470928955,229.31808776860004,233.93351745579997,229.9865203858,224.1482513428,219.66351318359997,217.5039520262,213.88640747079998,208.1458160402,209.0961364746,208.3637542724,207.31568908679998,206.3677124022,204.7139434816,203.4547088622,203.70648498539998,204.84811401380003,203.5876953128,202.6894958496,203.6711547854,206.3196563722,206.9494995118,206.5332824706,206.966165161,206.39036254899997,204.6129252116667
R.Middle_P_e_z,-22.356333971014003,-30.39039001466,-32.268344497680005,-29.72076911926,-21.3874824524,-9.47475099563,0.7654341220856,-3.625993824004,-2.0505123615270002,2.49800632,9.151912117006,18.57959251402,24.10496826174,17.339219284080002,16.46625938416,17.4332836151,18.09103622438,20.193440246580003,22.85920257568,24.681031417859998,24.5420661926,25.73467826844,28.373661804199998,31.551293563859996,33.372062683079996,31.740322875980002,30.44055137634,30.031682586659997,29.184759140020002,30.13935623168,31.075773239133337
R.Middle_P_d_x,0.33051626980300003,0.3689337968826,0.35388420820219996,0.33566660285,0.29113123416900005,0.14066291749502,-0.0949366994202,0.15103490427144,0.2658690333366,0.27932128310200005,0.3076413989064,0.2502029657364,-0.27859895080328,-0.692009103298,-0.6912980079654,-0.6788777947424001,-0.6805072665214,-0.6884448528290001,-0.6899765610694001,-0.6913191080092,-0.691467356682,-0.6871773600578,-0.6675152420998,-0.6600971698761999,-0.6572253584862,-0.6847918987274,-0.7050687193874001,-0.7124699234964,-0.7104330778122001,-0.7070049405098,-0.7116968631743333
R.Middle_P_d_y,-0.4605535268784,-0.8314568519593999,-0.8436444878578,-0.8454745531082001,-0.8320829033852002,-0.7979057908057999,-0.7224891543387999,-0.8152296900748001,-0.8079066753385999,-0.7798664689063999,-0.7397273659706001,-0.6828765511514,-0.5157594680788,-0.29762276411059996,-0.305729997158,-0.33115437030800005,-0.34137834310519993,-0.3578528404234,-0.3649633049964,-0.3582923054696,-0.3892477095126,-0.40293432474160007,-0.3784871637824,-0.3597608864306,-0.3677453637122,-0.37376746535300004,-0.4084107518198,-0.415216112137,-0.41747958064080004,-0.4112685143948,-0.39259864886600004
R.Middle_P_d_z,-0.34185800626861995,-0.4153605878354,-0.40371488332759997,-0.41525583863279997,-0.47062442898740003,-0.5811245203018001,-0.6836379766465999,-0.5529073596002001,-0.5255668163298,-0.5599115967752,-0.5979174256322001,-0.6847280263900001,-0.760663342476,-0.6570317625997999,-0.6545436263083999,-0.6553175210951999,-0.6483522534367999,-0.6307519674302,-0.6250805139542,-0.6274429798126,-0.608493757248,-0.6044931411743999,-0.6409234523772,-0.6594157934188,-0.6578597664834,-0.6253726005554,-0.5796471595766001,-0.565663397312,-0.5665466547013999,-0.5753002405168,-0.5825134317080001
R.Middle_I_s_x,-15.86240386962,-25.15319595338,-20.34786224364,-17.97104644776,-18.13101654056,-14.169217491159998,-5.783471107483999,-17.868760490419998,-27.50883178712,-31.99106407164,-37.06804046632,-37.27140274046,-15.480431818972002,2.6704354524624003,2.138818764686,0.6585146844383999,0.5971594333648,0.8547435641287999,1.3850091099744,2.2270004034059996,1.974308824538,1.5513118505462,-0.3079372242096,-1.296772396564,-1.311217322946,2.5300999999055995,5.23717956543,6.316073989868,6.601860141754,6.034487533569999,6.64262374242
R.Middle_I_s_y,217.4980590822,243.7778289796,248.3888275146,248.0980804444,242.6950256348,235.470928955,229.31808776860004,233.93351745579997,229.9865203858,224.1482513428,219.66351318359997,217.5039520262,213.88640747079998,208.1458160402,209.0961364746,208.3637542724,207.31568908679998,206.3677124022,204.7139434816,203.4547088622,203.70648498539998,204.84811401380003,203.5876953128,202.6894958496,203.6711547854,206.3196563722,206.9494995118,206.5332824706,206.966165161,206.39036254899997,204.6129252116667
R.Middle_I_s_z,-22.356333971014003,-30.39039001466,-32.268344497680005,-29.72076911926,-21.3874824524,-9.47475099563,0.7654341220856,-3.625993824004,-2.0505123615270002,2.49800632,9.151912117006,18.57959251402,24.10496826174,17.339219284080002,16.46625938416,17.4332836151,18.09103622438,20.193440246580003,22.85920257568,24.681031417859998,24.5420661926,25.73467826844,28.373661804199998,31.551293563859996,33.372062683079996,31.740322875980002,30.44055137634,30.031682586659997,29.184759140020002,30.13935623168,31.075773239133337
R.Middle_I_e_x,-18.772223663340004,-30.566867446920003,-25.51742362978,-22.88758735656,-22.30141181944,-17.872872352599998,-3.2837879180907996,-18.014248275739998,-29.826321792600005,-34.72907791138,-40.59807128906,-41.60212326047999,-8.144921302794,20.891035461439998,20.34069442748,18.53336639404,18.514914703339997,18.98149642944,19.55209083558,20.429431915280002,20.18064422608,19.64469146728,17.2677391052,16.08358573912,15.993526268,20.5606704712,23.80163841248,25.07540626528,25.30756225586,24.64992752076,25.381601333600003
R.Middle_I_e_y,234.74563751220003,265.478729248,270.3958862306,270.091040039,264.26930542,256.4797821046,248.3412231446,254.52236938480002,250.56524353,244.09223327639998,238.7489593506,235.31191101080003,227.46635131839997,215.98222045900002,217.14600830060004,217.08304443379998,216.30418396,215.789971924,214.32343139660003,212.8885406496,213.9553741454,215.4573699952,213.55325622560002,212.1620025634,213.35388793959996,216.16095275860002,217.70295104999997,217.46592712399996,217.9584014892,217.21906127940002,214.95004781100002
