,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
R.Index_D_e_z,-25.099043464668,-29.52079200744,-30.177642440779998,-30.040687561019997,-28.918928527840002,-29.0768978119,-28.95100326534,-29.174573898340004,-30.04759407042,-33.256193542480005,-32.04888801576,-31.96858024596,-32.12055969238,-31.893357467660003,-31.928480529800005,-32.39610443116,-31.9120839437
R.Index_D_d_x,0.151484590769,0.159503674507,0.1578108251096,0.173583498597,0.1972742050888,0.20707766711720002,0.208102852106,0.18453492820260003,0.14662540257,0.08852205872542,0.11543637961144,0.121024556458,0.125868152082,0.1380924850702,0.13850954175000002,0.12937183678140002,0.11697404334933333
R.Index_D_d_y,-0.1442677140236,-0.3332331597804,-0.32110676169400004,-0.31764037609080004,-0.2998275876046,-0.2906588733198,-0.29387707114219996,-0.3158624470234,-0.32520270943619994,-0.2073476642372,-0.223511248827,-0.2460942834614,-0.2383783429862,-0.23624820113179998,-0.23582884371280005,-0.22633378505719998,-0.24489777783566666
R.Index_D_d_z,0.8925403475761999,0.9292470097542,0.9337980985640002,0.9320984721181999,0.9333435893059999,0.9341469168664001,0.9329138755798001,0.930530190468,0.9340219497678,0.9734260439874,0.9675322175024,0.9616537809374,0.9629714369772,0.9618263721466,0.9618690252305999,0.9653877615927999,0.9624608755113333
R.Middle_M_s_x,-70.12128715518,-91.11162109376,-91.09469451906001,-90.71796264648,-90.58630218506,-90.49268035888001,-90.66270751954,-90.07286071778,-88.69388275148,-88.81345825194,-87.83903045654,-87.64800872804001,-87.94988098146,-88.40243530274,-88.6213043213,-88.66301269531999,-88.8807296753
R.Middle_M_s_y,171.7066497802,176.01723938,175.84701538079997,176.13902587900003,177.88046569839997,178.501373291,178.6158966064,178.44562683119997,176.95000305160002,177.6885711668,176.980154419,176.3573486326,176.60458984379997,176.9450653074,177.2619781496,177.13114929199998,177.23345438599998
R.Middle_M_s_z,92.13608398444,86.32827301025999,86.29839477537999,85.80461730956002,86.3567993164,86.19035491942,86.25529022215999,86.20934600832001,85.94473266601999,87.2333770752,87.0141403198,85.94504241941999,85.55635833742,85.4022064209,85.48094329835999,85.75598754884001,86.18932596843332
R.Middle_M_e_x,-81.07890243534,-106.07257537820001,-106.31585083,-106.6663757324,-106.8007827758,-106.55507659899999,-106.55328979480001,-105.5795639038,-104.8270217898,-104.752229309,-104.8641830444,-105.2696136476,-105.7665603638,-106.6449783326,-106.9642135618,-106.5931182862,-106.59009806299999
R.Middle_M_e_y,182.0728240966,187.465093994,186.6214477536,186.97900085460003,188.93175964359997,189.51189270039998,189.9328308104,190.58519897460002,189.744708252,186.55266723660003,186.4879638672,186.3025390624,186.5206939698,186.7602905274,186.79003601079998,185.6763946534,185.60212707533333
R.Middle_M_e_z,35.771530151380006,30.54143447874,30.448051452619996,30.17310752868,30.840771865840004,30.62212791444,30.699164962779996,30.72095680236,30.78356742856,31.270341491699998,31.4633556366,30.64909095764,30.317738342279995,30.28479843142,30.346588897700002,30.32610473632,30.660849253333335
R.Middle_M_d_x,0.18620858490468,0.25408413410200004,0.25850317478179996,0.2708542883394,0.2753729701042,0.2727900922298,0.26987215280540006,0.2633526802062,0.2739915430544,0.2706905484198,0.2891407310962,0.2992703676224,0.3025833666324,0.3098158657552,0.31152039170260004,0.3045096874236,0.30076087514533334
R.Middle_M_d_y,-0.17589171230800002,-0.1944206357,-0.18298379778840002,-0.18409692049020002,-0.187685790658,-0.18699330985559998,-0.1921971976756,-0.2061681866646,-0.2172944188118,-0.1505402773618,-0.1614725619556,-0.1689006626606,-0.16840670108820002,-0.16669345498100002,-0.16181644201280002,-0.1451251894238,-0.14212643603466665
R.Middle_M_d_z,0.9560494542122001,0.9474362611771999,0.9485147476196,0.9447982907298,0.9428370356560001,0.9437235832214,0.9435180306433999,0.9423676729201999,0.9368104338647999,0.9504286646843999,0.9434273600579999,0.9390994548796,0.9381258726119999,0.9360672712328,0.9363550662993999,0.9413740277289999,0.9430484970409999
R.Middle_P_s_x,-81.07890243534,-106.07257537820001,-106.31585083,-106.6663757324,-106.8007827758,-106.55507659899999,-106.55328979480001,-105.5795639038,-104.8270217898,-104.752229309,-104.8641830444,-105.2696136476,-105.7665603638,-106.6449783326,-106.9642135618,-106.5931182862,-106.59009806299999
R.Middle_P_s_y,182.0728240966,187.465093994,186.6214477536,186.97900085460003,188.93175964359997,189.51189270039998,189.9328308104,190.58519897460002,189.744708252,186.55266723660003,186.4879638672,186.3025390624,186.5206939698,186.7602905274,186.79003601079998,185.6763946534,185.60212707533333
R.Middle_P_s_z,35.771530151380006,30.54143447874,30.448051452619996,30.17310752868,30.840771865840004,30.62212791444,30.699164962779996,30.72095680236,30.78356742856,31.270341491699998,31.4633556366,30.64909095764,30.317738342279995,30.28479843142,30.346588897700002,30.32610473632,30.660849253333335
R.Middle_P_e_x,-87.82788820268,-110.28392486560001,-110.50900726319999,-111.237033081,-111.48940887439998,-111.2176910402,-111.2540603638,-110.1416976928,-110.26968231179998,-110.428349304,-111.36584167480001,-111.10858612080001,-111.4223266602,-112.75490112300001,-113.27558136,-112.4268905638,-111.83854421000001
R.Middle_P_e_y,187.9460174562,203.34711303720002,201.86435546879997,202.59971008300002,205.19551391619999,205.81718750000005,206.41406860339998,207.11676635739997,204.64093627940002,195.76880493180002,196.0513732912,197.1174530028,197.684637451,198.0913116454,197.81850585939998,196.22674865719998,196.65674336766665
R.Middle_P_e_z,3.5223212242060007,-6.816602706908,-7.1777812957760005,-7.249542999266,-6.296206855774001,-6.4998053550720005,-6.340230274202,-6.313148784638001,-6.803574848176,-8.041286182402,-7.6649481773399994,-8.267900085448002,-8.528242874144,-8.443824386596,-8.43679332733,-8.663704681396,-8.273502349853333
R.Middle_P_d_x,0.167362546921,0.103188112378,0.10274232774960002,0.11199199557300002,0.1148825138806,0.11424515843380001,0.115180081129,0.11178314387800001,0.13335814625,0.1390784680844,0.1593061298132,0.1430687367916,0.1385797500612,0.1497076690196,0.1546435385946,0.1429413259028,0.12859943509133334
R.Middle_P_d_y,-0.1397206664088,-0.38914737105360003,-0.37348758578299995,-0.38274459838880004,-0.398500740528,-0.3995185613632,-0.4038295984268,-0.405062776804,-0.36499307155620003,-0.2258173406126,-0.23432632088679997,-0.264991158247,-0.2735432267188,-0.2776370108128,-0.270223772526,-0.2585088133814,-0.27086443702400004
R.Middle_P_d_z,0.7916393280028,0.915361046791,0.9219225883484,0.9169440984724,0.9099444746972001,0.9095757961272,0.9075534343717999,0.9074238061905999,0.9209745168684,0.9632285714150001,0.9587366819381999,0.9535589933396,0.9518191099166,0.9489435076713999,0.950285232067,0.95534324646,0.9539843996366667
R.Middle_I_s_x,-87.82788820268,-110.28392486560001,-110.50900726319999,-111.237033081,-111.48940887439998,-111.2176910402,-111.2540603638,-110.1416976928,-110.26968231179998,-110.428349304,-111.36584167480001,-111.10858612080001,-111.4223266602,-112.75490112300001,-113.27558136,-112.4268905638,-111.83854421000001
R.Middle_I_s_y,187.9460174562,203.34711303720002,201.86435546879997,202.59971008300002,205.19551391619999,205.81718750000005,206.41406860339998,207.11676635739997,204.64093627940002,195.76880493180002,196.0513732912,197.1174530028,197.684637451,198.0913116454,197.81850585939998,196.22674865719998,196.65674336766665
R.Middle_I_s_z,3.5223212242060007,-6.816602706908,-7.1777812957760005,-7.249542999266,-6.296206855774001,-6.4998053550720005,-6.340230274202,-6.313148784638001,-6.803574848176,-8.041286182402,-7.6649481773399994,-8.267900085448002,-8.528242874144,-8.443824386596,-8.43679332733,-8.663704681396,-8.273502349853333
R.Middle_I_e_x,-91.77357091903198,-113.499545288,-113.593991089,-114.51457672119997,-114.9318267822,-114.7158767702,-114.76394042960001,-113.43078002939998,-113.9369979858,-113.93111877439999,-115.2854644776,-114.8153182984,-115.1420806884,-116.8028686522,-117.43307342519999,-116.29754333520002,-115.29983520500001
R.Middle_I_e_y,192.51010742199998,211.21964111339997,209.5247314452,210.4816467284,213.2339202878,213.75842285159996,214.47170410159998,215.4920928956,212.2481872558,200.6667266846,201.4712921142,202.80290527340003,203.29860839859998,203.6743652344,203.2371368408,201.3749877932,202.26894124366672
R.Middle_I_e_z,-10.317855072019999,-29.34241218568,-29.7949382782,-29.761185455320003,-28.72976989746,-28.959429168680003,-28.75652046202,-28.6458179474,-29.342491149900003,-31.34442100522,-30.79125709534,-31.36912345888,-31.64482192994,-31.51272239686,-31.525251007079998,-31.86280555728,-31.430618921933334
R.Middle_I_d_x,0.1652120471002,0.13355163335800002,0.12812600135820001,0.13612341582780002,0.14297100603579999,0.1452871382236,0.14577283859240003,0.136602628231,0.15231148004519998,0.14547752141960002,0.1627903223038,0.15394852459459998,0.1544893473388,0.16812075972559998,0.172669556737,0.1607565045356,0.14375484486433335
R.Middle_I_d_y,-0.1877407371998,-0.3269630193712,-0.31815185546880004,-0.32735372781759997,-0.3338522791862,-0.32981650233259996,-0.3346508681776,-0.3478452384472,-0.31594543457040003,-0.20342118144040003,-0.22510082423699998,-0.23612901270399997,-0.23316023349739998,-0.23187616765500002,-0.22504735887039998,-0.21381739974,-0.23308662573500002
R.Middle_I_d_z,0.5705062508584,0.9355453252789999,0.9393390655516001,0.9349567890168,0.9317140340804,0.9327962636946001,0.9309965729713999,0.9275235533712,0.9360895276072,0.9678291082384,0.9604850888252001,0.959443306923,0.9600810050962,0.9581007242203998,0.9589131355284,0.9635083675384,0.9617647329969999
R.Middle_D_s_x,-91.77357091903198,-113.499545288,-113.593991089,-114.51457672119997,-114.9318267822,-114.7158767702,-114.76394042960001,-113.43078002939998,-113.9369979858,-113.93111877439999,-115.2854644776,-114.8153182984,-115.1420806884,-116.8028686522,-117.43307342519999,-116.29754333520002,-115.29983520500001
R.Middle_D_s_y,192.51010742199998,211.21964111339997,209.5247314452,210.4816467284,213.2339202878,213.75842285159996,214.47170410159998,215.4920928956,212.2481872558,200.6667266846,201.4712921142,202.80290527340003,203.29860839859998,203.6743652344,203.2371368408,201.3749877932,202.26894124366672
R.Middle_D_s_z,-10.317855072019999,-29.34241218568,-29.7949382782,-29.761185455320003,-28.72976989746,-28.959429168680003,-28.75652046202,-28.6458179474,-29.342491149900003,-31.34442100522,-30.79125709534,-31.36912345888,-31.64482192994,-31.51272239686,-31.525251007079998,-31.86280555728,-31.430618921933334
R.Middle_D_e_x,-94.11294021607,-116.3836105348,-116.3027908324,-117.3326416014,-117.94637451160001,-117.81675415039999,-117.871459961,-116.318067932,-116.82341613759999,-116.4102096558,-118.1226135254,-117.6834136964,-118.088104248,-119.9850006104,-120.67737731920002,-119.3795684814,-118.118461609
R.Middle_D_e_y,195.9973220828,214.7614807128,213.03790283200001,214.0951660156,216.70864563,217.08699035620003,217.864086914,219.25859374980004,216.02161254900003,203.3100921628,204.3709381104,205.40557556160002,205.7116088866,206.0388153078,205.5089508058,203.3971405028,204.593714396
R.Middle_D_e_z,-19.466509246820003,-44.58417587282,-45.07558059694,-44.99763946534,-43.961556243900006,-44.20684051514,-43.98851089478,-43.831731414779995,-44.526808166479995,-46.83473358154,-46.175405883799996,-46.80199737548,-47.093800354020004,-46.92244796752,-46.93581695556,-47.340847778340006,-46.91694641113333
R.Middle_D_d_x,0.14694566912968,0.1812554627658,0.17024048864820002,0.1771074801686,0.18945589959620002,0.19488148987299997,0.19529892206180002,0.1814579725264,0.18140330910680003,0.1558039307592,0.178306898475,0.18025176823140002,0.18514934182179998,0.19998810589319999,0.20389541983599999,0.19369664192199998,0.17714277903233336
R.Middle_D_d_y,-0.22020554542540002,-0.222594740987,-0.22079299390319998,-0.2270995587112,-0.218376773596,-0.20919117629499998,-0.2132017821072,-0.23671405017360003,-0.23714922368520003,-0.1661281287672,-0.1822346568106,-0.16357054114359998,-0.1516503304244,-0.14859908521159998,-0.14277714788919998,-0.1270866304636,-0.146105488141
R.Middle_D_d_z,0.5702200651167999,0.9579023480414,0.9603456377983999,0.9575684189796,0.9572751879692001,0.9582572460172001,0.9572880506516,0.9543922066689999,0.9542918562889999,0.9735228300097999,0.9668508172036001,0.9699129462244,0.9709250807762,0.9684582114220002,0.9685109376909999,0.9727515697479999,0.9732723434766667
R.Ring_M_s_x,-60.80586776732,-81.85138397218,-81.78107147218,-81.38065795899999,-81.25090637206,-81.17475585938,-81.32524414062,-80.69501342774001,-79.28229370116,-79.22821350097999,-78.49054870606,-78.35249633788001,-78.70609588622,-79.20570983884,-79.42539215086,-79.43823699948,-79.63580322266667
R.Ring_M_s_y,168.6543487552,173.2804656986,173.27924804679998,173.81776428220002,175.6286010742,176.15067749020002,176.3119293212,176.2458190916,175.08776855480002,176.26209411640002,174.88107605,174.2462768556,174.35646972659998,174.63669128420003,174.95544738760003,174.7440948488,174.84703063966666
R.Ring_M_s_z,89.04927368156,82.55229339598,82.53466644286001,81.94327697754,82.4476547241,82.29750976559998,82.38137054446,82.37317199704,82.0195968628,83.55084228515999,83.05465698244,81.8658050537,81.43326416014,81.2075744629,81.28351898195999,81.66850585937999,82.14704640703333
R.Ring_M_e_x,-63.103430938740004,-87.71723022462001,-87.84481048583999,-88.07627868652,-88.18418273926,-87.98329467776001,-87.96925201415999,-86.97349090575999,-86.09874572754,-85.77524261474,-86.13796386717999,-86.56204071046,-87.1200668335,-88.02708892821998,-88.3366394043,-87.96457214355999,-87.95352172850001
R.Ring_M_e_y,175.9087310792,181.73018493659998,181.27083129879998,182.0592864988,184.10957641599998,184.51879577639997,184.9851226806,185.721331787,185.40031738279998,183.4667999266,182.12773132339998,181.867199707,181.845050049,181.98983154300004,182.0582092284,180.922097778,180.8706563313333
R.Ring_M_e_z,37.21605186464,30.696619033799998,30.629340362559997,30.1578239441,30.729039001460002,30.543982696540002,30.65664367676,30.746118545519998,30.6209640503,31.60966453552,31.2551513672,30.2001296997,29.78114585876,29.60406227112,29.660524749759997,29.862287902840002,30.288127899133332
R.Ring_M_d_x,0.0437455818058,0.11095667332399999,0.1146999642254,0.12665244936960002,0.1311478883028,0.1287883847952,0.1256761670112,0.11876189410659999,0.1289380684494,0.12384174317099998,0.1446563363074,0.155289414525,0.159156280756,0.16686269640919998,0.1685626149176,0.161281725764,0.15733560423033333
R.Ring_M_d_y,-0.13712326437244,-0.1598324775696,-0.15116651654240001,-0.15589427947999998,-0.1604237169028,-0.1582889467478,-0.1640596657992,-0.17923610508420001,-0.19506924748400004,-0.136282169819,-0.13707567900419998,-0.144155219197,-0.14165185391899998,-0.139089909196,-0.1343538224696,-0.1168613448738,-0.113941197594
R.Ring_M_d_z,0.9792866826056,0.9808871388436,0.9818264007568,0.9795588493345999,0.978294634819,0.9789550185202,0.9784102439882,0.9765626907348001,0.972241938114,0.982504582405,0.9798247694969999,0.9772932767866,0.9770367860794,0.9761173486707999,0.9764858722684,0.9799516916276001,0.9809486071266665
R.Ring_P_s_x,-63.103430938740004,-87.71723022462001,-87.84481048583999,-88.07627868652,-88.18418273926,-87.98329467776001,-87.96925201415999,-86.97349090575999,-86.09874572754,-85.77524261474,-86.13796386717999,-86.56204071046,-87.1200668335,-88.02708892821998,-88.3366394043,-87.96457214355999,-87.95352172850001
R.Ring_P_s_y,175.9087310792,181.73018493659998,181.27083129879998,182.0592864988,184.10957641599998,184.51879577639997,184.9851226806,185.721331787,185.40031738279998,183.4667999266,182.12773132339998,181.867199707,181.845050049,181.98983154300004,182.0582092284,180.922097778,180.8706563313333
R.Ring_P_s_z,37.21605186464,30.696619033799998,30.629340362559997,30.1578239441,30.729039001460002,30.543982696540002,30.65664367676,30.746118545519998,30.6209640503,31.60966453552,31.2551513672,30.2001296997,29.78114585876,29.60406227112,29.660524749759997,29.862287902840002,30.288127899133332
R.Ring_P_e_x,-69.063356781,-90.58025207522,-90.72924499512001,-91.05683441162,-90.71210632326,-90.21731567382001,-90.14368133546,-89.4888092041,-91.02720794678001,-92.85923919678001,-94.14400177002001,-93.66286315916,-93.92558288574,-95.2440475464,-95.79182586670001,-94.83195953367999,-94.11432902019999
R.Ring_P_e_y,180.57583465579998,195.320944214,194.345739746,195.4791778566,198.11642456060002,198.5841644286,199.3103820802,200.354220581,199.22453308120004,192.9651855468,191.3879486084,191.3465698242,191.443222046,191.7660583496,191.57510375980002,189.8684875488,190.20877075166666
R.Ring_P_e_z,6.881297016141998,-4.492447090148,-4.752975463867999,-5.083561801908,-4.32243156433,-4.5040300369279995,-4.289808559418001,-4.047138404844,-4.22599453926,-4.288352394104,-4.537343358994,-5.728354263306,-6.173676395416,-6.2221862792980005,-6.1865242958060005,-6.2469829559339995,-5.85096549988
R.Ring_P_d_x,0.15978254824867996,0.07567882686852001,0.07624482810496,0.07878561764956,0.06682109981774,0.05905231311918,0.057477115094660004,0.066487903893,0.1302750185131,0.187252664566,0.2116251587866,0.1876974344256,0.1798915326596,0.19076728224759998,0.1970644116402,0.1815270066264,0.162849828601
R.Ring_P_d_y,-0.11930217742919998,-0.35924724936479996,-0.34561163783079996,-0.35473063588160003,-0.3702457606792,-0.3717926383018,-0.3786623895168,-0.3867940306664,-0.365418225527,-0.25107268095,-0.2447771251202,-0.25057005286219997,-0.2537103652956,-0.2584169268608,-0.2515619426966,-0.23648168742640002,-0.24683621525766666
R.Ring_P_d_z,0.8032892405986001,0.9301596045492,0.9352677464483999,0.9315424561498,0.9265223979949999,0.9264309763906,0.9237463951111999,0.9196970105170001,0.9211165189742001,0.9488993048668,0.9461099863051998,0.9497046828272,0.9504008412360001,0.9470022797583999,0.9475520968438002,0.9544834852217999,0.9552717407543333
R.Ring_I_s_x,-69.063356781,-90.58025207522,-90.72924499512001,-91.05683441162,-90.71210632326,-90.21731567382001,-90.14368133546,-89.4888092041,-91.02720794678001,-92.85923919678001,-94.14400177002001,-93.66286315916,-93.92558288574,-95.2440475464,-95.79182586670001,-94.83195953367999,-94.11432902019999
R.Ring_I_s_y,180.57583465579998,195.320944214,194.345739746,195.4791778566,198.11642456060002,198.5841644286,199.3103820802,200.354220581,199.22453308120004,192.9651855468,191.3879486084,191.3465698242,191.443222046,191.7660583496,191.57510375980002,189.8684875488,190.20877075166666
R.Ring_I_s_z,6.881297016141998,-4.492447090148,-4.752975463867999,-5.083561801908,-4.32243156433,-4.5040300369279995,-4.289808559418001,-4.047138404844,-4.22599453926,-4.288352394104,-4.537343358994,-5.728354263306,-6.173676395416,-6.2221862792980005,-6.1865242958060005,-6.2469829559339995,-5.85096549988
R.Ring_I_e_x,-72.88751659393999,-92.90086669922,-92.97652587889999,-93.40941772459999,-93.00424041746001,-92.42482910156,-92.30388183593999,-91.7203994751,-94.56054992678,-97.63126678466,-99.68018798826,-98.71515960692,-98.89708709717999,-100.55544586172,-101.26683197039999,-99.97266540508001,-98.75653330486666
R.Ring_I_e_y,185.42135772700004,202.79674682639998,201.607159424,202.82157287599998,205.38429565419997,205.73015747079998,206.6298034668,208.12190856919997,206.79293823259997,197.824642944,195.8449005128,195.7867584228,195.79190979,196.0731292726,195.67173767079998,193.5465911864,194.272562663
R.Ring_I_e_z,-6.730276870740002,-26.603587341319997,-26.94292106628,-27.234465789800005,-26.505555343639998,-26.73547172548,-26.46944313048,-26.06468238832,-26.132939910879998,-26.71435203552,-26.88919105528,-28.198706817639998,-28.680204391500002,-28.65895576478,-28.62311286926,-28.83380393984,-28.480756123833334
R.Ring_I_d_x,0.16493120640520004,0.09893522262581998,0.09580876082182,0.10029814690344,0.09772099852564001,0.09411334842444,0.09209624677896001,0.09513981342312001,0.15063764601940002,0.2034467637538,0.23602530062220003,0.215395537019,0.211951094866,0.22644186615919998,0.233416989446,0.21916469037519998,0.19791198770200003
R.Ring_I_d_y,-0.20541404783720002,-0.318717378378,-0.30957751274100004,-0.3130297720432,-0.309852564335,-0.30465651750580003,-0.3120503127576,-0.33116132020940003,-0.3226652741432,-0.207174178958,-0.19001409113399997,-0.1892994254828,-0.18539844155340002,-0.1836241841316,-0.17465257644640003,-0.1568092912432,-0.17325242360433335
R.Ring_I_d_z,0.5759826183318,0.9426686167717999,0.9460282444952,0.9443638205525999,0.9457374334335998,0.947797369957,0.9455886483189999,0.9386781573296,0.9339630126954,0.9560919284821999,0.9529306411743999,0.9579829335214001,0.9595251321792,0.9565511107446,0.9565433859824,0.9629482269287999,0.9647801717119999
R.Ring_D_s_x,-72.88751659393999,-92.90086669922,-92.97652587889999,-93.40941772459999,-93.00424041746001,-92.42482910156,-92.30388183593999,-91.7203994751,-94.56054992678,-97.63126678466,-99.68018798826,-98.71515960692,-98.89708709717999,-100.55544586172,-101.26683197039999,-99.97266540508001,-98.75653330486666
R.Ring_D_s_y,185.42135772700004,202.79674682639998,201.607159424,202.82157287599998,205.38429565419997,205.73015747079998,206.6298034668,208.12190856919997,206.79293823259997,197.824642944,195.8449005128,195.7867584228,195.79190979,196.0731292726,195.67173767079998,193.5465911864,194.272562663
R.Ring_D_s_z,-6.730276870740002,-26.603587341319997,-26.94292106628,-27.234465789800005,-26.505555343639998,-26.73547172548,-26.46944313048,-26.06468238832,-26.132939910879998,-26.71435203552,-26.88919105528,-28.198706817639998,-28.680204391500002,-28.65895576478,-28.62311286926,-28.83380393984,-28.480756123833334
R.Ring_D_e_x,-75.194898986804,-95.38423767089999,-95.32873077392,-95.85040893556001,-95.56229553221999,-94.99204559324001,-94.83778076172,-94.20544281006,-97.62096252433999,-101.23295135499998,-103.8916229246,-102.69248962400002,-102.9181701658,-104.8623260496,-105.6752883912,-104.171243286,-102.61924743666667
R.Ring_D_e_y,188.9983581546,206.15547485359997,204.89270324720002,206.031436157,208.1763641358,208.34282226559998,209.35005798359998,211.33367919920002,210.400784302,200.0115875244,197.7167266846,197.4440338134,197.20554504400002,197.3434692382,196.8024078372,194.36455993639998,195.37453206366663
R.Ring_D_e_z,-15.989905548120001,-41.86217346192,-42.238243103020004,-42.531195831299996,-41.865251159660005,-42.12570648194,-41.84657287598001,-41.35212554932001,-41.2259803772,-41.95263977052,-42.022379303,-43.42047042846,-43.9148994446,-43.8283378601,-43.77418289182,-44.06376800536,-43.7823448181
R.Ring_D_d_x,0.14610677808522,0.156975093484,0.1486840158698,0.15429622828939998,0.161695894599,0.16227498948580002,0.160168966651,0.1570807754992,0.1934501469132,0.2276642233134,0.2662068426608,0.25140892565240003,0.2541745692492,0.2722399711608,0.2786606788638,0.26539412736879997,0.244164014856
R.Ring_D_d_y,-0.227597796917,-0.21230683922760002,-0.2076808184386,-0.20289700329319998,-0.17648799419400002,-0.1651477992534,-0.1719485968352,-0.20301755368699997,-0.228053677082,-0.13823782652620004,-0.1183190390468,-0.10475716739879999,-0.08935655653476,-0.08029880076648001,-0.07147021293637999,-0.051704197376960005,-0.06965601444243333
R.Ring_D_d_z,0.5806865215302001,0.9645026922226,0.966824734211,0.9669136762618,0.9708937644960001,0.9728241443632001,0.9719957470894001,0.9663265943525999,0.9540383219722001,0.9632195353509999,0.9565761327742,0.9621749401092,0.962992322445,0.9588639497757999,0.9577065348628,0.9626933455468001,0.9672207633656665
R.Pinky_M_s_x,-52.98461074828,-73.85295562744,-73.60643310546,-73.03454742432001,-72.87078857419999,-72.86752929686,-72.98852081300001,-72.30034179688,-70.68304290770001,-70.07759552004,-69.93757324218,-69.86089935304,-70.33382720948,-70.8980957031,-71.10341491700001,-71.10202789308,-71.27817789716666
R.Pinky_M_s_y,159.8051086426,164.68263854980003,164.8335662842,165.5845306398,167.4525604248,167.88898315440002,168.0868957522,168.10224914539998,167.2374633788,168.8655670164,166.8630340576,166.20986938480002,166.1999145506,166.4289581296,166.753857422,166.48888855,166.59546407066668
R.Pinky_M_s_z,87.23034210198,80.02762298586,80.06062469482,79.3349609375,79.76418914794,79.64956054688,79.71201019288,79.63818511961999,79.08167877196,81.15359191895999,80.45075378416,79.11152648923999,78.6673171997,78.39800567628001,78.49875946044,79.09306030271999,79.62931315103333
R.Pinky_M_e_x,-48.03309249878,-72.14407501222,-72.08485565188,-72.10890960693999,-72.16843872068,-72.04529113768,-72.01383514404,-70.98712615968,-69.88673706056001,-69.08604736328,-69.91500701906,-70.36048583984,-71.01845550535998,-71.96225585938,-72.25274047849999,-71.89034423828,-71.87160746256666
R.Pinky_M_e_y,166.4666503906,172.6265716552,172.5002899168,173.6506744384,175.7795349122,176.0450012206,176.5445983888,177.33908386240003,177.4512908932,176.6607910156,174.2164611814,173.8838165282,173.65840759280002,173.7247406004,173.83099975559998,172.69455261239997,172.66582743333333
R.Pinky_M_e_z,39.453040313719995,31.769359207160004,31.751440811140004,31.079149627699998,31.54551277164,31.40353889464,31.52075195314,31.600746917740004,31.23027038576,32.87018508912,32.07326011658,30.78199844362,30.306377410879996,30.019159698499998,30.08953857422,30.55752296448,31.073372523
R.Pinky_M_d_x,-0.10072613358490001,-0.03491958454252,-0.0310921996832,-0.018914656341066,-0.0143519487232,-0.016801768727619997,-0.019916909933100004,-0.026834495738180003,-0.016271862667052,-0.020261481590573997,-0.0004611227195740001,0.010208643786612,0.01398982293906,0.02174524962902,0.02348553352056,0.01610860507936,0.012126251744733335
R.Pinky_M_d_y,-0.1360371947288,-0.1623278081418,-0.1566632717846,-0.1648250967266,-0.1701549589634,-0.16666160523900003,-0.17282628118979998,-0.1887472242116,-0.20871126651760002,-0.1592890769242,-0.1502613186834,-0.1568108707666,-0.15240824520579999,-0.1490833967922,-0.1446156442166,-0.12680771201860003,-0.124042948087
R.Pinky_M_d_z,0.9751677513122001,0.986118352413,0.9871589303016,0.9860682845115999,0.9853094816207999,0.9858682513236001,0.984749221802,0.9816060543060001,0.9778046607969999,0.9866322398184,0.9885548233987999,0.9875746130944,0.9882165431975999,0.988582456112,0.9892030715942,0.991784310341,0.9922012488046668
R.Pinky_P_s_x,-48.03309249878,-72.14407501222,-72.08485565188,-72.10890960693999,-72.16843872068,-72.04529113768,-72.01383514404,-70.98712615968,-69.88673706056001,-69.08604736328,-69.91500701906,-70.36048583984,-71.01845550535998,-71.96225585938,-72.25274047849999,-71.89034423828,-71.87160746256666
R.Pinky_P_s_y,166.4666503906,172.6265716552,172.5002899168,173.6506744384,175.7795349122,176.0450012206,176.5445983888,177.33908386240003,177.4512908932,176.6607910156,174.2164611814,173.8838165282,173.65840759280002,173.7247406004,173.83099975559998,172.69455261239997,172.66582743333333
R.Pinky_P_s_z,39.453040313719995,31.769359207160004,31.751440811140004,31.079149627699998,31.54551277164,31.40353889464,31.52075195314,31.600746917740004,31.23027038576,32.87018508912,32.07326011658,30.78199844362,30.306377410879996,30.019159698499998,30.08953857422,30.55752296448,31.073372523
R.Pinky_P_e_x,-50.39533920288001,-70.59280548096,-70.61395568847999,-70.54025726318,-69.82578887940001,-69.20964508054001,-69.07451019288001,-68.71212310794,-70.56750030517999,-73.50723724366,-75.26107788086,-74.50643005371998,-74.65613098146,-75.83204345700001,-76.38988494873999,-75.51733245851999,-74.86875661216665
R.Pinky_P_e_y,171.61173553459997,184.2923461916,183.7714141848,184.8936279296,186.8290771486,186.894619751,187.6135162352,189.1537231444,190.3866577148,187.77227478039998,184.4525390626,183.66263427719997,183.18317871099998,183.2080108644,183.0529968258,181.308569336,181.52730305966668
R.Pinky_P_e_z,15.174154472356,4.240075016021999,4.054053020477999,3.377751636504,3.819531917572,3.6438022613519996,3.858403635026,4.193801307676,4.269145584106,5.453982067106,4.452927589416,2.792014455794,2.156530475618,1.8864730358100001,1.90840294361,2.115988063812,2.6330182552333334
R.Pinky_P_d_x,0.08165986463418,-0.05181361064312,-0.04912920147182,-0.052394206076859996,-0.07824632078408,-0.09471277445556,-0.09817572385072,-0.07598685771228,0.022738015837940002,0.147671161592,0.1785629123452,0.1384777367114,0.12150116562819999,0.1292539015412,0.1381838202476,0.1211442098022,0.10010709116849999
