,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
R.Index_M_s_y,235.86154479980001,239.73757934559998,243.79576110839997,248.94385986319998,250.30799560539998,251.56295776380003,251.997467041,255.23143005359998,261.81774292,264.443688965,265.1461364746,267.1166137694,267.65050659179997,267.18258667,265.39752197260003,264.0751586912,265.9102783204,266.900415039,266.34219360360004,266.15603027360004,266.5455118813333
R.Index_M_s_z,43.12971000672,47.53425216672,47.9208404541,49.1453857422,51.01801376342,51.887851715080004,48.28362045286,50.45419540406,63.493685150160005,66.80291748046,63.80912628172,62.962652587899996,62.39370651244,60.315333557120006,58.42685317992,57.74818649292,58.79332733154,58.45460510254001,57.360901641839995,56.34259719847999,56.06552886963334
R.Index_M_e_x,-2.563080787654,-6.8047611236579995,-8.77312679291,-8.977029800416,-6.84200706482,-3.917160019277199,3.6519113540624,13.713898658754001,29.446613311780006,37.72982559204,36.64624252318,33.669506073,30.28487968444,28.94070472718,26.694960403439996,22.112417983999997,20.40675010684,19.04654693602,18.6839252472,18.91628227236,18.96994400023333
R.Index_M_e_y,244.6303863524,250.21918640119998,252.1002258302,255.4673706052,256.0281249998,256.98346557639996,262.14420776379995,265.90421142599996,267.634991455,268.7763793946,271.30316162099996,274.0776367186,273.89699707020003,272.010961914,271.2600097654,272.9235473632,274.77774047860004,275.4836914064,274.8213134768,274.5064575194,274.2911173503333
R.Index_M_e_z,83.13418846134,109.66415252680001,110.1110916138,111.43732910179999,113.4395568848,114.3268585204,110.23804168679999,111.8744567872,125.9365631102,129.56795959480002,126.35396575920001,125.35661773700001,124.630723572,122.585121155,120.55367279059999,119.49379425039999,120.540588379,120.2192947388,119.1369552612,118.089715576,117.85590108233333
R.Index_M_d_x,0.20260177850728,0.08928734064092,0.12754947841159997,0.1412653177978,0.13482635319239997,0.134626108408,0.1218586549162,0.17033299207699998,0.1296248197558,0.10520096272240001,0.1148389413956,0.1236672505736,0.1498751968148,0.15952502191079998,0.16399140655999997,0.1671457916498,0.1666937679054,0.16887290477739997,0.16918224990359998,0.17329793870460003,0.17650708556166664
R.Index_M_d_y,-0.138599908072494,-0.16567179858679998,-0.13125999420899997,-0.1031103134154,-0.09041209965942001,-0.08567629307512001,-0.16037891507160001,-0.1686934828758,-0.09194716662147999,-0.06848230287432,-0.09731765687472,-0.1100256085396,-0.09873174130922,-0.07631707638502,-0.09266221076256001,-0.1398572295904,-0.14015870988360002,-0.1356668680906,-0.1340205729008,-0.1319864690304,-0.12242669115466666
R.Index_M_d_z,-0.632308959961,-0.9820223569868001,-0.9829763054845999,-0.9845836281776,-0.9866320252417999,-0.9869080305099999,-0.9792487382888,-0.9708057641984,-0.9869693040846,-0.9920613408086,-0.9885808587071999,-0.9861961245536002,-0.9837154388428001,-0.984233379364,-0.9819736123086,-0.9759482622146001,-0.9759744405748,-0.9762498497962,-0.9764294266702,-0.9759721159934,-0.9766558408736666
R.Index_P_s_x,-2.563080787654,-6.8047611236579995,-8.77312679291,-8.977029800416,-6.84200706482,-3.917160019277199,3.6519113540624,13.713898658754001,29.446613311780006,37.72982559204,36.64624252318,33.669506073,30.28487968444,28.94070472718,26.694960403439996,22.112417983999997,20.40675010684,19.04654693602,18.6839252472,18.91628227236,18.96994400023333
R.Index_P_s_y,244.6303863524,250.21918640119998,252.1002258302,255.4673706052,256.0281249998,256.98346557639996,262.14420776379995,265.90421142599996,267.634991455,268.7763793946,271.30316162099996,274.0776367186,273.89699707020003,272.010961914,271.2600097654,272.9235473632,274.77774047860004,275.4836914064,274.8213134768,274.5064575194,274.2911173503333
R.Index_P_s_z,83.13418846134,109.66415252680001,110.1110916138,111.43732910179999,113.4395568848,114.3268585204,110.23804168679999,111.8744567872,125.9365631102,129.56795959480002,126.35396575920001,125.35661773700001,124.630723572,122.585121155,120.55367279059999,119.49379425039999,120.540588379,120.2192947388,119.1369552612,118.089715576,117.85590108233333
R.Index_P_e_x,-6.982871818524001,-9.812142944336,-12.5136434555,-12.801112175,-11.16588134764,-8.452956199654,-0.6246524810782002,8.945669746406,27.627406311039998,37.612543487559996,37.570139312740004,35.51813507078,31.637466430660005,27.84130783082,25.198137283339996,20.915128326439998,19.504510498040002,18.3604690552,17.7371334076,17.481935119619997,17.260596593200003
R.Index_P_e_y,239.43272399900002,246.28591003439996,247.05492858899999,248.85453796400003,248.6173736572,250.18363952640001,257.55302429179994,261.3313293458,261.1974304202,261.6677978514,264.58046875,267.40625,267.1246276854,264.97151489260006,265.0219787598,267.60858154280004,269.0401184082,269.7662353514,268.97348022459994,268.62250366239994,268.19329834
R.Index_P_e_z,104.55124740612,144.11105957060002,144.3405212404,145.3924591066,147.16737060539998,148.1466766358,144.4702301026,146.0402648928,160.0784210206,163.6378265382,160.4883026122,159.4657623294,158.7401550294,156.648965454,154.75911254879998,153.8695892334,154.856906128,154.5444763182,153.43378295920002,152.36346130379997,152.079864502
R.Index_P_d_x,0.12698728814725999,0.08640662431728,0.10747070610528,0.1098716795446,0.12423146069060001,0.13032028973079998,0.12287216633580003,0.1369984328748,0.05226857289672001,0.003369692526758,-0.026544955186520003,-0.05311390757562,-0.03886186033486,0.031587337609372004,0.043005990237019995,0.034399940818520006,0.02592271231116,0.0197120588273,0.02720276340842,0.0412109673023,0.049112146099400004
R.Index_P_d_y,0.149336704612,0.11300897300240001,0.1449590295552,0.1899967044592,0.21292211711400003,0.1953692942858,0.1319116726518,0.1313858270646,0.1849608778954,0.20424028933039998,0.1931531488894,0.19167903065679998,0.1945804059506,0.2022539764642,0.1792280584574,0.1527069956062,0.16485058069240002,0.1642711907626,0.1680171102286,0.1690549075602,0.17519959807399998
R.Index_P_d_z,-0.6153445124628,-0.9897116661069999,-0.9834633469582,-0.9755823254586,-0.9690512061118,-0.9716945648192,-0.9835427522658,-0.9816353917120001,-0.9809472918512,-0.978878748417,-0.9807311892508,-0.9800073146819999,-0.9800155162812001,-0.9787058472636,-0.9827739715575999,-0.9876685261728,-0.9859598398208,-0.9862145781516001,-0.9853998422622,-0.9847366452218,-0.9833064277966668
R.Index_I_s_x,-6.982871818524001,-9.812142944336,-12.5136434555,-12.801112175,-11.16588134764,-8.452956199654,-0.6246524810782002,8.945669746406,27.627406311039998,37.612543487559996,37.570139312740004,35.51813507078,31.637466430660005,27.84130783082,25.198137283339996,20.915128326439998,19.504510498040002,18.3604690552,17.7371334076,17.481935119619997,17.260596593200003
R.Index_I_s_y,239.43272399900002,246.28591003439996,247.05492858899999,248.85453796400003,248.6173736572,250.18363952640001,257.55302429179994,261.3313293458,261.1974304202,261.6677978514,264.58046875,267.40625,267.1246276854,264.97151489260006,265.0219787598,267.60858154280004,269.0401184082,269.7662353514,268.97348022459994,268.62250366239994,268.19329834
R.Index_I_s_z,104.55124740612,144.11105957060002,144.3405212404,145.3924591066,147.16737060539998,148.1466766358,144.4702301026,146.0402648928,160.0784210206,163.6378265382,160.4883026122,159.4657623294,158.7401550294,156.648965454,154.75911254879998,153.8695892334,154.856906128,154.5444763182,153.43378295920002,152.36346130379997,152.079864502
R.Index_I_e_x,-6.888337564468,-7.688118362431998,-10.718538475046,-11.72021636964,-10.950052833560001,-8.62673196794,-1.1310049891458,8.17892808914,29.61320457458,41.4076271057,41.56130752564,36.55816421508,32.3984237671,30.75868644716,28.82880744934,22.721047210680002,18.99691543578,17.974485778820004,17.20447311404,16.6749797821,16.298927307133333
R.Index_I_e_y,234.311968994,242.0425476074,242.4904907228,243.86206665039998,243.22744140619997,245.1869659422,254.12723388700002,258.118798828,256.6797302248,256.36544189480003,259.75106201159997,263.65297241220003,263.31452636740005,260.1034240722,260.38209838880005,263.96549072259995,265.81216430660004,266.54961547839997,265.6835205078,265.31221923839996,264.76268513966664
R.Index_I_e_z,116.57341461169999,163.1078826904,163.296072388,164.292364502,165.98772583,167.0721313476,163.74002075200002,165.3362548828,178.99479064959996,182.10018005359998,179.03875732440002,178.6553710936,177.92991943379997,175.3877716064,173.43070373519998,172.97863464360003,174.16307373040001,173.85563049319998,172.7289825438,171.6456756594,171.33407084166666
R.Index_I_d_x,-0.004827837645800001,-0.10847329795362001,-0.09167543351650001,-0.055201007425780005,-0.011022295197490001,0.008874674793334,0.025859256088740002,0.039157256670292004,-0.10141408108184,-0.1938137710096,-0.20382772088039997,-0.053113965690160005,-0.03886185847222,-0.148989573121,-0.18541725873960002,-0.09222772717474,0.025922717899059998,0.019712042063479998,0.02720279619096,0.04121095389128,0.04911215106643333
R.Index_I_d_y,0.2615153670312,0.2167072445154,0.23310437202440001,0.254963928461,0.27526217699039995,0.25517857670759997,0.17495399117460003,0.1640629410744,0.230717495084,0.27078972458860007,0.24663630425939997,0.191678726673,0.19458071887479997,0.24861181080340003,0.2369573265314,0.18605153262620003,0.1648505926134,0.1642717421056,0.16801721751680002,0.1690551787614,0.17520034313200003
R.Index_I_d_z,-0.6139683485031999,-0.9701620697974,-0.9680538892748001,-0.9652121901514,-0.9611497402194,-0.9665171265602002,-0.9841018795968,-0.9854402303694,-0.9660529375078,-0.9428668260574,-0.9473659634589999,-0.9800073862076001,-0.9800154447556,-0.956984734535,-0.953552675247,-0.9758930921554001,-0.9859598517420001,-0.9862144589424,-0.9853998422622,-0.9847365975379999,-0.9833063085873334
R.Index_D_s_x,-6.888337564468,-7.688118362431998,-10.718538475046,-11.72021636964,-10.950052833560001,-8.62673196794,-1.1310049891458,8.17892808914,29.61320457458,41.4076271057,41.56130752564,36.55816421508,32.3984237671,30.75868644716,28.82880744934,22.721047210680002,18.99691543578,17.974485778820004,17.20447311404,16.6749797821,16.298927307133333
R.Index_D_s_y,234.311968994,242.0425476074,242.4904907228,243.86206665039998,243.22744140619997,245.1869659422,254.12723388700002,258.118798828,256.6797302248,256.36544189480003,259.75106201159997,263.65297241220003,263.31452636740005,260.1034240722,260.38209838880005,263.96549072259995,265.81216430660004,266.54961547839997,265.6835205078,265.31221923839996,264.76268513966664
R.Index_D_s_z,116.57341461169999,163.1078826904,163.296072388,164.292364502,165.98772583,167.0721313476,163.74002075200002,165.3362548828,178.99479064959996,182.10018005359998,179.03875732440002,178.6553710936,177.92991943379997,175.3877716064,173.43070373519998,172.97863464360003,174.16307373040001,173.85563049319998,172.7289825438,171.6456756594,171.33407084166666
R.Index_D_e_x,-5.472037887574,-4.687719488144,-7.729400348664001,-8.941523933407998,-8.293882942198,-6.742914342882,-0.7020350702108601,7.636932611452001,31.016928482060003,44.76603546142,45.38932800294,40.11292190552,36.53378295898,34.96899261476,33.784674072259996,26.707337570219998,22.375473022459996,21.69008979798,20.655546951279998,19.55535812378,18.819432576466667
R.Index_D_e_y,228.865713501,238.2942565918,238.56788024899998,239.6256683348,238.39226379380003,240.76364746100003,251.36125488279998,255.84792480480002,253.48626098620002,252.41827392579998,256.0621063234,260.23666381819993,259.7810424804,256.1968658448,256.60208740240006,260.7363586426,262.57354126,263.3537353516,262.4590759278,262.1135986326,261.5173441566667
R.Index_D_e_z,126.13644561756,176.0895843508,176.228768921,177.1724823,178.6788787842,180.03390808119997,177.2675170898,178.9762298586,192.36641540500003,194.91559448239997,191.8149658204,191.57235717760003,190.6444000244,187.9793823242,185.7872070312,185.8200775146,187.1874420168,186.8003967286,185.738708496,184.8000091552,184.55147806800002
R.Index_D_d_x,-0.10232271552059999,-0.2167683064936,-0.21595478951939998,-0.20075083375,-0.1918989390136,-0.13609924763458,-0.030991572514200004,0.039157270546984,-0.10141413360834002,-0.2426331818104,-0.27656109929079997,-0.25681887269,-0.29876524806040006,-0.3041799128054,-0.35804397463800003,-0.2879955261946,-0.24408891499080002,-0.26843937039380006,-0.24932796061059997,-0.20809730887420003,-0.182097653548
R.Index_D_d_y,0.39347279071799995,0.2708008885382,0.2833948969842,0.306064993143,0.3493245899676,0.31956931352619994,0.1998323231936,0.16406266689319998,0.230716973543,0.2851689815522,0.266514146328,0.2468164026736,0.2552818745374,0.2822351932524,0.2730925261976,0.2332934916018,0.23397913277139998,0.2308911412954,0.23295479416860002,0.2310892134904,0.2344644914073333
R.Index_D_d_z,-0.69089551568,-0.9378824591637999,-0.93434214592,-0.9305435657504001,-0.9168912053109999,-0.9364430904387999,-0.9773144125938,-0.9854402422904001,-0.9660530567170001,-0.9258685588837998,-0.9230363965034,-0.9332072734832,-0.9185768246649999,-0.9096999287604,-0.8927140116690001,-0.9277493238446001,-0.9409648299216,-0.93521399498,-0.9399070143700001,-0.9503548145294,-0.9549112717313334
R.Middle_M_s_x,6.618132019046,-7.818388366700001,-6.806977081297999,-5.8141307830799995,-4.58327860832,-1.8246476292594,5.337038922312,19.240601730359998,32.7299243927,39.034670257580004,38.8358856201,36.582833862300006,35.11765594484,34.321058654800005,32.390404891959996,27.917660141,26.12537384034,25.12037048342,24.747333526640002,25.14127159118,25.34789085386667
R.Middle_M_s_y,229.18731079100002,231.6095733642,235.19086303719996,240.0892669678,241.79282836919998,243.157623291,243.3743652342,246.12668151839998,252.4788360596,255.3251159668,255.89127502459996,257.78244018559997,258.1678039552,257.7125610354,255.92098693839998,254.67976379360002,256.5440612792,257.4246154786,256.8782653808,256.7348083494,257.13819376633336
R.Middle_M_s_z,42.79173202512,48.8160331726,48.79299240112,49.75867233276001,51.45714111329998,52.25423965454,49.4685600281,51.63706359862,64.23940048218,67.37629852294,64.64358673096001,63.90201034546,63.15224227906,60.80054779052,59.05549240112,58.79660720826,59.832718658480005,59.49285888672,58.374662017800006,57.2942184448,56.89793777466667
R.Middle_M_e_x,-7.371395874020001,-17.26031761168,-18.03506126402,-17.5755847931,-16.385025405879997,-13.74546432496,-5.487328433991999,6.195492237812,22.372042465220005,29.76301841736,29.22304763794,26.584542465200002,23.78354682922,22.36356201174,20.19516105652,15.461439895640002,13.64795017242,12.69320774078,12.27715320586,12.345751380920001,12.320855776466667
R.Middle_M_e_y,231.428161621,234.408822632,235.65446777360003,238.7326141358,239.885913086,241.03623046880003,245.55882263200002,248.53145751940002,250.18845214860002,251.7616729738,253.9633636474,256.566485596,256.20169982920004,254.42116699239995,253.59752807619998,255.2067321778,257.1044616698,257.6602233886,257.02186889660004,256.7794616702,256.62098185200006
R.Middle_M_e_z,80.04629898076,107.99442596420002,107.7213562012,108.57675781239998,110.2469924926,111.00134277340001,108.43010253920002,110.14704284659999,123.2786315918,126.545135498,123.8340560912,123.0481704712,122.03459320079999,119.50239257819999,117.74757232660002,117.4840866086,118.5149047852,118.18896942140002,117.0622482298,115.9111480712,115.462384542
R.Middle_M_d_x,0.23316636383520004,0.1573705911636,0.18714081645020003,0.1960305929184,0.1967021584512,0.1986867249012,0.18041197955600002,0.2174255400896,0.1726369678972,0.1545325487854,0.1602191716434,0.1666435927152,0.18890794515599998,0.19929808080199998,0.2032606631516,0.20761041343219996,0.2079638123514,0.2071260929108,0.2078430742026,0.2132655918598,0.21712429821499998
R.Middle_M_d_y,-0.037348726764319995,-0.046655667573220004,-0.007726996485150001,0.022611614316699998,0.03178295195102,0.035357692744586,-0.0364088045433,-0.04008089974522,0.03817430399360001,0.05939264595508,0.032132900133740004,0.020266566798079998,0.03276946470144,0.054858348518619995,0.038725571706900004,-0.008783091418448,-0.009340309817337999,-0.003926925634732999,-0.0023934695404014,-0.0007442461326720001,0.008620478523273334
R.Middle_M_d_z,-0.6209296107294,-0.9863385200497999,-0.9821712732314,-0.9803332448005999,-0.9798626065254,-0.9791501283646001,-0.9827242493630001,-0.9751979470254,-0.9840191364288,-0.9861793041230001,-0.9865398645401999,-0.9858012914658,-0.9814043283462001,-0.9783958315848,-0.9782330870628,-0.9781563997272,-0.9780681848526,-0.9783002138138001,-0.9781581640244001,-0.9769805312157999,-0.9761057893433334
R.Middle_P_s_x,-7.371395874020001,-17.26031761168,-18.03506126402,-17.5755847931,-16.385025405879997,-13.74546432496,-5.487328433991999,6.195492237812,22.372042465220005,29.76301841736,29.22304763794,26.584542465200002,23.78354682922,22.36356201174,20.19516105652,15.461439895640002,13.64795017242,12.69320774078,12.27715320586,12.345751380920001,12.320855776466667
R.Middle_P_s_y,231.428161621,234.408822632,235.65446777360003,238.7326141358,239.885913086,241.03623046880003,245.55882263200002,248.53145751940002,250.18845214860002,251.7616729738,253.9633636474,256.566485596,256.20169982920004,254.42116699239995,253.59752807619998,255.2067321778,257.1044616698,257.6602233886,257.02186889660004,256.7794616702,256.62098185200006
R.Middle_P_s_z,80.04629898076,107.99442596420002,107.7213562012,108.57675781239998,110.2469924926,111.00134277340001,108.43010253920002,110.14704284659999,123.2786315918,126.545135498,123.8340560912,123.0481704712,122.03459320079999,119.50239257819999,117.74757232660002,117.4840866086,118.5149047852,118.18896942140002,117.0622482298,115.9111480712,115.462384542
R.Middle_P_e_x,1.0889542579680005,-4.181022500992,-4.685541915896,-3.135248279572,-0.8987478733076,-1.49582999758474,2.077780997753,26.02484855652,55.33458633422,65.52005462646,64.78169937134,62.34964294434,59.33400650026,57.18835144042,54.91672363279999,49.367402648920006,45.861419677739995,44.0800689697,43.35894622804,43.64895401,44.243283589700006
R.Middle_P_e_y,221.5882385254,229.23654479980001,231.3462768554,234.82933654779998,233.7474731444,236.2450592042,245.5725128172,246.732409668,243.4784149172,243.2564880372,247.610546875,251.0564422608,251.64404602060003,249.33324279779998,248.9374084472,251.20147705079998,253.220977783,254.67795104980001,253.9427459716,253.23549804700002,252.54785156266666
R.Middle_P_e_z,104.94887237564001,144.4143615722,144.159414673,144.64516906740002,145.53074035639997,147.5439147948,146.7136138916,143.20800476079998,142.4223815918,139.695864868,138.6570434572,137.7178405762,137.5185394288,136.4135284424,134.9923645022,136.4028045654,140.2286956786,141.2244171144,140.4974121092,138.9796051024,137.57755025233334
R.Middle_P_d_x,-0.2166629791258,-0.33495057821279994,-0.3418708086014,-0.3698057949542,-0.3965914905072,-0.31370359957200006,-0.1937366008758,-0.5078144013882,-0.8441451311112,-0.915709912777,-0.910629415512,-0.9159165143965999,-0.9104196310043999,-0.891835796833,-0.88919223547,-0.8683053135873999,-0.8249618887901999,-0.8037931203841999,-0.7959805965423999,-0.8016506671905999,-0.8175085783006667
R.Middle_P_d_y,0.2519927874208,0.1324580103158,0.11032941788424,0.09995990544564,0.15720065683120002,0.12269816696642002,-0.00035059619695400075,0.0460722167045,0.171838834882,0.21781117320080004,0.1626906961204,0.141107940674,0.11671796888120001,0.13029778748760001,0.119342042506,0.10257146507476,0.09945299774414,0.07637367695569999,0.0788539454341,0.09075815081596,0.10430970539633333
R.Middle_P_d_z,-0.6377355456353999,-0.9326862215994,-0.9331503272058,-0.9236839890482,-0.9035892605782001,-0.9358268380165999,-0.9804111003876,-0.8466655135154001,-0.49025655388839995,-0.3367799580098,-0.37960518002519994,-0.37567889690379996,-0.3965318262576,-0.433081060648,-0.44162572622320007,-0.4844936311244,-0.5560732722284001,-0.5899199128149999,-0.6001563429834,-0.5907652258873999,-0.5663522283236667
R.Middle_I_s_x,1.0889542579680005,-4.181022500992,-4.685541915896,-3.135248279572,-0.8987478733076,-1.49582999758474,2.077780997753,26.02484855652,55.33458633422,65.52005462646,64.78169937134,62.34964294434,59.33400650026,57.18835144042,54.91672363279999,49.367402648920006,45.861419677739995,44.0800689697,43.35894622804,43.64895401,44.243283589700006
R.Middle_I_s_y,221.5882385254,229.23654479980001,231.3462768554,234.82933654779998,233.7474731444,236.2450592042,245.5725128172,246.732409668,243.4784149172,243.2564880372,247.610546875,251.0564422608,251.64404602060003,249.33324279779998,248.9374084472,251.20147705079998,253.220977783,254.67795104980001,253.9427459716,253.23549804700002,252.54785156266666
R.Middle_I_s_z,104.94887237564001,144.4143615722,144.159414673,144.64516906740002,145.53074035639997,147.5439147948,146.7136138916,143.20800476079998,142.4223815918,139.695864868,138.6570434572,137.7178405762,137.5185394288,136.4135284424,134.9923645022,136.4028045654,140.2286956786,141.2244171144,140.4974121092,138.9796051024,137.57755025233334
R.Middle_I_e_x,15.95907478332,12.269985198979999,10.65000743864,11.57710971832,15.583559226979997,13.04878778457,11.483643150332,46.24446868896,67.77255249022,73.6254623413,73.44212493896,70.91666412353999,68.44090576172,67.15371398927999,65.0349708557,60.461154937740005,58.5364692688,57.501876831080004,57.01238098146,57.0717781067,57.12076441446667
R.Middle_I_e_y,212.3694732666,223.0628662108,226.665310669,230.95122985839998,227.99898681640002,231.1659179686,244.06028442380003,243.19776306160003,243.9476562498,243.8555297852,246.06053161619997,249.3874847412,250.3956817626,248.434994507,247.71110534660002,248.8120666502,250.5875823974,252.27926025380003,251.5209411618,250.78399047860003,250.30452473966668
R.Middle_I_e_z,116.03240127551999,159.2249389646,160.6846679688,161.94214782720002,160.3779144288,163.1528747556,167.5066284182,145.676815796,123.4983596802,118.1653686522,117.36704559340001,116.39844818140003,116.3983459472,115.66373901360001,114.3352523804,116.36936340339999,121.17660827660002,122.6566848756,122.10116424560002,120.4199905394,118.60852813733334
R.Middle_I_d_x,-0.6454861894249599,-0.714109790325,-0.6656896114348,-0.6386379480362,-0.7154684901238001,-0.6313566684722001,-0.40829216241840005,-0.8776987075806,-0.5399105668067999,-0.351841700077,-0.3759340822698,-0.3718796372414,-0.395314705372,-0.4325791478156,-0.43921553492540005,-0.48156054019940003,-0.5502019047735999,-0.5826174139975999,-0.592671918869,-0.5826614618304,-0.55898920695
R.Middle_I_d_y,0.400170633197,0.267988705635,0.2031926244498,0.16834188401700004,0.24953186809999997,0.22047672718740002,0.06564321443438,0.1534328922629,-0.020368944853559997,-0.026003356743610002,0.06728347912432,0.0724465712905,0.05418932884932,0.038991404324760004,0.05323168709874,0.10372015833854001,0.1143111228942,0.10412300676116,0.10512634366760001,0.10641568154090002,0.09737894435723334
R.Middle_I_d_z,-0.48111680746100005,-0.6429015636441999,-0.7173325777052,-0.7508318424224001,-0.6444901704788,-0.6775579273702,-0.9025887370109998,-0.10716681778464002,0.8214589595794001,0.9346015334128,0.9241619467733999,0.92543810606,0.9167909860610001,0.9007124662398001,0.8966893434523999,0.8696169137954,0.827018034458,0.8059930562972,0.7985491991042,0.8056406021118001,0.8234124978383334
R.Middle_D_s_x,15.95907478332,12.269985198979999,10.65000743864,11.57710971832,15.583559226979997,13.04878778457,11.483643150332,46.24446868896,67.77255249022,73.6254623413,73.44212493896,70.91666412353999,68.44090576172,67.15371398927999,65.0349708557,60.461154937740005,58.5364692688,57.501876831080004,57.01238098146,57.0717781067,57.12076441446667
R.Middle_D_s_y,212.3694732666,223.0628662108,226.665310669,230.95122985839998,227.99898681640002,231.1659179686,244.06028442380003,243.19776306160003,243.9476562498,243.8555297852,246.06053161619997,249.3874847412,250.3956817626,248.434994507,247.71110534660002,248.8120666502,250.5875823974,252.27926025380003,251.5209411618,250.78399047860003,250.30452473966668
R.Middle_D_s_z,116.03240127551999,159.2249389646,160.6846679688,161.94214782720002,160.3779144288,163.1528747556,167.5066284182,145.676815796,123.4983596802,118.1653686522,117.36704559340001,116.39844818140003,116.3983459472,115.66373901360001,114.3352523804,116.36936340339999,121.17660827660002,122.6566848756,122.10116424560002,120.4199905394,118.60852813733334
R.Middle_D_e_x,26.679282760620005,23.141521072379998,20.78439979556,21.29967079162,26.475778961179998,24.127738761919996,20.11322402956,56.55552902222,66.51740875243999,69.24643249512,68.62063446046,65.86128845214,63.94975585937999,63.4382194519,61.500799560539996,57.56774673462,56.608519744880006,55.962249755840006,55.573989868160005,55.53738937378,55.23520533243334
R.Middle_D_e_y,207.0864929198,218.98303222659996,223.571923828,228.38840637200002,224.20014038099998,227.26898803720002,242.26098022460002,240.95834960940002,245.80050048820004,246.21315002420002,246.9174804684,249.99398193359997,250.9312408446,249.259677124,248.25225830059998,248.6060760498,250.26639099100004,251.87145996099997,251.1392456054,250.4987640382,250.24807739266666
R.Middle_D_e_z,124.26253089906,169.0124145508,171.605267334,173.3727386476,170.189575195,172.4328796388,179.8732818604,141.0497589112,108.6307312012,103.79595794660001,102.95666198720001,102.0513656616,101.864302063,100.9243118288,99.53908996582001,101.42924346936,106.0795349122,107.51657409660001,106.95018463139999,105.27701721180001,103.50216929099999
R.Middle_D_d_x,-0.7041695564982,-0.7141095638273999,-0.665689575672,-0.6386379122733999,-0.7154682397842,-0.7277340650556,-0.566844022274,-0.6772942721846,0.08244560062882,0.28764176964739996,0.3167053163052,0.3320683300496,0.2950064837934,0.24405663013459997,0.23214625418180002,0.190056926012,0.1266396537424,0.10113223493080001,0.09448241889476,0.10078814476744,0.12385516365366667
R.Middle_D_d_y,0.347018802166,0.2679886758328,0.203192779422,0.168342089653,0.24953168034559997,0.2559744775294,0.1181893795728,0.14709853827942002,-0.12170625440783997,-0.15486308187256,-0.05628970116376001,-0.0398384861648,-0.03517883121966,-0.05417024716736,-0.035546275228259996,0.013530735671504002,0.02109783887862,0.02678684629498,0.02507212311028,0.018735437095168,0.0037078100722266667
R.Middle_D_d_z,-0.5406057953834,-0.6429017782211999,-0.7173325061797999,-0.7508318543434,-0.6444904685022002,-0.6095681726934,-0.8123179912568,0.303933879733,0.9765976667404,0.9438717961310001,0.9465631127358,0.9424051165582,0.9546858429909999,0.9681766033174,0.9719035625458,0.9813593745229999,0.9916691660882,0.9944961667059999,0.9952099800112,0.9946841478348001,0.9922788937886667
R.Ring_M_s_x,4.894709014880003,-12.24687385558,-10.558271217334001,-9.18154335022,-8.518872261048,-5.935544013976,1.669536209108,16.4773891449,30.296374511739998,36.104428100579995,36.217737579360005,34.15375213622001,32.99611740112,32.1396965027,30.2480560303,25.680482482900004,23.824666213959997,23.0572780609,22.65207633974,22.9422679901,23.097066879266666
R.Ring_M_s_y,220.89498596180002,222.0301177978,225.3180389404,230.07712402319999,232.00126953119997,233.43944702160002,233.47957763679997,235.95608215299998,242.2082611084,245.18184204100004,245.6567352296,247.50108337380001,247.818685913,247.3798706054,245.577786255,244.36022338879997,246.2386718748,247.068359375,246.5276214598,246.40442504879996,246.8166503906667
R.Ring_M_s_z,42.0512693405,49.27853240966,48.87408294678,49.574037933359996,51.06998062134001,51.78980712892,49.883753204360005,52.15893783568,64.13676834108,67.02203216552,64.60052413938,63.99579010007999,63.11746902466,60.4979057312,58.921971893320006,59.13554306031999,60.16307067872,59.81880264282,58.67600631714,57.54415435792,57.0288912455
R.Ring_M_e_x,-9.085381698599999,-24.42227554318,-23.79455680846,-22.597803115839998,-22.39610137942,-20.048261642459998,-11.149853801732,2.3911550283419998,18.8153892517,25.200886917140004,25.25031433106,22.991064453120003,20.894695663439997,19.4462852478,17.37573051452,12.507512474060002,10.58502407074,10.041690635674,9.574384307862001,9.50072479248,9.413307825726667
R.Ring_M_e_y,216.76472473120003,217.35229797339997,218.33123779279998,221.3672485348,223.0074920654,224.32309570299998,227.9806121826,230.39090271,232.43266601579998,234.41256713860002,236.23634338379998,238.6595794678,238.25139465339998,236.66618042,235.70281372059998,237.00743713399999,238.92935485860002,239.4229309082,238.80749206540003,238.618411255,238.5475209553333
R.Ring_M_e_z,74.12514343272,101.5389678958,100.6136917114,101.0124008178,102.33253784159999,102.9559768674,101.90718841540001,103.8469772338,115.84301757799999,118.66333618160002,116.49154205339998,115.94742126460001,114.7273742678,111.74085083,110.282144165,110.8471694948,111.86330871579999,111.5284912112,110.3591674806,109.123310852,108.469731649
R.Ring_M_d_x,0.2595238834622,0.226021966338,0.2457160294056,0.24905701875699998,0.2576143831014,0.26198596954359993,0.2379768580198,0.26149432063120004,0.21313095390800002,0.2024113804102,0.203597280383,0.20722213089480004,0.22464861571779998,0.23563819527619997,0.23895954191679997,0.244540655613,0.24577834010140004,0.2416190326214,0.2427719265222,0.24952640533460002,0.25402286648766664
