,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
R.Thumb_P_e_z,43.819551849359996,62.51389923096,61.53472824098001,61.764096832259995,61.7608680725,64.80296173094,61.45213394164,46.6393310547,15.034942400440602,-20.977874088308,-46.719223785400004,-56.48934783934,-54.59042892454001,-41.88148422242,-24.85370407106,-6.22328178883,11.911914348604,24.733316040040002,33.2421497345,41.39268722534,45.883624267580004,46.14914245606,44.3945083618,42.073475646999995,40.69067687988
R.Thumb_P_d_x,0.05791540741900001,0.2168959856032,0.204906398058,0.20051283240300002,0.20518808364880003,0.2260790646076,0.1963912427424,0.1595301955938,0.10627478659173999,0.08835079520941999,0.15540139675140002,0.24164074659339999,0.289118784666,0.33300359845160005,0.33879081010819995,0.33728184700020003,0.3563015580176,0.3498941957952,0.3019111633302,0.266814672947,0.24064195454119996,0.23754243850699996,0.2373905241488,0.22803112864480002,0.22716867029680002
R.Thumb_P_d_y,0.16014023870240002,0.22912811636939998,0.23041096627719998,0.2281766176224,0.2385907292366,0.28168099522580003,0.35850428938859996,0.332983338833,0.24160011708719997,0.19528055787100002,0.1897635191678,0.240196818113,0.2357866078616,0.29329992532739996,0.307151210308,0.28677217364319996,0.27362179160120004,0.272423672676,0.26858274936679993,0.306924021244,0.31297455430019994,0.3189257085324001,0.310726392269,0.30595762729639997,0.30215269923219995
R.Thumb_P_d_z,0.9230853557586001,0.9489129543302,0.9512657880784001,0.9527478218079999,0.9491689205170001,0.9322389841081999,0.9122594714162,0.9288715362548,0.9642667293548,0.9766048431396002,0.9687729477884,0.9399469971656,0.9276035428048001,0.8959802389146001,0.8893052577972,0.8966273903848,0.8933851242068,0.8962141990661999,0.9146492838859999,0.9134662032128,0.918757855892,0.9175272345542,0.920368528366,0.9243297338488,0.9257949709894
R.Thumb_I_s_x,-23.812085032382,-1.1434783890852,1.5292261004452,1.8779907464980004,0.7293588161486,-1.9073907613719996,7.870695012808599,34.04949378966,64.19706268309999,71.66630096433998,58.58201293943999,36.022199630719996,11.786838150028,-9.29767899513,-22.194056320199998,-28.06943321228,-31.02272453308,-27.292855834980003,-18.65775032042,-10.394523429862002,-4.049501609802,-1.0205461204055999,0.6392927676432,2.611930203436,3.76533088684
R.Thumb_I_s_y,152.7494750974,150.4650695798,150.7778625488,150.8084930422,148.5719146728,140.06163940439998,127.102545166,127.53234405539999,136.0953613282,144.0818450926,150.806942749,155.2084838866,158.6271331788,158.5135742186,157.22427978520003,158.33481750500002,156.7356079102,150.6610565184,147.31060791020002,145.0442687988,144.02481689459998,142.29015808100002,142.0002960206,141.6725585936,142.0370513916
R.Thumb_I_s_z,43.819551849359996,62.51389923096,61.53472824098001,61.764096832259995,61.7608680725,64.80296173094,61.45213394164,46.6393310547,15.034942400440602,-20.977874088308,-46.719223785400004,-56.48934783934,-54.59042892454001,-41.88148422242,-24.85370407106,-6.22328178883,11.911914348604,24.733316040040002,33.2421497345,41.39268722534,45.883624267580004,46.14914245606,44.3945083618,42.073475646999995,40.69067687988
R.Thumb_I_e_x,-13.42898445129,5.679734897614,8.980605316164,9.509857368470001,8.327336692809999,5.060033130646,15.6030163765,42.7606098175,72.99564971923999,80.56975708005999,67.10420074461999,43.45404281616,18.761360931408003,-3.1652976155304,-15.9071619034,-22.09260063172,-26.74514465332,-22.556859207180004,-12.312246894842001,-3.52779398560548,3.199761843682,6.49440031052,8.527116966244,11.036345672600001,12.41497573854
R.Thumb_I_e_y,141.2657043456,137.7338195798,138.01679992660002,138.1874786376,135.8579742432,126.881866455,112.72921600320001,113.47781372080001,123.91118011439998,132.27663879380003,138.2614532472,141.7089660644,145.9495941162,145.1240783692,143.36481933620001,144.2336395264,142.5329559328,136.94018554680002,134.1484832762,131.6561676028,130.8971069336,129.06411743159998,128.7715820312,128.33896789559998,128.7823944092
R.Thumb_I_e_z,23.332512664760003,38.853708648680005,38.0802253723,38.29136810302,38.32768173216,41.432294464099996,39.05708007812,24.39705047606,-8.251890087144,-44.424815750120004,-69.9139427185,-79.53216247558001,-78.2347076416,-65.36657333373999,-48.02416534422,-29.32603645324,-11.503626918792,1.1267267823216,9.685106754296001,18.10998573304,22.568236541740003,22.973989868180002,21.3454891205,19.275936889660002,17.93102149964
R.Thumb_I_d_x,-0.37454479932780005,-0.246130633354,-0.268790203333,-0.275300836563,-0.27407839298259995,-0.251332730055,-0.2789244949818,-0.31423212885839996,-0.3173874318602,-0.32117031216619996,-0.3074170172214,-0.2680855154992,-0.2515887975692,-0.2212106227874,-0.22678428888319999,-0.21559956669820002,-0.15430319011200003,-0.1708394527436,-0.22889844775200002,-0.2477004110812,-0.2614993751052,-0.27108326554299994,-0.284533882141,-0.30389007926,-0.3120147049428
R.Thumb_I_d_y,0.4142488241196,0.45924854278559996,0.4603239953518,0.455272090435,0.458624178171,0.47542796731000003,0.5184825420378,0.5069826722145999,0.43951443433759996,0.42584381103519997,0.4525477588178,0.48696199655559996,0.4573111236096,0.4829932272434,0.49994603395480003,0.508665394783,0.5123257994652,0.49494673013699997,0.47479130625739996,0.48294289112079997,0.4735498964788,0.47709697484979996,0.4771933674812,0.48097651600839997,0.4781292259694
R.Thumb_I_d_z,0.7390196263788,0.8534831881523999,0.8460636019708,0.8467210173605999,0.8452946662902001,0.8430394768715999,0.807846546173,0.802335679531,0.8400153040886,0.8457908153536,0.8366925954820001,0.8312130212784,0.8529093503952,0.847166991234,0.835817539692,0.8333751797678,0.8446581602095999,0.851549744606,0.8497624516485999,0.8398663282396,0.8410453557965999,0.8359867930412002,0.831436765194,0.8223651647568,0.8209987163542
R.Thumb_D_s_x,-13.42898445129,5.679734897614,8.980605316164,9.509857368470001,8.327336692809999,5.060033130646,15.6030163765,42.7606098175,72.99564971923999,80.56975708005999,67.10420074461999,43.45404281616,18.761360931408003,-3.1652976155304,-15.9071619034,-22.09260063172,-26.74514465332,-22.556859207180004,-12.312246894842001,-3.52779398560548,3.199761843682,6.49440031052,8.527116966244,11.036345672600001,12.41497573854
R.Thumb_D_s_y,141.2657043456,137.7338195798,138.01679992660002,138.1874786376,135.8579742432,126.881866455,112.72921600320001,113.47781372080001,123.91118011439998,132.27663879380003,138.2614532472,141.7089660644,145.9495941162,145.1240783692,143.36481933620001,144.2336395264,142.5329559328,136.94018554680002,134.1484832762,131.6561676028,130.8971069336,129.06411743159998,128.7715820312,128.33896789559998,128.7823944092
R.Thumb_D_s_z,23.332512664760003,38.853708648680005,38.0802253723,38.29136810302,38.32768173216,41.432294464099996,39.05708007812,24.39705047606,-8.251890087144,-44.424815750120004,-69.9139427185,-79.53216247558001,-78.2347076416,-65.36657333373999,-48.02416534422,-29.32603645324,-11.503626918792,1.1267267823216,9.685106754296001,18.10998573304,22.568236541740003,22.973989868180002,21.3454891205,19.275936889660002,17.93102149964
R.Thumb_D_e_x,-1.157124328599999,17.36103897096,21.13233489992,21.750185394299997,20.53184356688,16.96456069946,28.070944213859995,55.578717040979996,85.14642028808,92.17082519531999,79.19802093508,55.59432754516,31.11785240172,8.556266736993999,-3.8112023234375996,-9.960271644596,-16.06259689332,-11.810892581935999,-0.5607390940188,8.553225231166,15.518246650699998,19.0270084381,21.315011215200002,24.2162826538,25.797073745720002
R.Thumb_D_e_y,131.07781677260002,127.0850479124,127.44581909179999,127.7479171752,125.49775238060002,116.618121338,102.34678649896,103.07828674299999,113.8250793458,121.948150635,127.39505157479998,130.8407928468,136.0082000732,135.30314331059998,133.3710968018,133.6784362794,131.346875,126.2852264404,124.08341217059998,121.78259277340001,121.30363006580001,119.5072509764,119.19675445540001,118.68777618419999,119.22030944839999
R.Thumb_D_e_z,15.703800964340001,28.262952804580003,27.947752380399997,28.12879371642,28.042036056539995,30.708511734020004,29.13249893188,14.933097171766002,-18.84018541573652,-55.41347427368,-79.79319915773999,-89.35612335204,-88.74311523435999,-76.68990325928,-58.785873413080004,-39.48894653322,-22.57043075562,-10.391203117349999,-1.3900695472956,7.217907333375999,11.69160995482,12.3121131897,11.00971393584,9.51847629547,8.361565017702
R.Thumb_D_d_x,-0.6449155807496,-0.6138803958892,-0.6386023998259999,-0.6432584881784,-0.6413759589196,-0.6256113648416,-0.6552193880078001,-0.6736220955850001,-0.6385519981386001,-0.6096638679504001,-0.6355590462686,-0.6380008697512001,-0.6493631482126,-0.615996134281,-0.6356714844703999,-0.6375828623774,-0.5613934397697999,-0.5647261500360001,-0.6175698041914,-0.6348863720894,-0.6473657965660001,-0.6586184859276001,-0.6720343470572,-0.692637193203,-0.7032611489294001
R.Thumb_D_d_y,0.5353978276251999,0.5596183896064,0.5555302739144,0.5486239194872,0.5444543719292001,0.539384317398,0.5456214785576,0.5465199589728,0.5300486564636,0.542786753178,0.5710552811622001,0.5711483836176001,0.52244399786,0.5161135435104001,0.5251939177514,0.5547011137008,0.5878553152086,0.5599434852598001,0.5289435505868,0.5188798904418,0.504160106182,0.5022361516953999,0.5031800150872,0.5071931958198,0.5025103449821999
R.Thumb_D_d_z,0.40090699195859997,0.5565695166585999,0.5324856638908,0.5340675830842,0.5405352115632001,0.5635604023934,0.5215604484081999,0.49735330939300004,0.5564401745794001,0.5774802803992001,0.5191784501076,0.5162725567816,0.5522419214248,0.595067977905,0.56555339098,0.5340851902964,0.5815870285032,0.6052946448326,0.5820269703863999,0.5724046945574,0.5715926885604,0.5603070855142,0.5431696176528,0.5127778887750001,0.5028977513314
R.Index_M_s_x,-12.389606475780003,17.11741523744,19.35357055666,19.45598716738,18.30089645386,15.84225540162,24.17802009584,49.81488494872,78.9064315796,86.2748977661,75.67818145754,55.32897109984,31.50213699342,10.691862583186,-2.3752374649048,-7.824440383912,-8.98123703003,-5.273919963836,1.4151463299972,7.7785041808979996,12.882758903500001,15.843699646020003,17.74783859252,19.671896743780003,20.84535102844
R.Index_M_s_y,174.77584533700002,175.0844787598,175.5167541504,175.54977111840003,173.7882995604,167.07530822739997,157.0686981202,156.4687286374,161.40869140619998,167.16853942899996,173.5104919434,180.0927368164,184.02722167960002,186.2659240722,185.3834594728,185.356741333,182.8330841066,177.0389160158,173.94214782720002,173.3239593504,172.7270263672,171.2366271972,170.5970886228,170.011010742,170.2677825928
R.Index_M_s_z,76.776281452194,93.78613891602001,93.10895996094,93.51010589597999,93.21399688722,94.86797790528,90.11216583251999,77.07276916504,48.84443893432,13.617037236675799,-13.306939315795997,-25.891498565680003,-24.81764030458,-14.64115066528,1.5852579355219998,20.35830612182,38.47811546326,52.12212066650001,62.10653152466,69.95194396972,74.8358947754,75.10105285643999,73.65193939208,71.67518310547999,70.49813232419999
R.Index_M_e_x,-22.458893203726003,-7.651859951017999,-4.649845600126,-4.391358661652,-5.949699592590001,-10.042522811886,-0.04420588017060041,31.324118042,66.84474716188,75.24204101560001,59.75712814332,33.10930557252,4.498473095898,-21.5458164215,-36.756662750240004,-42.041727447519996,-42.89608078004,-37.988383483899995,-28.97784957884,-21.529155349739998,-15.360446548459999,-12.0196407318,-9.463020229336,-6.299660205842001,-4.470465564728
R.Index_M_e_y,182.4163085938,183.47829895,184.066381836,184.219558716,181.88942260739998,172.7807159424,158.8988128662,159.2529541016,167.8212768554,174.563861084,181.4286346436,185.13771667480003,189.06642761220002,188.25832824699998,186.53710022,186.99357605,187.0468475342,183.0212585448,180.2095275876,176.82528381319997,175.6461822508,174.14777832020002,174.123779297,173.83525695819998,174.194091797
R.Index_M_e_z,26.799017715440005,39.44494247436,38.44891586304,38.80035171510001,38.59573135376,40.71118774414,34.939456558239996,19.78087921142,-9.872256708152,-45.20063552856,-70.89624404908,-81.70284729005999,-78.47650299072001,-65.54626846314001,-47.94823379515999,-29.27280120848,-11.20762062071,1.8193939775227999,10.398580646516,17.36661033628,21.63098945618,21.695568847660002,19.949534988399996,17.381906890879996,15.902296638500001
R.Index_M_d_x,0.16696509122859998,0.4107146739959999,0.398015487194,0.3954276025296,0.4021141290666,0.4292115211486,0.4016436994076001,0.3066068470478,0.20000225305539998,0.1829426169396,0.2639968335626,0.36843802928919994,0.4477644503116,0.534552884102,0.5700996994973999,0.5673780083656,0.5623630046844,0.5424587368966,0.5039650917053999,0.48596842288979997,0.46831805109999997,0.4620193064214,0.4512001037598,0.4306504428386,0.41977722644820004
R.Index_M_d_y,-0.12669125348299998,-0.13918312788019999,-0.14176665842520003,-0.1437591046096,-0.1343297302724,-0.09460489451894001,-0.03034626431766,-0.046166966110480004,-0.10633104741579999,-0.12262639701359998,-0.1312956228854,-0.08365393429993999,-0.08355818837882,-0.033037284761680004,-0.01912923119962,-0.0271413683891,-0.06987101882698,-0.09919691979892001,-0.10392330437913999,-0.058057626336820004,-0.04840433076024,-0.04827159941194,-0.0584782421589,-0.06341219395402001,-0.06510456204414
R.Index_M_d_z,0.8287039399146,0.901064991951,0.9063519835472,0.9071762800216,0.9056592226028,0.8980072617532,0.9148527860642,0.94999229908,0.9736178636552001,0.9752921819686,0.9549238801002,0.9254425168038001,0.8897507667542,0.8440892338753999,0.8213454842565999,0.8229641318321999,0.823869907856,0.8341006040576001,0.8574015259744,0.8719499468804,0.8822234749792,0.8855493903162,0.890472793579,0.9002703905106,0.905287349224
R.Index_P_s_x,-22.458893203726003,-7.651859951017999,-4.649845600126,-4.391358661652,-5.949699592590001,-10.042522811886,-0.04420588017060041,31.324118042,66.84474716188,75.24204101560001,59.75712814332,33.10930557252,4.498473095898,-21.5458164215,-36.756662750240004,-42.041727447519996,-42.89608078004,-37.988383483899995,-28.97784957884,-21.529155349739998,-15.360446548459999,-12.0196407318,-9.463020229336,-6.299660205842001,-4.470465564728
R.Index_P_s_y,182.4163085938,183.47829895,184.066381836,184.219558716,181.88942260739998,172.7807159424,158.8988128662,159.2529541016,167.8212768554,174.563861084,181.4286346436,185.13771667480003,189.06642761220002,188.25832824699998,186.53710022,186.99357605,187.0468475342,183.0212585448,180.2095275876,176.82528381319997,175.6461822508,174.14777832020002,174.123779297,173.83525695819998,174.194091797
R.Index_P_s_z,26.799017715440005,39.44494247436,38.44891586304,38.80035171510001,38.59573135376,40.71118774414,34.939456558239996,19.78087921142,-9.872256708152,-45.20063552856,-70.89624404908,-81.70284729005999,-78.47650299072001,-65.54626846314001,-47.94823379515999,-29.27280120848,-11.20762062071,1.8193939775227999,10.398580646516,17.36661033628,21.63098945618,21.695568847660002,19.949534988399996,17.381906890879996,15.902296638500001
R.Index_P_e_x,-20.19805412292,-11.375005340592,-7.782014656068,-7.432333660124,-9.283044624326001,-14.50521545412,-3.2506062746,32.21944313048,70.95036926268,76.37802886962,54.46008911134,24.268852043160003,-6.1466256167825195,-33.46352310182,-48.67550964356,-53.190734863280014,-54.36405792237999,-49.28523101804,-38.89887466432,-29.935573577899998,-21.81561164856,-17.40472869872,-14.23316802978,-10.471811103819999,-8.347690296172
R.Index_P_e_y,187.0155395506,191.4152252198,191.65396423319999,191.63801269520005,188.7451080322,178.568673706,161.78177185060002,160.92613220200002,168.1534088134,172.06738586420002,177.1126037598,182.7754486086,190.95283203120002,192.2174194336,191.6553100586,192.5774993898,193.0257415772,188.07295837379996,184.7886932372,181.28060913080003,180.7007446288,178.8840820312,178.66791687020003,177.76231689460002,177.66747436539998
R.Index_P_e_z,-3.867447757730001,5.633259868622,4.496167278290001,4.801938533782001,4.50737848282,6.55884590149,0.3002116918555998,-15.070726203911999,-44.5289905548,-79.98179168699998,-105.10462799070001,-115.379914856,-111.67872161860001,-98.13648986818,-80.38032836914,-61.901985168479996,-43.65470504762,-30.84055786132,-22.77727622984,-16.2371799469,-12.321792793259998,-12.490650367739999,-14.353902625999998,-17.07526626586,-18.638801956200002
R.Index_P_d_x,-0.06472266465420001,0.10658511668439999,0.08966682106257999,0.0870561391115,0.09542602300637999,0.1277566567062,0.09179188534624,-0.025631103618073997,-0.11753454357372,-0.032520728063529805,0.15164207220083997,0.253081917763,0.3047448039056,0.34117662906639995,0.3412092804908,0.3191705167294,0.3283018767836,0.323402839899,0.2840161919592,0.240656480193,0.18479657173160002,0.1541627258064,0.13655839562400002,0.11943911910059998,0.110996054113
R.Index_P_d_y,-0.1316654264926,-0.22721599936480003,-0.21721509099,-0.2123733222486,-0.1962625533344,-0.1656959593298,-0.08253250345588001,-0.04789925292134,-0.009508176334218002,0.07146836072208,0.12355806231500002,0.067626322433374,-0.05400343686344,-0.11333971023567999,-0.14652262032059998,-0.1598549187184,-0.1711620241404,-0.14461857974519998,-0.1310910075902,-0.12754574716100003,-0.14470052421079999,-0.1355895221236,-0.1300882413982,-0.11242272555820002,-0.0994349777698
R.Index_P_d_z,0.8779105901718,0.9679509639738001,0.9719893693924,0.9732965826986,0.9758713960648,0.9777032375336001,0.9916421651842,0.997721552849,0.9921427965164,0.9957047462464,0.9793075561522,0.964097225666,0.9505034804344001,0.932983350754,0.9284565448764001,0.9340987205506,0.9288856267928001,0.9349795222284,0.9497487068178,0.9619994521139998,0.9719902753828,0.9786730885507999,0.9820288062094,0.9864298820496,0.9888324499132001
R.Index_I_s_x,-20.19805412292,-11.375005340592,-7.782014656068,-7.432333660124,-9.283044624326001,-14.50521545412,-3.2506062746,32.21944313048,70.95036926268,76.37802886962,54.46008911134,24.268852043160003,-6.1466256167825195,-33.46352310182,-48.67550964356,-53.190734863280014,-54.36405792237999,-49.28523101804,-38.89887466432,-29.935573577899998,-21.81561164856,-17.40472869872,-14.23316802978,-10.471811103819999,-8.347690296172
R.Index_I_s_y,187.0155395506,191.4152252198,191.65396423319999,191.63801269520005,188.7451080322,178.568673706,161.78177185060002,160.92613220200002,168.1534088134,172.06738586420002,177.1126037598,182.7754486086,190.95283203120002,192.2174194336,191.6553100586,192.5774993898,193.0257415772,188.07295837379996,184.7886932372,181.28060913080003,180.7007446288,178.8840820312,178.66791687020003,177.76231689460002,177.66747436539998
R.Index_I_s_z,-3.867447757730001,5.633259868622,4.496167278290001,4.801938533782001,4.50737848282,6.55884590149,0.3002116918555998,-15.070726203911999,-44.5289905548,-79.98179168699998,-105.10462799070001,-115.379914856,-111.67872161860001,-98.13648986818,-80.38032836914,-61.901985168479996,-43.65470504762,-30.84055786132,-22.77727622984,-16.2371799469,-12.321792793259998,-12.490650367739999,-14.353902625999998,-17.07526626586,-18.638801956200002
R.Index_I_e_x,-20.2729942322,-14.66916847228,-10.562713432315999,-10.097409057601999,-12.08308353424,-17.77805080414,-5.598520523303001,32.23674125672,72.52751541135999,76.08122558594002,50.740385437,18.649363517770002,-12.805347183353401,-40.84786605836,-56.12975845338,-60.26096115112,-61.89031219482,-56.6954536438,-45.324436187719996,-35.42748947146,-26.13180923462,-21.0444972992,-17.534174728380002,-13.48313255312,-11.190370178220002
R.Index_I_e_y,185.2370056152,191.66557311999998,192.2783569338,192.29829406740004,189.03956604,178.52469177240002,160.5994659422,159.466784668,165.3159240722,167.27018432639997,171.7536590574,178.21613464360001,187.6427246094,189.5845520018,189.8084014892,191.76235961900002,192.30604248059998,186.48625793440002,183.26136779780003,179.3158538818,179.111123657,177.608721924,177.43823547359997,176.04162597639998,175.581427002
R.Index_I_e_z,-21.36136322022,-13.738588333140001,-14.94766921998,-14.6572807312,-14.941533470139998,-12.81786174774,-19.162893485999998,-34.65269508360001,-63.880951690680014,-99.01416015618,-123.61765441899999,-133.64200744619998,-129.8663101196,-116.1546554566,-98.46724090572,-80.21926116944,-61.79032135008,-48.96885375976,-41.28421859742,-35.000264739980004,-31.42617263792,-31.75961837768,-33.687155151359995,-36.41816558838,-37.971930694579996
R.Index_I_d_x,0.0038133800030000055,0.16762407124019998,0.141496348381,0.1356128305198,0.14248047471039998,0.1665388017894,0.11947402805094001,-0.0008802181575319979,-0.08025336712598,0.015102891065161994,0.18927778750660001,0.2859487235548,0.3388301670548,0.375753581524,0.3793107390406,0.3597697198392001,0.38297476172460004,0.3770705103874,0.32696583271040003,0.2794571220876,0.21963046491139998,0.1852102667094,0.1679723113776,0.1532316207886,0.14465027153499999
R.Index_I_d_y,0.090500991512068,-0.012738997116677999,-0.03177233301104,-0.03359853476284,-0.014983547478908002,0.002238028589634,0.060161843150860005,0.07425915747882,0.14438592940559997,0.2441064685582,0.2726908683778,0.2320015370848,0.16843537688260005,0.13397392332560001,0.09398026019333998,0.04147853031756,0.03662201352416,0.08073953688144,0.0777182251215,0.09997691959138,0.08088813871146,0.0648969233036,0.0625725567341,0.08755766004326002,0.10614889413119999
R.Index_I_d_z,0.8901809215546,0.9857398986818,0.9894030451774001,0.9901858210566001,0.9896612882614001,0.985987186432,0.9903835296632,0.9964319348335999,0.984728050232,0.9684655427932001,0.942038679123,0.9292699933051999,0.9254785180094001,0.9168575286866,0.9203556895256,0.9320778250694,0.9228340029716001,0.922461593151,0.9417290329934002,0.9547628998758,0.972129690647,0.9805048465727999,0.9837759852410001,0.984266805649,0.9837697148324
R.Index_D_s_x,-20.2729942322,-14.66916847228,-10.562713432315999,-10.097409057601999,-12.08308353424,-17.77805080414,-5.598520523303001,32.23674125672,72.52751541135999,76.08122558594002,50.740385437,18.649363517770002,-12.805347183353401,-40.84786605836,-56.12975845338,-60.26096115112,-61.89031219482,-56.6954536438,-45.324436187719996,-35.42748947146,-26.13180923462,-21.0444972992,-17.534174728380002,-13.48313255312,-11.190370178220002
R.Index_D_s_y,185.2370056152,191.66557311999998,192.2783569338,192.29829406740004,189.03956604,178.52469177240002,160.5994659422,159.466784668,165.3159240722,167.27018432639997,171.7536590574,178.21613464360001,187.6427246094,189.5845520018,189.8084014892,191.76235961900002,192.30604248059998,186.48625793440002,183.26136779780003,179.3158538818,179.111123657,177.608721924,177.43823547359997,176.04162597639998,175.581427002
R.Index_D_s_z,-21.36136322022,-13.738588333140001,-14.94766921998,-14.6572807312,-14.941533470139998,-12.81786174774,-19.162893485999998,-34.65269508360001,-63.880951690680014,-99.01416015618,-123.61765441899999,-133.64200744619998,-129.8663101196,-116.1546554566,-98.46724090572,-80.21926116944,-61.79032135008,-48.96885375976,-41.28421859742,-35.000264739980004,-31.42617263792,-31.75961837768,-33.687155151359995,-36.41816558838,-37.971930694579996
R.Index_D_e_x,-20.80239028928,-17.33969726562,-12.921189117439999,-12.39221496582,-14.460637855520002,-20.415440750100004,-7.517157340043999,32.016054344180006,73.28972625733999,75.46581420897999,47.80742950438,14.406614613546001,-17.703321647656,-46.200689697259996,-61.553520965580006,-65.49280242918,-67.5330657959,-62.227826690680004,-50.06533813476,-39.47628631592,-29.349717712399997,-23.82067985534,-20.12250785828,-15.881120300300001,-13.448433113099998
R.Index_D_e_y,182.5845550536,190.5053070068,191.18135375979998,191.111264038,187.55974426259996,176.9197143554,158.32131958,157.2937835694,161.9458251954,162.45209350579998,166.67401733399998,173.3006958004,183.17375488279998,185.6831207276,186.75573120119998,189.553894043,190.163446045,183.64540100099998,180.91072692880002,176.6045440676,176.58799743640003,175.0975982666,174.6985534668,172.965206909,172.3495727538
R.Index_D_e_z,-33.5547542572,-27.321448516860006,-28.5934993744,-28.30642585754,-28.54777297974,-26.361717224120003,-32.722987365719995,-48.36010284424,-77.30616989135999,-112.01329956043999,-136.1928802492,-145.91958313,-142.0719360354,-128.3619308472,-110.8839019776,-92.89641113272,-74.29802856443999,-61.38760070801999,-54.12603912354,-48.00672149658,-44.70106811522,-45.13709869386,-47.05717010498,-49.7506790161,-51.29239349364
R.Index_D_d_x,0.03810877203939999,0.192239281535,0.16977599561199996,0.1651926994324,0.1711493849754,0.1898537814616,0.13811398297526,0.01588625255972,-0.05486810430884,0.044300672970672,0.21113019585620002,0.3054162979124,0.3525830447672,0.3853254675866,0.39043212533000005,0.3766165614128,0.4061963438988,0.39825046062459996,0.3412760436534,0.2914545238018,0.2316426932812,0.1998448222874,0.18632238209260002,0.1726203113796,0.162547725439
R.Index_D_d_y,0.19093798547982,0.08352230787276,0.07896829396486,0.08544892221690001,0.10652568042274,0.11553507000220001,0.163993448019,0.1564245194196,0.2425981760026,0.346832484007,0.3656603991986,0.35384019017240004,0.32170094251639997,0.2808463215828,0.2197479248046,0.1589774370192,0.15423583686339998,0.2045004159212,0.1692119777204,0.1951748937368,0.18162845671199998,0.18076443076120002,0.197217297554,0.22145751714739997,0.2326465517282
R.Index_D_d_z,0.8777471423150001,0.9777686476706,0.9823015689847999,0.9825402259828,0.9794516682623999,0.9749609470368,0.9761298179625999,0.9867342829704,0.9664207100865999,0.9357490301129999,0.9052335381508,0.8838070988654,0.8786278724672,0.8787463307379999,0.8938192367554001,0.912570619583,0.900373339653,0.893969321251,0.9244244337084002,0.9362758398058,0.9555997490882,0.9629842877387998,0.9624468088147999,0.9597474455834,0.9588797926904
R.Middle_M_s_x,-4.113592910760001,25.999446105960004,28.306627273560004,28.43134536742,27.256353378300002,24.690873718280002,33.19385452272,59.23335952758,88.64473114012,96.02145996094,85.15552062988,64.44438476564001,40.27196044922,18.946868705740002,5.6281161785139995,0.18050362318772,-1.0087629556664,2.84150066375702,9.827974033370001,16.340389633180003,21.5609336853,24.55855026248,26.52047882078,28.553052139280005,29.785059356700003
R.Middle_M_s_y,174.1546722412,174.2253265384,174.710321045,174.82100830079997,173.1219543456,166.5390411376,156.56433410640003,155.9223602294,160.7876037596,166.21842041,172.409915161,179.2054809572,183.7648773192,186.17743835459996,185.1957977294,184.858920288,181.8507598876,176.2604278566,173.5177856448,173.11420593260004,172.7192565918,171.2300506592,170.5397979736,169.8752990724,170.17236328119998
R.Middle_M_s_z,74.60250930786,89.06894531252,88.51849060058001,88.95005798337999,88.60572052,90.04266357422,85.60957336426,73.49973907468001,46.280804443360005,11.174320769316001,-16.581777191148,-30.12362251284,-29.7988052368,-20.44432697296,-4.5621535420358,14.233986759181999,32.36626319886,46.17380371096,56.546696472179995,64.611618042,69.68139495848,70.00860290526,68.66064605711999,66.88089599610001,65.81256408691999
R.Middle_M_e_x,-7.259656906128001,9.538111305236,12.62023181916,12.91521987916,11.359496688854,7.219760417939999,17.441549301130003,49.13015289306001,84.76416625978,93.06693115234,77.4034942627,50.57117385866,21.72938976288,-4.8312183856946005,-20.344708633419998,-25.67302703858,-26.681163406399996,-21.60109939574,-12.18553714753,-4.494060730934001,1.83652694523346,5.217361450198,7.822062206268001,11.08492393494,12.97786922456
R.Middle_M_e_y,179.657824707,180.2521484376,180.922921753,181.20496215800003,179.0210113522,170.29594726579998,156.7238464358,156.941189575,165.14141845700001,171.24201049820002,177.809161377,182.0783691408,187.1076965332,186.80634765620002,184.96542053219997,184.8431427002,183.87450866700001,180.0921447754,177.8852905272,175.0597808836,174.2756256102,172.77984313960002,172.62579040539998,172.17921447759997,172.602532959
R.Middle_M_e_z,26.203365707422,34.630993652339995,33.87279663086,34.27510452272001,33.98684768676,35.72557373048001,30.65431175234,17.25760993958,-10.590736246108,-45.710849761960006,-72.95144424436,-85.51006622314,-83.77221832276,-72.43366851805999,-55.51482620237999,-36.77923088074,-18.69642181396,-5.382642507552,3.945042657852001,11.390325355516001,16.022016334519996,16.20951786042,14.654062271099999,12.47217369078,11.20064926148
R.Middle_M_d_x,0.055009335279399996,0.28782869577419995,0.27427878975899994,0.2713015675546,0.2779587090014,0.3054848134516,0.275431212783,0.1766559481618,0.06785220876342,0.051660342514519994,0.13554524779326,0.2425749987364,0.32421938777000003,0.4157631099224,0.45413842201219995,0.45205253362660003,0.44888545274720004,0.4273822069168,0.3849092662336,0.3642932176592,0.344883954525,0.33818334341039996,0.32694438695899997,0.3054326176642,0.2938760399818
