,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
R.Thumb_D_s_z,-35.593649291972,-47.53100891114,-45.99284439085999,-44.86910934448,-43.97807846068,-42.50330734254,-41.073583221419995,-37.969841003419994,-37.5003074646,-39.220381927480005,-39.24615554812,-39.91426086426,-38.76585922242,-37.250121307360004,-37.13069076538,-36.16614074708001,-34.721410369880005,-33.983755493160004,-34.44550247194,-33.328423309339996,-32.98266143798,-32.607476234475
R.Thumb_D_e_x,-11.806194305439998,-24.16292839052,-26.93450813292,-25.6023967743,-24.21705474856,-23.550489807159998,-21.6753566742,-15.45228347778,-12.606655502299999,-14.084590530400002,-16.654297065740003,-19.14752273558,-20.207493972779996,-20.845158004760002,-20.25814666748,-20.919308471679997,-22.26677703858,-21.55652770996,-20.341201019299998,-20.5120098114,-19.955743026740002,-20.223873138450003
R.Thumb_D_e_y,173.93406219475997,212.66151733379996,215.49679565440002,214.1364166258,212.1956298828,210.92555236799998,211.1857818602,214.851574707,216.59996337900003,215.9013885496,214.51759338359997,214.45859375,213.63322753900002,211.8303466796,210.87078247079998,209.954244995,208.4238006594,208.11725769039998,208.76652526860002,208.363961792,208.54433898939996,208.47022628800002
R.Thumb_D_e_z,-22.687081241618,-29.494167327879996,-27.9719116211,-26.679528808580006,-25.391356658939998,-23.665999603280003,-22.01631584166,-18.302256774900002,-17.531725311299997,-19.39107513428,-20.041714096080003,-21.38169822694,-20.26456947326,-18.437422943100003,-18.17124443054,-17.272701644900003,-16.04110832212,-15.461462211619999,-15.82890796662,-14.521753120419998,-14.004900741579998,-13.61504244805
R.Thumb_D_d_x,0.292504262924,0.5518459081648,0.5541709661484,0.5422769904137998,0.5136159300804,0.4942852795124,0.4756039679052,0.41889082789419996,0.3866344809534,0.4003666937348,0.458144289255,0.5092847824098,0.512427508831,0.4931598126886,0.4824777424334,0.488819384575,0.5063602864744,0.5176629185677999,0.5091666579246,0.4953145563602,0.4818753421306,0.48107998818175
R.Thumb_D_d_y,0.05038850829013999,-0.05048412904142,-0.03629282116888,-0.03559769317508,-0.019540403969579997,0.0006414746982041999,0.016532584466035997,-0.017552465852354,-0.0370137244463,-0.047491097450280004,-0.06369682028887999,-0.09553959220636002,-0.09137430340054001,-0.05542989224196,-0.04125830233096,-0.029175200313339998,-0.02150299251082,-0.037175958603619996,-0.051741023361679996,-0.037605065107359996,-0.028744122758519997,-0.020293767563999997
R.Thumb_D_d_z,-0.5955962002277999,-0.8323415756226,-0.8316074013709999,-0.8393899917604,-0.8577167510985999,-0.8692804813384001,-0.8794308662414,-0.907595038414,-0.9214851260184,-0.915057992935,-0.8862225055694001,-0.8552174448968,-0.8537743210791999,-0.8681448221206001,-0.874916779995,-0.87187076807,-0.8620351552964,-0.8547435641288,-0.8590952396392,-0.8678666472433999,-0.8757619142532,-0.8764390498402499
R.Index_M_s_x,24.32833251952,22.719172668459997,20.5541938782,20.476507186880003,20.16885910032,20.002803421000003,20.539698028580002,19.35656967164,17.979615783699995,18.61811676026,20.6111427307,22.124974823000002,21.71805000304,20.7495277405,20.96669311524,21.22228622438,21.75537719726,22.68125457764,22.941539764419996,22.2389225006,21.839847946179997,21.67698955535
R.Index_M_s_y,149.05368347179999,164.61028747560002,168.9987731934,167.2193267822,164.99014587379997,164.45782775880002,165.0951782226,164.20367736839998,163.03604431160002,161.81506958,161.58215026879998,161.98149414059998,162.2296508788,162.3531188964,161.68439941420002,162.0068725584,162.1611968994,161.6342498778,160.63421630859997,160.5446716308,160.6668243408,161.160228729
R.Index_M_s_z,-70.11013717654001,-100.04859008786,-99.18231964110001,-98.6115234375,-98.02132415771999,-97.21102905274002,-96.43893890380001,-93.29712524416,-91.97755737304001,-92.44851684570001,-92.33088378904,-92.56257324218,-92.0381362915,-91.60417480468,-91.59833679197999,-91.06736297606,-90.05147857668001,-89.53963623048,-89.34782257082,-88.45683593752,-88.36024780272001,-88.23112678527501
R.Index_M_e_x,-23.55354256631,-31.58174171448,-33.728267669679994,-33.526802062979996,-33.59044494628,-33.69483947754,-32.77796478274,-30.935873794560003,-30.683351516739997,-30.994793701179997,-30.40258369446,-29.938525390619997,-30.55721435548,-31.682938385,-31.52299652102,-31.65212364198,-31.82477531432,-30.912228775019997,-30.264589691139996,-30.946632003759998,-31.156095504760003,-31.37659072875
R.Index_M_e_y,163.6032669068,189.2572570802,192.3277069094,191.82384948739997,190.0408416748,188.91480712879996,189.58138122559998,193.55117797839998,195.64956665060004,194.010546875,191.9606170654,190.2695404054,189.45729064940002,188.33101196299998,187.646508789,186.9215057374,185.3605773926,184.6300659176,184.605859375,184.2204254148,184.7226562498,184.92784118625002
R.Index_M_e_z,-56.72531471252,-67.14713134766,-65.27859191894001,-65.16917724609999,-64.51458816528,-63.17104797362,-61.835754394519995,-57.99733200074,-57.21473617554,-58.6530357361,-58.951332092280005,-58.95599899292,-57.890934753420005,-56.72859268188,-56.79774856568,-56.08546600342,-54.9647026062,-54.33834991456,-54.20866317752001,-53.08671569826,-52.96163253782,-52.72455692290001
R.Index_M_d_x,0.7029047966002,0.7971361398696001,0.7968652725219999,0.7927673220632,0.7891852974892,0.788280069828,0.7827020764349999,0.7382918357849999,0.7143712162974,0.7283163547516,0.7488803029058,0.7642909646035999,0.7673996448518,0.7697073698046,0.7705474376682,0.7761950850486,0.7865553855894001,0.7867510795594,0.7810647130011998,0.7807626843454001,0.7779791951178001,0.7788252979515
R.Index_M_d_y,-0.2135875582692,-0.3618169248104,-0.34246821403500005,-0.3611938238144,-0.3677436053752,-0.3590278625488,-0.35945690274240005,-0.43082060217840007,-0.4787657439709999,-0.47262883782359993,-0.44595516920080003,-0.415267854929,-0.3997011125088,-0.38135485053039997,-0.38112316131600005,-0.36574622392659994,-0.340566366911,-0.3375780284404,-0.35190315246579995,-0.3475595116614,-0.3531390488148,-0.34890797734275
R.Index_M_d_z,-0.196488916874,-0.482992631197,-0.4977059483528,-0.4909328699112,-0.491878068447,-0.4997061014174,-0.5079739570614,-0.5182001113892,-0.5103173971177999,-0.4961168527602,-0.49001101851459994,-0.4933437287806,-0.5012801229953999,-0.5119727134704,-0.5108718395234,-0.5135334253311999,-0.5150730609894001,-0.5167540550232,-0.5158420324326001,-0.5192325472832,-0.5196508526804,-0.5212355703115
R.Index_P_s_x,-23.55354256631,-31.58174171448,-33.728267669679994,-33.526802062979996,-33.59044494628,-33.69483947754,-32.77796478274,-30.935873794560003,-30.683351516739997,-30.994793701179997,-30.40258369446,-29.938525390619997,-30.55721435548,-31.682938385,-31.52299652102,-31.65212364198,-31.82477531432,-30.912228775019997,-30.264589691139996,-30.946632003759998,-31.156095504760003,-31.37659072875
R.Index_P_s_y,163.6032669068,189.2572570802,192.3277069094,191.82384948739997,190.0408416748,188.91480712879996,189.58138122559998,193.55117797839998,195.64956665060004,194.010546875,191.9606170654,190.2695404054,189.45729064940002,188.33101196299998,187.646508789,186.9215057374,185.3605773926,184.6300659176,184.605859375,184.2204254148,184.7226562498,184.92784118625002
R.Index_P_s_z,-56.72531471252,-67.14713134766,-65.27859191894001,-65.16917724609999,-64.51458816528,-63.17104797362,-61.835754394519995,-57.99733200074,-57.21473617554,-58.6530357361,-58.951332092280005,-58.95599899292,-57.890934753420005,-56.72859268188,-56.79774856568,-56.08546600342,-54.9647026062,-54.33834991456,-54.20866317752001,-53.08671569826,-52.96163253782,-52.72455692290001
R.Index_P_e_x,-38.695562696458,-50.400285339339995,-51.31363525392,-51.1009399414,-50.82056427002,-50.62470550536,-49.064508819560004,-46.19271850586,-45.6990119934,-46.66313934326,-47.250540924060004,-47.27078170774,-47.75171356202001,-48.61499786376,-48.39350128174001,-48.76143493654,-49.579525756859994,-48.70181350708,-47.4997116089,-47.87444381716,-48.12179260254,-48.398824691775005
R.Index_P_e_y,166.64045715334,195.1398559572,197.48849487319998,198.610684204,198.2953338622,197.333520508,198.0931884768,203.9606689454,207.5746520996,206.0730682372,202.7668426514,199.723617554,198.16583862299998,196.3825500488,195.6937713624,194.5913116454,192.9164398192,192.8904388428,193.6966033934,192.9858184814,193.3090515136,193.1442375185
R.Index_P_e_z,-36.66989974976,-32.61823997498,-29.972423172,-30.13759498596,-29.624153900139998,-28.17190666198,-26.557266616819998,-22.771231842019997,-22.361869049059997,-24.13777160646,-24.580035781859998,-24.4216243744,-23.09336280822,-21.644066238399997,-21.68268699644,-21.00214881898,-20.17818984986,-19.73141441344,-19.528689575199998,-18.17215995788,-18.02048187256,-17.722210407275
R.Index_P_d_x,0.38064406365180004,0.4730654537676001,0.44206556677840003,0.4417832672596,0.43313520550740003,0.42558739781399996,0.4094153583050001,0.3835305571558,0.37746757268899994,0.39387493729600004,0.42352831959720005,0.43570275902739997,0.432239794731,0.4256425082684,0.4240951299665999,0.4300982892512001,0.4463235199452,0.4471992552280001,0.4332609713078,0.42553573846820003,0.4264881253242,0.42790935188550006
R.Index_P_d_y,-0.07634977102279998,-0.147878305614,-0.12973323762420003,-0.1706092238428,-0.2075035661458,-0.21163181662560002,-0.21397201418880002,-0.261676505208,-0.2997758984566,-0.30323079228399996,-0.27164970040319997,-0.2376590430736,-0.2189177423714,-0.20240165293239998,-0.20229417681720002,-0.19280556440359997,-0.18994123041619998,-0.2076514184474,-0.22852548062800002,-0.2203467339276,-0.215847045183,-0.20654590800400002
R.Index_P_d_z,-0.5041583538056,-0.8679962635041999,-0.8875356912614001,-0.8806330919265999,-0.8770847916604,-0.8798175573350001,-0.8868397831917999,-0.8855229139328001,-0.8761404275894,-0.8676537036895999,-0.8640346050259999,-0.8681341052054,-0.8747503995896,-0.8819639444348001,-0.8827315211298,-0.8819335103034,-0.8744723916052001,-0.8699581980708,-0.8717941641808,-0.8776911854746,-0.8783597707747999,-0.8798981159927499
R.Index_I_s_x,-38.695562696458,-50.400285339339995,-51.31363525392,-51.1009399414,-50.82056427002,-50.62470550536,-49.064508819560004,-46.19271850586,-45.6990119934,-46.66313934326,-47.250540924060004,-47.27078170774,-47.75171356202001,-48.61499786376,-48.39350128174001,-48.76143493654,-49.579525756859994,-48.70181350708,-47.4997116089,-47.87444381716,-48.12179260254,-48.398824691775005
R.Index_I_s_y,166.64045715334,195.1398559572,197.48849487319998,198.610684204,198.2953338622,197.333520508,198.0931884768,203.9606689454,207.5746520996,206.0730682372,202.7668426514,199.723617554,198.16583862299998,196.3825500488,195.6937713624,194.5913116454,192.9164398192,192.8904388428,193.6966033934,192.9858184814,193.3090515136,193.1442375185
R.Index_I_s_z,-36.66989974976,-32.61823997498,-29.972423172,-30.13759498596,-29.624153900139998,-28.17190666198,-26.557266616819998,-22.771231842019997,-22.361869049059997,-24.13777160646,-24.580035781859998,-24.4216243744,-23.09336280822,-21.644066238399997,-21.68268699644,-21.00214881898,-20.17818984986,-19.73141441344,-19.528689575199998,-18.17215995788,-18.02048187256,-17.722210407275
R.Index_I_e_x,-37.572255229962,-49.65060729982001,-48.191067504859994,-46.19410552978,-44.41867904662,-43.493988037120005,-40.98144302366,-37.309135436999995,-36.79899902342,-37.75756454466,-37.73512878418,-36.7696510315,-36.126467132580004,-36.71056365968,-36.68743667602,-37.25174331667999,-38.59832687376,-38.32782516482,-36.25802383424,-35.73616867068,-35.702394104,-35.921556472775
R.Index_I_e_y,169.70182037351998,200.5382995608,202.677822876,204.3664245606,204.6867553714,203.8639892578,204.5628448486,210.65946350100003,214.66632690440002,213.58536071760005,209.64602661140003,206.09244689940002,204.37757263199998,202.66827087400003,202.1093505858,200.90512390140003,199.17260437,199.07023010260002,200.0596588136,199.3972381592,199.74030151359997,199.490146637
R.Index_I_e_z,-23.23815135956,-10.925826644895999,-8.431876945496,-9.082513046264001,-9.158550643922,-7.989148330688001,-6.718919181826,-3.3543319225299997,-3.092905855178,-5.030053710938,-5.530328559876,-5.718159008026,-5.007998180387999,-3.7657558441159997,-3.719629573822,-2.8775908947,-1.7102752208702001,-0.8887365341182001,-1.260741138458,-0.4972533136606,-0.5488124251363999,-0.260549809317925
R.Index_I_d_x,-0.050192460976539996,-0.033497679326684,-0.1395249083638,-0.2192508757114,-0.28605384230639996,-0.31862006187439995,-0.3611736476424,-0.3969428956508,-0.3976770520212,-0.3979256212712,-0.42517478466039993,-0.4692193806172,-0.5194479703902,-0.5319228887558,-0.5230591535570001,-0.5142846465111999,-0.49067022800419996,-0.4635383009912,-0.5023095667364,-0.5423714756965999,-0.5549328923224001,-0.55751866102225
R.Index_I_d_y,-0.1367901980876,-0.2412173181772,-0.23187343776240002,-0.2571823388338,-0.285586297512,-0.2917992949486,-0.28908206820500004,-0.2993205487726,-0.31687553524980006,-0.3356699287892,-0.3073808610438,-0.28457680344580005,-0.2775573551656,-0.28086329102519997,-0.2866657078268,-0.2821184813976,-0.27954267859459997,-0.2761300504208,-0.2843188464642,-0.28647984862340004,-0.28736594319340003,-0.283552676439
R.Index_I_d_z,-0.6001675605774,-0.969276738167,-0.9624908208848,-0.9407990694046001,-0.914459502697,-0.9018211364748,-0.8864320278166,-0.8676004648208,-0.8609902739524001,-0.8537854790688,-0.8511933088302,-0.8357222318647999,-0.8081037998199999,-0.7988520860671999,-0.8026387691498,-0.809855043888,-0.8251973152159999,-0.8419425964354001,-0.8162622451784,-0.7897633910180001,-0.7806822657584,-0.7802350372075
R.Index_D_s_x,-37.572255229962,-49.65060729982001,-48.191067504859994,-46.19410552978,-44.41867904662,-43.493988037120005,-40.98144302366,-37.309135436999995,-36.79899902342,-37.75756454466,-37.73512878418,-36.7696510315,-36.126467132580004,-36.71056365968,-36.68743667602,-37.25174331667999,-38.59832687376,-38.32782516482,-36.25802383424,-35.73616867068,-35.702394104,-35.921556472775
R.Index_D_s_y,169.70182037351998,200.5382995608,202.677822876,204.3664245606,204.6867553714,203.8639892578,204.5628448486,210.65946350100003,214.66632690440002,213.58536071760005,209.64602661140003,206.09244689940002,204.37757263199998,202.66827087400003,202.1093505858,200.90512390140003,199.17260437,199.07023010260002,200.0596588136,199.3972381592,199.74030151359997,199.490146637
R.Index_D_s_z,-23.23815135956,-10.925826644895999,-8.431876945496,-9.082513046264001,-9.158550643922,-7.989148330688001,-6.718919181826,-3.3543319225299997,-3.092905855178,-5.030053710938,-5.530328559876,-5.718159008026,-5.007998180387999,-3.7657558441159997,-3.719629573822,-2.8775908947,-1.7102752208702001,-0.8887365341182001,-1.260741138458,-0.4972533136606,-0.5488124251363999,-0.260549809317925
R.Index_D_e_x,-32.630989170095994,-45.68857650758,-42.345014190680004,-38.58645706176,-35.42843704224,-33.962198638900006,-30.751502609259994,-25.913649749760005,-25.37905158996,-28.2068183899,-30.001061630240002,-29.1234371185,-27.908800125120003,-28.2955421448,-28.41264114378,-29.11576156616,-30.83592453002,-30.8546485901,-28.288348770120002,-27.155850601180003,-26.923354721079995,-27.101609706899996
R.Index_D_e_y,171.41670150762,204.67182311999997,206.64512023920003,208.47268066420003,209.00283203119997,208.22767944339998,208.79556274420003,214.5595977784,218.61492309580004,218.3583892824,214.3786285404,210.57134399400002,208.76853027340002,207.1115264894,206.6443969728,205.368234253,203.5949798584,203.4288604738,204.5556030274,203.929345703,204.2864318846,203.975948334
R.Index_D_e_z,-14.296693658838004,3.812123394012,5.715774440764,4.153250026704001,3.1161852836620003,3.858067321776,4.577030563351999,6.88898820877,7.105436229706001,6.615906715391999,7.425824069976,7.385741901398001,7.77620487213,8.87208480835,8.978117179872,9.934317398069998,11.34434547424,12.35599975584,11.63988685608,11.99680500028,11.801581001279999,12.08276867865
R.Index_D_d_x,-0.31234291493899996,-0.2504444003104,-0.36953560709940003,-0.4808879852296,-0.5682833075524,-0.6025151252744,-0.6466459989546,-0.7203215479852,-0.7218677401544,-0.6037133693696,-0.488879072666,-0.4833258330822,-0.5194479823112,-0.5319229483604,-0.5230591773986,-0.5142846107483999,-0.490670120716,-0.47238797545419997,-0.5037721276286,-0.5423715591432,-0.5549329280854001,-0.5575187653305
R.Index_D_d_y,-0.1083996355534,-0.2612846553328,-0.25077733397479995,-0.2595610558988,-0.2728240609168,-0.27583375573160007,-0.2675548493864,-0.24653189778339998,-0.249595209956,-0.3017084896564,-0.29915308356299997,-0.283116155863,-0.2775573790072,-0.2808631837366,-0.286665403843,-0.2821182489396,-0.2795432984828,-0.2755139768124,-0.28419369459160004,-0.2864796161652,-0.2873660027982,-0.28355257958175
R.Index_D_d_z,-0.5651995897292,-0.9316023230552,-0.8942889690397999,-0.8366474151612,-0.775899863243,-0.7488758325573999,-0.71402964592,-0.6474918603895998,-0.644648706913,-0.7361542224883999,-0.8189729571341999,-0.8283124089242,-0.8081038832663999,-0.7988521099092,-0.8026389241217998,-0.8098552227019999,-0.8251971721650001,-0.8372147917746002,-0.8154632210732,-0.7897634863854,-0.780682218075,-0.78023506700975
R.Middle_M_s_x,23.968368148800003,19.68061676026,17.66355323792,17.40173530578,17.16062660218,17.143956375099997,17.696396255499998,16.014117050179998,14.31944885252,15.098621559140003,17.08215942382,18.74192123414,18.494772720359997,17.764724349980003,18.020742034919998,18.37165374754,19.0738304138,19.967101287840002,20.177684402460002,19.5786552429,19.15785064696,19.012268543250002
R.Middle_M_s_y,140.9783325194,154.31223754859997,158.5859161378,156.89751586919996,154.7287567138,154.1628906252,154.79681701660002,154.29284973140003,153.4399780276,152.22705078120003,151.783770752,151.9739807128,152.13400573739997,152.1681152344,151.509036255,151.74301147479997,151.76581420920002,151.20934448260002,150.29365539559998,150.19620056140002,150.3503021242,150.81717681875
R.Middle_M_s_z,-67.61581497192,-96.21983642578002,-95.54963989256001,-94.87181243898,-94.06739501952,-93.23259429932,-92.4593093872,-88.76880493164,-87.02850189209998,-87.38225402831999,-87.69523620606,-88.27433624268,-87.8347625732,-87.43964691162,-87.38298339842001,-87.00410461423999,-86.21411132812,-85.80620117188,-85.42125701904,-84.47962951662001,-84.31509857175999,-84.2427959442
R.Middle_M_e_x,-20.36993751526,-32.59484405516,-34.4736465454,-34.6172393799,-34.56999893192,-34.40616073608,-33.476856231679996,-32.66962585448,-33.067261505139996,-33.07991027832,-32.4433670044,-31.668865203859998,-31.988311386099998,-32.67486419676,-32.4421508789,-32.382600402819996,-32.22024841308,-31.366082763679998,-30.82427368164,-31.319993972780004,-31.57661590574,-31.76349592205
R.Middle_M_e_y,148.30690155040003,169.590081787,172.5305999756,172.10242919900003,170.4178833006,169.2798736574,169.9341064456,174.25741882339997,176.70107421900002,175.136013794,172.81214294420002,170.87556762699998,169.978500366,168.7854125976,168.1266082764,167.3089111326,165.623880005,164.842953491,164.91499328639998,164.54489440899997,165.0816192628,165.25497818025
R.Middle_M_e_z,-52.23988838196,-61.50027465820001,-60.047949218780005,-59.71785049435999,-58.69913940427999,-57.35512161255999,-56.062043762200005,-51.337052917479994,-49.79281997682,-50.954838562039996,-51.955931854259994,-52.57362365724001,-51.69667663573999,-50.65837631224,-50.634324646020005,-50.19770584108001,-49.473988342279995,-49.035750579820004,-48.56846160888,-47.377587890620006,-47.13789596558,-47.007082939149996
R.Middle_M_d_x,0.6863514930008,0.8092177033426001,0.8070773839948,0.8052473068236001,0.8007836818695999,0.7979894518853999,0.792155647278,0.7536183357238,0.7335404515263999,0.745797753334,0.7666490316392,0.7803527593612001,0.7814718961716001,0.7807986140254,0.7811593413354,0.7856695771215999,0.794026005268,0.7946313381194,0.7895040035248,0.7879047870636,0.7853633046152,0.7860025614499999
R.Middle_M_d_y,-0.1134453564882,-0.23649914264680003,-0.215861979127,-0.235370182991,-0.2428657382726,-0.234009027481,-0.23432337045659998,-0.309049063921,-0.360078907013,-0.3546279251576,-0.32551661133779997,-0.2925942361356,-0.2762305676938,-0.25723371505759995,-0.257237958908,-0.24095820188499997,-0.214521148801,-0.21104657948020003,-0.2263365089894,-0.22211600840079998,-0.22803897261639997,-0.22349537536499997
R.Middle_M_d_z,-0.23801746964459997,-0.5374545216562,-0.5495617866515999,-0.5441789984702,-0.5474962353708,-0.555378842354,-0.563425195217,-0.5794389009476,-0.5764037847519999,-0.5638918995858001,-0.5532400250431999,-0.5526426315308,-0.5594130992888,-0.5693695306776,-0.5688646793366,-0.5697584867478,-0.568732571602,-0.5692020416262,-0.5704767227171998,-0.5743350148202001,-0.5754985213280001,-0.5764042288065
R.Middle_P_s_x,-20.36993751526,-32.59484405516,-34.4736465454,-34.6172393799,-34.56999893192,-34.40616073608,-33.476856231679996,-32.66962585448,-33.067261505139996,-33.07991027832,-32.4433670044,-31.668865203859998,-31.988311386099998,-32.67486419676,-32.4421508789,-32.382600402819996,-32.22024841308,-31.366082763679998,-30.82427368164,-31.319993972780004,-31.57661590574,-31.76349592205
R.Middle_P_s_y,148.30690155040003,169.590081787,172.5305999756,172.10242919900003,170.4178833006,169.2798736574,169.9341064456,174.25741882339997,176.70107421900002,175.136013794,172.81214294420002,170.87556762699998,169.978500366,168.7854125976,168.1266082764,167.3089111326,165.623880005,164.842953491,164.91499328639998,164.54489440899997,165.0816192628,165.25497818025
R.Middle_P_s_z,-52.23988838196,-61.50027465820001,-60.047949218780005,-59.71785049435999,-58.69913940427999,-57.35512161255999,-56.062043762200005,-51.337052917479994,-49.79281997682,-50.954838562039996,-51.955931854259994,-52.57362365724001,-51.69667663573999,-50.65837631224,-50.634324646020005,-50.19770584108001,-49.473988342279995,-49.035750579820004,-48.56846160888,-47.377587890620006,-47.13789596558,-47.007082939149996
R.Middle_P_e_x,-4.797558116915999,-12.60791797638,-16.9381122589,-20.43710098268,-23.97754707336,-25.271269988999997,-25.081650924679998,-25.951930618259997,-33.61234970092001,-32.63642768862,-25.16391830444,-16.788327407839997,-15.10533733366,-16.90117378234,-17.634832763680002,-16.9520397186,-15.014826965339997,-12.052407455440001,-11.99160995482,-13.827369308460002,-15.295833396919999,-15.79005527495
R.Middle_P_e_y,156.4007690429,189.42083740220002,192.48901672360003,193.438220215,192.968395996,192.0797485352,192.71229248060004,199.1764434812,204.63162536619998,204.45267028799998,198.5556732176,193.4680694578,191.9998931886,191.07868042,190.7961090088,189.4875518798,187.00730285659998,185.355178833,185.9053802492,186.10623168959998,187.12454528799998,187.26204681399997
R.Middle_P_e_z,-24.717666435260004,-26.87719421388,-24.19833869934,-23.19253997802,-21.68156585692,-20.092307281479997,-18.6126766205,-14.97946834564,-15.03127689362,-17.33240890504,-16.3921245575,-17.100780487079998,-16.74223918916,-15.36064796448,-15.15734767916,-14.676517486559998,-14.294115638720001,-14.42327671052,-13.979857826220002,-12.43692703246,-11.9135957718,-11.618463516224999
R.Middle_P_d_x,-0.3489218324422,-0.4478361189366001,-0.3929091393948,-0.3177266120912,-0.2373392790556,-0.20468050241480001,-0.18810679316520001,-0.15051972717026002,0.012213492486634,-0.0099368719384,-0.16310662031151998,-0.3334200739862,-0.378287577629,-0.35343246459980004,-0.3317795038222,-0.34574415087699994,-0.38551248311999997,-0.43275097012520003,-0.42197318673140005,-0.3919476807118,-0.36479460597040003,-0.35790816694499994
R.Middle_P_d_y,-0.18135502934440004,-0.444336885214,-0.447197341919,-0.47805941700919996,-0.5052770197392,-0.510864341259,-0.510378408432,-0.5583469748498,-0.6258246302603999,-0.6568823099136,-0.5768211841581999,-0.5062178313732,-0.4934213161466,-0.49951308965679997,-0.5079431295394,-0.4969447076322,-0.4791266918182,-0.4596062123776,-0.470320123434,-0.48311310410499997,-0.4939038276672,-0.4931003674865
R.Middle_P_d_z,-0.6166754126548001,-0.7757804393768,-0.8032626628874,-0.818402683735,-0.8294325590134001,-0.8349275231362,-0.8391075968741999,-0.8146445393561998,-0.7788829326632,-0.7533594131468,-0.7968587636947999,-0.7948205947876,-0.7832049608228,-0.7908969163894002,-0.7949132561682,-0.7959038853646,-0.7882562160494001,-0.7755427837372,-0.7750079274176,-0.7828962922098001,-0.7892516732213999,-0.79293344914925
R.Middle_I_s_x,-4.797558116915999,-12.60791797638,-16.9381122589,-20.43710098268,-23.97754707336,-25.271269988999997,-25.081650924679998,-25.951930618259997,-33.61234970092001,-32.63642768862,-25.16391830444,-16.788327407839997,-15.10533733366,-16.90117378234,-17.634832763680002,-16.9520397186,-15.014826965339997,-12.052407455440001,-11.99160995482,-13.827369308460002,-15.295833396919999,-15.79005527495
R.Middle_I_s_y,156.4007690429,189.42083740220002,192.48901672360003,193.438220215,192.968395996,192.0797485352,192.71229248060004,199.1764434812,204.63162536619998,204.45267028799998,198.5556732176,193.4680694578,191.9998931886,191.07868042,190.7961090088,189.4875518798,187.00730285659998,185.355178833,185.9053802492,186.10623168959998,187.12454528799998,187.26204681399997
R.Middle_I_s_z,-24.717666435260004,-26.87719421388,-24.19833869934,-23.19253997802,-21.68156585692,-20.092307281479997,-18.6126766205,-14.97946834564,-15.03127689362,-17.33240890504,-16.3921245575,-17.100780487079998,-16.74223918916,-15.36064796448,-15.15734767916,-14.676517486559998,-14.294115638720001,-14.42327671052,-13.979857826220002,-12.43692703246,-11.9135957718,-11.618463516224999
R.Middle_I_e_x,14.300633621240001,11.78249683382,8.527044296263998,5.7861950874320005,1.9255701720712,-0.5190181002022001,-1.4902266740796,-6.0274163842265995,-29.62496490478,-32.37478981018,-8.6613875031416,9.440018653870002,10.91756839752,9.224162101746,8.635121536254001,9.292726898192,10.909130477916,13.339603042599999,13.55557003022,11.98816070558,10.670899772640002,10.24930119515
R.Middle_I_e_y,153.21431121834001,187.5817138674,191.77322692880003,192.77922973620002,195.594354248,197.3655090334,199.4177886962,208.4048522948,220.37807922380003,221.7483856202,208.7486328124,193.3056518556,189.9755249024,189.9982513428,190.63391723620003,189.3544097902,185.9902954102,183.356503296,184.41475830100003,185.23428039560002,186.35769958519998,186.60020446775002
R.Middle_I_e_z,-28.21177959442,-36.572564697260006,-30.64101982116,-24.93553657532,-18.269121170059996,-12.888242721540001,-9.054699993138001,-1.033290529252,5.118051719668001,2.503543710708,-1.8460578680045998,-16.88527107238,-20.182937622079997,-18.41212043762,-16.88500022888,-16.7712650299,-18.637109375,-21.08988189698,-20.16082115174,-17.538099670420003,-16.191295814500002,-15.462722778325
R.Middle_I_d_x,-0.7253396049143399,-0.9263355135917999,-0.9671536803245999,-0.995947420597,-0.9837872266768001,-0.9400778770446001,-0.8959902763366001,-0.7567229270936,-0.15143882706759998,-0.009936873428540003,-0.6267577648164999,-0.996139204502,-0.9883366942404,-0.9922269701956001,-0.9977195024490001,-0.9967628836632001,-0.984578669071,-0.9643756628038,-0.9702689051628,-0.980460703373,-0.9862032771112,-0.98896148800825
R.Middle_I_d_y,0.12102002799511999,0.06984897553924,0.027185332402586,0.025028122588996005,-0.09973255768424001,-0.200750479102,-0.25467133522040003,-0.3504902720454,-0.5980422973634,-0.6568824052810001,-0.3871234357354,0.0061685383319799985,0.07688447237016,0.04103414565326,0.0061599607579540016,0.005056668887846,0.03862542454152,0.07590868324038,0.05661306083202,0.033116267249,0.02912440896034,0.02513643493875
R.Middle_I_d_z,0.13270477056500002,0.3682252407074,0.2446897566322,0.066198123246532,-0.12960290983326,-0.2736066877844,-0.36300709247580004,-0.5296687424182,-0.765261244774,-0.7533593058586,-0.552452212572,-0.00818493468697,0.1306759655476,0.11589337289358001,0.06561536267398001,0.07955744564532,0.16494468897560002,0.253194272518,0.23474983572959998,0.1937399417162,0.162464866042,0.14600301161425
R.Middle_D_s_x,14.300633621240001,11.78249683382,8.527044296263998,5.7861950874320005,1.9255701720712,-0.5190181002022001,-1.4902266740796,-6.0274163842265995,-29.62496490478,-32.37478981018,-8.6613875031416,9.440018653870002,10.91756839752,9.224162101746,8.635121536254001,9.292726898192,10.909130477916,13.339603042599999,13.55557003022,11.98816070558,10.670899772640002,10.24930119515
