,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
R.Thumb_P_s_x,69.2494178772,72.42364959718,72.23088836669999,71.77172698976001,67.53789672852,64.7190963745,63.23824386596001,62.97725906372,62.91223297117999,63.03550186156,63.34264526367999,64.09704132078,64.49987792968,65.85631561276001,67.73464813231999,68.35890655518,67.51914672852001,65.03432998654,61.74747161864,59.95821151732,57.75818405154,55.94756469728001,55.19938812256,54.45496215818,54.08523101806001,54.3843421936
R.Thumb_P_s_y,187.0125823976,178.52414550780003,176.15095520000003,173.0843597412,166.4899383544,165.1600097656,164.2791412352,165.45602417,165.96424560539998,164.695880127,164.07207336419998,164.3350524904,164.387084961,165.7581054688,167.538208008,168.91113586420002,168.58465270979997,167.17085876459998,165.0782806396,166.3633850098,171.5499816894,175.5788940428,177.673538208,178.57198181159998,178.4579620362,178.944625854
R.Thumb_P_s_z,-60.718080139159994,-83.43164215088,-80.10820922852001,-77.12577362062,-72.6854156494,-71.9000930786,-70.47502441406,-70.088482666,-68.79529266358,-67.29594726564001,-66.69952850339999,-66.65248870852,-64.65693511964,-64.59077835081999,-65.21513977051998,-64.6816177368,-63.86583709716,-64.11296463011999,-64.8994140625,-66.06795806886001,-68.84379882814,-69.80402526856001,-70.21827087402,-70.27505035398,-70.01118621826,-70.0602645874
R.Thumb_P_e_x,53.52743301392,65.93186492919999,67.24271240232001,63.57191390992,55.2637359619,52.8789543152,51.860472869880006,49.48379592896,48.87912979128,48.5833869934,48.340702819840004,49.17634811402,49.694454193119995,49.774085998560004,50.046130371100006,49.03360671997999,46.79557495115999,43.03979568482001,39.360552978499996,38.403178405759995,36.252539825460005,34.57282333374,33.54988861083999,32.578485870360005,32.08509521484,32.375919341999996
R.Thumb_P_e_y,218.00417785640002,223.93008728019998,221.89689941419996,218.0568725584,210.5361450196,209.31952209459996,208.32926330560002,207.9614013672,207.628765869,206.08577880840002,205.40518798820003,205.92138366700001,205.62454223640003,206.06260375979997,206.81338195819998,206.6678466798,205.0412902832,202.510095215,199.9371765138,202.0910888674,207.2773376464,211.1922271728,213.09043579100003,213.7419647218,213.65747680639998,214.16470336900002
R.Thumb_P_e_z,-62.626590204234006,-77.96287994384,-75.8288116455,-70.50774230956,-65.95296173096,-65.15282440185999,-62.471193695059995,-57.987888336160005,-54.540441131600005,-52.66039352416,-52.46419754028,-53.08038864135999,-49.94348220826001,-48.705805206280004,-48.46384963988,-46.330207824700004,-44.43748474122,-44.02853240968,-44.40765457154,-46.1915649414,-48.911164855959996,-49.5289176941,-49.89101409914,-49.76234588624,-49.682090759279994,-49.7756958008
R.Thumb_P_d_x,0.34015542268740007,0.14045401513560002,0.10792245417832,0.17740833461279998,0.265559512377,0.25616922080500004,0.2461655288934,0.2919399261474,0.3036153733732,0.31268098950379997,0.3245768368246,0.3228189706802,0.320325022936,0.34794958829899997,0.38270270824419994,0.4181155443192,0.448368048668,0.47586620450039996,0.4843557119372,0.46635727882379996,0.46528875231739997,0.46245654821400006,0.46840111017220004,0.4733119368554,0.4759873449802,0.476166695356
R.Thumb_P_d_y,-0.6705234050748,-0.9823873043060001,-0.9897434711456,-0.9730098128316002,-0.9529685616493999,-0.9554199218750001,-0.9530532360076001,-0.9196317076684,-0.9014391779900001,-0.8954976081846,-0.8942689776422,-0.8997475266456,-0.8921993374821999,-0.8720142602922001,-0.8497442007066001,-0.8168912053108001,-0.7887632250788,-0.7645876049996,-0.7541951298713999,-0.7729923009872,-0.7729848265648,-0.7705178260800001,-0.766267800331,-0.7609256744384,-0.761564552784,-0.762009501457
R.Thumb_P_d_z,0.04129188954819997,-0.11832025200139999,-0.09258756786586,-0.1431854501368,-0.1456610560418,-0.1459815710784,-0.17316812276840002,-0.2618042945862,-0.3084130465984,-0.31664981246,-0.30799069404619994,-0.2936412751674,-0.3183351814748,-0.34368181824699995,-0.36242516636839994,-0.39704479575139995,-0.42034512162219995,-0.4345399022104,-0.44335270524059994,-0.4300388097764,-0.4312556385994,-0.4386652588846,-0.4397935211658,-0.4438058316707999,-0.4398332953452,-0.438869982958
R.Thumb_I_s_x,53.52743301392,65.93186492919999,67.24271240232001,63.57191390992,55.2637359619,52.8789543152,51.860472869880006,49.48379592896,48.87912979128,48.5833869934,48.340702819840004,49.17634811402,49.694454193119995,49.774085998560004,50.046130371100006,49.03360671997999,46.79557495115999,43.03979568482001,39.360552978499996,38.403178405759995,36.252539825460005,34.57282333374,33.54988861083999,32.578485870360005,32.08509521484,32.375919341999996
R.Thumb_I_s_y,218.00417785640002,223.93008728019998,221.89689941419996,218.0568725584,210.5361450196,209.31952209459996,208.32926330560002,207.9614013672,207.628765869,206.08577880840002,205.40518798820003,205.92138366700001,205.62454223640003,206.06260375979997,206.81338195819998,206.6678466798,205.0412902832,202.510095215,199.9371765138,202.0910888674,207.2773376464,211.1922271728,213.09043579100003,213.7419647218,213.65747680639998,214.16470336900002
R.Thumb_I_s_z,-62.626590204234006,-77.96287994384,-75.8288116455,-70.50774230956,-65.95296173096,-65.15282440185999,-62.471193695059995,-57.987888336160005,-54.540441131600005,-52.66039352416,-52.46419754028,-53.08038864135999,-49.94348220826001,-48.705805206280004,-48.46384963988,-46.330207824700004,-44.43748474122,-44.02853240968,-44.40765457154,-46.1915649414,-48.911164855959996,-49.5289176941,-49.89101409914,-49.76234588624,-49.682090759279994,-49.7756958008
R.Thumb_I_e_x,40.763901519780006,54.89771270752,57.08515624998,52.35389556885999,42.2557304382,40.49060668944,40.2625076294,36.88424377442,35.26560668946,34.15689086914,33.85049285888,35.514591979980004,36.98176879882,36.62832641604,35.8184928894,33.870877838119995,30.887106323220003,26.640763092039997,22.982361221319998,22.43497581482,20.38024978638,18.794026947019997,17.568549728399997,16.465864181519997,15.87372436524,16.1502532959
R.Thumb_I_e_y,234.29628601079997,250.2016906738,248.94396972659996,244.7060363768,236.57804565420003,235.48215026839998,234.914630127,233.16426391579998,230.8334503174,228.102319336,227.77993774420003,230.070892334,230.88659362780004,230.79743652340002,230.0787445068,228.47311401359997,225.82700805640002,222.492022705,219.6249572756,222.21404724100003,227.10118103,230.607977295,232.04104919440002,232.2708587648,232.08018798819998,232.531387329
R.Thumb_I_e_z,-57.205100250239994,-64.40127868652,-63.112438964839995,-57.85182647706,-53.73644943237999,-52.56539154054,-50.019352722179995,-43.78085784914,-38.03892059328,-35.23240203856,-35.56089935302,-38.03804626464,-35.916693115220006,-34.16785812377999,-32.567916870139996,-29.268375015239997,-26.790113830539998,-25.907358169540004,-25.9469142914,-27.841591262820003,-30.15778541564,-30.275206756579998,-30.343951416019998,-29.91993446352,-29.8210796356,-29.874504089400002
R.Thumb_I_d_x,0.40429307743890003,0.3495138704776,0.3217471122744,0.3553379714488,0.41203691363339995,0.39240886569019995,0.3673730373382,0.39909887313860004,0.43121709227559996,0.4569685161114,0.4589867413044,0.43274493813500003,0.402682453394,0.41640043258679993,0.450669527054,0.4802891612052,0.5039109826085999,0.5194498419764,0.5187897086144001,0.5058030843734,0.5027649998661999,0.4998034536838,0.5062191486358001,0.5103776216503999,0.5135055661201999,0.513958454132
R.Thumb_I_d_y,-0.5160630047322,-0.8321699261668,-0.8567332863807999,-0.8441294431686,-0.8248939156532,-0.8287180304526001,-0.8421086668968,-0.7983167886734001,-0.7350233078004,-0.6973880410196,-0.7087346315384,-0.7649512410164,-0.8001916527748,-0.7834918260574001,-0.7369452595707999,-0.6906958222392,-0.6584010004996,-0.6329403400420001,-0.6236230611800001,-0.6374076485634,-0.6279329776761999,-0.6150062799452,-0.6002727985381999,-0.5869146108628001,-0.5835512042048,-0.581776559353
R.Thumb_I_d_z,-0.17172920107860004,-0.4295724332332001,-0.40279926061640003,-0.4008843004706,-0.386965858936,-0.3987150192258,-0.3944201111796,-0.45001677870719997,-0.5226962566376001,-0.5520428061485999,-0.535422873497,-0.4764759004116,-0.44430752992640005,-0.46049888133999994,-0.5035138547418001,-0.540444481373,-0.5589918255806,-0.573999786377,-0.5847557663918,-0.5812472343446,-0.5940253496172,-0.6098735928536,-0.6191657185554,-0.6285211205482001,-0.6291102766992,-0.630383074284
R.Thumb_D_s_x,40.763901519780006,54.89771270752,57.08515624998,52.35389556885999,42.2557304382,40.49060668944,40.2625076294,36.88424377442,35.26560668946,34.15689086914,33.85049285888,35.514591979980004,36.98176879882,36.62832641604,35.8184928894,33.870877838119995,30.887106323220003,26.640763092039997,22.982361221319998,22.43497581482,20.38024978638,18.794026947019997,17.568549728399997,16.465864181519997,15.87372436524,16.1502532959
R.Thumb_D_s_y,234.29628601079997,250.2016906738,248.94396972659996,244.7060363768,236.57804565420003,235.48215026839998,234.914630127,233.16426391579998,230.8334503174,228.102319336,227.77993774420003,230.070892334,230.88659362780004,230.79743652340002,230.0787445068,228.47311401359997,225.82700805640002,222.492022705,219.6249572756,222.21404724100003,227.10118103,230.607977295,232.04104919440002,232.2708587648,232.08018798819998,232.531387329
R.Thumb_D_s_z,-57.205100250239994,-64.40127868652,-63.112438964839995,-57.85182647706,-53.73644943237999,-52.56539154054,-50.019352722179995,-43.78085784914,-38.03892059328,-35.23240203856,-35.56089935302,-38.03804626464,-35.916693115220006,-34.16785812377999,-32.567916870139996,-29.268375015239997,-26.790113830539998,-25.907358169540004,-25.9469142914,-27.841591262820003,-30.15778541564,-30.275206756579998,-30.343951416019998,-29.91993446352,-29.8210796356,-29.874504089400002
R.Thumb_D_e_x,32.03477745056,43.999983978260005,46.66151199342,41.85630950926,31.26788177492,30.009908294679995,30.461399078339998,26.523513793979998,23.43806953434,21.753238296499998,21.4407657623,23.20992927552,25.380445861840002,25.549133682260003,24.57226333618,22.244895935080002,18.95489768984,14.79017486572,11.463094902039998,11.09548892976,9.270197105402001,7.8164086341840004,6.515140151978001,5.394324493408,4.762791728974,5.04302978516
R.Thumb_D_e_y,240.51546936020003,261.95451049799993,261.83325805659996,258.5141174316,250.66079711920003,249.35866088859999,249.81560974119998,246.92395019539998,238.8176483154,233.27283935559998,232.92138671879997,237.3123504638,242.08318481419997,243.29125976580002,241.4693878174,238.26111755380003,234.55281372079997,230.49480590840002,227.2495178222,230.02299194340003,234.81187744140001,238.27784729,239.51960449219996,239.4929687502,239.202218628,239.575317383
R.Thumb_D_e_z,-49.31779174804001,-49.825022125240004,-49.16190719602,-44.87015228272,-41.46766510008,-39.639729309079996,-37.726868438699995,-30.713044738780003,-21.836872100820003,-18.23710136414,-18.562735366800002,-21.7733844757,-21.485662078859995,-20.36029930112,-17.96889152526,-13.82578830718,-10.946933174120002,-9.627490234381998,-9.250876617432,-11.10792808534,-13.225835037260001,-13.238482856740001,-13.271473884579999,-12.748774719219998,-12.633515548699998,-12.6523790359
R.Thumb_D_d_x,0.4028206706045999,0.5028946995734,0.4810172498226001,0.48442940115940003,0.5070534467696001,0.48365011811259995,0.452289289236,0.47811399102220004,0.5458023905756001,0.5723882317544,0.5726685166358001,0.5678201317786,0.5353633046149999,0.5112686276435999,0.5189768791202001,0.5365012526512001,0.550632596016,0.5468660950659999,0.5315766572953999,0.5232804417610001,0.5126927971840001,0.5065813899042,0.5100789308548,0.5109154820442,0.512733399868,0.512562215328
R.Thumb_D_d_y,-0.28699507713320005,-0.5423543691636,-0.594798696041,-0.6371979475020001,-0.649873137474,-0.6403557896616,-0.6876317501068,-0.634964764118,-0.36844478845600004,-0.23860267996799997,-0.2372611433268,-0.334169715643,-0.5166862547397999,-0.5765492320062,-0.5256411015989999,-0.4516845285892,-0.40266752243060006,-0.36930241584760004,-0.35184866189960007,-0.36035739779479997,-0.355823546648,-0.35393956303600005,-0.34511101841939995,-0.3332768499852,-0.328658539057,-0.32505443692200003
R.Thumb_D_d_z,-0.36397361755359997,-0.6726467967034001,-0.6437716364862001,-0.5990619778632,-0.566164469719,-0.5964772462846001,-0.5672581791878,-0.603037083149,-0.7476718664168,-0.784277868271,-0.784409952164,-0.7505611777304,-0.6659451127052,-0.6371738314628,-0.6736974954603999,-0.712625145912,-0.7311112165452,-0.7512629389764001,-0.7704678058624002,-0.7722041368486,-0.7813544511791999,-0.7861894369124,-0.7878393411633999,-0.7923931002618001,-0.793150138855,-0.794745028019
R.Index_M_s_x,55.800573730459995,53.56864318846,53.43731918336,53.1479148865,48.87930755615999,45.742950439439994,44.07067947388,43.819187164300004,43.79140472412,44.04403533938,44.29575881958001,45.02003860474,45.53903350832,46.63275756836,48.23881378176001,48.9399597168,48.2510902405,45.8080230713,42.50918197632,40.60978469848,38.289386749280006,36.37667160034,35.63805694582,34.87982177735999,34.5377418518,34.857479095500004
R.Index_M_s_y,186.73244934100003,176.7883483886,174.3774383546,171.11634216299998,162.83293762199997,160.56151733400003,160.5149780274,162.87468566900003,164.28172302239997,163.25829772959997,162.3762390138,162.94543762200001,163.8529541016,164.5138244632,164.873312378,165.3966125488,164.4506591798,161.7599273682,158.7091308596,160.25978088379998,165.29554138179998,169.43782348620002,171.531188965,172.43013610859998,172.2432373046,172.67547607400002
R.Index_M_s_z,-71.41807403566,-94.52059020998,-91.30057373046,-88.56855316162,-83.63522033692,-81.91968841552001,-80.47880249024001,-80.47310791014,-79.42992706300001,-78.20342102049999,-77.47254943850001,-77.4138305664,-75.69845886232,-75.09043579101998,-74.92996215818,-74.2867462158,-73.52512664796,-73.197605896,-73.32758941652,-74.44027252198,-76.81598052976,-77.61337585448,-78.05067749023999,-78.07339935306,-77.82120208742,-77.87842559810001
R.Index_M_e_x,19.038982200599996,21.986295700060005,21.715818786640003,19.076838302619997,10.696726608278,6.0341849327079995,5.850916671754,6.804969501492001,7.857441902160001,8.149463462830001,7.880638599394,9.035035705565999,10.5388902664,10.127118301398,8.931770324708001,7.589321899414,5.509905719756,1.1484267041097598,-3.2465424537659997,-4.35557999611,-6.491806030274001,-8.002170658112,-8.797327804566,-9.54836177826,-10.0677581787,-9.88627719879
R.Index_M_e_y,228.45496826159996,236.4238189698,233.9887634278,228.9763244628,218.1646392822,214.7246185304,215.23422851560002,217.43238525400002,218.85539550779998,217.767617798,216.50339660620003,217.0230072022,217.94724731440002,216.98211669940002,214.52366638200002,213.16760559080004,211.359890747,206.8729248048,202.56755371080004,205.16685180660002,209.9194335936,214.00916748060004,215.99555053720002,216.7105804446,216.3730773926,216.65919494599999
R.Index_M_e_z,-76.85220985412,-85.35148162844,-82.37737121582,-77.19135131836,-72.70211029054,-70.541355896,-66.89728546143999,-63.3657485962,-60.18082199097999,-58.69561004638,-57.863578796400006,-56.90165023802,-53.58318862914,-51.58765945434,-49.84435882566,-48.82698669436,-48.77174453736,-48.50300521849999,-48.365463256839995,-49.9115699768,-51.44918975828,-51.45632019042,-51.80734710692,-51.50824356078,-51.30256881716,-51.3498916626
R.Index_M_d_x,0.5396593391894,0.46362811923020003,0.46567089557659996,0.5001626014708,0.5605194211006,0.5829237222672,0.5610651969909999,0.5433678269388,0.5275097608564,0.526931476593,0.5345730900764,0.5282589673996,0.5138012886046,0.535901904106,0.5770264983178001,0.6070263981819999,0.6274395942688,0.6556017994882001,0.671692955494,0.6600905060765999,0.65738683939,0.6514803647996,0.6523103952408,0.6522046685217999,0.654807639122,0.6568372249600001
R.Index_M_d_y,-0.6124856457116,-0.8754473328589999,-0.8750928759574,-0.8493831634522,-0.8122681260110001,-0.7951130390168,-0.8032772660256,-0.8009057283401999,-0.8011402845382001,-0.8001955389976001,-0.7945853948592001,-0.79385740757,-0.7941029787066001,-0.7702332735062001,-0.7288660407066,-0.701277053356,-0.6886264204978001,-0.6622577190402,-0.6438405990600001,-0.65923473835,-0.6550776839254,-0.6543062686922,-0.6527357816696,-0.6500358700752,-0.6478249788284,-0.645679950714
R.Index_M_d_z,0.07977298498159999,-0.13460229784240002,-0.1309924066066,-0.1670170515776,-0.1604978084564,-0.1670336514712,-0.19937634170079999,-0.2511356264354,-0.2825764298438,-0.2863742053508,-0.2878592312336,-0.301118308306,-0.3246516585348,-0.345020186901,-0.3682560801506,-0.37374867200839995,-0.36337906718220003,-0.3625161409378,-0.3664434194564,-0.3600807726384,-0.3723838806152,-0.38398495912560004,-0.3852514624596,-0.38997585177419997,-0.38929289579380005,-0.38943824171999997
R.Index_P_s_x,19.038982200599996,21.986295700060005,21.715818786640003,19.076838302619997,10.696726608278,6.0341849327079995,5.850916671754,6.804969501492001,7.857441902160001,8.149463462830001,7.880638599394,9.035035705565999,10.5388902664,10.127118301398,8.931770324708001,7.589321899414,5.509905719756,1.1484267041097598,-3.2465424537659997,-4.35557999611,-6.491806030274001,-8.002170658112,-8.797327804566,-9.54836177826,-10.0677581787,-9.88627719879
R.Index_P_s_y,228.45496826159996,236.4238189698,233.9887634278,228.9763244628,218.1646392822,214.7246185304,215.23422851560002,217.43238525400002,218.85539550779998,217.767617798,216.50339660620003,217.0230072022,217.94724731440002,216.98211669940002,214.52366638200002,213.16760559080004,211.359890747,206.8729248048,202.56755371080004,205.16685180660002,209.9194335936,214.00916748060004,215.99555053720002,216.7105804446,216.3730773926,216.65919494599999
R.Index_P_s_z,-76.85220985412,-85.35148162844,-82.37737121582,-77.19135131836,-72.70211029054,-70.541355896,-66.89728546143999,-63.3657485962,-60.18082199097999,-58.69561004638,-57.863578796400006,-56.90165023802,-53.58318862914,-51.58765945434,-49.84435882566,-48.82698669436,-48.77174453736,-48.50300521849999,-48.365463256839995,-49.9115699768,-51.44918975828,-51.45632019042,-51.80734710692,-51.50824356078,-51.30256881716,-51.3498916626
R.Index_P_e_x,1.0067943811479994,5.765884780886,5.712593173978,1.3230326235296,-9.098973846444,-13.087015151980001,-13.434785461439997,-12.09465560912,-6.963999938963999,-6.291303920746,-6.798224163056001,-5.8923999786399985,-5.088060951232,-5.309489059448,-6.316339492797999,-8.349406051636,-11.375349044779998,-15.370590591460001,-19.33385543822,-21.253131866460002,-25.94938964844,-28.59766044616,-29.5904094696,-30.279356765739998,-30.669968795759996,-30.3600711823
R.Index_P_e_y,248.46827087399998,267.5678833006,264.97454834,258.63471069359997,246.92604370119997,242.8390624998,242.62636413580003,243.61226806659997,243.6124786376,241.27332153319998,239.63264465339998,240.46159057600002,241.3928039552,239.875906372,236.5709228514,234.42942199700002,231.88108215339997,226.21831054700002,221.569555664,224.5621826172,228.76631774880002,232.0490051268,233.27108764640002,233.4226867676,232.95892944340002,233.234313965
R.Index_P_e_z,-70.34117736816,-66.6797302246,-63.24654083252001,-57.5208557129,-53.64754104614,-49.9035171509,-45.47190093994,-40.166139984119994,-32.81999626158,-30.037699127200007,-29.01909446716,-28.438983535759995,-25.50219116212,-22.954868698120002,-20.45360603332,-19.226185989359998,-19.1722316742,-17.92768783572,-17.34172058104,-19.573793411239997,-22.326311492920002,-22.598593902599998,-22.625759124760002,-21.955423355099995,-21.588883972159998,-21.5415382385
R.Index_P_d_x,0.45329778194439996,0.40775288939459997,0.40229321718239996,0.4462997853758,0.4976294457914,0.48067368865020005,0.48480900526060006,0.475103712082,0.37258525490780003,0.36301575303079997,0.3690010786056,0.37524979114519996,0.3928343355654,0.388049453497,0.3833109736442,0.4006718814372,0.42446593046180003,0.41525938510879995,0.4044070959092,0.4247750580312,0.4891298413274,0.5177347779274,0.522701895237,0.5211411356928,0.5179037451742,0.5146754980089999
R.Index_P_d_y,-0.5030995309353999,-0.7829075455666,-0.7789286494254,-0.7455602288248,-0.7230116367339999,-0.706748199463,-0.6885906457902001,-0.6581167101862,-0.6223499774932,-0.5908924698831999,-0.5814290642737999,-0.5892052292824,-0.5893804430962,-0.5755100369452,-0.5542297124861999,-0.5344850540162,-0.5158670425416,-0.48630939126,-0.477677309513,-0.4875648617744,-0.47377790212599996,-0.453490126133,-0.4342769563198,-0.4201132655144,-0.4169394671918,-0.41666963696500003
R.Index_P_d_z,-0.163675993681,-0.46937531828879997,-0.48091574907299994,-0.4944820284844,-0.478998684883,-0.5187993526457999,-0.5385969042776,-0.5831978082658,-0.6878035426139999,-0.7204100012779999,-0.7251001596454,-0.7155019640922,-0.7059073567392,-0.7197785496712,-0.738832449913,-0.7441126227378,-0.744080233574,-0.768610358238,-0.7798829913139999,-0.7626389026642,-0.732098543644,-0.7254330277442,-0.7335743546485999,-0.7429064631462,-0.7469503521918,-0.749330103397
R.Index_I_s_x,1.0067943811479994,5.765884780886,5.712593173978,1.3230326235296,-9.098973846444,-13.087015151980001,-13.434785461439997,-12.09465560912,-6.963999938963999,-6.291303920746,-6.798224163056001,-5.8923999786399985,-5.088060951232,-5.309489059448,-6.316339492797999,-8.349406051636,-11.375349044779998,-15.370590591460001,-19.33385543822,-21.253131866460002,-25.94938964844,-28.59766044616,-29.5904094696,-30.279356765739998,-30.669968795759996,-30.3600711823
R.Index_I_s_y,248.46827087399998,267.5678833006,264.97454834,258.63471069359997,246.92604370119997,242.8390624998,242.62636413580003,243.61226806659997,243.6124786376,241.27332153319998,239.63264465339998,240.46159057600002,241.3928039552,239.875906372,236.5709228514,234.42942199700002,231.88108215339997,226.21831054700002,221.569555664,224.5621826172,228.76631774880002,232.0490051268,233.27108764640002,233.4226867676,232.95892944340002,233.234313965
R.Index_I_s_z,-70.34117736816,-66.6797302246,-63.24654083252001,-57.5208557129,-53.64754104614,-49.9035171509,-45.47190093994,-40.166139984119994,-32.81999626158,-30.037699127200007,-29.01909446716,-28.438983535759995,-25.50219116212,-22.954868698120002,-20.45360603332,-19.226185989359998,-19.1722316742,-17.92768783572,-17.34172058104,-19.573793411239997,-22.326311492920002,-22.598593902599998,-22.625759124760002,-21.955423355099995,-21.588883972159998,-21.5415382385
R.Index_I_e_x,-4.7238615989640005,2.9737078428265997,3.1107711792019996,-3.3464635372158,-15.43128433228,-16.82432498932,-17.66520252228,-17.702624702439998,-8.5983994484,-5.907925510408001,-6.2668813705440005,-7.258373928067999,-8.234215545652,-8.86528873443,-11.72293167114,-13.819313621520001,-14.84118938448,-14.456982040419998,-16.74762172696,-20.432755661039998,-29.0648880005,-32.833092498780005,-33.576187896739995,-34.08477630614,-34.2537902832,-33.741401672399995
R.Index_I_e_y,258.47268066419997,282.8094238282,280.02406616220003,273.5432983396,262.1650268552,257.24332275380004,256.59113159180004,257.0168273926,254.62399292,250.4587768554,248.6663146974,250.52153015140001,251.9233947754,250.58769226080003,247.98087463360002,245.453793335,241.8962921142,234.82497558600002,230.09399108879998,233.7102996826,238.6823913576,241.76401672359998,242.5794555664,242.43102417,241.89254760739996,242.143234253
R.Index_I_e_z,-62.280928802480005,-50.54833831786,-46.89181518554,-41.52545928958,-38.53639678954,-33.21905708314,-28.563750839239997,-23.15939674376,-13.4721467972,-9.636489486704003,-8.552837371824001,-8.515836429598,-6.007022380828,-3.6398009300240006,-1.979429888724,-0.5361042499544,0.5090497933334001,2.656732845306,3.1826035499580003,0.8102382689705999,-2.521710848808,-2.8874669551839998,-2.668405961988,-1.8251224756239999,-1.3847955942140002,-1.29154682159
R.Index_I_d_x,0.25606151819240003,0.12476217746748,0.1162565603854,0.20864591896540002,0.282945072651,0.1669933140276,0.18902666270738,0.2505794703962,0.07302946448313999,-0.0171304038842236,-0.02374185677619,0.06103546861553999,0.14057885706440001,0.15888289809240003,0.24158140122900001,0.24441053569319998,0.15486327558758,-0.04082253891972,-0.11556003093744001,-0.03665667343886,0.13920903503909998,0.18925077319159997,0.17809554338439998,0.170036625862,0.16013499498359998,0.151087135077
R.Index_I_d_y,-0.447024655342,-0.6810341119765999,-0.6724538087844001,-0.6661566734312,-0.6809197545051999,-0.6436221122739999,-0.6239842414855999,-0.5989525556565999,-0.49202475547819996,-0.4104314506052,-0.4036492168904,-0.449505776167,-0.47053582072260003,-0.4786320269108,-0.5098280072213999,-0.49259927272799997,-0.4475071132186,-0.38456941843020004,-0.38089520335180005,-0.40876305699340004,-0.44307743310939995,-0.4340934872626,-0.41592347621899994,-0.402517324686,-0.39917860627159996,-0.398075044155
R.Index_I_d_z,-0.3601541876794,-0.7207951188088,-0.7307740926741999,-0.7147182822228,-0.675207567215,-0.7455077290536001,-0.7555026650428001,-0.7599080204964,-0.8645151615141999,-0.9115822672843998,-0.9144886612894,-0.8902210474014,-0.8710978627204,-0.8630502939222001,-0.8254769802091999,-0.8351243376732,-0.8794137477876,-0.9197684407234,-0.9170832157134001,-0.9108146667479999,-0.884924030304,-0.8807474493979999,-0.8917494177818,-0.8994772672653999,-0.9027742147446001,-0.904825329781
R.Index_D_s_x,-4.7238615989640005,2.9737078428265997,3.1107711792019996,-3.3464635372158,-15.43128433228,-16.82432498932,-17.66520252228,-17.702624702439998,-8.5983994484,-5.907925510408001,-6.2668813705440005,-7.258373928067999,-8.234215545652,-8.86528873443,-11.72293167114,-13.819313621520001,-14.84118938448,-14.456982040419998,-16.74762172696,-20.432755661039998,-29.0648880005,-32.833092498780005,-33.576187896739995,-34.08477630614,-34.2537902832,-33.741401672399995
R.Index_D_s_y,258.47268066419997,282.8094238282,280.02406616220003,273.5432983396,262.1650268552,257.24332275380004,256.59113159180004,257.0168273926,254.62399292,250.4587768554,248.6663146974,250.52153015140001,251.9233947754,250.58769226080003,247.98087463360002,245.453793335,241.8962921142,234.82497558600002,230.09399108879998,233.7102996826,238.6823913576,241.76401672359998,242.5794555664,242.43102417,241.89254760739996,242.143234253
R.Index_D_s_z,-62.280928802480005,-50.54833831786,-46.89181518554,-41.52545928958,-38.53639678954,-33.21905708314,-28.563750839239997,-23.15939674376,-13.4721467972,-9.636489486704003,-8.552837371824001,-8.515836429598,-6.007022380828,-3.6398009300240006,-1.979429888724,-0.5361042499544,0.5090497933334001,2.656732845306,3.1826035499580003,0.8102382689705999,-2.521710848808,-2.8874669551839998,-2.668405961988,-1.8251224756239999,-1.3847955942140002,-1.29154682159
R.Index_D_e_x,-6.9929586410399995,2.4205324172959997,2.3063057422640005,-5.1524948283952,-17.55815544128,-16.008042526220002,-17.95733032224,-19.8268939972,-7.161183595654,-2.2259979009640003,-0.6829658985138,-3.6877846360214,-10.45817298888,-11.099895095836,-12.1668750763,-12.619001579279999,-14.104377746580003,-10.702894210798,-11.130249786369998,-16.30973930358,-28.3953731537,-32.69999656678,-33.11589050292,-33.56467895508,-33.609739685060006,-32.9402618408
R.Index_D_e_y,264.478991699,292.768676758,290.0696044924,283.32596435560004,272.038482666,265.9319885254,265.3160156248,265.7467895508,260.8792053222,254.70473327639996,251.5598571776,254.7301177978,259.3672790528,258.0343444824,254.65689697279998,251.2368530274,247.78179626460002,239.7408081054,234.7451293946,238.993597412,245.07309265140003,248.0555908202,248.5754486084,248.2502441408,247.66704711900002,247.890304565
R.Index_D_e_z,-55.096211242660004,-38.28103866578,-34.6999168396,-29.23016357422,-26.37437324522,-20.057301712020003,-15.47382564546,-10.153061008458,0.9304358348250001,5.134110164642,5.953226947784,6.130720806122,7.7737450599699995,10.130549049382001,12.33767089844,14.138632965099998,15.17349243162,17.14039916992,17.21759643554,15.104056167600001,11.924323654180002,11.626685333240001,11.96355514528,12.87649059296,13.329476737959999,13.4258460999
R.Index_D_d_x,0.1434321805838,0.034966838732354,0.05085117220878001,0.11416127979757999,0.13444190323348,-0.05159813202922,0.01846577152606,0.1342774286865,-0.09084804623865599,-0.23273879289639998,-0.3529655694962,-0.22570095807312002,0.1405788272618,0.14125199466940003,0.028062160289847204,-0.07587306723000001,-0.04657469838858,-0.2373001366854,-0.3550804257392,-0.26062052845959993,-0.042320789396818,-0.00841314382852,-0.02909591905772,-0.032875940203660005,-0.04071116298438,-0.050640959292699995
