,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
R.Thumb_P_e_z,13.0907845139598,19.41941871644,28.0634727478,40.59606170652,53.718245697,59.48732910156,42.45333328246001,18.516684722904,-5.799682235720001,-22.5127025604,-30.137181091320002,-27.42606124878,-11.863931083691998,10.897984361658,34.46845779418,49.865034484860004,55.5437171936,48.33469238282,36.92007293702,27.87819404604,24.905672454840005,24.0143672943,24.1289653778,24.508407974260003,24.514642715500003
R.Thumb_P_d_x,0.09069087505319999,0.23932201266300002,0.2293513447046,0.24739077091220002,0.288743764162,0.377177542448,0.43361936807639995,0.460208672285,0.42371574640260007,0.30546656250959997,0.18419722616679998,0.1205559626222,0.10101091563706,0.1248582825064,0.1632347643374,0.2007676422596,0.24360309839240002,0.21960127651720002,0.188693037629,0.181634822488,0.1829137593508,0.181181254983,0.183801957965,0.1893661171198,0.19215326011199999
R.Thumb_P_d_y,0.1305156171322,0.247006034851,0.26590330004679996,0.3053901910782,0.4096758008,0.3755682945254,0.24287852644920002,0.23002716302860002,0.270917710662,0.32232963442780005,0.3357615292074,0.2860615730286,0.28814287185660004,0.31180263757700005,0.3572122991086,0.3925743222238,0.42543732523919997,0.3907965183258,0.3358544945718,0.3039591014386,0.3015966176988,0.309616935253,0.3067879498004,0.303380215168,0.302724629641
R.Thumb_P_d_z,0.8928224205972001,0.9389594197272,0.93630079031,0.9191454648974,0.864609360695,0.8449631810187999,0.8673480153082,0.8574513196948,0.8637672543525999,0.8950361490248,0.9233935594558,0.9503428220748,0.9521972537042,0.941752374172,0.919503426552,0.8971744537355999,0.8715488791463999,0.8936092972754001,0.9226996064184,0.9351873040197999,0.9357241153718,0.9334348678588,0.9338545918464,0.9338595867158,0.933506786823
R.Thumb_I_s_x,3.6553482054599984,39.26642074581999,36.99021835328,24.93713302612,4.3644051909542,-13.982510757427999,-30.0039478302,-39.17963104248,-34.41900177,-12.78612227438,15.976211547835998,39.986681747439995,54.900292205819994,57.44847640992,46.5171379089,28.925888824460003,10.48978891372,-2.576385784149,-8.885845756532001,-8.787650489808,-8.224419784544,-7.155199337003998,-5.774419879913999,-6.0700434684780005,-6.1372628212
R.Thumb_I_s_y,148.8315765382,129.944076538,123.1239990234,113.61986694340001,106.9662002564,114.64864654560002,126.21368560800002,140.44430542,153.51335144040002,160.12739257799998,158.9788513186,153.6431304932,145.6210113528,131.802406311,114.44422607400001,101.12129974359999,99.6006881714,106.39306030259999,115.5088455198,121.97168579099998,124.3214950562,123.5768783568,124.08265533439999,124.999761963,125.12020874
R.Thumb_I_s_z,13.0907845139598,19.41941871644,28.0634727478,40.59606170652,53.718245697,59.48732910156,42.45333328246001,18.516684722904,-5.799682235720001,-22.5127025604,-30.137181091320002,-27.42606124878,-11.863931083691998,10.897984361658,34.46845779418,49.865034484860004,55.5437171936,48.33469238282,36.92007293702,27.87819404604,24.905672454840005,24.0143672943,24.1289653778,24.508407974260003,24.514642715500003
R.Thumb_I_e_x,13.458824157639999,45.07109832761999,43.032198333740006,31.185619735720003,9.725867447247602,-13.491968154905999,-31.732817459099998,-39.850404357900004,-32.07853240968,-7.987794733039999,22.63826179504,47.79130859376,62.96453781128,65.09952850341999,54.53735580444,37.50081710814,18.135692977879998,5.335712051390001,-0.26406273301704,-0.47301980257039994,-0.2525153815746,0.8695634007444,2.138355970382,1.6520227193819998,1.52408123016
R.Thumb_I_e_y,138.7069778442,117.755535889,111.1805541994,101.84892730710001,93.00778045652,99.55303649902001,113.8963348388,127.223057556,138.2959594726,144.66515808080004,144.76587829579998,141.0903533934,133.71454162580002,120.5019744874,102.71048126204,89.27840881348,87.35608062744001,94.81611938476,104.507598877,111.01608581539999,113.12447052,112.3065902708,112.902618408,113.8034774782,113.917327881
R.Thumb_I_e_z,-7.158900547028,-4.791916942594,3.7870371580119992,16.28845882416,30.413669967640004,36.30599365236,17.691165447240003,-5.820545911792,-28.823888015759998,-45.00859832764,-52.978901672359996,-50.870767974859994,-35.56341667174,-13.231918334958001,10.669532847406,26.313934326180004,31.879269790680002,24.424052429199996,12.980479812621999,3.8094560623179996,0.8312626898282002,-0.00826058238744,0.027230853494245998,0.35243743509040004,0.342266052961
R.Thumb_I_d_x,-0.353636303544,-0.2093895077706,-0.2179495841264,-0.2253988146782,-0.1934015870096,-0.017695116810439997,0.06236472502349999,0.024196501635015997,-0.08442668318748,-0.17308788299560002,-0.2403171122074,-0.281532752514,-0.29089785218260006,-0.2759929120542,-0.2893096625804,-0.309319484234,-0.2758071959022,-0.285409492254,-0.31100966930380003,-0.299929898977,-0.28756688833239996,-0.2894736289976,-0.285433983803,-0.2785545945168,-0.276364177465
R.Thumb_I_d_y,0.3652200386786138,0.4396717131138,0.4308304309844,0.42460775375379994,0.5035157144068,0.5445370197296,0.4443181633948,0.4769240677358001,0.5489300251006,0.5577621340750001,0.5126981198789999,0.4528106153012,0.4294966399668,0.4076353311538,0.42326602339760006,0.4272032141686,0.4416941344738,0.4176097095012,0.3968429744244,0.39519639015220004,0.4039051771164,0.4065479815006,0.40329240560540003,0.40387848615620003,0.404116421938
R.Thumb_I_d_z,0.7304576575754,0.8733645319937999,0.875712788105,0.8768370866773999,0.8406553387642001,0.8362097024918,0.8932343602182,0.8779058694842,0.8305416584015999,0.81148416996,0.8239590287209999,0.8457102298738001,0.8549007058143999,0.8704270124437998,0.8584877610206,0.8495481133462001,0.8536367774007999,0.8625176072117998,0.8635620594025999,0.8682206630706,0.8684252381324,0.8665573596953999,0.8694109320640001,0.8713673591612,0.8719591498370001
R.Thumb_D_s_x,13.458824157639999,45.07109832761999,43.032198333740006,31.185619735720003,9.725867447247602,-13.491968154905999,-31.732817459099998,-39.850404357900004,-32.07853240968,-7.987794733039999,22.63826179504,47.79130859376,62.96453781128,65.09952850341999,54.53735580444,37.50081710814,18.135692977879998,5.335712051390001,-0.26406273301704,-0.47301980257039994,-0.2525153815746,0.8695634007444,2.138355970382,1.6520227193819998,1.52408123016
R.Thumb_D_s_y,138.7069778442,117.755535889,111.1805541994,101.84892730710001,93.00778045652,99.55303649902001,113.8963348388,127.223057556,138.2959594726,144.66515808080004,144.76587829579998,141.0903533934,133.71454162580002,120.5019744874,102.71048126204,89.27840881348,87.35608062744001,94.81611938476,104.507598877,111.01608581539999,113.12447052,112.3065902708,112.902618408,113.8034774782,113.917327881
R.Thumb_D_s_z,-7.158900547028,-4.791916942594,3.7870371580119992,16.28845882416,30.413669967640004,36.30599365236,17.691165447240003,-5.820545911792,-28.823888015759998,-45.00859832764,-52.978901672359996,-50.870767974859994,-35.56341667174,-13.231918334958001,10.669532847406,26.313934326180004,31.879269790680002,24.424052429199996,12.980479812621999,3.8094560623179996,0.8312626898282002,-0.00826058238744,0.027230853494245998,0.35243743509040004,0.342266052961
R.Thumb_D_e_x,24.59481582642,55.43452301026,53.73028411866001,42.49068450930001,20.81808471682,-5.4806666493324006,-25.43279113768,-32.98003158568,-22.759559249880002,2.310790467254,33.26990089414001,58.83452529908,74.01826934814001,76.35898132324,66.92364044188,51.135030364980004,31.148888778679996,18.12239227296,12.82033348082,12.2447452545,12.17593574524,13.248093605040001,14.36336460112,13.794974136339999,13.671404838599999
R.Thumb_D_e_y,129.1558898926,107.87330474820001,101.7883331299,93.36455230714,83.7677963257,87.8673171997,103.08197479236,115.9099105834,126.0935668946,132.658633423,133.838571167,131.1241363524,124.42931060779999,112.262713623,95.01460418702,82.49207611085998,80.63376312258,88.11139984130001,97.53803863526,103.49100952159999,105.2304229736,104.44884033179999,105.0836975098,105.90813446039999,106.009887695
R.Thumb_D_e_z,-15.23863649367,-17.32131404878,-8.837720489494,3.5550508379922006,18.05523662564,23.65300865174,3.3760603904760003,-19.452975273119996,-40.0297996521,-55.58247070312001,-64.35888366699999,-62.731324005119994,-47.95791702272,-26.16743564606,-1.5403628349399998,14.91446685792,19.73877830504,12.030616760261998,1.0514693737020004,-8.175669002542,-11.22297725678,-12.13725738526,-12.28129405976,-11.988527107260001,-11.9867124557
R.Thumb_D_d_x,-0.5852229833603999,-0.5446226954462,-0.5622099637984,-0.5941081762316001,-0.5829224944114,-0.42101302742960006,-0.3310814321042,-0.36105451583860004,-0.48973429799080004,-0.541215264797,-0.558717918396,-0.5803474426272001,-0.580900025368,-0.5917111039162,-0.6509288072586,-0.7165104627609999,-0.683874499798,-0.6719705224038,-0.6876162648200002,-0.6683489084242,-0.6531447172164,-0.6505213141442,-0.6424533724785999,-0.6381410956384,-0.638370871544
R.Thumb_D_d_y,0.5019325196744,0.5193348288535999,0.49358364939699995,0.4458741843702,0.4855832219124,0.6141124725342,0.5683204531670001,0.5945329189302001,0.6412648558616,0.6309715628624,0.574255979061,0.5237485408784,0.487961089611,0.43299280405060003,0.404436701536,0.3566379904748,0.3532738268376,0.3523489892482,0.3662670314312,0.39546071887,0.41485100984559997,0.41294351816179997,0.4109029412268,0.4149191319942,0.415554851294
R.Thumb_D_d_z,0.4246094167234,0.6584497332572,0.6634611606598,0.66917103529,0.6494651794434001,0.6649446010592,0.7522929787634001,0.7164167284964,0.5888974070549999,0.5556822657586,0.5980451345443999,0.6233005762100001,0.6513606190680001,0.6797923088072,0.6416591405868,0.5990692257882,0.6380118012428,0.6513045787812001,0.6268979787828,0.6298469305038,0.6334790468216,0.6374077439308,0.6468423485756001,0.6485471606254001,0.64791727066
R.Index_M_s_x,15.373847198479996,58.12548370362,54.903571319579996,41.96664886476,21.633745765679997,7.646359443670001,-5.9472687959676005,-13.231245231619999,-9.285233974455998,7.601451134672399,31.418307113640005,53.52907409669999,67.44980926513999,69.45903778076,58.755171203639996,41.376591491700005,23.9291732788,10.180302047721998,3.2937314987179995,3.7010203361519998,4.5865587234500005,5.543720245362,7.0942038536080005,7.164940834044001,7.222332477569999
R.Index_M_s_y,169.7271698,155.6589141846,150.00046386740001,142.74768371559998,139.74993591319998,144.2939788818,151.114581299,164.5131378174,178.6576202392,187.46679992679998,187.64813842760003,180.94788513179998,173.4739837644,161.39609375,146.1808898926,134.5108276368,134.348260498,139.7643218996,146.508139038,151.4634765624,153.5465789796,153.14476013179998,153.57445678699997,154.32391357400002,154.411148071
R.Index_M_s_z,45.50810546874,50.6486503601,59.3827178955,70.94872436524,79.61607360842,82.43306426999999,67.29430160522,43.019670104979994,18.63036899566,3.3845184922216,-1.9378938913319999,3.7298392176624,20.12440719604,42.63430709838,64.77987518308001,78.88590393065999,83.15415191650001,77.07470397946,66.93686370852001,58.3282180786,55.18672027588,54.20529861448,54.463877105719995,54.87795257568,54.863273620600005
R.Index_M_e_x,5.47866134648,35.3566383362,33.019212722780004,17.908082580576004,-7.2396715402659995,-28.38400840758,-44.77078781128,-51.9438369751,-45.246197509759995,-23.71374588012,5.9090489327918,33.67582511902,50.71894912722,53.08095474242,41.65055389404,23.12916660308,3.1333811521496,-13.833125019078,-22.66463508604,-23.152128219599998,-22.3304096222,-20.93397026062,-19.1093395233,-19.099821472180004,-19.1730594635
R.Index_M_e_y,180.7843048094,162.9946014404,156.3941802978,147.0768920898,137.44128723120002,142.11623840340002,155.2075531004,171.14279174819998,182.95579833999997,187.5309906004,186.6018920898,183.336190796,176.17205200220002,162.8681884764,144.91279296880003,131.1642211914,129.953314209,137.70762634279998,146.54351806639997,152.6299957274,154.5760375978,153.8770568848,154.6622222898,155.77680358900002,155.932723999
R.Index_M_e_z,-3.713927459722,-4.708981704712,3.5513205289835996,15.843880653380001,26.80182647704,34.1935997009,21.35345363616,-2.740725898746,-29.54691200258,-48.11806640624,-56.54080505372,-53.13576507568,-37.75168457032,-15.383636856076,6.968009901044001,21.510518646240005,26.73042984008,21.80256309508,12.505267715466,4.341822767256,1.2290387988074,0.026046635955648,0.15786035005001203,0.6095405697822001,0.660026609898
R.Index_M_d_x,0.164078193903,0.37754431962960006,0.362878090143,0.39892997145639997,0.4787679851056,0.5974417805672,0.6437567949294,0.6419174313546,0.5962909817698,0.519256657362,0.4229848086836,0.3291989922524,0.2774247467518,0.27157513499259994,0.28362225294119997,0.3025718450546,0.34482791423779996,0.3981814861298,0.4304317474366,0.4452686667444,0.44632690548900006,0.4390429794788,0.4344971716404,0.4355122804642,0.43767833709700005
R.Index_M_d_y,-0.1833452016116,-0.12163757234820001,-0.1060181692242,-0.07178528159858001,0.038281132467096,0.036110458523046,-0.06786809712656,-0.10993039459000001,-0.07127075046298,-0.0010643855668680008,0.017348458658673918,-0.0396019736305,-0.0447383388877,-0.024409714248036,0.021027099806827997,0.05549215227368,0.07287532538173999,0.03410334140062,-0.0005866415565819998,-0.01934277564288,-0.0170700907707,-0.012142665870504001,-0.01803691368552,-0.02409126833082,-0.025230191648
R.Index_M_d_z,0.8161809921266,0.9179191589358,0.9257749319076,0.9137274980543999,0.8757457017898,0.7998883605,0.761773622036,0.7587814331054,0.7988573193552001,0.8539962172507998,0.9054046750070001,0.9429237604142001,0.9596792817118001,0.9620314717291999,0.9586143374442001,0.951376736164,0.9355966567992,0.9165015697478001,0.9025639772416,0.8951818227767999,0.8947057127954,0.8983797192574,0.9004816770554,0.8998581171036,0.898777604103
R.Index_P_s_x,5.47866134648,35.3566383362,33.019212722780004,17.908082580576004,-7.2396715402659995,-28.38400840758,-44.77078781128,-51.9438369751,-45.246197509759995,-23.71374588012,5.9090489327918,33.67582511902,50.71894912722,53.08095474242,41.65055389404,23.12916660308,3.1333811521496,-13.833125019078,-22.66463508604,-23.152128219599998,-22.3304096222,-20.93397026062,-19.1093395233,-19.099821472180004,-19.1730594635
R.Index_P_s_y,180.7843048094,162.9946014404,156.3941802978,147.0768920898,137.44128723120002,142.11623840340002,155.2075531004,171.14279174819998,182.95579833999997,187.5309906004,186.6018920898,183.336190796,176.17205200220002,162.8681884764,144.91279296880003,131.1642211914,129.953314209,137.70762634279998,146.54351806639997,152.6299957274,154.5760375978,153.8770568848,154.6622222898,155.77680358900002,155.932723999
R.Index_P_s_z,-3.713927459722,-4.708981704712,3.5513205289835996,15.843880653380001,26.80182647704,34.1935997009,21.35345363616,-2.740725898746,-29.54691200258,-48.11806640624,-56.54080505372,-53.13576507568,-37.75168457032,-15.383636856076,6.968009901044001,21.510518646240005,26.73042984008,21.80256309508,12.505267715466,4.341822767256,1.2290387988074,0.026046635955648,0.15786035005001203,0.6095405697822001,0.660026609898
R.Index_P_e_x,8.99058609008,33.74995651246,32.30091400146,15.891921710987997,-12.557083988186799,-38.85267868042,-58.36861724852,-67.43234558106,-59.44212799072001,-33.12315216066,1.2473052978559998,32.6535522461,52.15240249634,55.97320632936,44.3552909851,24.596659660359997,2.9546584606239987,-16.336975479128,-27.13112716672,-28.32269783022,-27.223045349120003,-25.572135925299996,-23.5625896454,-23.53997764586,-23.6928291321
R.Index_P_e_y,186.5570281984,167.97485961939998,159.76902771,148.649673462,136.2817687986,146.34652404780002,163.9337738036,180.483734131,191.4025299072,195.33070373540002,193.20438232420003,188.03540954579998,175.9498840332,160.48417968740003,141.0204498292,126.03040313720001,125.7948120114,137.7863922118,150.39101257299998,158.33636474600002,160.5022003172,159.41774902359998,159.9716033936,160.867541504,160.969650269
R.Index_P_e_z,-34.936473941804,-39.2399131775,-31.207254409779996,-18.974792671179998,-7.673699951176,1.2345808193091998,-9.59291243554,-32.62358512878,-60.30479049682001,-80.79983673096,-90.4994049072,-87.71418609620001,-72.61680908203999,-50.11205215454,-27.627585601780005,-13.007487297068,-7.925471878054,-13.01242275238,-21.91177406312,-29.729090499879998,-32.846253204359996,-34.149140930179996,-34.07893905638,-33.662192535399996,-33.609336853
R.Index_P_d_x,-0.10053835362197998,0.04599561691284,0.020563245564700003,0.057718063145879996,0.1522253230214,0.29969402551639995,0.38927468061439996,0.4434004783632,0.4063969612119999,0.26936973035340006,0.13345503956088,0.029265330359334003,-0.04103648290038,-0.0827985316515,-0.07743042334916,-0.04201096072792,0.005116422288132001,0.07167949900029999,0.12786543071259998,0.148021557927,0.1400649458168,0.132780048251,0.1274863436818,0.12711148709079997,0.12939064204700002
R.Index_P_d_y,-0.16525983810439998,-0.14257337749000001,-0.09661414325227999,-0.04502512384207201,0.033194353338317995,-0.12110337466002001,-0.2498116910458,-0.2674097597602,-0.24181056320660002,-0.2232879042626,-0.1890141636132,-0.13452786058177998,0.006360159069300003,0.06824870705604,0.11142885833954001,0.1469694316386,0.11904838681212002,-0.0022548874374660006,-0.1101449474693,-0.1633602678776,-0.169652453065,-0.15861731469659998,-0.151995408535,-0.1457361459734,-0.144195646048
R.Index_P_d_z,0.8938299536706001,0.9885414123534,0.9950583219528001,0.9967788219452001,0.9869552612304,0.9435411334035999,0.8859235167502,0.8554777264594001,0.8805275797846,0.9356041431428,0.9721568942072001,0.9899009227752,0.9981085658073999,0.9941949248313999,0.9903925895692,0.988171350956,0.9921190261842,0.9966732144356001,0.9852810025218,0.9753721475602,0.9754974961280001,0.9783572673798,0.9801210880282,0.9811211228368,0.981053292751
R.Index_I_s_x,8.99058609008,33.74995651246,32.30091400146,15.891921710987997,-12.557083988186799,-38.85267868042,-58.36861724852,-67.43234558106,-59.44212799072001,-33.12315216066,1.2473052978559998,32.6535522461,52.15240249634,55.97320632936,44.3552909851,24.596659660359997,2.9546584606239987,-16.336975479128,-27.13112716672,-28.32269783022,-27.223045349120003,-25.572135925299996,-23.5625896454,-23.53997764586,-23.6928291321
R.Index_I_s_y,186.5570281984,167.97485961939998,159.76902771,148.649673462,136.2817687986,146.34652404780002,163.9337738036,180.483734131,191.4025299072,195.33070373540002,193.20438232420003,188.03540954579998,175.9498840332,160.48417968740003,141.0204498292,126.03040313720001,125.7948120114,137.7863922118,150.39101257299998,158.33636474600002,160.5022003172,159.41774902359998,159.9716033936,160.867541504,160.969650269
R.Index_I_s_z,-34.936473941804,-39.2399131775,-31.207254409779996,-18.974792671179998,-7.673699951176,1.2345808193091998,-9.59291243554,-32.62358512878,-60.30479049682001,-80.79983673096,-90.4994049072,-87.71418609620001,-72.61680908203999,-50.11205215454,-27.627585601780005,-13.007487297068,-7.925471878054,-13.01242275238,-21.91177406312,-29.729090499879998,-32.846253204359996,-34.149140930179996,-34.07893905638,-33.662192535399996,-33.609336853
R.Index_I_e_x,10.264759063720001,32.15719833374,31.420995330799997,14.531869125381998,-15.668860936176,-45.54118499754,-67.04755859376,-77.24807281492001,-68.42718124391999,-39.16883926391999,-1.9523597240519994,31.44135360718,52.54549179076,57.47552566528001,45.94441070556,25.70346183776,3.1868965864180003,-17.53596019746,-29.552503204320004,-31.29142913818,-30.086453247079998,-28.265224838239998,-26.15008392334,-26.14111061096,-26.342990875199998
R.Index_I_e_y,186.18661499019998,167.8147216796,159.07673339859997,147.18852233880003,133.36440429660001,145.33274841320002,165.4215972902,182.68895874039998,193.54357299819998,197.3679016114,194.18207702620003,187.03367614760003,172.81935119639996,156.6149536134,136.3371673584,120.36643371580001,120.976501465,135.537527466,149.4792449952,158.25078735359997,161.0073150634,159.88673706039998,160.27744751,161.02203064,161.10169982899998
R.Index_I_e_z,-52.754270172140004,-58.82378540039999,-50.82697677612,-38.5189933777,-26.8378726959,-17.1621711731,-27.1497428894,-49.504900360099995,-77.63748321532,-99.36254882826,-109.8459609986,-107.28731994640002,-92.00068511964,-69.32013320924001,-46.6366027832,-31.7920146942,-26.95382118224,-32.48599662782,-41.38960113526,-49.152864074700005,-52.2818588257,-53.6100151062,-53.557468414300004,-53.14070281981999,-53.0814666748
R.Index_I_d_x,-0.0648364901542,0.0810477763415,0.04477481767536,0.06920651718974,0.1583433121442,0.34034582376479994,0.4416294693946,0.4994749963286,0.4572059750558,0.3076358616352,0.16281550377600001,0.06168294101952,-0.020002419594664,-0.07644578069448,-0.08086263388394001,-0.05631982386112,-0.011817477224388001,0.06101054996252,0.123212145269,0.1510644108058,0.14570501744720002,0.1370382994414,0.13166510164740003,0.1323591113092,0.134853944182
R.Index_I_d_y,0.018848538585003998,0.008148647099744,0.03522751927376,0.07435093298552001,0.1484506011008,0.051586151868186006,-0.07570816054934,-0.112213243544,-0.1089473426342,-0.10366317629794,-0.049750163778660005,0.050973381567735995,0.159297710657,0.19688624441639999,0.238309648633,0.2882120847702,0.24518057405939997,0.11443387866004,0.04639545455574,0.0043546209170116,-0.02570285350084,-0.02386453785002,-0.01556293182074,-0.007861206959924,-0.0067193647846599995
R.Index_I_d_z,0.9066616415978,0.9965287327763999,0.9983530521389999,0.994510114193,0.9751722931862,0.9361219644548001,0.8933824181558,0.8590086817742,0.8819770336152001,0.9445669174195999,0.9844527959824001,0.9959823727608,0.9863519191741998,0.9774065613748,0.9672771811484001,0.9558539628982,0.9682608723639999,0.9909162402152001,0.9911326766013999,0.9883821129797999,0.9889842391015999,0.990269958973,0.9911683917046,0.9911674499512,0.990842700005
R.Index_D_s_x,10.264759063720001,32.15719833374,31.420995330799997,14.531869125381998,-15.668860936176,-45.54118499754,-67.04755859376,-77.24807281492001,-68.42718124391999,-39.16883926391999,-1.9523597240519994,31.44135360718,52.54549179076,57.47552566528001,45.94441070556,25.70346183776,3.1868965864180003,-17.53596019746,-29.552503204320004,-31.29142913818,-30.086453247079998,-28.265224838239998,-26.15008392334,-26.14111061096,-26.342990875199998
R.Index_D_s_y,186.18661499019998,167.8147216796,159.07673339859997,147.18852233880003,133.36440429660001,145.33274841320002,165.4215972902,182.68895874039998,193.54357299819998,197.3679016114,194.18207702620003,187.03367614760003,172.81935119639996,156.6149536134,136.3371673584,120.36643371580001,120.976501465,135.537527466,149.4792449952,158.25078735359997,161.0073150634,159.88673706039998,160.27744751,161.02203064,161.10169982899998
R.Index_D_s_z,-52.754270172140004,-58.82378540039999,-50.82697677612,-38.5189933777,-26.8378726959,-17.1621711731,-27.1497428894,-49.504900360099995,-77.63748321532,-99.36254882826,-109.8459609986,-107.28731994640002,-92.00068511964,-69.32013320924001,-46.6366027832,-31.7920146942,-26.95382118224,-32.48599662782,-41.38960113526,-49.152864074700005,-52.2818588257,-53.6100151062,-53.557468414300004,-53.14070281981999,-53.0814666748
R.Index_D_e_x,10.796958541859999,30.72026557922,30.55532073976,13.455210590372001,-17.917677307112,-50.5776473999,-73.49384002686,-84.44742584232002,-75.10691833498,-43.803747940060006,-4.516343355171999,30.2825000763,52.6030731201,58.449111175560006,47.09123764038,26.627347183240005,3.5173193693080003,-18.2606700897,-31.189313125619996,-33.38602142336,-32.13546562194,-30.18660964966,-27.996757507340003,-28.006169128420005,-28.2446594238
R.Index_D_e_y,184.2977264402,166.2951202392,157.2263549806,144.83751220719998,129.89889221200002,142.88883361839999,165.14301452620003,183.3655181886,194.04134826659998,197.51653137199997,193.2727355958,184.5139190674,169.05827026359998,152.4297363282,131.7619003296,114.89519195559998,116.35287017799999,132.70407257099998,147.261102295,156.7928131102,160.26631164559998,159.1826019286,159.4248382568,160.010317993,160.05503845200002
R.Index_D_e_z,-65.24092903134002,-72.55467071534,-64.56743087768,-52.1638847351,-40.08436508178,-29.830048370359997,-39.44024963378,-61.36570129396,-89.79796142568,-112.43863983180002,-123.452053833,-120.88946075420002,-105.36433410668,-82.52889099122,-59.69246673586,-44.527008819580004,-40.02876815794,-46.05929031372,-55.00289306638001,-62.803651428239995,-66.00121765136001,-67.35002899169999,-67.29936676026,-66.86932525635999,-66.80252075199999
R.Index_D_d_x,-0.03831061422820001,0.10343830287464,0.06231599226594,0.07750377357008001,0.161882123351,0.3625521719456,0.46403861045839995,0.5182487964632001,0.48084410429,0.3336461186408,0.1845696061848,0.08342061638834,-0.004145017918204599,-0.07008403092624,-0.08255488723516001,-0.06650632545352,-0.023785638902322,0.05216859430074,0.11782653927802,0.15078021883959997,0.1474991232158,0.1383118212224,0.1329337000848,0.13425712883439997,0.136892482638
R.Index_D_d_y,0.1359725564716,0.10938924551019999,0.1332003623246,0.16923857629300001,0.2494665443898,0.17592637836928,0.020053913909918,-0.04870244860648,-0.03583259396256,-0.010699182515965999,0.06545939445495999,0.1813859075306,0.2707432121038,0.3012749075892,0.3293527901172,0.39384995102879994,0.33283430337899994,0.20396762490280002,0.159674054384,0.10495296716679998,0.05334148034455999,0.050687510520220004,0.06137549206616,0.07282861620186,0.0753443986177
R.Index_D_d_z,0.8988582253456,0.9884244322775999,0.9891130685808001,0.9822339653970001,0.9535550832749999,0.9119032144544,0.8847379326820001,0.8538053035736001,0.8753778934477999,0.9412886619567999,0.9794412493706,0.9791565537451999,0.9619886636732001,0.9508388876917999,0.9398326039314,0.916734623909,0.9412062883375999,0.9770801305772,0.9799592852592,0.9826583981512002,0.9875945329665999,0.9890815734861998,0.989217221737,0.9882614254950001,0.987716376781
R.Middle_M_s_x,23.6086898803,67.22557983396,64.10751419066,51.006198883079996,30.215014266960004,15.399734497059999,1.3672084808359997,-6.010081100464,-1.686984419822,15.877362537387999,40.330664825439996,62.87855529786,77.0004837036,78.97581634522001,68.13059539796001,50.53711471556001,32.86209449766,18.978690147400002,12.0454814911,12.438630294800001,13.339098739620002,14.3283788681,15.904618835439999,15.97979183198,16.0275764465
R.Middle_M_s_y,169.1864593504,155.15971984879997,149.90332641600003,143.42095947299998,140.2946319578,143.1742584228,150.1982910156,163.22563476559998,176.99018859880002,186.0876831056,187.00549621559998,180.69159851039998,173.64804077140002,162.5044189454,147.905392456,136.8011688234,136.8114379882,141.953744507,148.27337951639998,152.85679016100002,154.7424835208,154.384738159,154.8309448242,155.514538574,155.58822631799998
R.Middle_M_s_z,43.54359207152,46.31327438354,55.242040252699994,66.5201095581,74.3638671875,76.08247985844,60.40480880738001,36.08794288636,12.20497617721,-2.21588267684,-6.620231914522,-0.054498565199400065,16.867519187918,39.47074241638,61.46368026732,75.32861175538001,79.15405731199999,72.64215240479999,62.22878646849999,53.47238769530001,50.30359420776,49.391398620619995,49.7015724182,50.10698165894,50.0711479187
R.Middle_M_e_x,20.668814086899996,52.84997406004,50.68975524902,35.528673172,9.9380675554444,-12.349781894664,-29.383615112300003,-36.79499588012,-29.62074890138,-7.129980230336,23.309868240340002,51.4845039368,68.72196655274,71.11217498778,59.56512985228001,40.81551818846,20.6125688553,3.5725403308848,-5.277024698258001,-5.780201625824,-4.947068309782,-3.515222597124,-1.664500117302,-1.6533399820340002,-1.73708617687
R.Middle_M_e_y,177.95928649900003,160.4696411132,154.6390930176,146.820941162,137.3993011474,139.1274780272,152.1597625734,167.2784271242,178.5779052734,183.9365356446,184.3749664308,181.56192321779997,175.1377746582,163.57366333000002,146.9003875732,134.3065582276,133.4773254396,140.58108215340002,148.5164245602,153.86321411120002,155.4663757326,154.86569824240001,155.6566345214,156.62958679199997,156.75680542
R.Middle_M_e_z,-4.021808242800001,-8.784024715418001,-0.15062444210180015,11.586401367186,21.051028060900002,26.297825241100004,12.251302146910001,-11.93671844004,-37.63734741208,-54.498530578600004,-61.12418594359999,-56.063006591779995,-39.701017379780005,-17.165277767181998,4.930562782292,19.029925727840002,23.402294158940002,17.59011878968,7.7271940231339995,-0.7300411671397999,-3.8807465076439995,-4.942860317229999,-4.717592906954,-4.2867338180540004,-4.27874469757
R.Middle_M_d_x,0.051404142379600004,0.2513594448568,0.23461136221880002,0.27062665820099996,0.3545452058314,0.48520407676699995,0.5376823663712,0.5382784605026,0.4884257078172,0.4022865414618,0.29761096239100004,0.1992265552284,0.1447510123252,0.1374968498946,0.1497683376076,0.1699834436178,0.214184638858,0.2693786561488,0.30288640260700006,0.3185587823392,0.3197361409664,0.31199780702579993,0.30719845294919995,0.30831773281099994,0.310617566109
